Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m7-VR-001.txt
Log File Name:                   NEO_d1_m7-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1408954339
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m7-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	634.182543	1	-1.068636947687	1.160759286861	-0.028316126917	-0.004721567523	0.000027086081	0.991099203473	N\A	0.017813266441	0.013906365048	0.001926336205	44	36	
1550000	621.219544	1	-0.982041377609	1.127486068489	0.003190504025	-0.005053522729	0.000034107353	0.991195682051	N\A	0.017235380541	0.016736255664	0.002189542636	44	30	
1600000	639.176593	1	-1.094785907036	1.165871357569	-0.049920765952	0.000731319090	0.000047455325	0.990216090826	N\A	0.021537827305	0.018559437920	0.002057594049	44	31	
1650000	632.787836	1	-0.801165072927	1.130439122930	0.011490615417	-0.009366903671	0.000057841080	0.991393728335	N\A	0.015052865567	0.014823864877	0.001910157537	43	26	
1700000	639.825437	1	-0.979643426976	1.117888652320	-0.028907062654	0.000886249777	0.000049369581	0.990496298289	N\A	0.017962592397	0.015296102325	0.001941550385	36	37	
1750000	637.504982	1	-0.937813819877	1.112688992236	-0.020849801470	-0.000046333677	0.000052578636	0.995561134678	N\A	0.008122553388	0.008140259758	0.001597935779	47	25	
1800000	624.526690	1	-0.950790741371	1.098462371956	0.002945314378	-0.003379953117	0.000058046723	0.991735684927	N\A	0.015616436822	0.014806093466	0.001712764672	34	28	
1850000	629.932757	1	-0.980005957994	1.110950606574	-0.004910859918	-0.004759451000	0.000057698399	0.992884703538	N\A	0.012610075905	0.012354072768	0.001489750423	43	20	
1900000	634.867884	1	-1.054220516191	1.133058573465	-0.012700775781	-0.002320676921	0.000064593395	0.990651665645	N\A	0.018241478316	0.016488622416	0.002011575264	40	29	
1950000	632.374292	1	-0.971255204174	1.106932547988	-0.018174558744	-0.000664912103	0.000073721524	0.993357090862	N\A	0.012749947328	0.013588956149	0.001799338642	44	32	
2000000	643.570103	1	-1.031896158947	1.100537007572	0.005405289586	-0.003799360442	0.000054035259	0.992647268865	N\A	0.013774433478	0.013193193673	0.001693427640	46	32	
2050000	640.193842	1	-1.086627626244	1.159521423962	-0.033241350434	-0.002593569136	0.000050552931	0.991236874793	N\A	0.018094638738	0.016433691136	0.001811392017	44	35	
2100000	626.790381	1	-1.001498920867	1.127126036651	-0.010559886511	-0.005219657064	0.000058142698	0.990072154673	N\A	0.017468284336	0.015898359839	0.002038809385	55	25	
2150000	631.206989	1	-1.066189771414	1.152725675622	-0.015947617308	-0.003248678585	0.000045030182	0.990142962408	N\A	0.020782215788	0.018418914614	0.001945107968	42	30	
2200000	645.365637	1	-1.040037484209	1.142589576354	-0.049880628537	0.001885867314	0.000109963790	0.990761303333	N\A	0.020379981107	0.017318871922	0.001935570371	51	32	
2250000	651.948678	1	-0.982970872123	1.107491757488	0.005473582927	-0.003853999383	0.000166639698	0.991183882203	N\A	0.015298552819	0.014425211157	0.001788580210	49	25	
2300000	640.496357	1	-0.946234883331	1.165654668483	-0.048216832836	-0.001261593618	0.000173301268	0.992289911769	N\A	0.017516036528	0.016764641208	0.001729689020	50	28	
2350000	621.587091	1	-1.010331765091	1.177483318851	-0.063566574217	0.002506644458	0.000154716786	0.990345889002	N\A	0.019059238996	0.016128590714	0.002200662033	42	33	
2400000	624.527424	1	-1.068534643391	1.149453505031	-0.014070452380	-0.003614967481	0.000072208382	0.990691103123	N\A	0.018630555387	0.018096767149	0.002342196675	46	27	
2450000	638.766719	1	-1.116484095884	1.193526191561	-0.065734629302	-0.000359077930	0.000072310357	0.990509507769	N\A	0.019236353884	0.017581411094	0.001940919550	53	23	
2500000	635.436072	1	-1.105589845990	1.149801794023	-0.033728112175	-0.000878242458	0.000066726588	0.990130170198	N\A	0.021363098116	0.017408997452	0.001979332530	56	28	
2550000	643.388175	1	-1.164031091995	1.176733448327	-0.030431946831	-0.004856426345	0.000084820564	0.991536161976	N\A	0.018652431686	0.016832842583	0.001771425422	60	31	
2600000	640.435577	1	-1.044105815128	1.110401840483	0.020731177221	-0.008030730598	0.000033029974	0.993843887551	N\A	0.012191539566	0.012612468948	0.001590773149	44	34	
2650000	650.013991	1	-1.066396462309	1.133461614558	-0.017081222826	-0.004167015277	0.000041737152	0.991656253312	N\A	0.016868857336	0.013535860412	0.001704801832	43	33	
2700000	639.625134	1	-0.995363302266	1.097338663305	0.010904114875	-0.004240428222	0.000064516950	0.992548142444	N\A	0.013739650093	0.013439641800	0.001741743054	55	26	
2750000	647.388097	1	-0.977207841312	1.113178071809	0.002699803712	-0.003513016414	0.000048114339	0.992778631907	N\A	0.016182783656	0.014663928734	0.001911371479	41	31	
2800000	631.251696	1	-1.045512652180	1.125944420556	0.021689728894	-0.008897871382	0.000066807417	0.991912355579	N\A	0.013871532943	0.013379888080	0.001668692569	38	24	
2850000	634.970904	1	-0.975439829134	1.092344336335	0.010304110362	-0.004457116872	0.000036747773	0.993708738564	N\A	0.012456721691	0.012975653374	0.001678313016	51	32	
2900000	637.245867	1	-1.009062708861	1.115884364455	0.006567411421	-0.005830638576	0.000054085871	0.994268534871	N\A	0.011760204588	0.012060681732	0.001484773357	44	25	
2950000	629.158887	1	-0.967382284678	1.107013540741	-0.005113511255	-0.004038092952	0.000058585584	0.992397975343	N\A	0.012975622228	0.012780949788	0.001636225634	49	27	
3000000	620.695058	1	-0.968709711313	1.112333950800	-0.004567430523	-0.001387330609	0.000085028471	0.989794797089	N\A	0.017893692510	0.016907538442	0.001874544588	55	28	
3050000	649.218362	1	-1.006483417611	1.110245346544	-0.003740359883	-0.003311586537	0.000051658825	0.992360417610	N\A	0.015311637894	0.014349669389	0.001915988859	36	28	
3100000	636.498261	1	-0.983970471028	1.087230986938	0.009459678391	-0.002708170377	0.000064597732	0.992354312989	N\A	0.014809168064	0.013770861689	0.001591054646	41	30	
3150000	630.749424	1	-1.022423973245	1.117569180559	-0.008219553883	-0.002862551007	0.000047330821	0.989318759439	N\A	0.019489945022	0.017317232740	0.002098930466	52	32	
3200000	639.274093	1	-1.019237665357	1.131995140882	-0.015937080444	-0.002902802391	0.000042244378	0.993059133333	N\A	0.013199829077	0.013134780699	0.001651224998	50	27	
3250000	633.380263	1	-1.002446782931	1.128601039632	-0.011504438160	-0.002728187381	0.000022544215	0.990577921377	N\A	0.016958244611	0.015765588354	0.002093364717	52	27	
3300000	640.552707	1	-0.988331577601	1.109902875204	-0.000540975702	-0.005748492724	0.000030793010	0.994322710789	N\A	0.013405538633	0.013733756988	0.001604479253	51	33	
3350000	623.804138	1	-1.026368768560	1.182605913366	-0.074945847680	0.005218323826	0.000106747727	0.989770309859	N\A	0.020755674205	0.019419050198	0.002450494723	47	32	
3400000	635.871399	1	-0.978809828609	1.107766624492	0.004674874140	-0.004839481997	0.000117547289	0.991260180168	N\A	0.014872647601	0.014258010539	0.001821547453	41	22	
3450000	615.799098	1	-0.954487544558	1.119699797839	-0.020997279844	-0.001072857765	0.000079346638	0.990847624419	N\A	0.016604886252	0.014612076774	0.001992533947	49	31	
3500000	620.411144	1	-0.968184940477	1.126746212855	-0.000444639847	-0.004166035889	0.000027115522	0.990053712493	N\A	0.019415439807	0.017330342145	0.001943511787	51	29	
3550000	645.976782	1	-0.943765543818	1.091777733072	0.024967860250	-0.004758357568	0.000045332451	0.992547772360	N\A	0.014082974897	0.013135063895	0.001754945017	48	32	
3600000	626.954892	1	-1.080662744702	1.169313806906	-0.036647075028	-0.005045584437	0.000079783520	0.991988353548	N\A	0.015973190562	0.015397364911	0.001898867541	58	23	
3650000	633.611252	1	-1.064943688773	1.151222458914	-0.040715296392	-0.000829553682	0.000111418638	0.993411030433	N\A	0.016881565857	0.013191586290	0.001418816221	50	33	
3700000	614.995210	1	-0.958791655371	1.113024538538	0.002327070588	-0.005777404594	0.000059571480	0.990912452768	N\A	0.014798550110	0.014581164410	0.001800605205	52	25	
3750000	632.889443	1	-1.008799377952	1.084165592213	0.009567355688	-0.003350056160	0.000074405552	0.992894051460	N\A	0.013250703303	0.012811228551	0.001655384286	56	33	
3800000	645.977998	1	-0.988211875652	1.103919031345	0.001595390798	-0.004981835952	0.000056781523	0.992907192394	N\A	0.012541692604	0.012980945974	0.001643632370	36	31	
3850000	635.829363	1	-1.063432693862	1.157844707496	-0.030313641776	-0.002949690300	0.000066115131	0.990717186164	N\A	0.020089429822	0.017291873753	0.001910682540	37	20	
3900000	625.939385	1	-1.018571891311	1.136234003258	-0.028419281845	-0.002205882897	0.000066738666	0.991898917781	N\A	0.016711642526	0.016577736706	0.001819135373	36	26	
3950000	629.729729	1	-0.855024912609	1.117693915444	-0.003921040476	-0.002471118486	0.000132292930	0.991248966664	N\A	0.016886007978	0.015902215896	0.001976329446	45	25	
4000000	620.332208	1	-1.146177165290	1.216157870552	-0.061119515462	-0.002417950600	0.000093039049	0.991289697213	N\A	0.018062003804	0.016696371993	0.001882730629	43	24	
4050000	634.058143	1	-1.050852854147	1.126049082921	0.006085926243	-0.005150178886	0.000068176942	0.990239892687	N\A	0.017054531102	0.016154476995	0.001984754881	43	23	
4100000	622.832054	1	-0.950074979924	1.106093733356	-0.001787525188	-0.003993978127	0.000170191533	0.992288869155	N\A	0.012634850679	0.012756084903	0.001637909292	36	27	
4150000	640.481792	1	-0.963849943991	1.112471043124	0.021340002478	-0.007444023636	0.000033028562	0.992280566755	N\A	0.013889279365	0.013774163641	0.001719625157	51	28	
4200000	616.983023	1	-1.043547863621	1.166737325879	-0.068129236980	0.001501081588	0.000056783236	0.989506455387	N\A	0.019338342525	0.019165101903	0.001883119697	43	28	
4250000	641.220999	1	-0.993169559382	1.110593052098	0.000719187935	-0.004645932267	0.000063298088	0.993693133243	N\A	0.012810016371	0.014072317984	0.001624595148	41	19	
4300000	631.384371	1	-0.958718996334	1.108707122948	-0.012105147574	-0.002087967582	0.000054968071	0.993174797069	N\A	0.013978084411	0.012450505437	0.001721253584	54	26	
4350000	643.639832	1	-1.129765932495	1.188332816710	-0.056665747985	-0.001846496477	0.000044935557	0.992168791498	N\A	0.018625204390	0.016677426079	0.002127228028	37	32	
4400000	616.317506	1	-0.998804659579	1.187204615991	-0.034040184047	-0.006255621988	0.000026998273	0.990277286812	N\A	0.018903564079	0.018262379050	0.001965647336	51	26	
4450000	654.929022	1	-1.019983167372	1.137069065895	-0.024119460382	-0.001593181267	0.000023598067	0.991855194619	N\A	0.018617457992	0.015728412019	0.001775030377	41	32	
4500000	634.182475	1	-1.013527346022	1.119963031620	-0.010157713089	-0.003471850432	0.000098429850	0.993114016082	N\A	0.012878834375	0.013123052699	0.001659145708	50	30	
4550000	638.602895	1	-1.071240098280	1.147156161711	-0.024413874238	-0.002689731521	0.000222396380	0.992914466182	N\A	0.016834465663	0.015779087543	0.001812252873	55	31	
4600000	637.367330	1	-0.991894749757	1.101201274990	0.014183171044	-0.005822704230	0.000167986206	0.992070410615	N\A	0.014399952012	0.013889624802	0.001709299804	40	30	
4650000	620.760456	1	-0.996798379901	1.116884223345	0.009426030614	-0.005917213639	0.000045088544	0.991010936994	N\A	0.015339318087	0.014266273791	0.001813211338	47	33	
4700000	630.310208	1	-0.982413790779	1.124460025576	-0.009787769499	-0.004828809269	0.000052466084	0.992102029017	N\A	0.013205424203	0.013528547786	0.001727142682	46	30	
4750000	630.251925	1	-1.016885179719	1.113623790011	-0.000030464662	-0.004201034329	0.000153043836	0.993808952014	N\A	0.014490809665	0.014043192099	0.001518602464	46	29	
4800000	641.287694	1	-1.027734141170	1.124876301106	-0.015618409954	-0.003933990027	0.000052047333	0.992158098391	N\A	0.015984321654	0.015084160569	0.001650812007	49	34	
4850000	627.596882	1	-1.135070239523	1.190326057085	-0.054643540401	-0.002967145513	0.000063856967	0.989843399105	N\A	0.020028062094	0.018236139686	0.002137466073	43	25	
4900000	639.767721	1	-0.984055556442	1.096473716503	0.041518593397	-0.010196151424	0.000253758343	0.991630416436	N\A	0.017538599890	0.016087390264	0.001966646100	52	25	
4950000	634.352682	1	-1.014968414223	1.145540032441	-0.039646025500	-0.000780324501	0.000177728073	0.991277469469	N\A	0.015790344831	0.013379056408	0.001814314494	45	31	
5000000	643.772694	1	-1.025171723861	1.134785829651	-0.013740852153	-0.003532632562	0.000072597583	0.990861942891	N\A	0.014275626318	0.013982246544	0.001928679243	39	35	
5050000	636.719456	1	-0.965803192742	1.116712184305	-0.008335347579	-0.003829289893	0.000048863120	0.992077766480	N\A	0.015374481995	0.013248956012	0.001527882132	50	38	
5100000	634.466636	1	-0.941734262288	1.099082412902	0.002236646230	-0.004704865960	0.000053220943	0.993198210782	N\A	0.015901105717	0.014779745770	0.001774648631	47	29	
5150000	618.095075	1	-1.005999460351	1.093711108176	0.031577014482	-0.008454202969	0.000145221483	0.990562230767	N\A	0.015996418691	0.015833929744	0.002019944508	50	21	
5200000	642.235698	1	-1.027305577023	1.142894052050	-0.016134687936	-0.006124833732	0.000202295562	0.992684512257	N\A	0.015246037058	0.013556004933	0.001458844551	46	23	
5250000	634.895128	1	-1.069318700155	1.142966543424	-0.019414478949	-0.003366750574	0.000144959034	0.992167887717	N\A	0.015256969540	0.013331585779	0.001541820912	38	31	
5300000	635.755893	1	-1.039269164218	1.143339091218	-0.036484335204	-0.001125567962	0.000162604996	0.991465348395	N\A	0.016981110466	0.016040789307	0.001901392089	42	28	
5350000	635.531755	1	-0.961125244913	1.105728260791	-0.000990809588	-0.003257314848	0.000126130790	0.993402161064	N\A	0.013703503473	0.011644457843	0.001344920736	59	28	
5400000	627.464146	1	-1.004358573077	1.118101811787	-0.006839851971	-0.005418816783	0.000147988763	0.993457386308	N\A	0.012521970959	0.012508079418	0.001515115598	51	39	
5450000	620.546095	1	-0.970858591753	1.102165130738	0.015069947912	-0.004744321109	0.000104389111	0.989556473417	N\A	0.016351329013	0.015379959740	0.001920930741	67	28	
5500000	628.337347	1	-0.998063001410	1.110670391594	0.003806105370	-0.005386731751	0.000128492149	0.993596222451	N\A	0.015115906693	0.012163375511	0.001398849439	36	29	
5550000	630.959796	1	-0.956748929204	1.119908816438	0.003786218523	-0.005960766644	0.000122075603	0.990593925858	N\A	0.016200548985	0.014981942775	0.001860306820	37	29	
5600000	628.196839	1	-1.025949949621	1.149243881271	-0.023353675151	-0.004129572959	0.000073952413	0.992267572724	N\A	0.014806710816	0.014511589746	0.001806594920	48	33	
5650000	623.614774	1	-1.039151057170	1.154265403996	-0.016478516299	-0.003925429272	0.000234619494	0.992264523326	N\A	0.016649524961	0.015810363150	0.001906721226	46	30	
5700000	635.695844	1	-0.957951649625	1.101171047520	-0.000907182196	-0.004173276163	0.000098580761	0.992661027341	N\A	0.012967412436	0.013421941594	0.001706883139	47	38	
5750000	637.480426	1	-1.031667394715	1.121490622293	0.006612940363	-0.005381804455	0.000087070407	0.994263657960	N\A	0.016493703230	0.014874397762	0.001332687889	45	30	
5800000	635.477743	1	-0.983590024021	1.111179857175	-0.016064273246	-0.000868071641	0.000160025440	0.992302906925	N\A	0.014449374393	0.014059822732	0.001850065002	40	29	
5850000	630.417303	1	-1.015147496357	1.134917748416	-0.021379924872	-0.002671165119	0.000184563055	0.992049763355	N\A	0.014371729985	0.013777504368	0.001740497922	37	30	
5900000	630.376251	1	-0.845360991632	1.116905857547	0.004017792095	-0.003527658682	0.000259783552	0.991648884599	N\A	0.015461205175	0.014636497499	0.001777666413	55	30	
5950000	634.323401	1	-1.013927895492	1.138686643043	-0.021983110303	-0.003347157797	0.000071983515	0.992325289273	N\A	0.013390538421	0.013209817359	0.001706362131	55	32	
6000000	637.720419	1	-0.994762495929	1.112284930221	-0.006014327328	-0.002306517705	0.000195097372	0.992520138574	N\A	0.012798949000	0.012381456528	0.001579627177	51	31	
6050000	657.834878	1	-1.078101345273	1.131141886772	0.016858450433	-0.008459292997	0.000156562900	0.993235581333	N\A	0.015076059485	0.013461812297	0.001477724528	50	26	
6100000	620.474584	1	-0.946266313194	1.105780048338	0.031094974890	-0.007760229438	0.000071415905	0.990912286146	N\A	0.015250058269	0.015081912826	0.001974529433	50	36	
6150000	616.569039	1	-1.037893479189	1.150069744605	0.005013987197	-0.006434380991	0.000138302362	0.990151491582	N\A	0.017018064325	0.015518317319	0.001932503769	56	31	
6200000	627.383708	1	-0.986961713212	1.126477259488	-0.015250195264	-0.001663351506	0.000201903791	0.992325862886	N\A	0.013241779714	0.014081826275	0.001726026057	56	27	
6250000	639.864718	1	-1.064090481912	1.156913168810	-0.036594094087	-0.002570361490	0.000119165178	0.991683710232	N\A	0.014537048464	0.014579258586	0.001868213768	42	30	
6300000	649.674108	1	-1.004808471425	1.108241866837	0.016871053845	-0.006904505518	0.000054499012	0.992471373174	N\A	0.013401790448	0.013284193146	0.001712997927	38	32	
6350000	640.443234	1	-1.059190498598	1.149546871752	-0.027519549781	-0.002708803977	0.000031881836	0.991416484568	N\A	0.020886288900	0.017330914004	0.001792773632	47	35	
6400000	635.495055	1	-1.124215730538	1.173138676521	-0.030952388339	-0.004846204480	0.000025599600	0.991009828017	N\A	0.021572214579	0.018365026059	0.002003223285	32	32	
6450000	625.223925	1	-1.025782414573	1.120719810779	0.015423838477	-0.008808636911	0.000111735408	0.993052381377	N\A	0.011393853548	0.013085439506	0.001649292133	43	36	
6500000	623.499724	1	-1.087941031315	1.186922558365	-0.059987255566	-0.001873937597	0.000323934430	0.988222573203	N\A	0.023654628799	0.020589655058	0.002274536680	46	36	
6550000	620.613426	1	-1.022947394766	1.131044337560	-0.017677974715	-0.000780511652	0.000136106467	0.988616941786	N\A	0.022533502928	0.019856015449	0.002172900155	41	28	
6600000	642.580062	1	-1.118049755863	1.167630828311	-0.042399782299	-0.000690518895	0.000084331165	0.990514727328	N\A	0.019502151918	0.016497233312	0.001669317733	47	35	
6650000	620.818462	1	-1.030776993898	1.141332783853	-0.026969157869	-0.001761326355	0.000053078944	0.990837636979	N\A	0.018351961225	0.016448837243	0.001908739329	46	35	
6700000	634.685161	1	-1.026251301113	1.149177132454	-0.043984047912	-0.000764203975	0.000071370190	0.990516183998	N\A	0.019618004561	0.017304963038	0.001965355187	42	29	
6750000	641.904716	1	-1.010928853669	1.133787248749	-0.009933685747	-0.006624636972	0.000056635135	0.993552568893	N\A	0.016455437643	0.014793725655	0.001475483848	55	33	
6800000	630.027196	1	-1.075213356023	1.143203120076	-0.018411102048	-0.004623238719	0.000035699464	0.991230269929	N\A	0.019030846038	0.015346653269	0.001706053755	52	27	
6850000	626.671016	1	-1.163966219819	1.220012997927	-0.089423409102	-0.000860591105	0.000035476761	0.990821877791	N\A	0.020344695014	0.018384321610	0.001796556525	51	26	
6900000	630.296268	1	-0.994000369882	1.105221034466	-0.007679490867	-0.002129338284	0.000025744705	0.991742110011	N\A	0.014985314209	0.014579239694	0.001729855516	51	26	
6950000	630.546748	1	-0.990266393407	1.134173499916	-0.005247715525	-0.005444427847	0.000014819254	0.991178625427	N\A	0.016325495397	0.015578736788	0.001981470854	50	35	
7000000	643.074373	1	-1.013670150614	1.116169914942	-0.006354867747	-0.004414092794	0.000014220233	0.990933327975	N\A	0.017800107609	0.016213714246	0.001903001638	51	30	
7050000	632.416417	1	-1.045834489009	1.137302260957	-0.001150579864	-0.005990227733	0.000012902564	0.991785655621	N\A	0.015566168505	0.014829164045	0.001879386767	46	30	
7100000	622.317089	1	-0.909348397339	1.087883286896	0.003490773773	-0.003825169214	0.000024239174	0.992933527104	N\A	0.014522702814	0.014566491228	0.001708812225	55	27	
7150000	623.094299	1	-0.919164653201	1.092183902157	-0.000199944128	-0.003036765134	0.000057773029	0.991822001354	N\A	0.014707221467	0.014901217540	0.001922888745	41	27	
7200000	630.750939	1	-1.060880635754	1.128295157303	0.015005633686	-0.007435157398	0.000084800512	0.991298766268	N\A	0.016859298695	0.014987304659	0.001889816033	51	37	
7250000	644.591163	1	-1.020223482868	1.151285607126	-0.026939006563	-0.004135894740	0.000028699392	0.992746716565	N\A	0.016358639834	0.014882686316	0.001532531481	41	31	
7300000	637.929051	1	-1.090604285610	1.129646517607	-0.011081852508	-0.005349540135	0.000039066340	0.992883287975	N\A	0.015880978213	0.014165705153	0.001675052118	39	32	
7350000	612.643319	1	-1.066407058668	1.132668542714	-0.008008303710	-0.005157347498	0.000061084664	0.989757346381	N\A	0.018368215580	0.017247063872	0.002179092385	58	29	
7400000	634.463626	1	-1.053949087814	1.124003918607	0.009508178294	-0.006265448817	0.000075593945	0.992219582535	N\A	0.014652778067	0.013899250864	0.001747681130	46	30	
7450000	637.427007	1	-1.024810335110	1.140137238742	-0.006726992681	-0.005281196877	0.000075947116	0.991712369809	N\A	0.016903617278	0.015169564298	0.001565396832	45	30	
7500000	637.400416	1	-1.108374856067	1.182661829625	-0.070855183260	0.001643588775	0.000053918231	0.991523695479	N\A	0.018346688203	0.016629460378	0.002077501601	34	34	
7550000	625.837013	1	-0.955647780455	1.105456459540	-0.006355861329	-0.004252935190	0.000071314988	0.992824230278	N\A	0.012116868078	0.013038207281	0.001624807614	53	25	
7600000	638.713964	1	-1.001480119603	1.136767584628	-0.012064098935	-0.005824815020	0.000063580044	0.992943211208	N\A	0.013866171426	0.013795024217	0.001673499503	53	31	
7650000	622.185279	1	-0.971703626501	1.087674987561	0.018274772383	-0.005207536165	0.000078940265	0.991431580215	N\A	0.014081422017	0.013584993160	0.001655559513	46	38	
7700000	631.388129	1	-0.962331598522	1.103333059562	0.003776130088	-0.005122431745	0.000063173521	0.992753334059	N\A	0.012254537674	0.013347726773	0.001672612215	47	32	
7750000	626.182644	1	-1.001065508318	1.103366499749	0.018641052943	-0.005806531995	0.000132212955	0.990996318783	N\A	0.016102651256	0.015815477222	0.001753601568	42	22	
7800000	635.283625	1	-1.057451804056	1.125209583036	0.003550160129	-0.006287245665	0.000049537897	0.991834671224	N\A	0.016192266011	0.015795847438	0.001744963879	50	34	
7850000	625.973455	1	-1.005530525276	1.113910377738	-0.011530476238	-0.004039159117	0.000067309832	0.995050373963	N\A	0.012967875735	0.010043550429	0.001128097022	52	33	
7900000	627.730414	1	-1.008572227663	1.116178884528	0.006416614539	-0.005751250006	0.000167031905	0.992172835112	N\A	0.013718752313	0.013380902126	0.001722672745	42	30	
7950000	633.123305	1	-1.115315856206	1.162627991217	-0.019515867703	-0.005347892384	0.000074617591	0.991852089540	N\A	0.016552429415	0.015466270315	0.001719285779	49	26	
8000000	641.250043	1	-1.001922930981	1.112801691886	0.005981341674	-0.005250210414	0.000064130821	0.991774558777	N\A	0.015488343489	0.014708239974	0.001885578789	50	29	
8050000	649.364019	1	-1.053958844785	1.117909736253	0.008020501860	-0.006295732626	0.000107942881	0.994369259476	N\A	0.011945354372	0.012622553203	0.001478917652	39	39	
8100000	636.880132	1	-0.963694678940	1.103510834312	0.017331731316	-0.006883719823	0.000064829294	0.992091768357	N\A	0.015071514513	0.014004957969	0.001871268867	43	25	
8150000	648.644339	1	-1.098753743478	1.150254028320	-0.019987195606	-0.005018463009	0.000038608391	0.991078764110	N\A	0.016523293504	0.014708301956	0.001799399443	44	35	
