Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m6-glob-001.txt
Log File Name:                   AMY_d1_m6-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            805115097
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m6-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	476.912818	1	-0.744028104180	0.764841229748	0.051710606808	0.000130548875	0.954548261860	N\A	0.033667285022	0.023200537230	21	5	-0.005350739632	Global Trend	
1050000	479.425677	1	-0.877000386044	0.770535537136	0.058471537127	0.000097796978	0.961078433438	N\A	0.025011488328	0.016934727628	36	3	-0.002046542886	Global Trend	
1100000	492.766595	1	-0.882683169824	0.722592307790	0.093156361743	0.000115513506	0.958546948375	N\A	0.029509361618	0.020223545553	30	7	0.000397530157	Global Trend	
1150000	503.507748	1	-0.971944041239	0.770344477586	0.055583854553	0.000123687245	0.964571545871	N\A	0.028469347945	0.020189815137	25	8	0.001080013467	Global Trend	
1200000	484.490688	1	-0.909474103544	0.734942028747	0.074674086172	0.000159583972	0.966275811668	N\A	0.021996300700	0.015375329442	38	4	0.001435574916	Global Trend	
1250000	493.542437	1	-0.874538564057	0.714183175906	0.092759779830	0.000111099052	0.961562838307	N\A	0.028354033738	0.019213532908	27	6	0.001164017361	Global Trend	
1300000	493.323520	1	-1.033037803709	0.797222867092	0.035012302362	0.000133528038	0.973912746569	N\A	0.027102042685	0.018935328284	52	4	0.001725728048	Global Trend	
1350000	478.674330	1	-0.840249519954	0.757363626261	0.061496564768	0.000100966032	0.964030338222	N\A	0.029688633657	0.020437868174	38	7	-0.002479527906	Global Trend	
1400000	479.289782	1	-1.130253430403	0.889539066390	-0.017824861650	0.000122560043	0.955553528196	N\A	0.034879605810	0.023057005723	26	5	-0.003580212751	Global Trend	
1450000	497.980877	1	-0.936702958250	0.794969842181	0.031201620768	0.000110270371	0.963214878414	N\A	0.031953483255	0.021870653414	33	6	-0.000677973862	Global Trend	
1500000	500.069634	1	-0.994205424437	0.795408152778	0.030548300919	0.000115399596	0.977303932897	N\A	0.027698148949	0.018357002300	43	6	0.001253170262	Global Trend	
1550000	499.180433	1	-0.972924086507	0.794158181538	0.038068381596	0.000118274443	0.993333414881	N\A	0.009677071187	0.011082007998	33	6	-0.000020463497	Global Trend	
1600000	503.251424	1	-0.901476731251	0.771256091715	0.065713661693	0.000109956856	0.976169096344	N\A	0.017807322013	0.014479478807	34	7	-0.001539208428	Global Trend	
1650000	501.262416	1	-0.801131867752	0.708748421956	0.097035091202	0.000123866847	0.966575973421	N\A	0.023484955276	0.016349772857	42	7	-0.000871385929	Global Trend	
1700000	490.189293	1	-0.928562746447	0.765030311867	0.052158483705	0.000127412196	0.964039484423	N\A	0.028366163898	0.019396730174	41	6	0.000432456190	Global Trend	
1750000	481.608015	1	-1.069544547969	0.825566919010	0.014796863884	0.000141096725	0.974418000490	N\A	0.023784759448	0.017902991193	38	6	0.001142523558	Global Trend	
1800000	494.926090	1	-1.037006017755	0.773294271137	0.060588852203	0.000180381587	0.971981124882	N\A	0.021074938565	0.014799621411	37	9	0.000104308834	Global Trend	
1850000	491.393766	1	-0.959297084020	0.804715273391	0.032097452807	0.000131775849	0.960867213134	N\A	0.033220102266	0.022559540094	26	6	-0.002082950209	Global Trend	
1900000	480.954654	1	-0.848323625620	0.759766896685	0.051651244324	0.000102917364	0.950926732592	N\A	0.034491563863	0.023678348089	35	4	-0.001475806058	Global Trend	
1950000	496.666311	1	-0.893566760813	0.735270791183	0.082701136844	0.000111414421	0.970662465793	N\A	0.019457591312	0.013830357370	31	9	0.000210018809	Global Trend	
