Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-fab-006.txt
Log File Name:                   MOB_d1_m9-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2372687607
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
3250000	296.347192	1	-1.870160263665	1.578631610192	-0.135134470773	0.130124738535	0.006186473183	0.000277369961	0.924484583163	N\A	0.158707380260	0.023284247825	0.070738952914	0.013655861602	43	24	
3300000	313.289833	1	-1.404875590238	1.341890987257	-0.110090005126	0.121433191366	0.019347943792	0.000214420156	0.943864737201	N\A	0.161490642870	0.025407694813	0.063686099826	0.013574917295	45	17	
3350000	323.172547	1	-1.797102360900	1.618810926941	-0.125317496470	-0.091829994588	0.042505961211	0.000170031826	0.958420690266	N\A	0.094800958640	0.018329261444	0.036201188968	0.010480389285	34	23	
3400000	305.720448	1	-1.738417219673	1.547433662499	-0.119529213911	-0.021052934889	0.031038751120	0.000206026097	0.930059248493	N\A	0.154224400190	0.027966439116	0.060568941955	0.015867994209	26	19	
3450000	322.331646	1	-1.810152099316	1.621896516103	-0.158601869267	0.027907709402	0.044441510990	0.000219472075	0.923420586258	N\A	0.156271030352	0.025104019752	0.062737384267	0.013724709214	36	21	
3500000	332.142636	1	-1.889675027597	1.626995669729	-0.129386722783	0.054025472209	0.009560754845	0.000202353359	0.931988475499	N\A	0.132582027202	0.020168508686	0.054760529355	0.012037573841	41	28	
3550000	334.386222	1	-1.806610638280	1.604696255891	-0.134410852731	0.002926792415	0.031853005056	0.000215075269	0.925465658425	N\A	0.150389967438	0.025310942941	0.057393594846	0.013719406780	49	19	
3600000	326.697378	1	-2.055556531269	1.863294249225	-0.169497553428	-0.111546110317	0.052707081391	0.000311487402	0.946429602002	N\A	0.112140850654	0.021832633491	0.041584915287	0.012546539663	37	23	
3650000	345.750033	1	-1.595891051025	1.409947231156	-0.089494087630	0.040000733799	0.012315346326	0.000257011381	0.948539479000	N\A	0.109020747782	0.018645843491	0.045860500302	0.011175410051	40	26	
3700000	327.563589	1	-1.974560755430	1.794360519392	-0.166536550096	-0.069967806391	0.054721683115	0.000183202858	0.969122394195	N\A	0.084170174734	0.017741939556	0.035921326377	0.010968830146	45	23	
3750000	324.583341	1	-1.882331521541	1.747125563814	-0.190612293245	0.064810593905	0.049898050604	0.000361318345	0.928378213637	N\A	0.121774634975	0.016433159610	0.055845611928	0.010298872199	36	20	
3800000	334.707850	1	-1.851535871583	1.716415952039	-0.160302727925	-0.012226905382	0.043480807627	0.000244409792	0.932093817225	N\A	0.139581307267	0.023518870608	0.055888143018	0.013007451892	38	24	
3850000	323.930342	1	-1.561051968791	1.378632900578	-0.094853988016	0.093784596081	0.008548889742	0.000210602590	0.933138407261	N\A	0.142858723827	0.023690888914	0.057659989709	0.012886303672	39	25	
3900000	314.484015	1	-1.152400143071	1.026907458522	-0.040825864822	0.227735010534	-0.023092698332	0.000069767444	0.918688964591	N\A	0.161691016585	0.024980736421	0.067579207242	0.013723294794	41	20	
3950000	307.011691	1	-1.742436024382	1.578601934976	-0.134274296213	-0.048106533249	0.056478097763	0.000193873531	0.927236250451	N\A	0.145581661905	0.023665136161	0.056194747890	0.012816505234	48	25	
4000000	323.837680	1	-1.940448692405	1.683918107874	-0.132803026012	-0.039607912602	0.027705973690	0.000565378001	0.947861257645	N\A	0.075832134668	0.010625922680	0.039287741821	0.007801781810	46	24	
4050000	328.236937	1	-1.871825508253	1.661633475545	-0.155888640456	0.075729254104	0.028656351298	0.000284382011	0.936223537435	N\A	0.125947272855	0.020391267149	0.049431160041	0.011384020109	50	23	
4100000	311.808907	1	-1.885019630622	1.499990748889	-0.092481676703	0.011254241987	0.007105575256	0.000463854906	0.938302246249	N\A	0.144804133988	0.027091735646	0.052513768782	0.014254430889	43	24	
4150000	319.680000	1	-1.633321272675	1.557924874727	-0.145170845826	0.014805411606	0.039305136696	0.000321817692	0.953450173388	N\A	0.119267726139	0.019559470313	0.051220778675	0.011543830641	45	21	
4200000	308.120606	1	-2.254321321473	1.915565611068	-0.177941731837	-0.095434885871	0.051757643337	0.000259810747	0.927188052928	N\A	0.164968331221	0.025493970824	0.061956579123	0.012898853892	39	17	
4250000	301.482563	1	-2.007688400000	1.765075732619	-0.184527154848	0.005382115227	0.053516825994	0.000223200139	0.932038314967	N\A	0.163743578483	0.026509115357	0.061465607628	0.014071731646	43	18	
4300000	320.852431	1	-1.668456999881	1.441191945266	-0.105568211723	0.105982621639	0.010294836441	0.000224071940	0.932933261258	N\A	0.140268624161	0.023473548713	0.050018734182	0.012630150172	36	19	
4350000	305.801699	1	-1.596967909033	1.432968488207	-0.100682240342	0.083625453514	0.006056386953	0.000258175110	0.920991183322	N\A	0.172888083940	0.025205680885	0.069629152169	0.013811837421	41	19	
4400000	322.853715	1	-2.043634776208	1.764498778877	-0.155808688254	-0.065456445305	0.048790474563	0.000263569155	0.935987429345	N\A	0.142235287272	0.025677554154	0.050670432739	0.013001433682	36	19	
4450000	302.654925	1	-1.994871893150	1.806606684843	-0.191794221527	0.033483479181	0.049943342668	0.000221103377	0.939441010266	N\A	0.146671264439	0.024145738406	0.053400987278	0.012149238149	37	20	
4500000	294.897880	1	-1.895352614721	1.564099384650	-0.128850377574	0.012545157805	0.038966363957	0.000476549478	0.920710278944	N\A	0.151978029304	0.026671919869	0.063397296056	0.015214289918	41	25	
4550000	310.362612	1	-1.834420767483	1.660711196775	-0.155934539622	-0.006546631289	0.048579545648	0.000259840193	0.940405883746	N\A	0.109171190741	0.018822919345	0.046185509789	0.010941502387	41	18	
4600000	314.833452	1	-2.329445016454	1.993525394456	-0.202500063155	-0.044320348205	0.046174752382	0.000281494254	0.934107845920	N\A	0.122341463988	0.020902766613	0.051367713273	0.012143415773	39	29	
4650000	277.208691	1	-1.752297131933	1.560610479095	-0.147412179125	0.057019179379	0.041549031645	0.000364461858	0.911749583205	N\A	0.169076594032	0.028732655130	0.067621343833	0.015681449157	38	17	
4700000	300.584459	1	-1.983627284315	1.670473314117	-0.139387108106	-0.052612762526	0.042587108711	0.000321535327	0.916620285201	N\A	0.131617830584	0.020874354683	0.057775252819	0.012105595598	42	23	
4750000	279.474567	1	-1.784417005170	1.536834724174	-0.140047390427	0.160250749513	0.007617068889	0.000534822482	0.919634378008	N\A	0.183444459050	0.030352017822	0.067648205866	0.015274740596	38	14	
4800000	288.850689	1	-1.232238057520	1.111239024601	-0.041813930351	0.128020558649	-0.011867251086	0.000090164609	0.911635439739	N\A	0.162387747661	0.024633711887	0.072016370758	0.014560665560	54	22	
4850000	296.160642	1	-1.764570109614	1.612878199265	-0.157428336787	0.092449279254	0.032603766433	0.000256097336	0.931562098093	N\A	0.169374695027	0.027497222941	0.061113630390	0.013602238944	39	15	
4900000	291.458416	1	-1.458002094317	1.346709182424	-0.110426744194	0.174426775842	0.004260121733	0.000343961682	0.913117266068	N\A	0.173603572570	0.029265972536	0.055094104547	0.014469706391	33	17	
4950000	295.449547	1	-1.366855485803	1.298960730835	-0.105614927702	0.126636222517	0.021723228542	0.000163057097	0.936463448564	N\A	0.163763569737	0.028354045180	0.051183434267	0.013256215818	51	23	
5000000	296.918693	1	-1.338651566349	1.288250497002	-0.107312717206	0.086678056127	0.027205364654	0.000350788060	0.904171997215	N\A	0.154897194842	0.024579552352	0.063879871514	0.013561283986	45	18	
5050000	301.638620	1	-2.058281107574	1.754918305592	-0.158530576552	-0.003976398781	0.030002177343	0.000167360248	0.920809279018	N\A	0.140228324203	0.023323273723	0.057233066887	0.013720522889	45	20	
5100000	321.184748	1	-1.994297366833	1.759098990532	-0.157466024954	-0.069475949143	0.047812484209	0.000228184005	0.941518146825	N\A	0.146314544689	0.022394189045	0.060985562344	0.012381295601	36	19	
5150000	306.233132	1	-2.227355264689	1.911769655130	-0.190089896639	-0.054930289877	0.055980573767	0.000232648268	0.929184940193	N\A	0.153352224258	0.023691850882	0.058545312821	0.012791824839	35	17	
5200000	297.115348	1	-2.367718213359	2.053221644195	-0.204251281117	-0.098930778317	0.048996321655	0.000466828270	0.921467754805	N\A	0.138983570992	0.025065100405	0.053840133137	0.013763666165	35	20	
5250000	295.371816	1	-1.962847796010	1.750212826440	-0.151867441883	-0.048583036834	0.037216240757	0.000256329603	0.921489498592	N\A	0.145022352101	0.026187456933	0.058547192021	0.015528963320	37	21	
5300000	317.624386	1	-1.707886224205	1.558359062771	-0.129829016223	0.025466550087	0.023835253747	0.000237862000	0.923039909412	N\A	0.136804585177	0.022382552367	0.057663310880	0.013048443660	46	17	
5350000	302.096899	1	-1.589158447035	1.438275606888	-0.116207304039	0.093720094234	0.020319696840	0.000214695627	0.911613236548	N\A	0.154056570715	0.023639251386	0.065969312906	0.013387988319	40	24	
5400000	303.311932	1	-1.526527674271	1.365678208858	-0.096547977526	0.057274908497	0.022376543121	0.000249701397	0.925218679723	N\A	0.149611670236	0.025309860271	0.056394035259	0.013612695443	44	23	
5450000	300.528345	1	-1.557780113347	1.342849846027	-0.119054569585	0.224474706892	0.009279474582	0.000220820888	0.924623361476	N\A	0.156065472656	0.025296386161	0.050987416993	0.012656610867	40	17	
5500000	282.427294	1	-1.805760881263	1.632678139414	-0.161702449159	0.101348786616	0.028504003852	0.000282187807	0.910099149991	N\A	0.162690556179	0.027645114540	0.052600565929	0.013926096761	39	19	
5550000	297.530480	1	-2.160141451850	1.827982498719	-0.181903162826	0.049129159720	0.030333291016	0.000285449173	0.944700348814	N\A	0.152801023525	0.026471244191	0.045687665933	0.012936327579	39	19	
5600000	310.839743	1	-1.845401112438	1.675909904517	-0.160374538923	0.017798696847	0.042803843547	0.000244000716	0.935606332146	N\A	0.150993567090	0.024369722468	0.059128447528	0.013037839644	34	19	
5650000	288.539243	1	-1.314488198487	1.192309348516	-0.053574215299	0.061801459253	-0.002775717176	0.000352020796	0.926940608540	N\A	0.160938817483	0.025124644149	0.060579412062	0.013097332630	37	19	
5700000	289.851159	1	-1.706453106250	1.447039836213	-0.101366148903	0.075090763258	0.007134307934	0.000223350442	0.904305952622	N\A	0.165788442105	0.025536588508	0.072999146482	0.015016649875	39	16	
5750000	309.357999	1	-1.908020373504	1.753331585940	-0.165746671791	-0.093651279215	0.060285361575	0.000213961878	0.917663939846	N\A	0.136942902874	0.020354052451	0.060143084998	0.011765479062	39	24	
5800000	314.788634	1	-1.900485719795	1.654524567857	-0.154039626915	0.092722378862	0.017025257655	0.000254836111	0.949274052078	N\A	0.141979679456	0.027023911333	0.039180410817	0.012924151864	44	19	
5850000	319.610133	1	-1.867499198927	1.611166249891	-0.132320006020	0.038174786461	0.021490173837	0.000176332136	0.936696682186	N\A	0.136959789739	0.022837729562	0.052810719557	0.012490708739	40	17	
5900000	295.452234	1	-1.549081287526	1.402111104152	-0.119279353972	0.170148590027	0.012104836064	0.000323298326	0.958791556773	N\A	0.144131203823	0.026384278976	0.036239938909	0.012653119957	36	16	
5950000	320.639434	1	-1.479795016286	1.200200705958	-0.052568178909	0.197498804386	-0.025266227732	0.000147895016	0.928128100227	N\A	0.120172364941	0.017520539681	0.057883466611	0.011465378519	41	21	
6000000	310.763347	1	-2.081824830947	1.634171705379	-0.114917049729	0.004057891549	0.008540261757	0.000239722688	0.926352309373	N\A	0.155418807330	0.023138646365	0.063323151311	0.013131550827	39	22	
6050000	305.525903	1	-1.858652772459	1.715027999922	-0.176244156200	0.036760237511	0.046899502016	0.000405115211	0.922752352693	N\A	0.145389204616	0.024631515198	0.058574188819	0.013522210877	34	23	
6100000	318.988787	1	-1.846951318303	1.584784418229	-0.131236563011	0.068137956958	0.020415281260	0.000135408227	0.918893547241	N\A	0.155771813977	0.024119708744	0.066419228707	0.013863989272	34	24	
6150000	307.640846	1	-1.951891915525	1.747677924957	-0.175364107987	0.014127205731	0.048908070149	0.000215746737	0.933920662800	N\A	0.123762172591	0.019475079909	0.055416247193	0.012005006261	33	19	
6200000	316.724767	1	-1.940971140910	1.709031738117	-0.172992102023	0.004034062280	0.057767961015	0.000284338159	0.926685385436	N\A	0.145985000229	0.023902399353	0.056466659750	0.012822353905	25	20	
6250000	309.842615	1	-1.875898253783	1.668839703695	-0.156864581219	0.040222178486	0.035690048671	0.000411944840	0.922453119237	N\A	0.155317667956	0.026567542814	0.066516980243	0.015670998077	47	20	
6300000	302.855988	1	-1.522819094798	1.524037478763	-0.117645719957	-0.041782012788	0.038634162516	0.000284946131	0.942267455836	N\A	0.121987643143	0.022971526733	0.046166194234	0.012891001586	30	20	
6350000	296.312958	1	-2.170759987002	1.727451073760	-0.143973152339	-0.051350580339	0.036263965079	0.000804722058	0.922547739901	N\A	0.146001992822	0.022914508976	0.059202193070	0.012191616184	33	21	
6400000	308.534541	1	-2.040436911227	1.689961919945	-0.143712925130	-0.001399774960	0.031941375653	0.000244579540	0.920426654694	N\A	0.165602217802	0.028297880574	0.057333332500	0.014190479176	39	23	
6450000	309.479179	1	-2.144589682563	1.863324973661	-0.166940884276	-0.067612516202	0.039688189849	0.000287448463	0.915554528452	N\A	0.145319459180	0.023019202958	0.063107510922	0.013670329602	37	22	
6500000	321.358450	1	-1.071362314156	0.885401787597	0.000415992216	0.265657124284	-0.053237780900	0.000280901311	0.929372059043	N\A	0.128107577905	0.019006240586	0.055296247503	0.011339478641	47	20	
6550000	309.692689	1	-1.343532094450	1.293394429642	-0.073485776166	0.090261331978	-0.000120657389	0.000265675833	0.941183466829	N\A	0.135245206267	0.023108297225	0.052826481263	0.012929843603	39	24	
6600000	318.052341	1	-1.471630416673	1.376620013956	-0.082890442705	0.013178495116	0.016510406272	0.000265461546	0.928999266723	N\A	0.134417250882	0.020161163420	0.060227045707	0.011927390701	31	18	
6650000	283.091371	1	-2.037530435787	1.886734710908	-0.189051703328	-0.108610139327	0.071609391155	0.000420002542	0.924538541262	N\A	0.147083601902	0.026190562122	0.057243683982	0.014078008529	41	20	
6700000	297.015593	1	-1.788818052985	1.576571909230	-0.135711237963	0.103218867678	0.015504258767	0.000182267158	0.940634908858	N\A	0.144279016750	0.026430225834	0.042675935948	0.012878442079	35	14	
6750000	295.390617	1	-1.990971973058	1.748154602656	-0.148319230374	-0.110040170133	0.045502368133	0.000396836395	0.956964317160	N\A	0.122709495769	0.023074833357	0.038903988279	0.012916287851	40	19	
6800000	291.927953	1	-2.013956075344	1.754096133476	-0.162274466789	-0.054638055031	0.050568851684	0.000293512517	0.939798673603	N\A	0.125362142911	0.022643251183	0.047601029971	0.012368564205	45	15	
6850000	303.942533	1	-1.861358636050	1.702031442893	-0.153740557987	-0.005113469759	0.035206459082	0.000280969236	0.925588645387	N\A	0.141154585410	0.024235958787	0.057874212988	0.013614311198	31	19	
6900000	301.433938	1	-1.908343921896	1.619683960311	-0.129927939646	-0.004602252492	0.029881901535	0.000188787610	0.924224427477	N\A	0.168119597309	0.027292319289	0.066970269704	0.014778333934	32	18	
6950000	309.539461	1	-2.238423620063	1.858557847634	-0.150579769646	-0.113326058714	0.032327502257	0.000369864887	0.927719285424	N\A	0.087061614366	0.011121421513	0.046297630560	0.009022977876	35	21	
7000000	312.873217	1	-1.058258880119	1.025069091793	-0.043485744856	0.208607520419	-0.017052690367	0.000222896857	0.931419932502	N\A	0.163441058218	0.027533278469	0.062811087897	0.014950034858	44	23	
7050000	319.004412	1	-1.872340328957	1.468008652443	-0.136142134044	0.105830108189	0.030179373225	0.000357394160	0.960962332761	N\A	0.132473489859	0.023171614863	0.039656044124	0.011108523526	43	17	
7100000	321.131318	1	-2.253015167796	1.648336294651	-0.130868855037	-0.071367775750	0.040364133573	0.000364209375	0.932075347682	N\A	0.136592261784	0.021353690177	0.058856217862	0.012724222689	54	18	
