Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m7-VR-003.txt
Log File Name:                   SEP_d1_m7-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2172402815
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m7-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	540.680663	1	-1.581381334360	0.856472092991	0.114574845198	-0.020193845631	0.000071720827	0.977357826628	N\A	0.027430325384	0.025282960251	0.003465390746	56	24	
1550000	529.245436	1	-1.498272305732	0.835295495780	0.103194265667	-0.010713163964	0.000085866691	0.972539825657	N\A	0.026038911297	0.024002436535	0.003269523278	62	26	
1600000	525.461427	1	-1.635356117457	0.901651302245	0.077335692115	-0.013178460580	0.000057067944	0.978183888460	N\A	0.025555102797	0.022888172895	0.003321636170	49	31	
1650000	523.606889	1	-1.522616862370	0.819726939386	0.142724571263	-0.019538658979	0.000103795316	0.973755838195	N\A	0.027786240473	0.025188444427	0.003502238550	63	20	
1700000	542.809951	1	-1.572525914809	0.870115440618	0.101299279803	-0.018165738554	0.000047625090	0.977656284886	N\A	0.026948951517	0.026234032425	0.003526981748	43	23	
1750000	535.753001	1	-1.601765935602	0.880995849102	0.100978892370	-0.019817232543	0.000067925524	0.974808253084	N\A	0.027236556228	0.024759255080	0.003451336001	49	21	
1800000	538.555123	1	-1.579330297561	0.867383343609	0.083163400868	-0.012115890159	0.000078531070	0.971707454746	N\A	0.029250250116	0.027122106424	0.003746126398	46	19	
1850000	541.384700	1	-1.540373320157	0.861132004068	0.095695072779	-0.014758567489	0.000068844763	0.977098925039	N\A	0.024045234246	0.022616538332	0.003289553883	34	28	
1900000	548.683477	1	-1.539469938282	0.872031771862	0.087478872165	-0.014658157870	0.000062547327	0.978728221766	N\A	0.022960202204	0.021983734689	0.002874612201	47	24	
1950000	531.857635	1	-1.608933120738	0.884789710683	0.082693155261	-0.015964513880	0.000084127108	0.973271398486	N\A	0.027264397678	0.024972853095	0.003404169224	41	27	
2000000	547.798122	1	-1.632541462300	0.892829403773	0.113970735262	-0.024279719589	0.000053949712	0.975814372357	N\A	0.026278408608	0.024419534112	0.003487453485	38	33	
2050000	546.241966	1	-1.621429202161	0.902328147835	0.096836332643	-0.021270589058	0.000080203718	0.979358447916	N\A	0.023359989233	0.020451098681	0.002938719418	58	24	
2100000	555.063554	1	-1.600196113649	0.894368476902	0.055712461179	-0.012207629202	0.000142602401	0.977895774024	N\A	0.021513176304	0.020910861369	0.003199442264	45	37	
2150000	539.516811	1	-1.555294705816	0.849253355004	0.109297195199	-0.019791159920	0.000096261712	0.976894836438	N\A	0.025180759534	0.021672108060	0.002821946478	42	21	
2200000	530.398806	1	-1.616375777619	0.886297893870	0.081505087205	-0.015406172963	0.000062913246	0.974338189663	N\A	0.028729072522	0.025642868102	0.003456494226	55	27	
2250000	532.579886	1	-1.508310156078	0.832077823173	0.104525132415	-0.014248258479	0.000067198339	0.973382619319	N\A	0.027076470583	0.025351832119	0.003227189517	43	26	
2300000	533.322239	1	-1.558820861679	0.874112541018	0.080356305791	-0.012507139222	0.000075500896	0.973089005090	N\A	0.025770925603	0.023305184273	0.003132253046	49	25	
2350000	538.147041	1	-1.461239839603	0.830969646499	0.107502963734	-0.016247700938	0.000070762666	0.973862150282	N\A	0.026534100787	0.023585710441	0.003023151203	48	27	
2400000	546.852499	1	-1.643875531516	0.906428582262	0.090239597947	-0.019781564148	0.000068684741	0.975608020422	N\A	0.025613885014	0.022871105751	0.003091016123	54	25	
2450000	544.100027	1	-1.590871459815	0.868898895565	0.107552636869	-0.019231593281	0.000061454778	0.975681341535	N\A	0.025652033562	0.024013271230	0.003363592138	45	21	
2500000	544.778157	1	-1.602447713386	0.887188038469	0.087970216243	-0.016069445475	0.000083978759	0.973767397615	N\A	0.026351715116	0.023842277269	0.003402124181	45	27	
2550000	546.064750	1	-1.509983556790	0.843334612489	0.132197044883	-0.021108408296	0.000054644508	0.978648202426	N\A	0.027136011097	0.025194679856	0.003240970366	50	22	
2600000	540.101524	1	-1.499927493212	0.831078775661	0.110117833605	-0.013820044868	0.000075045581	0.975128640479	N\A	0.027785834381	0.025136543700	0.003353379223	54	21	
2650000	526.460737	1	-1.637565889722	0.914342153258	0.047609438096	-0.013333975969	0.000055918293	0.976647727437	N\A	0.027472860114	0.024831556704	0.003468692510	50	20	
2700000	531.015135	1	-1.486850920437	0.811286456858	0.138132857692	-0.016787126265	0.000053692643	0.977522834509	N\A	0.025020782126	0.023073790782	0.003027053150	49	27	
2750000	535.326976	1	-1.502745687817	0.827387189653	0.129657802743	-0.019688346964	0.000062979706	0.970732523872	N\A	0.031991116907	0.027299939718	0.003382061501	44	33	
2800000	537.547127	1	-1.564593659388	0.878246963284	0.084808889333	-0.016468228585	0.000069801317	0.982385197707	N\A	0.026336676666	0.024917111453	0.003387295031	40	33	
2850000	542.593476	1	-1.565632674837	0.882898279737	0.082540557452	-0.018067877536	0.000070522636	0.973795140901	N\A	0.026114617111	0.024347467644	0.003188514775	43	29	
2900000	534.412638	1	-1.572818347475	0.864831213570	0.107621731255	-0.017957617167	0.000073208091	0.977703968307	N\A	0.023497353373	0.022007888889	0.003146775502	39	25	
2950000	551.484985	1	-1.568003320850	0.876310841266	0.094749740027	-0.018350315856	0.000078298157	0.978034055649	N\A	0.026905169865	0.022322989310	0.002977769655	48	27	
3000000	547.818399	1	-1.537951562582	0.834880142980	0.111232344431	-0.014664395445	0.000069043812	0.977781810584	N\A	0.025543027501	0.023862537040	0.003398097154	55	25	
3050000	548.307085	1	-1.668972892595	0.913640135338	0.029996915343	-0.009148151059	0.000075113040	0.976235101655	N\A	0.026624294952	0.022797127645	0.003022745073	36	26	
3100000	544.351623	1	-1.537406337300	0.845463840692	0.117498874846	-0.019377905658	0.000077931283	0.974478152501	N\A	0.027563674398	0.026202645854	0.003561481956	42	20	
3150000	543.311398	1	-1.518532824342	0.857784421932	0.083359787710	-0.013595238490	0.000069142701	0.974997516463	N\A	0.024740129141	0.023135299050	0.003102504425	43	23	
3200000	536.107200	1	-1.434546327782	0.829325216299	0.105934743372	-0.013726367894	0.000042178688	0.973681703135	N\A	0.025936333214	0.023584653144	0.003295741742	54	18	
3250000	541.797890	1	-1.616897056013	0.920898645021	0.027747503752	-0.008769156811	0.000078242229	0.973158220328	N\A	0.025917223267	0.023848379480	0.003294894597	36	18	
3300000	543.362907	1	-1.583870708374	0.881022218521	0.096507226270	-0.017795428723	0.000066154539	0.979025475960	N\A	0.024380238923	0.022766897676	0.002913449893	42	25	
3350000	534.811986	1	-1.464639029267	0.810795112272	0.144559302546	-0.023469366482	0.000077173010	0.973340787327	N\A	0.027961016947	0.024642976848	0.003325297587	47	31	
3400000	546.751043	1	-1.560924325609	0.883780434568	0.057404908003	-0.010450294268	0.000099783654	0.978090244618	N\A	0.026665671560	0.023279408501	0.003264961952	47	25	
3450000	533.935966	1	-1.663919285355	0.899463025641	0.062842154214	-0.011548658720	0.000087753586	0.975176587179	N\A	0.026329611159	0.024462328613	0.003182057322	60	27	
3500000	535.417947	1	-1.578579065093	0.876990963550	0.118619386601	-0.025456471153	0.000060002573	0.976444376689	N\A	0.029893421933	0.025893928360	0.003247625297	53	22	
3550000	540.783040	1	-1.595934551626	0.848587221782	0.141982491224	-0.022852072734	0.000083531170	0.974152320184	N\A	0.026676146916	0.024663329550	0.003261143541	41	22	
3600000	549.475204	1	-1.524663842697	0.870366975105	0.084759738989	-0.017246466256	0.000052778493	0.975599243788	N\A	0.024618025834	0.023563156401	0.003339849407	49	31	
3650000	547.071874	1	-1.582145202551	0.861195290990	0.107878978628	-0.017430212729	0.000043067584	0.975694388876	N\A	0.025484140163	0.023444064889	0.003044119200	44	16	
3700000	546.340334	1	-1.660201015894	0.934767187336	0.051923435349	-0.016379516408	0.000050701541	0.976668489831	N\A	0.024888823598	0.022618967540	0.003171095978	58	32	
3750000	548.876840	1	-1.588571663895	0.876513514102	0.104273928985	-0.021155182532	0.000036930121	0.977056594667	N\A	0.024592528117	0.023507673393	0.003289560408	48	23	
3800000	542.791954	1	-1.518153683628	0.844476893747	0.122069290150	-0.019286486512	0.000059031131	0.977311976107	N\A	0.026486795791	0.024660287120	0.003458392152	43	25	
3850000	532.756270	1	-1.664053141010	0.916152898427	0.073303274293	-0.018909098446	0.000057086092	0.976460987505	N\A	0.025314280483	0.023039619305	0.003173131853	60	21	
3900000	532.755859	1	-1.495024211176	0.844559390933	0.069550991103	-0.009127186123	0.000081549696	0.971174129557	N\A	0.029319219952	0.027387113679	0.003587775146	45	21	
3950000	543.727593	1	-1.556161694387	0.842938894831	0.126895178464	-0.017867762015	0.000082660536	0.974468597803	N\A	0.024758753658	0.022498811529	0.003004089824	46	22	
4000000	528.969566	1	-1.523372494872	0.866847443972	0.054534619910	-0.009953773811	0.000081549296	0.972705594451	N\A	0.028316855045	0.026444522790	0.003325628423	53	26	
4050000	538.835081	1	-1.531498850204	0.854301487500	0.108496331144	-0.018676300224	0.000006165007	0.975207801861	N\A	0.025824160743	0.023566719194	0.002785742196	57	26	
4100000	550.861654	1	-1.556548809182	0.869597923483	0.087938886379	-0.015811730223	0.000004690750	0.974688134813	N\A	0.026094728543	0.022944090447	0.002854666558	39	29	
4150000	535.498954	1	-1.562497415269	0.864186066140	0.103727099693	-0.017904769471	0.000002288137	0.973010905011	N\A	0.026376492569	0.024242684351	0.003149830685	50	20	
4200000	537.258297	1	-1.595292168955	0.888078183460	0.060601098751	-0.012361290867	0.000003691568	0.974919169250	N\A	0.026088992117	0.023716647308	0.003095552383	51	26	
4250000	550.126354	1	-1.540696375500	0.854629946835	0.086975475463	-0.013986432471	0.000013356756	0.976684014186	N\A	0.022994610734	0.021655832415	0.002994798809	52	29	
4300000	543.681181	1	-1.675171100609	0.919962880160	0.072516100093	-0.017032142712	0.000005825093	0.997822063318	N\A	0.017282639601	0.021392253686	0.003310874403	49	31	
4350000	523.668416	1	-1.626628407174	0.897046412811	0.085695518553	-0.016529525284	0.000008497961	0.977587510191	N\A	0.028889214804	0.026216046909	0.003655055454	44	27	
4400000	549.525668	1	-1.598567024719	0.884351665699	0.086000986335	-0.015247641895	0.000003678889	0.978351088931	N\A	0.028085842164	0.025882518619	0.003555426361	38	21	
4450000	533.727078	1	-1.558250541647	0.871665285197	0.080436980898	-0.013586277400	0.000008872872	0.979049454085	N\A	0.024760845120	0.023629509693	0.003103235804	57	33	
4500000	539.263125	1	-1.571471014521	0.872158039302	0.099492668258	-0.016333058704	0.000008068188	0.975991163614	N\A	0.025465305156	0.023348764879	0.003120846855	60	28	
4550000	548.135487	1	-1.615531200785	0.905910493582	0.050528425684	-0.010287359827	0.000004725667	0.978113328949	N\A	0.022089991233	0.022435627081	0.003119101451	41	36	
4600000	544.979212	1	-1.572282779682	0.859182419238	0.108364438616	-0.013305074642	0.000007593155	0.983297910246	N\A	0.023805703270	0.022064344837	0.002963793180	52	17	
4650000	532.405045	1	-1.671261332832	0.925857965376	0.063919675440	-0.018612349345	0.000008340556	0.981979988732	N\A	0.026887543703	0.024600669026	0.003263086035	52	31	
4700000	534.787033	1	-1.583783687578	0.872502356521	0.097741421212	-0.017474184228	0.000007575211	0.978526884418	N\A	0.023726832572	0.021584624862	0.002990661861	46	29	
4750000	532.014861	1	-1.644449381654	0.897248680412	0.109944387257	-0.022505257641	0.000006283414	0.976538537711	N\A	0.027221450108	0.024386614707	0.003186357618	57	27	
4800000	527.911993	1	-1.686297701990	0.909213322453	0.102601491846	-0.023515211175	0.000015188512	0.974806844805	N\A	0.027389405263	0.024496854630	0.003173675127	47	17	
4850000	527.877342	1	-1.524301375527	0.836963541011	0.125265940310	-0.018296052807	0.000015732390	0.976578007060	N\A	0.027745014694	0.025163614417	0.003183118624	42	23	
4900000	533.076148	1	-1.518299785323	0.830630269921	0.134713003051	-0.017826758942	0.000011953616	0.978702095458	N\A	0.024398509266	0.022721075147	0.003042354619	54	25	
4950000	551.877733	1	-1.542082617566	0.861324237605	0.093826449075	-0.014501137914	0.000005059134	0.978420607095	N\A	0.026657739636	0.023894914196	0.003239047326	43	34	
5000000	541.243875	1	-1.587624177555	0.867132299635	0.101680628143	-0.016895335263	0.000013843962	0.974737050846	N\A	0.025309152728	0.022552409355	0.003085596754	53	28	
5050000	543.378226	1	-1.566885570384	0.882854118277	0.075640424821	-0.013876544949	0.000004619660	0.983810927921	N\A	0.022897766684	0.020744530072	0.002889403777	43	25	
5100000	550.921122	1	-1.577290869002	0.869532871223	0.085687462054	-0.013700273562	0.000013333961	0.975140480318	N\A	0.024957291415	0.023070050798	0.003206179710	49	29	
5150000	554.498619	1	-1.505283143953	0.815598861440	0.164578416935	-0.021915726772	0.000009738432	0.979409556261	N\A	0.027367442592	0.022960062481	0.003156052230	44	34	
5200000	550.903339	1	-1.533152890513	0.863532050845	0.099738765116	-0.017066436709	0.000004741678	0.979763428333	N\A	0.023691574342	0.021797981185	0.002778783676	46	25	
5250000	544.553094	1	-1.573380135399	0.853275444452	0.134772934829	-0.022453485289	0.000010808035	0.996332466113	N\A	0.020053531918	0.017297167062	0.002720535657	58	22	
5300000	540.950654	1	-1.522400327358	0.832252612466	0.125397206126	-0.017508376090	0.000003465621	0.971750406867	N\A	0.030210255722	0.026542223012	0.003286545367	49	29	
5350000	538.917565	1	-1.555467875501	0.882618751315	0.048278898832	-0.005587683108	0.000007334784	0.975510569318	N\A	0.026170517439	0.023727061331	0.003310282625	48	20	
5400000	528.425439	1	-1.585453158441	0.885190125911	0.073742862836	-0.014164545330	0.000010830368	0.974326751784	N\A	0.026922196636	0.024683634565	0.003365669080	46	21	
5450000	540.792691	1	-1.608425900933	0.899927637423	0.055207098802	-0.013736866676	0.000005310196	0.974071674950	N\A	0.027498249031	0.024816738726	0.003064941342	54	19	
5500000	550.807602	1	-1.629489855107	0.908628653882	0.075338355399	-0.017790098238	0.000011469731	0.980494620469	N\A	0.023627859163	0.023910232564	0.003280809458	41	28	
5550000	533.029921	1	-1.566597013434	0.844070177785	0.131832019725	-0.019403328248	0.000002458657	0.975841888487	N\A	0.027733747873	0.024954824731	0.002949861081	52	34	
5600000	533.315677	1	-1.571505595620	0.886967018601	0.063683798369	-0.011325987649	0.000004934666	0.974950163209	N\A	0.025023823410	0.023626769464	0.003232454879	58	24	
5650000	548.626017	1	-1.580678629209	0.894777617462	0.061316331614	-0.013125504462	0.000010640647	0.984165931812	N\A	0.021495263647	0.020648680760	0.003021209814	36	31	
5700000	537.650649	1	-1.587303132689	0.861991260757	0.106396099639	-0.018793939923	0.000021103734	0.972409407084	N\A	0.028716945750	0.025607494103	0.003342748491	50	21	
5750000	527.928884	1	-1.583168024716	0.889905706493	0.075171196432	-0.015744508158	0.000094514876	0.969717641367	N\A	0.027915503909	0.025211883998	0.003157329501	52	14	
5800000	533.237260	1	-1.524187284098	0.862391259476	0.093990590951	-0.015832071102	0.000058195542	0.977043062258	N\A	0.025739261270	0.023127720465	0.003092264622	38	30	
5850000	532.852320	1	-1.548094590479	0.880426321362	0.065206417385	-0.011996685446	0.000058835825	0.972071253037	N\A	0.026300941132	0.023328982369	0.003117574566	49	27	
5900000	547.569355	1	-1.541717510080	0.861438582783	0.081548139395	-0.012019788322	0.000048086150	0.976277031110	N\A	0.026042260219	0.023397497267	0.003144827936	44	22	
5950000	525.339686	1	-1.601146034292	0.874709837416	0.101780602208	-0.018326013881	0.000065186380	0.978362053496	N\A	0.026942096310	0.024418459270	0.003290688461	50	30	
6000000	554.083458	1	-1.611560599477	0.895961583275	0.085451308769	-0.018817820808	0.000049781583	0.976510489130	N\A	0.026724047323	0.023749572027	0.003206936838	45	31	
6050000	548.379685	1	-1.605429935314	0.878102121807	0.103300390539	-0.020616276825	0.000066336433	0.975116206871	N\A	0.024487440942	0.022269148256	0.002767346626	35	15	
6100000	537.893030	1	-1.535215652467	0.855043730824	0.106844334593	-0.015967884334	0.000058727102	0.977463071987	N\A	0.026021990738	0.023540519140	0.003023745360	45	29	
6150000	548.105598	1	-1.560150965381	0.863211381797	0.101020302237	-0.017168665675	0.000069012649	0.979458672942	N\A	0.024045704771	0.023763795318	0.003170995859	41	20	
6200000	549.850781	1	-1.630663058637	0.887962102072	0.114838898088	-0.025373267289	0.000047588116	0.978252273844	N\A	0.025708443852	0.025083172450	0.003529939574	48	33	
6250000	547.349092	1	-1.527762356260	0.849911751635	0.112729091245	-0.019092881311	0.000071014906	0.972143426857	N\A	0.027593994329	0.025546938066	0.003362796078	34	27	
6300000	535.006250	1	-1.680636963599	0.906515916688	0.098049646667	-0.021170665316	0.000069655982	0.973970798405	N\A	0.024843120881	0.024010711378	0.003332348245	40	21	
6350000	546.157621	1	-1.632851446269	0.894260430319	0.095049192817	-0.018875715823	0.000070136866	0.974811165587	N\A	0.025920346906	0.023976461461	0.003370381297	43	26	
6400000	543.478667	1	-1.652679497875	0.925654240570	0.044950488790	-0.010861536989	0.000064901923	0.976104699604	N\A	0.027290164325	0.024132204683	0.003346636418	45	30	
6450000	557.069563	1	-1.554422051278	0.883379100005	0.074354188230	-0.016079468726	0.000073440840	0.974858882711	N\A	0.026024376839	0.023978687477	0.003227245324	38	28	
6500000	533.686115	1	-1.462740526707	0.819810782710	0.095031882961	-0.009243423269	0.000061291930	0.976413886255	N\A	0.029170256201	0.025029329777	0.003244344377	52	22	
6550000	531.214853	1	-1.585750849688	0.864483928034	0.115077505348	-0.021066903043	0.000072086795	0.973301325188	N\A	0.028341249837	0.025588374305	0.003365376111	49	22	
6600000	540.967371	1	-1.554335490941	0.856019122833	0.130046498250	-0.021648716409	0.000085246065	0.974906162124	N\A	0.026548971961	0.024388037231	0.003178909127	39	25	
6650000	543.713527	1	-1.560420168730	0.860506317993	0.081602050201	-0.012988260052	0.000077153156	0.974430662336	N\A	0.024421217142	0.022761461466	0.003119550927	49	23	
6700000	545.364911	1	-1.583473492167	0.893505777465	0.063264678115	-0.012595046228	0.000062168619	0.974577348698	N\A	0.025183879420	0.023130698655	0.003232886372	51	19	
6750000	524.364923	1	-1.511010820563	0.843300747541	0.112770195036	-0.020167076444	0.000069654109	0.974620088647	N\A	0.029849909446	0.026295286845	0.003398906252	48	22	
6800000	546.085509	1	-1.516303726380	0.853367222218	0.084837568114	-0.011264357698	0.000077573309	0.974676922767	N\A	0.026478902488	0.023209558993	0.002924821327	48	24	
6850000	555.662281	1	-1.582082558165	0.889706795587	0.072839454262	-0.014282476911	0.000078239336	0.973782413941	N\A	0.026479659891	0.024428495575	0.003251585070	41	20	
6900000	541.226598	1	-1.611599230111	0.895306273539	0.084845499366	-0.018235484232	0.000055158000	0.977147177899	N\A	0.023409122780	0.022084244321	0.003022073525	49	22	
6950000	530.273397	1	-1.591934418278	0.877957185453	0.107153533103	-0.019350226544	0.000073304587	0.976266812280	N\A	0.023548589275	0.022305993361	0.003125772322	36	24	
7000000	546.027138	1	-1.520794354599	0.869337132483	0.060823488694	-0.008994588658	0.000075577097	0.973313249664	N\A	0.027937492758	0.025664570436	0.003416924866	56	24	
7050000	551.768842	1	-1.517245673328	0.859608749154	0.080835584664	-0.014063661378	0.000069264739	0.977253438359	N\A	0.027042543636	0.023946351398	0.002975421405	39	25	
7100000	544.488716	1	-1.471295749821	0.814828270506	0.111593375118	-0.015454142805	0.000082109085	0.976184126903	N\A	0.024597258099	0.022316470045	0.003019688165	48	28	
7150000	541.781048	1	-1.599457079347	0.917506201327	0.051686762307	-0.017003445631	0.000079644465	0.973157772757	N\A	0.027010203642	0.024687290802	0.003187748441	45	26	
7200000	532.762695	1	-1.570499816589	0.859177745018	0.117054386189	-0.022575296534	0.000070035395	0.971905768663	N\A	0.024467457738	0.023174103316	0.003349775425	43	23	
7250000	556.280893	1	-1.554364259308	0.841561955374	0.137454299274	-0.021349935410	0.000056187794	0.988292223450	N\A	0.022084334756	0.022445168479	0.002973814015	59	30	
7300000	545.114878	1	-1.560032912620	0.857783606890	0.115451764590	-0.019641721393	0.000080289917	0.975336830269	N\A	0.025487527029	0.022607848909	0.002969206569	37	14	
7350000	541.042231	1	-1.478276215370	0.818842884577	0.109753794026	-0.013852943581	0.000105489578	0.972477724712	N\A	0.028262871954	0.024554624114	0.003161621487	50	27	
7400000	550.932905	1	-1.637307249782	0.880939358360	0.100772568984	-0.021095355713	0.000078669009	0.975313307566	N\A	0.025326626420	0.023356572974	0.003210124269	38	23	
7450000	541.687297	1	-1.626458224548	0.890009462115	0.066845591700	-0.015309281422	0.000126229308	0.975180920268	N\A	0.026359182035	0.023620522138	0.002988143766	29	22	
7500000	544.295990	1	-1.614902475681	0.881637981594	0.084756300894	-0.014874700065	0.000093606591	0.971817697426	N\A	0.029468550144	0.026437131067	0.003290581127	38	18	
7550000	541.639910	1	-1.472826183916	0.806884094088	0.148445745000	-0.020973190264	0.000058869484	0.975113976792	N\A	0.027097513578	0.024393933026	0.003108353307	54	28	
7600000	537.461477	1	-1.677448796567	0.896881431211	0.087999359190	-0.016801756322	0.000095828851	0.975711545471	N\A	0.026146263824	0.023133627332	0.003103314452	52	29	
7650000	533.834042	1	-1.481166714731	0.825210482597	0.120602648132	-0.017225872928	0.000066913105	0.980621038723	N\A	0.027556450826	0.024751030901	0.003358428817	56	25	
7700000	535.953871	1	-1.600674511313	0.870247258423	0.100614571547	-0.015125204528	0.000060889569	0.974264493578	N\A	0.026083414223	0.024351582393	0.003266431187	40	19	
7750000	550.086056	1	-1.516508698235	0.836628844820	0.136905967979	-0.020961754578	0.000069912339	0.975489002579	N\A	0.026643643685	0.023992259837	0.003265620180	55	21	
7800000	536.806655	1	-1.551424948230	0.870401312484	0.076578781001	-0.013696304716	0.000080426661	0.972762370604	N\A	0.027309368910	0.025362679598	0.003305488148	41	29	
7850000	542.435526	1	-1.615701214976	0.887763567385	0.116304478422	-0.024241768284	0.000054429987	0.977832900720	N\A	0.024899733220	0.023458535103	0.003174437771	46	25	
7900000	544.571622	1	-1.614425116643	0.902485228043	0.070741940125	-0.016614864792	0.000141062041	0.973378251488	N\A	0.026480357756	0.024310259626	0.003382416664	45	23	
7950000	553.113182	1	-1.522904625376	0.838256406299	0.111752869457	-0.015295002879	0.000081506815	0.972040820010	N\A	0.026536615252	0.024632926083	0.003337272612	41	22	
8000000	538.441066	1	-1.666701283082	0.899592158551	0.107779343052	-0.024152129208	0.000059840024	0.982611693454	N\A	0.024024840932	0.024112864231	0.003321697161	45	23	
8050000	539.426509	1	-1.699980922437	0.928770095815	0.054022008678	-0.015263829764	0.000079155645	0.969108778254	N\A	0.030409608446	0.028046277518	0.003641294980	38	28	
8100000	543.223890	1	-1.538015798931	0.847745710737	0.106048747774	-0.016010959619	0.000086346461	0.976430097749	N\A	0.024703631889	0.022398807930	0.003038686407	48	29	
8150000	550.657349	1	-1.546677715793	0.845130397320	0.082923695359	-0.009817911424	0.000073106690	0.975549227605	N\A	0.026705855886	0.024862507463	0.003168920329	32	24	
8200000	533.113040	1	-1.625500229614	0.923561135261	0.028861205434	-0.009464148149	0.000080323848	0.974707813548	N\A	0.028689976014	0.025661757495	0.003252007735	41	24	
