Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m8-VR-001.txt
Log File Name:                   SEP_d1_m8-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1488142087
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m8-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1950000	543.325621	1	-1.924906966380	1.131795864865	-0.046303784343	0.048396182051	0.000066600193	0.973627378611	N\A	0.043528505724	0.005914468025	0.018834022929	53	26	
2000000	543.317519	1	-1.884419513622	1.112159614639	-0.040384679574	0.033169446693	0.000063095012	0.973083858973	N\A	0.044622542296	0.006112217819	0.019440464562	54	19	
2050000	535.311364	1	-1.915572899534	1.113865829318	-0.036409480768	0.025427686277	0.000084548290	0.974239604449	N\A	0.042661052550	0.006537268104	0.017765620334	28	22	
2100000	534.999403	1	-1.888178935559	1.114359050563	-0.045389385415	0.065234553401	0.000066888106	0.974012215347	N\A	0.040857720481	0.005599017002	0.017941839395	52	25	
2150000	531.926982	1	-1.882553895174	1.100813485342	-0.033952262811	0.022336136827	0.000058156833	0.974624344054	N\A	0.043555228990	0.005986387377	0.017788380958	53	16	
2200000	534.286791	1	-2.123531686502	1.235605570505	-0.048545771434	0.002180363004	0.000077743133	0.974527627541	N\A	0.049807849910	0.005937132819	0.019425792623	55	26	
2250000	532.106716	1	-2.017538661471	1.173145637945	-0.042119756113	-0.001270654033	0.000072613272	0.974380430571	N\A	0.043621449733	0.005877042565	0.018584504781	47	30	
2300000	549.257961	1	-1.807734501969	1.067839600475	-0.030719741044	0.027146551496	0.000064253201	0.974783522858	N\A	0.039763879656	0.005338708840	0.018138801678	55	22	
2350000	541.879170	1	-1.877177541266	1.099504739195	-0.040354926905	0.049971867334	0.000020990409	0.978752041926	N\A	0.036689434441	0.005988188328	0.017470897542	45	38	
2400000	538.397244	1	-1.823816162194	1.076497533148	-0.032992524590	0.027665484207	0.000009618216	0.977661691900	N\A	0.036093248926	0.005127315471	0.016035323143	46	21	
2450000	546.432836	1	-1.624685387692	0.952831879011	-0.010147089020	0.012878201704	0.000004505776	0.973165625817	N\A	0.041419342500	0.004984011427	0.017363302447	43	20	
2500000	527.715307	1	-1.850385698144	1.083385931581	-0.034516794897	0.037245821933	0.000010485168	0.976898803839	N\A	0.043451121442	0.006046999304	0.017944142775	41	29	
2550000	541.606282	1	-1.872852091443	1.114417176948	-0.049317204282	0.071682629512	0.000003282672	0.973555698294	N\A	0.042168245243	0.005850997711	0.017827271787	49	27	
2600000	555.226070	1	-1.935266613040	1.156402915098	-0.047507820415	0.037100944565	0.000004252931	0.978391083492	N\A	0.039553761118	0.005244194762	0.016779799599	43	26	
2650000	540.453688	1	-1.726355842021	1.016820497265	-0.021873196884	0.015812157561	0.000008843156	0.974717405924	N\A	0.043559788776	0.005332470431	0.016680803244	31	22	
2700000	530.233412	1	-1.809453062241	1.044984055568	-0.024352914134	0.016194335258	0.000042417324	0.974749845875	N\A	0.045478069521	0.005480817418	0.017167132677	46	25	
2750000	551.285642	1	-1.698724830263	1.008492523666	-0.024282169819	0.040805549515	0.000054474220	0.975995958905	N\A	0.044509615981	0.005849032661	0.018914845845	39	25	
2800000	545.231167	1	-1.838658638483	1.084857049141	-0.039065480534	0.052557213539	0.000055150158	0.976762203657	N\A	0.046085309261	0.006483372882	0.019653343996	45	25	
2850000	543.573999	1	-1.737286035299	1.056176893505	-0.036570459232	0.037820988120	0.000073915337	0.971929243978	N\A	0.043207420465	0.005572488456	0.019952456781	51	25	
2900000	535.372790	1	-1.833530657183	1.086814175105	-0.028994659320	-0.002556828079	0.000063846963	0.973404705586	N\A	0.040293680607	0.005805320685	0.018284990515	38	23	
2950000	546.238982	1	-1.761007057196	1.017302220389	-0.021518602578	0.018183286345	0.000057653927	0.983829028750	N\A	0.033924554897	0.004570893628	0.017213463811	42	27	
3000000	544.014641	1	-1.717490970867	1.000958937051	-0.019849609969	0.025881095665	0.000063815409	0.976681575342	N\A	0.041878088339	0.005649917646	0.018088719282	52	27	
3050000	536.277186	1	-1.685810415611	0.975459973071	-0.017328311792	0.028135759293	0.000095966613	0.973108840382	N\A	0.043547582278	0.005154073617	0.018404215040	45	25	
3100000	545.719231	1	-1.935519158833	1.141594875110	-0.044216910612	0.031817663820	0.000064059922	0.975903125299	N\A	0.040586538342	0.005915127487	0.017536111861	51	21	
3150000	536.673661	1	-1.800781127089	1.056937306784	-0.035091086176	0.042138860399	0.000062853306	0.971611110137	N\A	0.044501012372	0.005620766015	0.018966205885	55	24	
3200000	528.849700	1	-1.953245082553	1.129919754864	-0.040561597219	0.036661959820	0.000082432616	0.970329701319	N\A	0.047162759226	0.006701353744	0.020260415736	38	21	
3250000	552.579047	1	-1.859858378592	1.100292289054	-0.037429923351	0.034045190491	0.000084156814	0.974965674643	N\A	0.037851365389	0.005505015520	0.017480348720	45	27	
3300000	543.034618	1	-1.825736513649	1.087059239619	-0.033290767769	0.021787910517	0.000050879370	0.977060628580	N\A	0.036660216836	0.005298583338	0.016824607451	45	22	
3350000	538.430009	1	-1.891186003236	1.130847844849	-0.037803457695	0.012201582168	0.000082009637	0.973827402749	N\A	0.046942992536	0.006287500570	0.020362957639	44	14	
3400000	532.356248	1	-1.852175021801	1.093545231357	-0.035209398514	0.016092618366	0.000068830007	0.975800574598	N\A	0.039149588842	0.005715895098	0.018150497250	44	19	
3450000	528.398097	1	-1.846047396025	1.086556082772	-0.041705643402	0.064567874329	0.000073492165	0.977591876907	N\A	0.046375718343	0.006249408247	0.019338443319	51	25	
3500000	543.300548	1	-1.760675566828	1.037073806245	-0.033089817722	0.060417043711	0.000105264412	0.978151883525	N\A	0.040005298203	0.005717780064	0.018729559237	49	23	
3550000	542.210389	1	-2.014706166184	1.194336141936	-0.050401335944	0.032956301090	0.000052596768	0.985103582841	N\A	0.035897721019	0.005478516297	0.015045514787	44	24	
3600000	530.035511	1	-1.851910156863	1.087780622829	-0.047872319463	0.087475535311	0.000077286040	0.970567367452	N\A	0.044265657302	0.005721338791	0.019383811225	46	21	
3650000	557.220996	1	-1.981020016418	1.168992682341	-0.041299326133	0.001362727180	0.000060325957	0.981462332422	N\A	0.041477385898	0.005320744049	0.014133631416	49	27	
3700000	537.965968	1	-1.968471212234	1.153500735466	-0.035723885900	-0.014496380932	0.000074358258	0.971382822048	N\A	0.047384185578	0.007146010509	0.020778819815	37	21	
3750000	548.687262	1	-1.834132237640	1.085915662326	-0.038833129293	0.053155159422	0.000066348003	0.975020695880	N\A	0.041472042138	0.005504662810	0.018062766340	41	34	
3800000	534.355277	1	-1.839933258167	1.093321833482	-0.038167754431	0.036278939927	0.000065715199	0.973045347407	N\A	0.043873736423	0.005804509097	0.018960760137	42	16	
3850000	546.280935	1	-1.893862971162	1.130242769637	-0.042538354482	0.022392953270	0.000063741396	0.980943470080	N\A	0.030685529720	0.004896923304	0.015836304392	46	20	
3900000	542.527644	1	-1.817679294857	1.068589576447	-0.032843003844	0.028671143642	0.000070975522	0.978132386106	N\A	0.037112266779	0.005150964636	0.015817807218	48	30	
3950000	545.966060	1	-1.803915910452	1.077808149386	-0.035174718583	0.037655278538	0.000061552382	0.975649186607	N\A	0.043234272664	0.006120348432	0.018094302007	55	24	
4000000	538.412456	1	-1.946087503236	1.146587338081	-0.042117692729	0.019099261885	0.000056721626	0.974692482713	N\A	0.042901939849	0.005983930302	0.018997540453	50	18	
4050000	542.543268	1	-1.675912051986	0.979788819058	-0.019151646645	0.027507241967	0.000048806655	0.977272208733	N\A	0.039916556166	0.005118056517	0.015914568195	47	23	
4100000	547.025830	1	-1.782387007299	1.036598443503	-0.021345169051	0.005931250982	0.000061394523	0.973805520727	N\A	0.041424352258	0.004980280385	0.016907954233	40	24	
4150000	547.628738	1	-1.873504510715	1.116572863269	-0.044343666695	0.039790853025	0.000077576474	0.972817177984	N\A	0.044367093644	0.005829831147	0.019732139958	31	23	
4200000	542.029103	1	-1.884947406356	1.131941811163	-0.037491177636	-0.002644969749	0.000064441117	0.972713258245	N\A	0.044660624730	0.005730769472	0.018683521349	51	26	
4250000	527.345282	1	-1.942769369822	1.154767614736	-0.041950961269	0.016795567675	0.000049421575	0.975560875386	N\A	0.042458152855	0.006098497916	0.018353743562	43	32	
4300000	548.223673	1	-1.852165508275	1.083045082541	-0.039142815115	0.055782871347	0.000071662545	0.973273236107	N\A	0.046502675561	0.005894503866	0.018322161628	38	25	
4350000	538.316402	1	-1.951679406109	1.151480839208	-0.052525874688	0.062465626644	0.000070286275	0.972607805959	N\A	0.043653468044	0.006277692616	0.019516303316	62	22	
4400000	538.670863	1	-1.859101828375	1.079187892514	-0.032133742722	0.020954761010	0.000071406276	0.975984184624	N\A	0.042674943104	0.005121710189	0.017514296154	48	22	
4450000	545.874488	1	-2.089548467736	1.258778996280	-0.058710626877	0.012446848645	0.000060421609	0.975185121773	N\A	0.040432660672	0.006008981706	0.018890402428	42	29	
4500000	547.270525	1	-1.805866618772	1.066073701777	-0.036853607961	0.047920620043	0.000062137268	0.975773856355	N\A	0.042806256382	0.006115086035	0.017407591474	44	19	
4550000	538.730560	1	-1.831126584116	1.081671710735	-0.045270824736	0.077456501832	0.000074348738	0.980306851325	N\A	0.033360147473	0.005089503568	0.016452772441	52	25	
4600000	542.867472	1	-1.756844507526	1.047413422675	-0.037275421435	0.057752792320	0.000092982722	0.992155917990	N\A	0.035776146981	0.005803541608	0.017802038924	55	21	
4650000	548.820192	1	-1.892832389943	1.132120046587	-0.046609231777	0.047770414046	0.000056491352	0.978207196850	N\A	0.037346298025	0.005918404487	0.016589822425	38	22	
4700000	549.320804	1	-1.748208778985	1.030992282747	-0.030313364857	0.038306045004	0.000060948264	0.977277996956	N\A	0.043528479898	0.005641910649	0.017397156284	49	32	
4750000	541.259541	1	-1.901922280032	1.088074782829	-0.038101115750	0.056871594874	0.000064829335	0.974515940645	N\A	0.042041957899	0.005672103958	0.018939623250	46	23	
4800000	534.764617	1	-1.842591800880	1.085181200171	-0.030079942201	0.017729738233	0.000072372973	0.971980951443	N\A	0.045831441941	0.006214161081	0.018798779060	49	24	
4850000	540.989835	1	-1.638441809649	0.972498264264	-0.015459430822	0.019849727406	0.000069859740	0.973922968841	N\A	0.045769622942	0.006403290523	0.019125549253	44	23	
4900000	537.557374	1	-1.875277914542	1.128790251273	-0.038485454216	0.012071982391	0.000046670339	0.978548243864	N\A	0.040772787288	0.005217090090	0.017096697604	43	22	
4950000	540.355074	1	-1.840303413053	1.088582790002	-0.037627971284	0.043656471659	0.000042673223	0.977487190437	N\A	0.050254145849	0.006975829894	0.019756055081	44	26	
5000000	537.674913	1	-1.861703073554	1.088627058970	-0.030809476099	0.001093417084	0.000067118084	0.972686554262	N\A	0.044659166644	0.006305936283	0.019135440591	36	24	
5050000	541.669783	1	-1.794843638174	1.054463614243	-0.032633625206	0.041184948767	0.000065720490	0.979218890136	N\A	0.045396140299	0.006087355731	0.018029112283	54	16	
5100000	535.931312	1	-1.943025682566	1.171975325679	-0.039983077833	-0.017279640452	0.000044600463	0.976500527039	N\A	0.042925372401	0.006171022158	0.018493123664	42	18	
5150000	552.721354	1	-1.849978810107	1.085112570941	-0.032240964275	0.014385072383	0.000060868109	0.976383802645	N\A	0.040361224317	0.005571364167	0.017081402773	54	22	
5200000	540.641396	1	-1.755093855050	1.032208647555	-0.027012089733	0.025039864817	0.000063332307	0.973929899262	N\A	0.044054713317	0.005751565736	0.018670939531	55	17	
5250000	542.969454	1	-1.836363107540	1.090575134107	-0.033205475056	0.010714850889	0.000079309952	0.972379498380	N\A	0.043608788621	0.005521040650	0.018669045776	52	23	
5300000	547.995352	1	-1.878970889361	1.114885369740	-0.039781693951	0.028390428360	0.000064058333	0.972605643106	N\A	0.045286443957	0.006321450450	0.019728834252	42	28	
5350000	539.949868	1	-1.901937516068	1.129432532306	-0.036254613031	0.012455264429	0.000070430969	0.976413081762	N\A	0.037937239548	0.004612259058	0.015917825025	42	32	
5400000	549.071131	1	-1.781584574708	1.042326578529	-0.025414553117	0.024292400070	0.000055254459	0.976445258132	N\A	0.041375976288	0.005811331762	0.017744282998	43	27	
5450000	539.102723	1	-1.752100391246	1.036896374832	-0.027637706879	0.030618449364	0.000071548950	0.972090277202	N\A	0.050389014341	0.006354066549	0.019901636639	42	25	
5500000	561.515890	1	-1.857733685351	1.097516183965	-0.037445298201	0.038969483187	0.000056674235	0.978405862091	N\A	0.040087141664	0.005598560604	0.017855938636	52	30	
5550000	546.130926	1	-1.867740154209	1.109554171773	-0.035493459892	0.013995976318	0.000075183896	0.975514547920	N\A	0.042673246239	0.005555310062	0.019363654280	54	27	
5600000	549.827173	1	-1.932238433352	1.129780470953	-0.033545767159	-0.005277753458	0.000069782883	0.977820388943	N\A	0.044961061882	0.006162202102	0.019134141348	46	28	
5650000	549.477339	1	-1.800937495939	1.070814574946	-0.034444145798	0.035461673432	0.000052422599	0.978891765699	N\A	0.041990326339	0.005518495774	0.016453640550	47	27	
5700000	543.640301	1	-1.690185644315	0.982360377815	-0.020184650819	0.041633823514	0.000043475168	0.977809686951	N\A	0.045692178981	0.005941933530	0.018073769855	41	25	
5750000	537.602727	1	-1.650660449644	0.984931363900	-0.023205425140	0.041389601495	0.000037819305	0.977657093467	N\A	0.044210447853	0.006525997547	0.018305347749	46	33	
5800000	533.535281	1	-1.735215492884	1.024910833439	-0.035421391324	0.073285820251	0.000058184073	0.975116642843	N\A	0.044079128167	0.006008951779	0.017536013123	41	16	
5850000	549.342115	1	-1.840401014577	1.090381209658	-0.034436905455	0.022388325714	0.000055982852	0.974780956801	N\A	0.041839740210	0.005348044955	0.016564848644	41	15	
5900000	555.398280	1	-1.823894249500	1.056884724913	-0.029594825473	0.023458882028	0.000086590332	0.984328409649	N\A	0.034706445187	0.004564223370	0.012770219889	43	25	
5950000	549.111572	1	-1.882776601375	1.116092727970	-0.049110404684	0.066855249731	0.000066139715	0.975141870401	N\A	0.042128697259	0.005764050117	0.018551124350	37	26	
6000000	551.822998	1	-1.943308593885	1.119839202258	-0.036436128088	0.014913693849	0.000060469041	0.977066880967	N\A	0.035296423858	0.005406222431	0.016187339844	49	33	
6050000	530.341439	1	-1.751922694700	1.026504525593	-0.030672361822	0.054357794349	0.000051603955	0.977666734892	N\A	0.040466386764	0.005897885349	0.016414753746	52	21	
6100000	554.638474	1	-1.815528783501	1.057585377412	-0.030679144027	0.042812465647	0.000062063503	0.984893250207	N\A	0.039135490680	0.005790197613	0.004546223176	40	29	
6150000	548.571239	1	-1.880655954000	1.117987871531	-0.037312644294	0.017185463216	0.000043155244	0.974487391833	N\A	0.044651088783	0.006154132179	0.018413537088	42	28	
6200000	531.831482	1	-1.952275051260	1.168404888542	-0.043356900322	0.009372624480	0.000043743046	0.975072574199	N\A	0.046074427432	0.005566716495	0.018584279116	43	21	
6250000	544.766446	1	-1.896575458642	1.127350708633	-0.041102400028	0.025993832502	0.000084045338	0.975298535307	N\A	0.043891626548	0.006271344806	0.018323322142	45	30	
6300000	534.489253	1	-1.889493459574	1.129175733102	-0.040068520957	0.006563934346	0.000084073172	0.973947539709	N\A	0.042600842242	0.005295276515	0.018471464151	47	17	
6350000	544.224422	1	-1.882865967861	1.116721597648	-0.039054345558	0.022371455399	0.000049283234	0.976117517149	N\A	0.042978027133	0.006096390876	0.018114056691	34	24	
6400000	541.879874	1	-1.844092601280	1.100563831998	-0.038440664597	0.036337957021	0.000060793608	0.974215515711	N\A	0.042841593770	0.005561569141	0.017921364019	55	22	
6450000	539.755485	1	-1.862493457194	1.099225864321	-0.032669079498	-0.000246009919	0.000079445234	0.971257137598	N\A	0.044276604967	0.005373598247	0.018885118962	52	19	
6500000	552.808358	1	-1.754347379659	1.027372426763	-0.029039719019	0.049643875386	0.000056474104	0.976179051218	N\A	0.044745889816	0.006275285268	0.018136557370	51	25	
6550000	558.893942	1	-1.728918269242	1.023129502108	-0.039784613444	0.090133596581	0.000045101778	0.977885567116	N\A	0.040967815373	0.005307624359	0.018892261256	48	25	
6600000	557.158977	1	-1.880349712263	1.092199810051	-0.038398629856	0.037614352373	0.000085957422	0.977808550607	N\A	0.036212208941	0.004998351391	0.016734504757	61	26	
6650000	539.793997	1	-1.928287533490	1.118570560429	-0.033440034223	0.006843832504	0.000065830394	0.975459866985	N\A	0.042887386792	0.005461406334	0.016687414342	45	25	
6700000	545.836863	1	-1.987497087813	1.171721761726	-0.036497582520	-0.026302713258	0.000062421899	0.974282089050	N\A	0.044039668382	0.005824450670	0.017521782212	53	16	
6750000	534.283956	1	-1.830641444614	1.069815916440	-0.026371957691	-0.002582150283	0.000073145026	0.973707776355	N\A	0.041121936902	0.004599181736	0.016889582217	30	15	
6800000	542.910995	1	-1.870879294599	1.098156700315	-0.038080070118	0.037375012616	0.000065142076	0.973797313596	N\A	0.045455006540	0.006321001040	0.020344704047	44	33	
6850000	545.687831	1	-1.758777742844	1.055423197696	-0.034134695864	0.048158232204	0.000052111788	0.973421607834	N\A	0.048337074578	0.006192136634	0.019781602699	39	31	
6900000	531.170675	1	-1.912452242372	1.118734394238	-0.037328149175	0.021517884922	0.000059277577	0.975850789467	N\A	0.045893471423	0.006614044919	0.018499313433	54	21	
6950000	554.586949	1	-1.885489641605	1.115442469281	-0.043928918059	0.045643530946	0.000067964761	0.976578621350	N\A	0.040873925722	0.005445658886	0.017979409141	46	28	
7000000	535.746867	1	-1.908855779275	1.132218186780	-0.035097756041	0.000100088468	0.000075110697	0.972867828397	N\A	0.043104554482	0.004844126707	0.018112291295	34	21	
7050000	547.108577	1	-1.836814900463	1.065697948461	-0.028755665108	0.016001346839	0.000077514597	0.977575441601	N\A	0.038978831867	0.005623958182	0.016352072373	41	28	
7100000	531.037324	1	-1.986696109008	1.168106202797	-0.040097429192	0.005373964808	0.000050186950	0.974485651035	N\A	0.042565048119	0.005812411246	0.018617067057	60	23	
7150000	541.961608	1	-1.805637152367	1.077631989844	-0.041598349748	0.060365594302	0.000059983644	0.975469648916	N\A	0.041311092560	0.005298017419	0.017172592653	43	21	
7200000	536.962242	1	-1.758953123919	1.040036718928	-0.022593914036	0.001184418184	0.000098524062	0.973586401606	N\A	0.040809750284	0.004863725625	0.017254987446	45	27	
7250000	545.523939	1	-1.901217573613	1.113366049871	-0.039016494273	0.028706204594	0.000058641860	0.976832621917	N\A	0.039499032970	0.005383301186	0.017365032596	46	21	
7300000	551.969784	1	-1.721907930159	1.021926390620	-0.024699614280	0.023161651580	0.000066555779	0.973642365498	N\A	0.039034468826	0.004916942886	0.017411601074	38	21	
7350000	542.510590	1	-1.779585027865	1.049544550222	-0.026166934473	0.018931128315	0.000062430261	0.972317788237	N\A	0.041426372866	0.004998417381	0.017358059872	45	20	
7400000	551.733059	1	-1.870043698709	1.095635831061	-0.027544274127	-0.006634852253	0.000073294624	0.976218638021	N\A	0.044233356286	0.005744187624	0.018758246532	52	19	
7450000	545.791045	1	-1.955062142295	1.133459357717	-0.039767163932	0.026124284689	0.000081743186	0.977989534174	N\A	0.046014661356	0.006122286821	0.017928760908	51	21	
7500000	551.198939	1	-1.946560931682	1.140822471895	-0.042353370662	0.026656727763	0.000069039052	0.975785655190	N\A	0.045571163453	0.006339506084	0.018251030309	47	22	
7550000	532.366707	1	-1.663530886940	0.985505283104	-0.030310233106	0.069723856160	0.000064362371	0.975860534828	N\A	0.041621698455	0.005424653851	0.016968650440	59	33	
7600000	543.418782	1	-1.884986788331	1.135472494324	-0.046533918023	0.039520169208	0.000068515688	0.975919731851	N\A	0.046060032748	0.006672385131	0.016587755020	33	17	
7650000	545.049180	1	-1.984090039878	1.164781239675	-0.035879231119	-0.024151347477	0.000076816061	0.972483432431	N\A	0.044593135445	0.005522639197	0.018183529859	38	23	
7700000	532.273402	1	-1.702503877958	1.015721473886	-0.042496195013	0.101622453641	0.000082007549	0.974343759287	N\A	0.040116824455	0.005397594737	0.017966172741	60	16	
7750000	549.741095	1	-1.986048217016	1.163454180858	-0.044075244134	0.020039161713	0.000087336366	0.977600575375	N\A	0.043550625340	0.005358125046	0.018577610173	43	29	
7800000	533.965151	1	-1.999032785839	1.167586528623	-0.039006765967	-0.004958148373	0.000078358579	0.973070615387	N\A	0.042805657236	0.004961237641	0.017456118085	54	20	
7850000	536.408212	1	-1.708175603907	1.009524030297	-0.024979742910	0.033917932173	0.000051913964	0.974141746232	N\A	0.043856964420	0.005925731263	0.018950591462	40	25	
7900000	535.246557	1	-1.894076176754	1.082358752972	-0.027945308355	0.010265849628	0.000084856082	0.975762178010	N\A	0.039806526494	0.004773709133	0.016136365589	37	24	
7950000	548.916694	1	-1.832335870823	1.077277274473	-0.033106100508	0.023742543013	0.000075928679	0.974299767684	N\A	0.040357483859	0.005290944446	0.017030583587	49	32	
8000000	539.938196	1	-1.798347327200	1.063461121919	-0.025512875834	-0.000307971687	0.000067136712	0.971893600402	N\A	0.043737893432	0.005713188222	0.019115703443	43	20	
8050000	536.392346	1	-1.810376879822	1.047453040282	-0.026032530676	0.018467022279	0.000079768170	0.978161095699	N\A	0.044050053589	0.004965386880	0.016974615507	35	22	
8100000	552.709612	1	-1.910591391086	1.133836564173	-0.037329355850	0.009154896488	0.000064596104	0.974142812843	N\A	0.041342572081	0.005588721477	0.017925868185	50	26	
8150000	538.374210	1	-1.832773769830	1.098505470135	-0.046231018055	0.059210045203	0.000061594306	0.973584009140	N\A	0.045930795972	0.006387112825	0.019003056621	45	23	
8200000	548.926330	1	-1.612081812534	0.971235917399	-0.027857709559	0.068847532214	0.000066746006	0.976757506097	N\A	0.038153974177	0.005707384918	0.017385469999	38	24	
