Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-VR-006.txt
Log File Name:                   HIP_d1_m9-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            870645665
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
3800000	438.028429	1	-1.041283048364	1.122061651481	-0.047393710393	0.011390864622	0.006674858362	0.000024314398	0.951203918318	N\A	0.105040292271	0.014725085262	0.047345508735	0.008796843009	56	24	
3850000	446.344507	1	-1.153537568861	1.198874927811	-0.047615391809	-0.068143498020	0.013191447282	0.000022921120	0.954212785151	N\A	0.098035087209	0.014130218126	0.043769032674	0.008300053610	46	27	
3900000	442.844096	1	-1.386755991621	1.355291878468	-0.074582523047	-0.065180966976	0.017405800536	0.000008685511	0.959692726383	N\A	0.105049120172	0.015718905436	0.044805027356	0.008903348294	37	34	
3950000	439.138232	1	-1.281419615028	1.290932723893	-0.055804329334	-0.110804092033	0.018429984162	0.000007214069	0.954801975041	N\A	0.115853258180	0.018123511345	0.046715113858	0.009804775391	51	34	
4000000	439.595739	1	-1.126303651212	1.178163268800	-0.044956236082	-0.039949810674	0.005155512266	0.000010289346	0.957821604131	N\A	0.110776128016	0.014709900252	0.048955000811	0.008417190666	47	31	
4050000	430.541795	1	-1.633980009922	1.525282835717	-0.086698544074	-0.178484486156	0.029077123909	0.000090137242	0.957924972225	N\A	0.107979844784	0.016317780682	0.045026186275	0.008812802822	49	33	
4100000	435.417404	1	-1.059571805294	1.115778408638	-0.039903686676	-0.010742478913	0.003745291369	0.000088537832	0.959926912537	N\A	0.101643315947	0.014325755379	0.042879285004	0.007799014217	55	41	
4150000	448.782433	1	-1.268152160036	1.233846446277	-0.058345994350	-0.020813189589	0.008221131512	0.000106903006	0.962098466357	N\A	0.103074890621	0.016286197519	0.038492592614	0.008363310919	56	26	
4200000	453.190244	1	-0.991524233284	1.018823791193	-0.025234992468	0.053668478233	-0.007060165395	0.000082442008	0.960674369022	N\A	0.114233608524	0.016397242296	0.049294950547	0.009440038438	59	30	
4250000	441.027523	1	-1.364556510263	1.314016468352	-0.065502416890	-0.070045119186	0.016085074608	0.000140591753	0.955390057206	N\A	0.108426418052	0.015344511258	0.048830658711	0.009228694297	46	34	
4300000	439.856703	1	-1.446931656884	1.347183483675	-0.065148284161	-0.094256292823	0.018083399295	0.000130205041	0.949845297994	N\A	0.106412227643	0.014978012124	0.048197589380	0.008888728994	49	23	
4350000	440.833900	1	-1.105382364171	1.098381710949	-0.029124821595	-0.000124112253	-0.005314286353	0.000112564254	0.956423852041	N\A	0.113563840096	0.016268192182	0.048061377744	0.008950410648	65	19	
4400000	440.760333	1	-1.341960044281	1.284970932622	-0.052920114195	-0.086672845046	0.012354778810	0.000088177162	0.961207665727	N\A	0.096919913520	0.014074573398	0.042694057918	0.007998131322	45	31	
4450000	432.347033	1	-1.388707572257	1.359569149333	-0.066185138516	-0.146447154019	0.024677361802	0.000140942345	0.949261194190	N\A	0.108331908657	0.015674070611	0.046705709923	0.008397440302	56	24	
4500000	431.242427	1	-1.312204507507	1.313375942795	-0.068267767854	-0.091787088539	0.022675711377	0.000107632335	0.952685041596	N\A	0.111850969485	0.016047243578	0.048914721745	0.009356129200	53	28	
4550000	437.904752	1	-1.103837752031	1.103239051289	-0.031869202655	0.013685325891	-0.009646277529	0.000096311230	0.957981423081	N\A	0.098554425941	0.013496952898	0.045815203858	0.008482174368	43	30	
4600000	435.750543	1	-1.703283901888	1.570620915794	-0.103088419244	-0.152850111971	0.034704201641	0.000119772518	0.954699039463	N\A	0.103455683460	0.014204387651	0.047639100441	0.008262527885	61	33	
4650000	428.174120	1	-1.182815125455	1.192831617064	-0.051607319977	-0.027143609138	0.009298035862	0.000123200155	0.954609624790	N\A	0.126737737539	0.020144318585	0.050686930136	0.010631956215	51	29	
4700000	436.532072	1	-1.371506132655	1.313452852176	-0.064320678618	-0.070788278115	0.012954907738	0.000172657378	0.958022495002	N\A	0.097581034507	0.014903844030	0.041707092231	0.008664242424	42	29	
4750000	412.781125	1	-1.148628815046	1.209607389502	-0.058446840565	-0.016837332461	0.010274872328	0.000125302679	0.944413039151	N\A	0.126253829149	0.017737841905	0.053854870421	0.009962518874	42	29	
4800000	442.729464	1	-1.124685217550	1.127929847702	-0.036424127970	-0.014081389116	0.001069510513	0.000089847360	0.948770841467	N\A	0.099754204004	0.013986108414	0.044838483878	0.008336319656	49	28	
4850000	429.437368	1	-1.097871409869	1.166780196261	-0.050620510312	-0.048020782105	0.017207567453	0.000118138622	0.952282784360	N\A	0.115984473693	0.016481146701	0.050627713750	0.009476746531	46	34	
4900000	429.516659	1	-1.366385709815	1.333901346562	-0.059664709731	-0.125726564272	0.018609502589	0.000093381503	0.948851300821	N\A	0.130205501639	0.017784693005	0.057095502145	0.010103252526	41	27	
4950000	425.595553	1	-1.444689392733	1.364608059900	-0.068287777237	-0.113257237503	0.021154265755	0.000151354829	0.953719310292	N\A	0.105396384815	0.015134233502	0.047725893555	0.008732578700	45	25	
5000000	438.348033	1	-1.667200255340	1.539909300876	-0.078732561379	-0.233074726915	0.027789062531	0.000214718563	0.950930612263	N\A	0.114539592550	0.016507046011	0.049666812837	0.009321266359	52	30	
5050000	440.863552	1	-1.440342457498	1.392658489686	-0.074339566077	-0.114537864108	0.021504430854	0.000121138187	0.959767462429	N\A	0.104506083138	0.016993161840	0.044384736351	0.009380291338	60	26	
5100000	433.673011	1	-1.328089765971	1.325270406155	-0.061535728677	-0.144901708286	0.026296412614	0.000102044145	0.954708045965	N\A	0.102346084536	0.015703261136	0.044133987682	0.008917289052	47	21	
5150000	422.612596	1	-1.294632485405	1.277573968700	-0.056847477916	-0.089685254129	0.012916595838	0.000245886517	0.949183812896	N\A	0.116154512242	0.016820277603	0.050935578522	0.009704595731	54	25	
5200000	438.021836	1	-1.355409804654	1.323730732254	-0.069023561827	-0.068125932173	0.015838804471	0.000101835948	0.955196217853	N\A	0.108913304565	0.016379257493	0.044791271740	0.008673509033	45	25	
5250000	438.778863	1	-1.336389883982	1.214265575581	-0.043891504455	-0.005780024287	-0.001317266027	0.000119814774	0.956880266642	N\A	0.107390264271	0.015339632703	0.047208450948	0.008474454850	48	26	
5300000	437.966977	1	-1.272229462866	1.246605335126	-0.058998256881	-0.015165331358	0.007747247696	0.000082092558	0.954342773190	N\A	0.104956731834	0.014584970513	0.046970845605	0.008714969914	43	37	
5350000	437.466388	1	-1.534039653813	1.466124192129	-0.076402610862	-0.185555913717	0.028586116707	0.000134871615	0.952581570164	N\A	0.119911477461	0.016554289835	0.052549169875	0.009678191213	45	25	
5400000	446.631846	1	-1.475385223429	1.481689819468	-0.081803034575	-0.235124733320	0.040836553859	0.000068071901	0.970346280511	N\A	0.113831294078	0.015970863647	0.043763288721	0.007949674645	48	28	
5450000	421.682370	1	-1.372008609480	1.307736878099	-0.056424027254	-0.113019113973	0.019565508295	0.000151812010	0.950128175310	N\A	0.122738610134	0.018112135357	0.051045011428	0.009850800379	67	34	
5500000	439.698869	1	-1.157595511406	1.218093509904	-0.059449903292	-0.017147856927	0.004494443633	0.000068369766	0.955651362415	N\A	0.101271109029	0.015541798808	0.044863618096	0.009126477959	45	24	
5550000	450.831836	1	-1.370795369980	1.319417749817	-0.056917068136	-0.114767742171	0.015811407720	0.000141658328	0.952708736718	N\A	0.116374678427	0.015645527360	0.052603377785	0.009395453268	52	30	
5600000	432.623335	1	-1.526788209148	1.447159126795	-0.077502309954	-0.171390862718	0.026309681083	0.000176092715	0.946858641440	N\A	0.116758536599	0.016347203913	0.050293357082	0.008984336903	48	24	
5650000	437.242469	1	-1.314365027678	1.340937553289	-0.071210601196	-0.129218820556	0.030426815284	0.000078217976	0.949484585282	N\A	0.131221404949	0.019710155057	0.052348806368	0.010338104549	38	29	
5700000	440.861689	1	-1.262543575799	1.307293674022	-0.060141092732	-0.133451509284	0.023007775436	0.000103984712	0.959042029234	N\A	0.101413680027	0.015437732937	0.042723140351	0.008644426212	50	29	
5750000	439.572719	1	-1.333561053834	1.312404137833	-0.064726903521	-0.075111198114	0.017887092482	0.000105703268	0.957905288399	N\A	0.101873992528	0.015029057421	0.044048441805	0.008580926565	63	25	
5800000	447.127366	1	-1.236782845634	1.240637227403	-0.059982725190	-0.066771731080	0.021105209934	0.000127159116	0.957739438448	N\A	0.105637628527	0.015126626487	0.046097277448	0.008665111860	47	29	
5850000	424.467233	1	-1.279338321230	1.224295293331	-0.044732289039	-0.074272117813	0.012544121901	0.000091288797	0.954731760173	N\A	0.113410859506	0.015840104404	0.049009428852	0.008768284926	55	34	
5900000	444.091815	1	-1.103514994643	1.157533178099	-0.045681212992	-0.026213722726	0.004582258386	0.000028776107	0.951565003946	N\A	0.105395352398	0.014626739978	0.043517162049	0.007693470064	46	33	
5950000	447.475714	1	-1.453009166881	1.398148322528	-0.080814202069	-0.086477565368	0.020529580955	0.000013799676	0.955821199828	N\A	0.124370447994	0.018282283346	0.049822816935	0.009820154705	34	33	
6000000	469.445999	1	-1.261415145423	1.229394624101	-0.044438060107	-0.050938375916	0.003550072153	0.000014470344	0.968379226871	N\A	0.098402336605	0.013817337024	0.043291001497	0.008039943418	42	24	
6050000	453.630317	1	-1.424126637395	1.392777243330	-0.073955075334	-0.119583606916	0.020905818915	0.000025504894	0.958184858304	N\A	0.093516817620	0.013528501853	0.044626771668	0.008672655224	49	31	
6100000	455.000375	1	-1.277584022281	1.316947534217	-0.064755812251	-0.145473306572	0.032349800042	0.000039873282	0.974530559254	N\A	0.099216703967	0.014578754096	0.044509055810	0.008687225081	44	30	
6150000	461.981548	1	-1.321673021825	1.285842119910	-0.050101432601	-0.096758687543	0.010437524994	0.000063266879	0.958180514609	N\A	0.111723243498	0.014813072965	0.050756800180	0.008680497473	55	33	
6200000	437.159179	1	-1.113486034219	1.144497716253	-0.041977108029	-0.021570068483	0.002063490092	0.000099735054	0.960985001188	N\A	0.109558721711	0.015905989474	0.045997612886	0.008865967818	49	31	
6250000	432.708171	1	-1.129883757270	1.147782705462	-0.027642248818	-0.087027947044	0.005073833830	0.000129030816	0.947769186683	N\A	0.105744646982	0.014734051734	0.048046698957	0.008391373135	45	24	
6300000	449.144454	1	-1.298280045529	1.283769817145	-0.059166413620	-0.067940001352	0.009348711741	0.000073072014	0.957470025992	N\A	0.100564732792	0.014952642860	0.043511427033	0.008657546581	43	25	
6350000	448.372705	1	-1.194821410002	1.185191878622	-0.040275767885	-0.066651769704	0.005159601667	0.000146803252	0.955453062244	N\A	0.112369743319	0.016021473387	0.047191287147	0.008505821501	59	25	
6400000	444.569263	1	-1.275649009233	1.218814165604	-0.043247694381	-0.070092926427	0.009107448851	0.000133769860	0.961103096429	N\A	0.105681808839	0.016114762036	0.044051606662	0.008854532818	54	27	
6450000	452.258167	1	-1.412575996227	1.395296308380	-0.077388110238	-0.131756456375	0.026365132531	0.000075031765	0.960588433581	N\A	0.111076199054	0.015373446595	0.047891613222	0.008914657549	41	27	
6500000	423.711825	1	-0.934251398791	0.950817369797	-0.007486875755	0.068089893650	-0.018367843503	0.000087580329	0.953048609888	N\A	0.103703610752	0.015947697601	0.044734027793	0.009203400877	54	27	
6550000	432.743597	1	-1.389898897213	1.353175236580	-0.070381172861	-0.107055471724	0.021869773081	0.000214065763	0.952931181101	N\A	0.096545829419	0.014088234952	0.044342158420	0.008359200346	40	30	
6600000	441.636828	1	-1.167256731512	1.158616311742	-0.038242125158	-0.037488316895	0.003628760403	0.000131212675	0.956268579085	N\A	0.112503610487	0.015650906684	0.049465076719	0.008688888559	46	31	
6650000	422.909633	1	-1.488576005283	1.395010450123	-0.061266939869	-0.168419952302	0.021093164154	0.000115294728	0.957211677605	N\A	0.109507569769	0.015523136208	0.048596975236	0.008828905469	50	32	
6700000	438.001215	1	-1.144980659797	1.148460384145	-0.041949752753	-0.032588092580	0.007536869566	0.000109808221	0.955337563215	N\A	0.102179282316	0.015312766652	0.044616335389	0.008384395346	55	39	
6750000	439.496137	1	-1.428606399846	1.362208514082	-0.069010635186	-0.130848813503	0.026359645217	0.000139956045	0.957434663597	N\A	0.109640182144	0.014906449341	0.050895619917	0.009160250826	41	25	
6800000	439.582091	1	-1.182860138760	1.158401528694	-0.036896050725	-0.027154148330	0.001207514156	0.000116960633	0.952679425783	N\A	0.114427061700	0.016414946295	0.050909851363	0.009655441733	43	26	
6850000	449.252641	1	-1.454457609616	1.409697746418	-0.079472617614	-0.123812195221	0.024258589290	0.000136516637	0.955472433073	N\A	0.101946431137	0.014652439206	0.045962008518	0.008555489989	61	22	
6900000	442.239806	1	-1.152374888719	1.142683135986	-0.037558803899	0.005562363085	-0.002167407867	0.000084009876	0.957042656859	N\A	0.122021242835	0.017231138606	0.053298333762	0.010000498142	44	34	
6950000	441.137197	1	-1.192209202271	1.219416721345	-0.048182037153	-0.061228865666	0.008200049842	0.000100159742	0.951048341999	N\A	0.103030550411	0.014730199853	0.047026056196	0.008749493946	41	31	
7000000	435.685149	1	-0.719508039549	0.855630013732	0.008715906048	0.005159566634	-0.006805285726	0.000110934301	0.960294757890	N\A	0.112222565908	0.016491719662	0.045482289302	0.008655789690	56	27	
7050000	431.401701	1	-1.295206367819	1.248258859133	-0.052436041336	-0.053840996036	0.008648382991	0.000142871475	0.956881608779	N\A	0.100289730583	0.014957676487	0.043206325830	0.008227244474	66	22	
