Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-VR-003.txt
Log File Name:                   HIP_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3559882618
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1800000	447.202361	1	-1.221269585344	1.227036528259	-0.058491897547	-0.013509339548	0.010689146232	0.000016751823	0.953220918209	N\A	0.106875296638	0.015849556170	0.045905888202	0.008650564970	39	34	
1850000	451.113098	1	-1.420684026666	1.378167822899	-0.075190534923	-0.115282392466	0.024877173783	0.000087930589	0.955158417185	N\A	0.106815279629	0.015556533150	0.047593888077	0.009162071601	33	34	
1900000	443.280806	1	-1.307316047786	1.232886451754	-0.046780214547	-0.055318473229	0.003760715551	0.000142652968	0.964071151529	N\A	0.108118988376	0.015426945492	0.045784543063	0.008536554386	49	22	
1950000	439.242231	1	-1.517423290328	1.410475732505	-0.066999827392	-0.122286507036	0.011743496808	0.000167505087	0.954344910835	N\A	0.117124017087	0.018155699551	0.046284813275	0.009349707413	50	32	
2000000	438.218009	1	-1.146532120540	1.157917867140	-0.054363403012	0.030768209423	0.006497878451	0.000096389843	0.963786471020	N\A	0.129436611239	0.018983051457	0.050016796131	0.009931896143	60	40	
2050000	449.678889	1	-1.206128118415	1.217605674596	-0.059264458860	-0.026413619849	0.014124090363	0.000087894156	0.959193545994	N\A	0.107099307418	0.015589287226	0.047083984016	0.008930880240	46	25	
2100000	428.268906	1	-1.382618501427	1.344230320707	-0.066667832520	-0.108258409786	0.018026996554	0.000096290598	0.954637559348	N\A	0.107090008079	0.015839331618	0.047089762917	0.009342037015	51	24	
2150000	461.634602	1	-1.075440579132	1.053399573192	-0.022974143199	0.041872645422	-0.012557219044	0.000102487404	0.960816400908	N\A	0.091784630777	0.012754692812	0.041343513831	0.007491583895	52	43	
2200000	433.140858	1	-1.364989995392	1.314932912270	-0.076658959278	-0.015590472227	0.015517880468	0.000111017853	0.949760704590	N\A	0.135281864625	0.019039023160	0.056059534915	0.010027687210	42	25	
2250000	445.634704	1	-1.450629026029	1.347997049941	-0.057916631621	-0.130846951699	0.017732259139	0.000137568575	0.950715291025	N\A	0.113876240096	0.016573157460	0.049714465648	0.009118386565	50	25	
2300000	438.959804	1	-1.344180672587	1.295033119966	-0.058991167240	-0.074064538926	0.010279085151	0.000147368742	0.953779962966	N\A	0.110690730253	0.015670647721	0.048291533168	0.008798244772	38	22	
2350000	430.888072	1	-1.519589979781	1.441937329773	-0.080670115639	-0.145308409016	0.028353678868	0.000119937525	0.957175764447	N\A	0.113699090969	0.016169921562	0.049822676442	0.009245986387	48	30	
2400000	438.738828	1	-1.459815897102	1.388737323344	-0.072675909180	-0.126844744899	0.024404003760	0.000115942569	0.951475722706	N\A	0.102359576613	0.014290438681	0.046614714540	0.008172071973	54	27	
2450000	443.699904	1	-1.220151420480	1.216187031344	-0.046908499395	-0.099490684661	0.017769628484	0.000102962838	0.958705967038	N\A	0.099681274843	0.013542562573	0.044800827080	0.007866562088	48	22	
2500000	433.142542	1	-1.361479932731	1.323363011604	-0.072857495029	-0.031717722339	0.009709876903	0.000117074223	0.950059039907	N\A	0.112913401845	0.017046665862	0.047963979062	0.009329884398	44	32	
2550000	444.322047	1	-1.418121895451	1.392286868503	-0.078384150384	-0.103988997398	0.025380672275	0.000191539897	0.956009966695	N\A	0.109724263395	0.015312357219	0.046648862383	0.008422248689	50	28	
2600000	414.991361	1	-1.026832182489	1.071210875088	-0.022551868389	-0.039233755543	0.001349279678	0.000156838792	0.947209470643	N\A	0.112231530197	0.016703783097	0.049321273158	0.009432978565	51	19	
2650000	458.213718	1	-1.446607244333	1.377721395776	-0.069488375982	-0.107964464669	0.018699977408	0.000125456402	0.966158479045	N\A	0.127146410975	0.018640500847	0.047587224425	0.009443155944	49	28	
2700000	443.868607	1	-1.164171782934	1.176651791486	-0.049763864217	0.003137221354	0.001386102289	0.000116719122	0.952388350973	N\A	0.095260652599	0.014277227036	0.043113372617	0.008527576350	37	25	
2750000	436.857749	1	-1.683569967017	1.545327922760	-0.095018199101	-0.161413121322	0.031510777151	0.000177198466	0.948739243210	N\A	0.114740607425	0.016528774186	0.049408400738	0.009173024428	48	23	
2800000	430.095823	1	-1.349697490005	1.361680753368	-0.073537748643	-0.123735065986	0.026542565424	0.000175184362	0.952445244595	N\A	0.106680833401	0.015145255673	0.045946651232	0.008278065796	53	26	
2850000	431.176554	1	-1.501715965008	1.380859249071	-0.063937232450	-0.119884799598	0.017690693055	0.000126595644	0.955311551063	N\A	0.107403529968	0.015534912015	0.046031719407	0.008949240984	40	27	
2900000	437.211243	1	-1.440436138624	1.400498062826	-0.074583865726	-0.136901344045	0.026024623198	0.000119612740	0.949420610853	N\A	0.117271087448	0.018840559121	0.045158812030	0.009918072043	51	27	
2950000	431.983576	1	-1.332054452284	1.314068057054	-0.051947315675	-0.183717852539	0.025412377430	0.000126162614	0.971591888650	N\A	0.107531548995	0.016679246498	0.046615404660	0.009294309326	57	23	
3000000	449.538949	1	-1.245274264674	1.217206542172	-0.033667353063	-0.114430004100	0.009682270344	0.000098413192	0.957699786194	N\A	0.108321879176	0.015601089724	0.047213647274	0.008677218988	45	32	
3050000	435.382716	1	-1.318848911919	1.306461702384	-0.065347151790	-0.123703322868	0.029448780524	0.000160746519	0.952869832023	N\A	0.114394657847	0.015817050616	0.048536962083	0.008835338974	52	31	
3100000	432.052181	1	-1.284393637319	1.206454830266	-0.042448766167	-0.022168991385	-0.001105806416	0.000140930283	0.946641306472	N\A	0.128131128202	0.017546386880	0.053708062121	0.009129688293	55	30	
3150000	435.700584	1	-1.365759417101	1.340137842783	-0.068307260811	-0.103471730337	0.019806422538	0.000178596214	0.954804310979	N\A	0.112846090458	0.015792938025	0.049147966777	0.008984732305	59	27	
3200000	435.384372	1	-1.238189369528	1.198818859344	-0.032313577322	-0.079500480394	0.001907774400	0.000144651338	0.947504135722	N\A	0.107830436780	0.014827821344	0.048542615172	0.008545409755	65	15	
3250000	429.101887	1	-1.301009692902	1.202835140591	-0.036490016609	-0.016623668118	-0.009782229614	0.000120870478	0.955103149844	N\A	0.097644974616	0.013733423277	0.046126816529	0.008586749545	43	31	
3300000	445.212314	1	-1.382331256521	1.322648601416	-0.061570869486	-0.073909118606	0.012326359361	0.000109551364	0.958901984522	N\A	0.111787482903	0.016053958975	0.046747922351	0.008644121683	44	32	
3350000	421.135514	1	-1.305964735452	1.250832403665	-0.053423999669	-0.047400726692	0.010473959555	0.000109675878	0.952003832866	N\A	0.108388384861	0.015638758394	0.046922180666	0.008575144047	46	35	
3400000	426.913198	1	-1.598013197771	1.503592173272	-0.092424450352	-0.159106841177	0.034824883313	0.000150309456	0.955029771023	N\A	0.119900991829	0.017861909732	0.051851539792	0.010111111936	50	30	
3450000	436.066875	1	-1.501270935449	1.413034056103	-0.071979101776	-0.144840872338	0.023852974976	0.000181203092	0.951286937273	N\A	0.119010248184	0.017708012541	0.049962467955	0.009791239465	44	32	
3500000	432.947609	1	-1.149825780266	1.158416096450	-0.044611555169	-0.011974736541	0.004609072546	0.000115063069	0.954923225497	N\A	0.104343477837	0.014561464678	0.046669885063	0.008455050449	48	26	
3550000	426.119102	1	-1.080904154786	1.121931069147	-0.030870004027	-0.065196750515	0.011280462712	0.000228773249	0.949200115433	N\A	0.111822826240	0.014843573126	0.053962868230	0.009485083538	57	29	
3600000	439.492312	1	-1.302625003470	1.270570821802	-0.054471397882	-0.062561924573	0.008375816892	0.000128827542	0.954022857447	N\A	0.107422003167	0.015294841560	0.048048709071	0.008794964291	47	33	
3650000	430.780255	1	-1.204023664585	1.193007146024	-0.045285203717	-0.041524944958	0.005710789545	0.000140048271	0.961677861883	N\A	0.096781416611	0.014703770705	0.043394340795	0.008507508523	46	41	
3700000	439.113050	1	-1.437097270544	1.324187186796	-0.058267842504	-0.085512353223	0.013900545047	0.000117052732	0.962310785263	N\A	0.122854167477	0.017046191889	0.052582819816	0.009835215827	51	22	
3750000	439.056171	1	-1.167880661793	1.179701312501	-0.049931100740	-0.022182536442	0.007850202770	0.000088476915	0.951992204931	N\A	0.128359718217	0.017786982040	0.052063426725	0.009375230048	52	34	
3800000	431.407473	1	-1.425277610915	1.385199967317	-0.074371320216	-0.109194346781	0.021965670656	0.000153515441	0.952204752532	N\A	0.105342093604	0.015409641596	0.045178958216	0.008287485730	49	25	
3850000	436.144463	1	-1.265292110527	1.256526706381	-0.054816561093	-0.056748844623	0.012343553199	0.000113132929	0.948226825087	N\A	0.112029702742	0.016544709479	0.047670396447	0.008818484867	48	23	
3900000	445.026207	1	-1.286694642316	1.212618410558	-0.049170193456	-0.043811364285	0.012370178136	0.000227073197	0.962787201430	N\A	0.111919566486	0.016494288092	0.046221839597	0.009125463683	45	35	
3950000	427.061034	1	-1.094581906380	1.116134858739	-0.045882374474	0.045017228251	-0.001841742131	0.000104320627	0.953973878945	N\A	0.100032288048	0.014201434883	0.045111492047	0.008353203523	42	20	
4000000	440.386717	1	-1.386106388832	1.352210756818	-0.073470589108	-0.092923654817	0.022626738520	0.000073395263	0.961808260740	N\A	0.126967277596	0.017024315627	0.051974800845	0.009029120622	44	30	
4050000	440.559969	1	-1.190345335220	1.145329630275	-0.034886101479	-0.006644311800	-0.001350552390	0.000157689386	0.959322412735	N\A	0.100967392100	0.015654601135	0.042753661976	0.008796816137	41	31	
4100000	438.858029	1	-1.564859727146	1.452872115171	-0.083982572386	-0.097859848942	0.018094096898	0.000166771226	0.958987965862	N\A	0.137773870427	0.020244817331	0.052741201490	0.010255876649	47	32	
4150000	440.153111	1	-1.552234781465	1.422226048293	-0.072007472894	-0.161195461025	0.025717295028	0.000109377441	0.953277752851	N\A	0.130506097341	0.018405218902	0.052900948985	0.009610933253	48	25	
4200000	440.745206	1	-1.873246601052	1.672750877978	-0.107131461274	-0.204692613459	0.035793360681	0.000092231166	0.950926174821	N\A	0.112938779915	0.015750908025	0.050872533291	0.009214334267	37	27	
4250000	449.897269	1	-1.288061963286	1.262584968587	-0.052846396052	-0.086198783327	0.013740918512	0.000087561171	0.955085775656	N\A	0.100497607385	0.014326617493	0.045866471009	0.008672716504	57	19	
4300000	434.059764	1	-1.422281252600	1.366594016334	-0.077313725702	-0.080139755023	0.020862713010	0.000091988742	0.950407512151	N\A	0.125598404715	0.016469844532	0.055765999808	0.009193957262	48	27	
4350000	436.100138	1	-1.372223517577	1.302445650559	-0.056128915208	-0.092015808685	0.011857812215	0.000097062906	0.960136551825	N\A	0.100375922887	0.015085413195	0.040396234044	0.008233796653	49	22	
4400000	432.793930	1	-1.388020320799	1.317471264640	-0.061801145482	-0.065671411470	0.009421924264	0.000111452901	0.952476695468	N\A	0.119916343569	0.018593179127	0.048009552842	0.009934439961	47	34	
4450000	456.363282	1	-1.298311707950	1.322283808739	-0.076387872182	-0.078674871891	0.024772457716	0.000088906014	0.955374600614	N\A	0.099350563703	0.014553723198	0.043696997709	0.008364734785	42	25	
4500000	429.986201	1	-1.095311524997	1.137809038554	-0.032399917802	-0.064851382383	0.007111293823	0.000108259009	0.950436024968	N\A	0.105998631987	0.014985696852	0.047647886415	0.008716419527	51	20	
4550000	440.549613	1	-1.588228478045	1.519333273694	-0.094680045757	-0.154638502219	0.030365318710	0.000317762523	0.947368393212	N\A	0.122712920064	0.016510199311	0.053301292517	0.009105016371	44	27	
4600000	423.382340	1	-1.517533414568	1.424059448060	-0.068496243241	-0.150711743813	0.019631097856	0.000099412941	0.948983570494	N\A	0.120720520259	0.018673856227	0.050240385870	0.009986740122	56	27	
4650000	436.653214	1	-1.493900982578	1.414835835763	-0.070149431747	-0.172049888434	0.028629219070	0.000141868258	0.953038551104	N\A	0.108555830728	0.015397560185	0.049092597670	0.009197898497	39	18	
4700000	428.592775	1	-1.581229309110	1.479762782051	-0.082835425014	-0.140597901504	0.023211146964	0.000210900654	0.948058257921	N\A	0.119822148325	0.016918018984	0.052782217280	0.009908244179	56	22	
4750000	433.646492	1	-1.156209691067	1.170092780964	-0.041148350735	-0.050791297252	0.009325211421	0.000112509675	0.948873293670	N\A	0.099934662841	0.014696992250	0.042819811308	0.008068558617	48	29	
4800000	427.146841	1	-1.383488502807	1.339005953745	-0.066785666973	-0.112807588029	0.022664589269	0.000086356950	0.948262918586	N\A	0.106744331021	0.016068102138	0.046400511701	0.009042367300	52	33	
4850000	440.000933	1	-1.219678683993	1.182182060499	-0.040331986754	-0.017830647717	0.001440625250	0.000135345043	0.960286041238	N\A	0.106079709031	0.015137038775	0.045666988067	0.008480666226	46	27	
4900000	439.354908	1	-1.393729471847	1.332527156832	-0.056375366747	-0.139921594695	0.019165597049	0.000099959724	0.960081102048	N\A	0.110273370643	0.016742811365	0.045373294629	0.009014929552	52	37	
4950000	442.175959	1	-1.138120813631	1.132937112634	-0.041038394039	-0.011153097236	0.004770219965	0.000086155759	0.951643253107	N\A	0.105747400997	0.015321907421	0.047321625625	0.008998365897	39	33	
5000000	438.872853	1	-1.494187827647	1.390519682314	-0.069215805855	-0.163429629345	0.026421512967	0.000149224050	0.954844734581	N\A	0.097455642235	0.013897692847	0.040954655613	0.007924880824	52	25	
5050000	442.526517	1	-1.402485726930	1.340938146203	-0.058450761805	-0.138169351139	0.016834423430	0.000125957151	0.953587975708	N\A	0.106914112185	0.015586468544	0.046495579498	0.008949210070	46	24	
5100000	437.183063	1	-1.441949154466	1.358355023572	-0.074717926066	-0.071228556942	0.018309138802	0.000080183126	0.957581840236	N\A	0.100529543661	0.014733870776	0.043694612083	0.008378440584	46	27	
5150000	435.020812	1	-0.964632389667	1.026201546899	-0.021468182758	0.007430719930	-0.003432689932	0.000133023120	0.952887453364	N\A	0.104484781260	0.016273832238	0.044691050348	0.008691686477	45	23	
5200000	423.244067	1	-1.563045755954	1.396192489127	-0.057535870430	-0.116195419926	0.005939910467	0.000127676997	0.953520753145	N\A	0.111288484086	0.016640384149	0.046828252585	0.009529725413	50	25	
5250000	439.345472	1	-1.341321995946	1.255448386753	-0.051504508662	-0.033099870387	0.003649282951	0.000115584170	0.956833595289	N\A	0.109312678977	0.016062835617	0.046990106960	0.008990974081	40	33	
5300000	442.305756	1	-1.298412672110	1.317642245848	-0.069119889813	-0.104089778499	0.023948284406	0.000068110816	0.953804106051	N\A	0.101577442352	0.015860130767	0.042724266002	0.008876552892	37	21	
5350000	424.679579	1	-1.254108341590	1.238906898338	-0.046503890013	-0.107435054468	0.015866278821	0.000142156870	0.947821500222	N\A	0.103961144149	0.014162794527	0.047866656765	0.008437595564	46	32	
5400000	433.187546	1	-1.605613650361	1.466875207267	-0.079512797365	-0.134849846588	0.022964932686	0.000146963630	0.949328097474	N\A	0.111155922700	0.015457012852	0.049698096269	0.008968391285	44	26	
5450000	449.098720	1	-1.432283128032	1.359695275645	-0.057077836417	-0.153003930629	0.017750914028	0.000098600368	0.957794282450	N\A	0.110080528966	0.016008212754	0.046912357993	0.009063472205	39	29	
5500000	451.717506	1	-1.762203697512	1.596469643403	-0.087646003500	-0.229557011598	0.033909526050	0.000117210778	0.955796538484	N\A	0.111908550010	0.015917160891	0.049232844082	0.009005534433	49	31	
5550000	436.051130	1	-1.212171780303	1.174997406512	-0.034886455661	-0.058120154518	0.005788421348	0.000146482938	0.956558482374	N\A	0.106851986038	0.015553674336	0.046653321242	0.008929277060	50	33	
5600000	449.474323	1	-1.382066141459	1.281966030569	-0.052680055014	-0.046596819663	0.004742299834	0.000114633432	0.957262093571	N\A	0.116519779217	0.017455502612	0.049737788542	0.009558947290	55	28	
5650000	446.227070	1	-1.317796244253	1.271679204704	-0.051741423978	-0.092102846701	0.011866642025	0.000087302511	0.963360988799	N\A	0.105975859940	0.015890043894	0.044155671190	0.008656026885	33	29	
5700000	446.253124	1	-1.399958095819	1.352105890280	-0.075210020517	-0.105616528078	0.029777838228	0.000162708270	0.958356778069	N\A	0.114531964771	0.015091351638	0.049744936990	0.008468121060	49	34	
5750000	436.744833	1	-1.273134102152	1.230838540391	-0.040882982808	-0.068122032013	0.001651010517	0.000143455568	0.956025812796	N\A	0.098285534078	0.015068837478	0.041620736278	0.008382824656	33	28	
5800000	441.808807	1	-1.388640023493	1.318957428786	-0.062801751370	-0.066071775878	0.007495016797	0.000076561085	0.956796280577	N\A	0.107108539346	0.014760826891	0.047303653914	0.008242520606	44	26	
5850000	443.387978	1	-1.274233915094	1.261833081614	-0.058581123513	-0.095330139068	0.024411851088	0.000094507271	0.948816417043	N\A	0.116265245616	0.015426914185	0.051273006749	0.008562732256	40	27	
5900000	427.136569	1	-1.456921555529	1.391818435657	-0.079954279482	-0.099550899836	0.025280431439	0.000105298399	0.960018469951	N\A	0.109852321559	0.015798799775	0.046352160675	0.008597911670	42	28	
5950000	451.225957	1	-1.317589908654	1.263014588237	-0.056515693215	-0.043934217001	0.009563556601	0.000079207457	0.962645219149	N\A	0.101607016966	0.014799498442	0.044500886919	0.008798897720	42	27	
6000000	429.573108	1	-1.397997662110	1.385530188534	-0.082341134970	-0.107715219023	0.029502401131	0.000207138814	0.953718732570	N\A	0.104247446713	0.013886513323	0.048319403838	0.008270898876	46	24	
6050000	427.477066	1	-1.361686538840	1.292355755589	-0.054287840701	-0.074025514015	0.007552028590	0.000116776466	0.949633171746	N\A	0.113058437844	0.016699099265	0.047375633017	0.008924976943	43	31	
6100000	442.396142	1	-1.520248600773	1.435362076286	-0.074056162335	-0.177567645895	0.028743722826	0.000105381194	0.952506954246	N\A	0.104616842017	0.014711473646	0.046880222286	0.008679343862	48	28	
6150000	438.448697	1	-1.646664425043	1.516360038024	-0.101773520724	-0.097290239448	0.028750809888	0.000108680549	0.959883095351	N\A	0.123549596931	0.018088465299	0.049899766530	0.009765152718	45	29	
6200000	444.168131	1	-1.586788072529	1.459355852776	-0.077359366220	-0.139473931030	0.022112275314	0.000115402590	0.961053591178	N\A	0.102387217906	0.014044579145	0.046129740096	0.008186260482	48	33	
6250000	421.428931	1	-1.310051026032	1.297892007325	-0.061022681851	-0.086786204124	0.013446798096	0.000152335940	0.947248958547	N\A	0.121230601301	0.017582308873	0.050883177162	0.009308095142	55	20	
6300000	424.942184	1	-1.512165220562	1.419284119125	-0.079574404758	-0.115096251295	0.024554990262	0.000106610681	0.950141698156	N\A	0.114972370865	0.016961063769	0.050120537252	0.010013236141	61	24	
6350000	436.547181	1	-1.045585434684	1.117533251129	-0.047874753312	-0.003570994496	0.013512557950	0.000076367245	0.954798675595	N\A	0.108284855985	0.016478499218	0.045462727304	0.009142456368	42	28	
6400000	433.255002	1	-1.256448780559	1.171982976822	-0.034031577570	-0.033464190662	-0.003566235060	0.000099807070	0.955732701803	N\A	0.100005922865	0.013999548010	0.046073604749	0.008139194052	53	19	
6450000	445.138438	1	-1.169112363409	1.143822646856	-0.035959001810	-0.016987893008	-0.000704782816	0.000087922035	0.962426420582	N\A	0.101368845676	0.014462553845	0.045551033920	0.008206910970	48	30	
6500000	442.306047	1	-1.079889317202	1.127842573848	-0.036296380152	-0.043124016993	0.007419937377	0.000128056810	0.951549778841	N\A	0.104700407480	0.014273990208	0.047468532589	0.008053533628	58	29	
6550000	420.225943	1	-1.237063389897	1.262141099484	-0.058300922660	-0.107169429000	0.025889131493	0.000084353255	0.949292775811	N\A	0.128900125793	0.017966939620	0.056404916914	0.010135225232	52	26	
6600000	446.958429	1	-1.202119886086	1.202286621384	-0.055805158820	-0.015824060987	0.010456098885	0.000093601419	0.957108086468	N\A	0.111726228118	0.017277924431	0.044814879916	0.009060562288	47	29	
6650000	433.671872	1	-1.569106367972	1.456029335755	-0.079781576515	-0.110661600790	0.015873688705	0.000115108706	0.953500404888	N\A	0.107427319962	0.015591560852	0.047042550865	0.008787358987	48	23	
6700000	432.960324	1	-1.085554762504	1.118081807172	-0.027332290960	-0.046207870583	0.003887470596	0.000375997794	0.948406116862	N\A	0.127908032102	0.018734841258	0.052303187201	0.010157944945	42	27	
6750000	419.210390	1	-1.304623686223	1.258509397958	-0.050658101717	-0.070065861679	0.005292399644	0.000199694029	0.951879087894	N\A	0.103274289513	0.014288073113	0.047932058259	0.008632635263	38	35	
6800000	428.625654	1	-1.442761325430	1.363154348943	-0.069810485259	-0.095965271088	0.021128649587	0.000118474084	0.952567172420	N\A	0.102028775943	0.014170086834	0.046350192422	0.008414989297	49	28	
6850000	428.387955	1	-1.677247560759	1.542854722082	-0.102157457546	-0.125554167042	0.030779805854	0.000224856756	0.952289288389	N\A	0.118435802228	0.018093781081	0.047561099614	0.009511198573	48	33	
6900000	430.216011	1	-1.537711783730	1.443960138301	-0.079463844273	-0.149032813972	0.028078053843	0.000182037977	0.958128598954	N\A	0.108158414163	0.017356441627	0.044657581623	0.009885261107	53	31	
6950000	449.109708	1	-1.244246113242	1.287738530659	-0.072653369549	-0.094317300713	0.032265974693	0.000091711950	0.955536774899	N\A	0.115526831771	0.017428978857	0.048485945745	0.009747166865	55	32	
7000000	439.424197	1	-1.714309715440	1.623211944920	-0.109166320237	-0.227154204503	0.045728678421	0.000134377498	0.953010241888	N\A	0.120377418677	0.018340519279	0.049062379397	0.010032802003	34	22	
7050000	428.693311	1	-1.408513266243	1.326673026985	-0.068465369305	-0.074701826731	0.018834182566	0.000288793156	0.955198048806	N\A	0.117561779044	0.017602870977	0.048303862590	0.009753612428	49	33	
