Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m8-glob-005.txt
Log File Name:                   STR_d1_m8-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4478771
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m8-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1700000	548.465452	1	-1.449066703614	1.093454883627	0.011085079795	-0.104786149350	0.000135869349	0.999987709286	N\A	0.016317094305	0.001624684250	0.017381922779	35	2	-1.470130578358	Global Trend	
1750000	545.417305	1	-1.377233774026	1.068518929906	0.004419359855	-0.075267381251	0.000166579366	0.996787696253	N\A	0.019133396821	0.002135643698	0.020166490592	20	1	-0.128804154741	Global Trend	
1800000	552.968190	1	-1.446778492061	1.118622160630	0.006319267327	-0.116205671198	0.000181580689	0.991402173165	N\A	0.019139617796	0.002213232319	0.018829115444	37	1	0.068952757645	Global Trend	
1850000	555.234735	1	-1.423473950063	1.067142974728	0.006304927549	-0.074188280878	0.000205368597	0.998328771835	N\A	0.016614781287	0.001717418996	0.017498868277	43	3	-0.213256455715	Global Trend	
1900000	542.425341	1	-1.505247503264	1.096807245695	0.011570130753	-0.108292872882	0.000162464332	0.999965510086	N\A	0.017439387702	0.001836730053	0.018573191181	37	3	0.744715992104	Global Trend	
1950000	536.674302	1	-1.427956714558	1.060025911482	0.006642481474	-0.065625237681	0.000087063938	0.999234976392	N\A	0.018007696989	0.001857440495	0.019081877375	43	0	0.079872135463	Global Trend	
2000000	546.352328	1	-1.451957474420	1.077153912729	0.005842551118	-0.081814055423	0.000190027536	0.983544186083	N\A	0.032736638482	0.004520051514	0.015659469713	35	0	-0.009579757767	Global Trend	
2050000	548.532546	1	-1.460774302892	1.030538616627	0.007986172708	-0.050570634062	0.000178933893	0.988731268627	N\A	0.020536945265	0.002313017710	0.017923346426	37	3	0.036905437099	Global Trend	
2100000	532.828921	1	-1.524752076238	1.130252850294	-0.003633791000	-0.091649257292	0.000087022722	0.975421133855	N\A	0.043456594661	0.005901419099	0.021095741768	36	2	-0.002291538763	Global Trend	
2150000	541.420370	1	-1.389135018998	1.072168137189	0.005669241538	-0.076268153819	0.000113779836	0.999612350643	N\A	0.016785770901	0.001665740818	0.017661925139	40	2	0.253278477464	Global Trend	
2200000	553.694229	1	-1.513488478732	1.091773365912	0.010190826914	-0.100245535195	0.000181213793	0.997601720885	N\A	0.017797682708	0.002158006448	0.019062978990	40	1	-0.119045164116	Global Trend	
2250000	537.624248	1	-1.493470108250	1.071079419930	0.006986121171	-0.079351516113	0.000105475786	0.999901205207	N\A	0.015704860848	0.001873775581	0.017017738565	42	3	0.308853425716	Global Trend	
2300000	551.223082	1	-1.388608846446	1.048304637827	0.007268803523	-0.056359193408	0.000122119219	0.999859376966	N\A	0.013995065109	0.001543440152	0.015038524689	49	3	-0.243971315499	Global Trend	
2350000	542.529523	1	-1.401016111602	1.050617914328	0.013013805308	-0.091046127196	0.000100458837	0.982056251536	N\A	0.037636812244	0.005058398129	0.018509238194	30	5	-0.003943286527	Global Trend	
2400000	546.087131	1	-1.366585666236	1.043480479259	0.002943814737	-0.046779236972	0.000145881960	0.999753124177	N\A	0.016256908954	0.001656677987	0.017316676031	31	3	-0.394614058963	Global Trend	
2450000	548.285306	1	-1.525441074593	1.057796279283	0.001044976576	-0.042955260658	0.000224994253	0.989900601746	N\A	0.019332978949	0.002291602386	0.015200468170	30	2	-0.042053883322	Global Trend	
2500000	546.186214	1	-1.326890696837	1.056957016156	0.006300136605	-0.062497326903	0.000084956432	0.999952441307	N\A	0.017882450835	0.001953313742	0.019204909363	45	3	0.447942291016	Global Trend	
2550000	542.986570	1	-1.448059287872	1.125947817811	0.000259710697	-0.089621115874	0.000028807593	0.984632393732	N\A	0.025840402394	0.002977829839	0.019086428681	44	3	0.003368791849	Global Trend	
2600000	544.009352	1	-1.431404649044	1.080607183193	0.009393874409	-0.087324237301	0.000104324682	0.999049791482	N\A	0.018287012148	0.002139802572	0.019560563083	39	2	0.144560677193	Global Trend	
2650000	552.147757	1	-1.486220632839	1.075981176203	0.008087669024	-0.083629687364	0.000074322537	0.999920366135	N\A	0.016080758680	0.001667535138	0.017204301836	38	3	-0.311620814523	Global Trend	
2700000	541.878711	1	-1.429768796099	1.052715811506	0.003511330665	-0.052569227263	0.000101780963	0.992827346490	N\A	0.017182899850	0.001990260689	0.016678854819	37	2	-0.030226784708	Global Trend	
2750000	554.418472	1	-1.446532779284	1.062458483473	0.006520799400	-0.065633197212	0.000101707203	0.980937461203	N\A	0.042317746083	0.005855998532	0.019152674197	31	4	-0.001165980623	Global Trend	
2800000	555.805805	1	-1.418400801293	1.118030525396	-0.000790059271	-0.066980962820	0.000050937670	0.986639786180	N\A	0.026017596832	0.002719167375	0.015561372973	40	4	0.007557879611	Global Trend	
2850000	539.263148	1	-1.421188043385	1.066428133931	0.005049911188	-0.080695021256	0.000176413604	0.983274935796	N\A	0.027822716721	0.003214473395	0.018911925466	35	1	0.017778339889	Global Trend	
2900000	549.218788	1	-1.463202551016	1.090252275577	0.003571319837	-0.074203931231	0.000107230584	0.983118249735	N\A	0.037737002009	0.004787341319	0.018314648562	50	2	0.002145928079	Global Trend	
2950000	535.642478	1	-1.475372468211	1.071491975995	0.008784566873	-0.085851175015	0.000107256136	0.982781567560	N\A	0.027666454265	0.003765833943	0.020296458897	41	1	0.007699889015	Global Trend	
3000000	547.133184	1	-1.421964848723	1.050419140151	0.002450732445	-0.053809170011	0.000181945622	0.998960001528	N\A	0.015626263532	0.001708073987	0.016469145776	33	2	0.238181055677	Global Trend	
3050000	551.421789	1	-1.507907757690	1.129061202684	0.008436476862	-0.132856482720	0.000110161896	0.991361342556	N\A	0.019062789494	0.001981671239	0.018348454400	40	4	0.031191222144	Global Trend	
3100000	550.514340	1	-1.482295296418	1.052538166930	0.007814695254	-0.060721184684	0.000174580354	0.999976698310	N\A	0.013293276665	0.001312572822	0.014045745612	41	3	0.776278664356	Global Trend	
3150000	544.044234	1	-1.385164596127	1.024609747205	0.007926753542	-0.044668251538	0.000165411831	0.975239900455	N\A	0.046809837581	0.006275638982	0.018472784157	32	1	0.001167869429	Global Trend	
3200000	525.463774	1	-1.375008133169	1.078975908754	0.007657994439	-0.088538506849	0.000160497625	0.999607462501	N\A	0.019859111922	0.002225338537	0.021279528630	49	0	-0.323211138268	Global Trend	
3250000	538.153993	1	-1.514055415327	1.148530070976	-0.002447810697	-0.092662857640	0.000111934724	0.985150794818	N\A	0.030264362741	0.003368506173	0.016621030615	33	2	0.009040896388	Global Trend	
3300000	541.466233	1	-1.390105960250	1.034328431422	0.003487620333	-0.038279523749	0.000162260129	0.998552201426	N\A	0.016944748671	0.001746018484	0.017597224686	37	2	0.151397190698	Global Trend	
3350000	545.689121	1	-1.477268598562	1.058910799295	0.005466192324	-0.062052416794	0.000083883570	0.998602479589	N\A	0.014746944817	0.001490715817	0.015480625620	39	2	-0.073203479773	Global Trend	
3400000	542.891122	1	-1.181968853527	1.020376151891	0.005274249737	-0.049357924067	0.000187039915	0.990691493615	N\A	0.019493541153	0.002348710846	0.019276100821	39	4	-0.051034872823	Global Trend	
3450000	537.550009	1	-1.483152890678	1.116131713737	-0.001577727143	-0.083067866569	0.000126096485	0.977762693234	N\A	0.039329113143	0.005080419630	0.019041168521	38	2	0.003660661984	Global Trend	
3500000	535.775418	1	-1.484637326041	1.073845209231	0.010935603752	-0.084915328062	0.000116904375	0.999945881838	N\A	0.017776220868	0.002160348128	0.019208285762	44	2	-0.487718015677	Global Trend	
3550000	535.480555	1	-1.388493856179	1.056144512895	0.004877368557	-0.055025113569	0.000076181327	0.989371378361	N\A	0.020671073302	0.002317973166	0.019348370203	42	1	0.016231508396	Global Trend	
3600000	537.489290	1	-1.546563683219	1.196040383979	-0.010306546667	-0.094339564293	0.000195184100	0.978046046212	N\A	0.041656919201	0.005051253538	0.019970811298	29	0	0.006980929274	Global Trend	
3650000	542.746257	1	-1.427634765966	1.084654761644	0.006479116646	-0.090839223391	0.000207586153	0.999934735944	N\A	0.016311783167	0.001509107669	0.017243682253	37	1	1.015219888748	Global Trend	
3700000	527.202184	1	-1.263068698220	1.076275797804	0.001660113150	-0.069275584891	0.000099922843	0.998027650664	N\A	0.020959782701	0.002349868099	0.022251904456	34	1	0.108256202317	Global Trend	
3750000	537.951351	1	-1.399581335300	1.045458160357	0.004847360893	-0.050378136659	0.000098971281	0.984203796031	N\A	0.026063233237	0.003019263909	0.017404577305	43	0	-0.010989810150	Global Trend	
3800000	537.467749	1	-1.408863941121	1.047226217619	0.006779471147	-0.055990617869	0.000083651962	0.995526067575	N\A	0.019110009598	0.001905792272	0.019410771543	36	2	-0.056562233772	Global Trend	
3850000	546.545728	1	-1.409536244538	1.076055774448	0.002890091912	-0.062534139061	0.000201691279	0.986434451291	N\A	0.027424915106	0.002948843118	0.017094234817	32	2	0.023426787515	Global Trend	
3900000	531.803220	1	-1.521568799830	1.088483243333	0.010810457369	-0.099273503742	0.000170032371	0.999990972623	N\A	0.018372025148	0.001919810154	0.019615259062	36	0	-1.729948565142	Global Trend	
3950000	536.810183	1	-1.498495923746	1.084367972587	0.009505102166	-0.093819499743	0.000082157755	0.999998383861	N\A	0.018185475434	0.002175640028	0.019740075449	45	3	-1.922160297520	Global Trend	
4000000	547.957322	1	-1.477472315871	1.071347807667	0.006301217123	-0.076959221467	0.000100023403	0.999763101507	N\A	0.018899721722	0.002053812596	0.020227168073	35	3	-0.333308662733	Global Trend	
4050000	560.209001	1	-1.372575591344	1.069620289812	0.005304042329	-0.073995550863	0.000077237221	0.998588567631	N\A	0.014128330990	0.001591037459	0.014711624822	34	5	0.086153687639	Global Trend	
4100000	534.828840	1	-1.494962214353	1.138172894608	0.005629202434	-0.135902345763	0.000174460940	0.982123479245	N\A	0.025411519315	0.002926562523	0.019271550642	30	2	0.029425987590	Global Trend	
4150000	531.641994	1	-1.435188081902	1.059952703750	0.008485940896	-0.074373261400	0.000021125134	0.977798544607	N\A	0.040850431683	0.005602319047	0.020347517573	37	0	0.000615194351	Global Trend	
4200000	545.427851	1	-1.501254973350	1.060716079841	0.008444507801	-0.069666115357	0.000037222817	0.999019808320	N\A	0.016067954983	0.001623337030	0.016954038522	29	1	0.053123750944	Global Trend	
4250000	538.395863	1	-1.511737891595	1.106563227057	0.009010361464	-0.115536426905	0.000088166356	0.999820254426	N\A	0.018503075101	0.001916405412	0.019507027505	40	2	-0.264197471636	Global Trend	
4300000	546.620722	1	-1.527660715028	1.074718439065	0.007936134857	-0.082421929139	0.000053062675	0.999989666367	N\A	0.017776575861	0.001935893205	0.018975902609	33	4	-0.653496926060	Global Trend	
4350000	541.006909	1	-1.315964813878	1.051745510837	0.005826961510	-0.058988625228	0.000056505279	0.999926807908	N\A	0.019283032066	0.001976205976	0.020511679700	37	1	-0.269137168700	Global Trend	
4400000	543.645901	1	-1.241723462045	1.059775821852	0.005109594911	-0.069042195223	0.000102606798	0.999328521765	N\A	0.018018336531	0.001874444892	0.019262176197	25	2	-0.198943832163	Global Trend	
4450000	545.715295	1	-1.486221443808	1.119471381042	-0.000882440440	-0.084038342264	0.000223896227	0.981269159212	N\A	0.042273938085	0.005011031682	0.018296317701	44	2	0.003604275573	Global Trend	
4500000	541.411363	1	-1.547500604232	1.117581284397	0.008848794212	-0.126840090840	0.000171393608	0.999856545019	N\A	0.018365168634	0.002010517262	0.019612965729	39	2	0.519149373952	Global Trend	
4550000	543.973916	1	-1.453117788000	1.062108024079	0.007263358489	-0.069328487970	0.000253763371	0.999327011475	N\A	0.016643871507	0.001694748594	0.017642374839	36	0	-0.341476206756	Global Trend	
4600000	538.170239	1	-1.498207403365	1.098097582354	0.008459343565	-0.106489663189	0.000081449683	0.999986568494	N\A	0.016973635777	0.001799096920	0.018145346658	37	1	0.830487210538	Global Trend	
4650000	545.508289	1	-1.247402879355	1.082756662678	0.010124227922	-0.086473444290	0.000211194957	0.999464166092	N\A	0.017603244982	0.001851979634	0.018612783952	40	4	0.336066451759	Global Trend	
4700000	540.648670	1	-1.401053390754	1.103013541822	0.008421593435	-0.110766116193	0.000163078656	0.999956241686	N\A	0.018600565067	0.002043242147	0.019994647214	32	0	1.094055948450	Global Trend	
4750000	541.109779	1	-1.465531000141	1.083189023357	0.009171751354	-0.092568666889	0.000166809486	0.999972615830	N\A	0.015499668646	0.001653858717	0.016548700843	39	0	-0.888152308933	Global Trend	
4800000	537.377790	1	-1.517821282274	1.052694185995	0.003998051887	-0.055945126123	0.000186432762	0.999961602106	N\A	0.017783542351	0.001834126234	0.019014572131	33	3	-1.185415032389	Global Trend	
4850000	546.827424	1	-1.378890248639	1.158640761457	-0.000146276494	-0.109273281886	0.000175191173	0.986505607306	N\A	0.022293280444	0.002730633795	0.018298968436	41	2	0.032841100301	Global Trend	
4900000	543.757900	1	-1.556291277432	1.065386696218	0.003308015916	-0.063115946502	0.000135874368	0.999234844752	N\A	0.015321144106	0.001637745892	0.016137420689	42	1	-0.157937473974	Global Trend	
4950000	546.011985	1	-1.524952207762	1.046085750556	0.005307844778	-0.050609203329	0.000183017256	0.999891640646	N\A	0.010897761373	0.000964466027	0.011446105453	33	4	-0.587676485055	Global Trend	
5000000	543.401823	1	-1.468965533682	1.085336396219	0.007321564139	-0.085898601168	0.000158898401	0.989815211767	N\A	0.020307773221	0.002424325969	0.016251687026	38	3	0.018796240038	Global Trend	
5050000	545.277558	1	-1.462734911188	1.067081565106	0.007597311305	-0.075054800063	0.000065776982	0.999284822245	N\A	0.016130290410	0.001763509640	0.017067139339	43	2	-0.084965544444	Global Trend	
5100000	548.985852	1	-1.455444414536	1.045185117469	0.006309785477	-0.056053917399	0.000117064571	0.996265456083	N\A	0.015065241657	0.001620125680	0.015223388476	37	3	0.069685402430	Global Trend	
5150000	566.847023	1	-1.472500456251	1.050338752175	0.012364295096	-0.084039330378	0.000214652017	0.989889611169	N\A	0.026979488529	0.003530553320	0.014597072387	41	4	0.014322570896	Global Trend	
5200000	549.422140	1	-1.419572017237	1.079091219383	0.010200419277	-0.087011722178	0.000109963615	0.999390776286	N\A	0.016000894946	0.001618085947	0.016936872868	40	2	0.158825159692	Global Trend	
5250000	540.925249	1	-1.558920033918	1.093948420615	0.011089698454	-0.105090122106	0.000029121762	0.999998627518	N\A	0.015960387034	0.001682132501	0.017010871774	39	1	1.027143874302	Global Trend	
5300000	536.656932	1	-1.339370557770	1.043037260750	0.007915966054	-0.065655326067	0.000125835096	0.988760503016	N\A	0.019717453965	0.002286535546	0.016864788952	36	1	-0.024407820778	Global Trend	
5350000	545.626795	1	-1.588037118711	1.106619326751	-0.001207338022	-0.071029052834	0.000189621749	0.982417827719	N\A	0.040820450653	0.005664218274	0.019644377338	36	2	0.001939807297	Global Trend	
5400000	542.734128	1	-1.420916340106	1.055303390041	0.007025380880	-0.062154408962	0.000137701022	0.999960523237	N\A	0.017219848740	0.001924136776	0.018479074255	34	0	0.914159426725	Global Trend	
5450000	542.120254	1	-1.440850939656	1.068967595978	0.004966690070	-0.073971928846	0.000114254705	0.999912500251	N\A	0.017020809168	0.001885089298	0.018191928628	32	0	0.495578082451	Global Trend	
5500000	536.453788	1	-1.483542578213	1.088118943552	0.006642113361	-0.092232987754	0.000143423341	0.988597204001	N\A	0.021951058958	0.002807952831	0.019720824633	49	1	-0.023891354022	Global Trend	
5550000	538.731959	1	-1.555944674086	1.079962601407	0.010455471422	-0.103161774703	0.000191708239	0.991708478594	N\A	0.018516399958	0.001953092318	0.016532386449	44	2	0.053430205680	Global Trend	
5600000	550.344549	1	-1.355657402824	1.048876226084	0.011051061753	-0.074755805138	0.000146140478	0.986947108029	N\A	0.021972898307	0.002867426844	0.019928361599	40	1	-0.034489911308	Global Trend	
5650000	544.382007	1	-1.425568337878	1.036704519958	0.002824296438	-0.039667390559	0.000216590634	0.999944843614	N\A	0.015987293477	0.001711613577	0.017048082469	42	1	0.912837384909	Global Trend	
5700000	541.520259	1	-1.470327308108	1.180455050726	-0.008256540465	-0.092753971073	0.000195258568	0.981660226818	N\A	0.030909792883	0.003930279060	0.018391836000	35	1	0.015284097594	Global Trend	
5750000	548.464905	1	-1.388571919190	1.038749999469	0.008677446585	-0.057935922703	0.000119293858	0.983706511310	N\A	0.031507630219	0.004012574866	0.017888940330	41	3	-0.009055590869	Global Trend	
5800000	553.800431	1	-1.394988192738	1.045186790346	0.006535539094	-0.051406328174	0.000150614563	0.999830583577	N\A	0.011808292080	0.001003287944	0.012352774203	39	7	0.354546228745	Global Trend	
5850000	544.959705	1	-1.471795684677	1.093834931006	0.009408767926	-0.107511580329	0.000154464751	0.986509265694	N\A	0.023141120515	0.003252870865	0.019944026218	34	3	-0.027002065271	Global Trend	
5900000	541.745783	1	-1.475915019860	1.100750813249	0.008338257607	-0.108712201403	0.000109539306	0.999957753825	N\A	0.016683168160	0.001837324111	0.017851472585	45	1	0.480220872668	Global Trend	
5950000	539.328514	1	-1.481309828951	1.067608916753	0.009511669874	-0.078415432161	0.000153913038	0.996799587328	N\A	0.014487909983	0.001582221620	0.014628408457	35	3	0.086341328594	Global Trend	
6000000	551.637013	1	-1.306183679534	1.046571515413	0.004043940443	-0.047934118328	0.000208363800	0.999585833304	N\A	0.017470589638	0.001926605385	0.018574473242	41	1	0.392014878390	Global Trend	
6050000	555.333764	1	-1.651376232586	1.116497190598	0.010449012850	-0.127858132058	0.000174120031	0.999953879168	N\A	0.016169406208	0.001677276822	0.017329055045	33	7	1.027534631209	Global Trend	
6100000	542.718708	1	-1.499113353421	1.095191077038	0.006568098395	-0.102115664305	0.000154894151	0.999802700248	N\A	0.015865507720	0.001706321124	0.016871301358	39	1	0.461048977121	Global Trend	
6150000	536.413174	1	-1.342200013179	1.026015257185	0.005578146591	-0.037007745617	0.000128088715	0.992616250446	N\A	0.017343198879	0.002151060892	0.016425691647	41	2	-0.033665969751	Global Trend	
6200000	539.679206	1	-1.433722440087	1.069942237405	0.008743666777	-0.078476439420	0.000076826767	0.999990703048	N\A	0.016201168480	0.001795714099	0.017326673678	39	1	0.724930946135	Global Trend	
6250000	534.333645	1	-1.479673750459	1.102426700380	0.007951993763	-0.109878087832	0.000103370650	0.999716409459	N\A	0.017531894903	0.001695413338	0.018524375725	41	1	0.221234493827	Global Trend	
6300000	543.340149	1	-1.606190760243	1.175172988838	-0.005007088083	-0.090307346012	0.000120095964	0.979124236055	N\A	0.043271622188	0.004921585752	0.018242906762	34	3	0.002395801172	Global Trend	
6350000	558.843117	1	-1.414095300590	1.088453874019	0.004210081000	-0.078307167448	0.000128923087	0.987676455830	N\A	0.021381326754	0.002617084206	0.018721179067	26	3	0.031271635301	Global Trend	
6400000	555.735311	1	-1.460269970613	1.090229492347	0.007192576863	-0.099079408000	0.000129239007	0.997575363036	N\A	0.015261347988	0.001969143153	0.016041421030	41	2	-0.082396230915	Global Trend	
6450000	546.226686	1	-1.546400065915	1.084143805945	0.008552562711	-0.095240987047	0.000127621362	0.999069992149	N\A	0.017111897537	0.001784419578	0.018011511291	32	1	0.188702436124	Global Trend	
6500000	538.609546	1	-1.350393560570	1.029680234581	0.001661860880	-0.031379312869	0.000097033394	0.999965665845	N\A	0.017059411156	0.001831084298	0.018233310023	34	0	-0.626150253585	Global Trend	
6550000	543.822861	1	-1.399596180751	1.112843034417	0.003594443098	-0.111039901299	0.000193442568	0.995959854928	N\A	0.017700352888	0.001848419106	0.017864879334	36	3	0.105090410200	Global Trend	
6600000	557.213674	1	-1.342842411522	1.066000914005	0.003856544974	-0.065443959429	0.000176633011	0.999078622358	N\A	0.014491390104	0.001799932298	0.015410518603	38	2	0.193736146110	Global Trend	
6650000	542.408035	1	-1.335607922200	1.053020311530	0.009811267118	-0.073567047885	0.000142324906	0.991635098817	N\A	0.019206218295	0.001917353420	0.018699129297	30	1	-0.065267816898	Global Trend	
6700000	546.647471	1	-1.423580533756	1.070563532580	0.005766809655	-0.074206960127	0.000135761786	0.996325796620	N\A	0.017053669746	0.001725317171	0.017337707738	36	0	0.087892183032	Global Trend	
6750000	550.289158	1	-1.537881981858	1.078514830394	0.002799980424	-0.070322839161	0.000103396750	0.993511721997	N\A	0.015630297814	0.001525679646	0.014396332239	35	4	-0.044966196460	Global Trend	
6800000	549.865876	1	-1.333227442200	1.049806392047	0.005606876268	-0.055825304561	0.000148602052	0.999975130234	N\A	0.016262557039	0.001704184242	0.017236252715	40	5	-1.378793596186	Global Trend	
6850000	546.843813	1	-1.477909276408	1.078276427555	0.009242800984	-0.087217783899	0.000117663295	0.999140574902	N\A	0.016917393950	0.001752048268	0.017763888545	37	3	0.186835880405	Global Trend	
6900000	548.382892	1	-1.489758190380	1.116298917420	0.006809787412	-0.113111222385	0.000104425936	0.992063903123	N\A	0.016928580890	0.001961305347	0.014693404510	34	1	0.021510860750	Global Trend	
6950000	538.863260	1	-1.369800250057	1.046924554476	0.003026129867	-0.049680487997	0.000145122896	0.999895106906	N\A	0.019241649389	0.001977209460	0.020467838508	37	1	0.598835797204	Global Trend	
7000000	552.401549	1	-1.412741410133	1.051960629179	0.005692812322	-0.057425401751	0.000041622784	0.999989966281	N\A	0.014891685187	0.001433998576	0.015690787964	49	4	-0.341725982411	Global Trend	
7050000	541.369014	1	-1.454842087618	1.066518766951	0.007962590397	-0.076571534602	0.000105799777	0.990344606275	N\A	0.020083806219	0.002371331972	0.018648851664	51	0	0.023961119514	Global Trend	
7100000	545.738007	1	-1.463132957138	1.060060433246	0.008193373119	-0.071455813420	0.000076698580	0.983496482728	N\A	0.033713465787	0.004280144738	0.017535137980	40	2	0.003450126654	Global Trend	
7150000	553.409543	1	-1.483772157388	1.114785591539	0.001655993653	-0.091033908225	0.000084829555	0.985100372060	N\A	0.031787381681	0.004164082258	0.017081547250	33	4	-0.003574951067	Global Trend	
