Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m2-VR-005.txt
Log File Name:                   DIE_d1_m2-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3546564997
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m2-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Branch	No RJ Local Node	
1500000	424.185523	1	0.716307919961	0.608210265559	-0.169679944382	-0.351824533153	0.362728057593	-0.020015088122	0.288786876378	0.096226820763	0.082094350867	0.009190182441	-0.022816119284	-0.021586942973	0.000239684855	0.952897748618	N\A	0.058289573721	0.211908643865	0.202211067151	0.222136463125	0.220814614780	0.264379405537	0.061046864207	0.059498239825	0.063596715266	0.066812182232	0.062802804010	47	23	
1550000	424.082000	1	0.458140404772	0.721706803983	0.418320519794	0.211478068306	0.715114599161	0.427959492014	0.340226602454	-0.009240338749	-0.046383080073	-0.088500401104	-0.138485879166	-0.119781475625	0.000125246428	0.954228899292	N\A	0.078398785558	0.266458307280	0.262952041938	0.275198322431	0.267039831619	0.293958251933	0.080229154706	0.079412239545	0.083446274800	0.082561824238	0.080802328278	44	27	
1600000	424.755109	1	0.956540585359	0.552545748564	-0.071190220799	-0.371191047265	0.156315887796	-0.055888927480	-0.100999533062	0.151215393473	0.124790669455	0.112493318791	0.057248233478	-0.007665911977	0.000151927055	0.964238064626	N\A	0.068155082119	0.222702841201	0.213297844483	0.217555158592	0.242321997803	0.290069141001	0.069737831024	0.069346105060	0.069475050985	0.072210969660	0.072639440687	38	34	
1650000	402.328977	1	0.450363487562	0.684254100347	0.378033922877	0.138842907803	0.946946033279	0.342676845687	0.381015667933	0.019255789929	-0.010416400927	-0.114882277207	-0.097940212471	-0.088325149681	0.000441171798	0.949439197388	N\A	0.056978028634	0.220183958512	0.211149066401	0.255372368826	0.217188762686	0.347905272562	0.059879748367	0.058191146570	0.065785926554	0.063949155710	0.066679971963	44	28	
1700000	426.956659	1	0.524786278596	0.693711729992	0.301568776988	0.050499892165	0.750967912850	0.408230661735	0.341900677051	-0.008743282060	-0.001250706648	-0.096474844926	-0.126474699356	-0.105468489258	0.000437054366	0.953963800874	N\A	0.080754669833	0.256024895956	0.251031027982	0.268201665346	0.255013783709	0.355251680951	0.083133323596	0.081498160463	0.087612685074	0.086537137344	0.083410713676	58	29	
1750000	416.159108	1	0.431984564258	0.629561677367	0.404134020396	0.242957632607	0.782901783554	0.298254762319	0.438429754636	0.072559698412	0.058466307903	-0.045632045970	-0.078192283434	-0.015099816505	0.000353575597	0.952447630882	N\A	0.062922676123	0.210441514921	0.203853638698	0.237070599214	0.238322591002	0.314119674926	0.064857724870	0.064006669004	0.069484979651	0.071909782817	0.070084163149	37	20	
1800000	413.478071	1	0.520080492397	0.739927370079	0.451240568187	0.153853465249	0.460545556623	0.558848865106	0.231106073813	-0.080411131600	-0.052284884275	-0.008394162121	-0.175479454969	-0.152282700626	0.000375370451	0.953528708271	N\A	0.060744877910	0.211517157164	0.205860031232	0.247001905352	0.234863875340	0.318355406756	0.062154026985	0.062170718121	0.070843270271	0.071162497429	0.065634563949	41	27	
1850000	436.328140	1	0.581126398831	0.680469366838	0.268109888445	0.076195471176	0.860129571326	0.142112771790	0.249319172569	0.015923237628	0.016579763411	-0.090056280270	-0.078163828907	-0.062858349996	0.000199929291	0.962874724904	N\A	0.031585148895	0.108543182008	0.100617868381	0.189092417954	0.158822776457	0.207035433660	0.034844732640	0.033337163031	0.045260335753	0.041352260695	0.039860301522	43	26	
1900000	403.181593	1	0.288415295293	0.767077602730	0.372777146229	0.037863195282	0.592945595636	0.341863242139	1.045657069020	-0.065995021896	-0.111942025083	-0.081724066079	-0.169698499164	-0.255626979001	0.000232354373	0.949208831199	N\A	0.049212397337	0.228128926629	0.168968614328	0.204324961596	0.197415630890	0.254016705368	0.051521763801	0.051073386713	0.057794140576	0.060429484904	0.053788639251	52	26	
1950000	416.939258	1	0.271141109379	0.759699206301	0.596088397986	0.311471566153	0.973815565908	0.351538259692	0.846847259975	-0.072244154319	-0.072494012424	-0.230920882956	-0.211475637109	-0.180148210890	0.000237778160	0.966237940693	N\A	0.052123525857	0.185762648458	0.172496171742	0.201643105478	0.191291940684	0.258856203872	0.054402201453	0.052887942587	0.059639360845	0.060667288243	0.057734371730	46	30	
2000000	414.577511	1	0.634678342739	0.688514428381	0.219142257839	-0.100709852547	0.699502909789	0.089594428392	0.164135257885	0.005785434493	0.026334597795	-0.089142357122	-0.124080611257	-0.119491798236	0.000286854421	0.952497345614	N\A	0.054702686583	0.196960684113	0.188760620414	0.218068638188	0.217833110904	0.475944263316	0.056940320892	0.056210142602	0.061520230933	0.064365332845	0.059460129941	43	23	
2050000	417.842887	1	0.621241149602	0.739397119491	0.304791308926	0.084428762876	0.798349628836	0.265180492353	0.319723723051	-0.057338474844	-0.070287410186	-0.182214852888	-0.186813423954	-0.226468338202	0.000121653011	0.958000773942	N\A	0.068066423340	0.188874615615	0.178627039187	0.207883528760	0.181319125809	0.220368885804	0.070264366751	0.068942058272	0.077337087645	0.071494992586	0.070818354013	46	30	
2100000	404.368441	1	0.332316173943	0.702443036416	0.555634080833	0.250960989385	0.702748730583	0.530582611411	0.475812527870	-0.001259316014	-0.018791106161	-0.027422736517	-0.112007480857	-0.070995216656	0.000349193296	0.953707642514	N\A	0.050318659351	0.185099439112	0.176291063521	0.208525003412	0.191263659723	0.286131956219	0.052723557816	0.051787406947	0.059768365681	0.058162432854	0.056702595930	31	30	
2150000	406.712345	1	0.489422472965	0.682703951855	0.613807172440	0.139314184897	0.361771876649	0.310419709210	0.393962336897	-0.023430511721	0.019246455274	0.004144068824	-0.103270749673	-0.094305941106	0.000126693167	0.948402082884	N\A	0.088159079547	0.213695152640	0.201830977143	0.321109567634	0.206247229355	0.238897751671	0.090094959924	0.089206197893	0.094599725275	0.092521921710	0.089779910898	52	25	
2200000	408.693631	1	0.834306944382	0.584976326501	0.132848766595	-0.168678368901	0.143116288656	-0.184506432805	0.154657652856	0.097382293327	0.129253420749	0.040674172239	0.046697846885	-0.021397790809	0.000113175856	0.956312927327	N\A	0.083261227749	0.254773407892	0.247893722535	0.253919678211	0.198756306741	0.227102805937	0.084939791897	0.083984361446	0.094583650719	0.088751767889	0.085759445850	53	28	
2250000	419.718586	1	0.646612033338	0.665302023505	0.166420775481	-0.022763654734	0.649195922585	0.242220134299	0.070122312293	0.019487054979	0.018068739467	-0.131225541608	-0.090747829015	-0.028388329057	0.000241881659	0.954386329362	N\A	0.061276749662	0.383700405682	0.148012225213	0.225950221377	0.171169722728	0.244185253149	0.062921848351	0.062519643872	0.068721095123	0.070603624149	0.064934287346	50	37	
2300000	409.284462	1	0.339621347989	0.656332272644	0.463342645651	0.184273726526	0.923301185969	0.314694882954	0.521767534457	0.037903068472	0.063882855420	-0.054711703390	-0.066133189882	-0.039262322199	0.000062572902	0.940370069367	N\A	0.055730150365	0.261251325957	0.254302273628	0.201086044261	0.176810761310	0.201941231072	0.059413054476	0.057570329867	0.065408110340	0.060020263280	0.060233629772	44	37	
2350000	410.309033	1	0.738516540252	0.642555162844	0.061112594943	-0.099210872565	0.850335491235	-0.027710725569	-0.021218482147	0.080765638228	0.016878968187	-0.148167886247	-0.031437549598	-0.029238344535	0.000083009173	0.955620886820	N\A	0.053038289332	0.150644713340	0.142301815823	0.165571951745	0.158677546603	0.186360189173	0.055298004254	0.054407376691	0.062081813816	0.059523355724	0.058803196316	49	35	
2400000	424.607719	1	0.634439926107	0.674473158567	0.150209006243	-0.053394406820	0.591739038627	-0.020689502866	0.231992605742	0.047312117804	0.017465838213	-0.078935934819	-0.082180062558	-0.085782563254	0.000084382051	0.947994495822	N\A	0.040658344154	0.136943763547	0.126341822959	0.150385502876	0.132514208908	0.157820704047	0.044338608525	0.042989591990	0.051411765504	0.046974977907	0.047864389237	41	32	
2450000	418.278236	1	0.768706537388	0.611447771150	-0.039049783303	-0.337622085717	0.548987955368	-0.300864932262	0.135388250822	0.081220905972	0.079723682785	-0.012662038104	0.050615088602	-0.020406122772	0.000121231927	0.953518139274	N\A	0.055075690923	0.170279686409	0.159173890511	0.187063785696	0.176384323913	0.207329950798	0.057650856135	0.056560075360	0.065978579928	0.062590734914	0.057618775669	52	22	
2500000	420.230013	1	0.512686111570	0.724390669669	0.280892577678	0.165037517899	0.867302647197	0.190616984302	0.295798028857	-0.030810640808	-0.050515394596	-0.108909715715	-0.152703911028	-0.121886082728	0.000321237457	0.958407971673	N\A	0.053802236593	0.192948606063	0.187544556835	0.424286640092	0.210435760287	0.296018310176	0.055295706898	0.055289311717	0.059051151368	0.062211982312	0.058875750127	64	19	
2550000	423.264962	1	0.200170311190	0.943361619452	0.577205913891	0.276846548612	1.186373205568	0.593729541905	0.719626462643	-0.242298393030	-0.248475914408	-0.369163266005	-0.414647152910	-0.332484372743	0.000417451289	0.956497651999	N\A	0.091424765052	0.247075708162	0.243619948179	0.271251801594	0.277688107756	0.326416878699	0.092682348480	0.092150305567	0.095019387745	0.097650406954	0.095666689057	57	24	
2600000	429.069805	1	0.593155762916	0.575395360723	0.355781568672	0.188472698572	0.902311194743	0.137559876720	0.227915840473	0.130133307809	0.116199271200	-0.045881657193	0.000565948899	0.010622994543	0.000306713721	0.958504136385	N\A	0.054076902530	0.188997061672	0.184307372131	0.220604005106	0.210640970538	0.284596335537	0.056115489659	0.055323557022	0.061849079891	0.063444043600	0.057850587025	51	29	
2650000	410.138023	1	0.326499071564	0.687434466132	0.190676889334	0.055887791619	1.076003914761	0.291326751081	0.783521254881	0.012588546740	-0.012241245719	-0.159883856944	-0.168707278618	-0.124034934884	0.000315576770	0.957774029150	N\A	0.054383283770	0.333331255141	0.331237748018	0.222068343089	0.347564656793	0.290828841256	0.056696303149	0.055520660364	0.061414258498	0.064630944073	0.058811562680	50	26	
2700000	408.233723	1	0.651616696316	0.689623136559	0.088338606448	-0.098164427242	0.768864529131	0.251465172582	0.285565709241	0.007819458089	-0.017617901125	-0.132966958791	-0.103039950096	-0.130703304262	0.000231938174	0.962420099513	N\A	0.048293684635	0.170455110416	0.167564725043	0.211903710892	0.194016418927	0.255018476407	0.049508748823	0.050263815352	0.060898473289	0.059159395035	0.052780169181	48	27	
2750000	413.429531	1	0.837706826045	0.630738412050	0.235517411405	-0.024889049246	0.446499414417	0.119171755364	-0.094616272942	0.066440006072	0.072070909434	-0.027162495531	-0.099292605839	-0.079874513447	0.000331044819	0.951937252882	N\A	0.083199331246	0.229649988626	0.222773086546	0.249937636446	0.244044098935	0.315624052516	0.084628679721	0.084195583999	0.088666629375	0.089966241329	0.085889649505	42	29	
2800000	422.349427	1	0.417756838525	0.729338228588	0.703819654435	0.361502533742	1.000244399918	0.465159251087	0.218362125128	-0.059660227030	-0.046859301997	-0.086157058649	-0.152738699133	-0.112341534118	0.000225871501	0.962379395355	N\A	0.032206043942	0.156543486524	0.146065551117	0.190713469713	0.169955569255	0.239985621385	0.037550959698	0.033643009431	0.043707293849	0.046006532003	0.039011673911	42	30	
2850000	415.832580	1	0.568764799631	0.698814428436	0.212566203563	-0.016293941520	0.557953361599	0.059025803781	0.469843732780	-0.021725798135	-0.033578489432	-0.115295399457	-0.168560470081	-0.119426880895	0.000358113927	0.960293049746	N\A	0.056468900317	0.207411432121	0.204544325629	0.239453527433	0.212094901940	0.306742739821	0.058213576557	0.057548899359	0.063980427764	0.061859253495	0.061637848737	39	35	
2900000	420.627525	1	0.712173053550	0.770156145430	0.778322339404	0.566606724800	1.068870757294	0.679312889436	0.191935117475	-0.071793868718	-0.080662915381	-0.136613430017	-0.202964349109	-0.192309958494	0.000273701262	0.958195469535	N\A	0.049564343972	0.195517517328	0.188515300920	0.208472638753	0.195353663172	0.727388925374	0.051741376354	0.051040301873	0.057067473567	0.056808457989	0.053766197001	46	30	
2950000	421.653499	1	0.190565991602	0.869019961845	0.489003986130	0.304389480150	0.327645652484	0.361470026764	0.844464188379	-0.139598632400	-0.159927246349	-0.277680277908	-0.265937850034	-0.276647857878	0.000431980720	0.966512565607	N\A	0.074965350061	0.233107562089	0.227818953105	0.540196089550	0.234193816738	0.358382521155	0.076446575525	0.075521016410	0.081009516853	0.079175301061	0.079715027356	48	25	
3000000	424.651860	1	0.389053119435	0.756413404732	0.306493776827	0.155460581850	1.053365831374	0.392509650191	0.697381946884	-0.039382324553	-0.053474792257	-0.221714954851	-0.165745373751	-0.227283246708	0.000343111069	0.957068171112	N\A	0.055086046822	0.196345635872	0.188642621228	0.232380439545	0.205808077797	0.303062817059	0.057450135015	0.056249088108	0.063593609812	0.061870754858	0.060376919461	53	25	
3050000	418.288106	1	0.315671332169	0.726394480238	0.638977355568	0.412523501999	0.850884262647	0.491960647151	0.575225822246	-0.025588994523	-0.039027625810	-0.060463405409	-0.130183704748	-0.149902089139	0.000321894115	0.959236732883	N\A	0.057907156322	0.234636425985	0.230512778378	0.226762854687	0.234659779251	0.298430443006	0.059594164029	0.059114077977	0.065918624036	0.061388230705	0.064849808570	37	26	
3100000	410.182734	1	1.034359369893	0.653422580947	0.407624561705	0.145235631273	1.283754858717	0.297567275192	-0.443084925817	0.053846802711	0.046373929396	-0.144055663068	-0.094177777926	-0.105594726772	0.000418014405	0.957229163430	N\A	0.062597334803	0.305859595707	0.302936927211	0.261499664368	0.242483361115	0.646009528560	0.064403441184	0.063576085816	0.072001183078	0.070110519388	0.068543752687	42	19	
3150000	412.173344	1	0.416548871688	0.657603679765	-0.034104417131	0.019121870497	1.056850656743	0.295312294287	0.392717858641	0.032181329207	0.019951261956	-0.055234944532	-0.076430228398	-0.056078330511	0.000342356320	0.944606180767	N\A	0.083888535980	0.348767441499	0.269651280833	0.253211135905	0.271592743071	0.325483563720	0.086559566178	0.085020488484	0.087315186865	0.087041453543	0.086563863478	52	27	
3200000	424.010935	1	0.924215484665	0.696044021364	0.353564071578	0.173138917494	0.768198980586	0.251764539965	-0.136112439309	-0.007940937664	-0.000727716269	-0.138483380076	-0.124100831114	-0.099404037458	0.000317910813	0.958106172874	N\A	0.062995189277	0.216888400073	0.211370483648	0.248851103055	0.214559822802	0.600236369568	0.064283374395	0.064265471946	0.070242489645	0.067354930207	0.067067110023	54	27	
3250000	408.781092	1	0.606254153104	0.754379587259	0.407630589368	0.166054595947	1.116758246042	0.408153230579	0.090165649252	-0.046723832900	-0.062354387163	-0.155499413614	-0.213438712533	-0.152631995417	0.000324485198	0.954433343224	N\A	0.055151542554	0.199999977435	0.192730509586	0.229601295769	0.213152088917	0.338975942685	0.057316331554	0.056511475547	0.063662767780	0.063965916002	0.058929434156	62	17	
3300000	403.999109	1	0.267144525043	0.799944380040	0.785287114480	0.413411766588	1.433044641925	0.648146746292	-0.301840489850	-0.102742614811	-0.099977482078	-0.254228273443	-0.201104043768	-0.167136432043	0.000818522252	0.949951167487	N\A	0.087612203270	0.311726654163	0.305435823790	0.364580203675	0.310211977078	0.707710398360	0.089978466500	0.088366523671	0.097344929566	0.090408473168	0.091320566513	46	26	
3350000	415.386213	1	0.604709180128	0.676494875289	0.042509890983	-0.054904228261	0.522714883896	0.283262112569	0.448608924759	0.030528838085	0.001283733090	-0.050376606697	-0.173964727151	-0.132611262295	0.000416286728	0.952464849731	N\A	0.068245535479	0.285580841149	0.221004560775	0.248916494300	0.252050431608	0.315369835498	0.070220521726	0.069402484616	0.072596962598	0.077312252081	0.071379187262	49	20	
3400000	426.205898	1	0.462526124734	0.665994456916	0.443705330728	0.218274474009	0.779537024784	0.318230396776	0.494035217644	0.013299892523	0.036385848523	-0.037823186704	-0.093419811879	-0.113744430712	0.000284889053	0.953047994869	N\A	0.051680389103	0.203087832249	0.197404430729	0.224312409208	0.219828473859	0.276232604233	0.053537690063	0.053477789278	0.059813082007	0.061572840784	0.055738857535	44	18	
3450000	405.922962	1	0.571134448554	0.725270318633	0.276732609250	0.121061548093	0.599057092450	0.374999240250	0.224940434089	-0.029511918204	-0.044541171411	-0.072531770110	-0.182122222872	-0.143737112045	0.000559167415	0.951610551224	N\A	0.071861877865	0.241222375820	0.235049888690	0.279454904664	0.237986674706	0.387634171993	0.073579224752	0.073051522621	0.078930714275	0.075544762875	0.076369171112	49	26	
3500000	420.253061	1	0.369887763925	0.752514345574	0.596297380324	0.283445587869	0.867420935907	0.515061784727	0.444691723511	-0.082457838977	-0.056719371842	-0.180725522055	-0.159554746602	-0.139597641180	0.000429280178	0.966839362690	N\A	0.067936824657	0.285435957767	0.279654566691	0.265209385219	0.256608811172	0.343749328347	0.069961522478	0.068490640012	0.076308243708	0.072779317786	0.073438249832	61	23	
3550000	404.375730	1	0.637663246696	0.708778407206	0.389762646202	0.085162645946	1.012086912042	0.363372670573	0.040986204885	-0.003039941631	0.012062893606	-0.149555411102	-0.099555722119	-0.157811284223	0.000406858832	0.947849295333	N\A	0.063033080842	0.225888725540	0.218228042915	0.263043127156	0.225956588270	0.336842638454	0.065220769054	0.064366148314	0.071750997147	0.068049449331	0.068737143255	53	16	
3600000	410.693071	1	0.306301924130	0.598566290832	0.294730995604	0.093746618839	0.751900827707	0.105741143518	0.819466249526	0.068590280456	0.065217466309	-0.006002509154	0.014546332741	-0.046337810597	0.000293273864	0.943921108072	N\A	0.052699614722	0.422618157196	0.417419140145	0.430299561636	0.426318960134	0.400606043720	0.057053038464	0.054236413275	0.059574157149	0.061527989983	0.057683911788	41	21	
3650000	421.691416	1	0.113852055807	0.718142718414	0.743985843892	0.469705155613	1.223008199681	0.468120868327	1.015570714086	-0.010626630998	-0.010160509959	-0.165081825350	-0.094608520299	-0.105771179827	0.000314633681	0.952159106250	N\A	0.052758093924	0.320305971657	0.319757111202	0.228712999674	0.195566958117	0.316117402872	0.054774677775	0.054377867556	0.062662773416	0.059603677755	0.059164860086	49	30	
3700000	420.204063	1	0.388019688428	0.725913410531	0.546657026570	0.278226974302	0.750446969629	0.231163497936	0.396958856718	-0.018136240717	-0.057571851215	-0.101841827487	-0.087573225231	-0.104798476395	0.000355931210	0.953719505184	N\A	0.061660634270	0.210090778264	0.201606298139	0.242472626181	0.222022465790	0.310082274883	0.064205697136	0.062880628983	0.069950530606	0.066491660153	0.065085621829	48	20	
3750000	426.999279	1	0.678200464632	0.716999549225	0.216084670109	-0.093728493867	0.545427029127	0.060938408924	0.214430503708	-0.060419063897	-0.015248365967	-0.059056521549	-0.151727989101	-0.139534849056	0.000353499278	0.951438155546	N\A	0.057234495219	0.193622473854	0.186391330538	0.235284089049	0.195840915268	0.357199379292	0.059971068170	0.058639676450	0.067685057421	0.061911377701	0.060827797399	38	29	
3800000	410.481228	1	0.677976924989	0.691869233364	0.360875276348	-0.040533875258	0.992905071678	0.175401420978	0.128427550511	-0.006989682994	-0.001412248932	-0.098973253770	-0.122473271594	-0.118031731763	0.000641517226	0.951128186042	N\A	0.075775482123	0.259275713523	0.252931358462	0.311071966071	0.264163791825	0.337112742840	0.077674965969	0.076759692981	0.085091448949	0.079335815581	0.079974502365	45	23	
3850000	429.578742	1	0.061482363872	0.780571648674	0.714629997436	0.488055077927	1.265604454049	0.535850901811	0.805525676913	-0.094488754410	-0.081387791713	-0.252700804803	-0.163491470738	-0.114205323603	0.000517939865	0.960330639180	N\A	0.066124846613	0.230042350481	0.227572654625	0.271029268275	0.231361027195	0.360594163778	0.068385464768	0.067102270992	0.074133993865	0.069833977218	0.068540382574	68	26	
