Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-VR-003.txt
Log File Name:                   SEP_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1328103714
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
4200000	542.470503	1	-1.891758275800	1.090489999716	-0.029105152031	0.036158188369	-0.005930185379	0.000055763313	0.975131249647	N\A	0.072025410838	0.010078830301	0.032912126822	0.005762224763	43	21	
4250000	540.412060	1	-1.967498813131	1.189651822184	-0.049624279362	-0.009528607702	0.008219224025	0.000048930946	0.975938121197	N\A	0.069688675705	0.011045745562	0.030196607563	0.006128445524	50	24	
4300000	533.250031	1	-2.029849083323	1.211612364584	-0.054828164331	0.001763389406	0.007745566704	0.000108467051	0.971307223695	N\A	0.083315449881	0.012861374783	0.034228253774	0.006838315598	43	21	
4350000	550.533979	1	-1.940647592717	1.142656608869	-0.050049756684	0.002419310078	0.013431621248	0.000071422339	0.974163612902	N\A	0.081960464615	0.012046245957	0.035352160309	0.006790889887	36	26	
4400000	539.989112	1	-1.737878671792	1.016328305646	-0.023547351471	0.030391247138	-0.002013671110	0.000084974856	0.972835844705	N\A	0.063729938295	0.008296875218	0.030818885414	0.005172993425	52	22	
4450000	537.905754	1	-1.593015141447	0.906268485213	-0.014135021458	0.099521231238	-0.009930103142	0.000055258014	0.979704956545	N\A	0.070561455534	0.010286857051	0.030290954103	0.005843426852	44	23	
4500000	545.335491	1	-1.866790368135	1.091139249666	-0.036242785320	0.042299012515	-0.001657331237	0.000097133199	0.978544929288	N\A	0.069379067804	0.010432816725	0.029921919722	0.005962667470	53	26	
4550000	538.715346	1	-2.009607800532	1.207515832114	-0.045507559665	-0.033238965517	0.004134937805	0.000072628081	0.972006429801	N\A	0.081310511554	0.011836152156	0.036750429309	0.007014355696	39	17	
4600000	555.213910	1	-1.807053615745	1.048944630688	-0.027266837321	0.047900007733	-0.004208243471	0.000068308510	0.974774234721	N\A	0.079122073735	0.011401657469	0.033560664645	0.006344646628	44	28	
4650000	548.240052	1	-1.839519770434	1.068786589652	-0.040188341381	0.078318123409	-0.001784189761	0.000079185485	0.977682916173	N\A	0.073508984717	0.011036193330	0.031936501097	0.006337501010	41	23	
4700000	550.515762	1	-1.899154067713	1.115064408447	-0.036452860825	0.015954337340	0.000927800918	0.000069237098	0.974333171411	N\A	0.072069699999	0.009827170822	0.033150578644	0.006026494792	48	18	
4750000	544.292709	1	-1.923564497159	1.112153510501	-0.025970048108	0.001117266087	-0.004821954612	0.000055939035	0.973633707212	N\A	0.086228993271	0.013105944745	0.036112976796	0.007180434875	40	25	
4800000	529.853101	1	-2.002496134144	1.153584038684	-0.034303835395	0.009631239603	-0.003803360382	0.000068652613	0.973537699270	N\A	0.085129137761	0.012265981560	0.037137565242	0.006947446309	49	21	
4850000	547.082681	1	-2.034214961141	1.225471898361	-0.053821276392	-0.040905826356	0.011948257121	0.000068661926	0.976813743220	N\A	0.075251707555	0.010544744006	0.034596204418	0.006240191811	50	31	
4900000	532.106148	1	-1.773830001700	1.037897218387	-0.026696885472	0.016591593560	0.001615475866	0.000085339016	0.973685387549	N\A	0.082097916937	0.011609405646	0.036585752758	0.006666516785	45	27	
4950000	533.843544	1	-1.993057172063	1.184886309366	-0.044970935560	-0.005133757971	0.003940696861	0.000086926587	0.974674393396	N\A	0.089712378722	0.013083771639	0.036755596942	0.006877925998	58	20	
5000000	540.210555	1	-1.964909727624	1.213089618885	-0.066187364396	0.014827224677	0.015449129083	0.000087951154	0.974014454275	N\A	0.102301441473	0.014796282353	0.040187829469	0.007780219909	42	17	
5050000	550.483334	1	-1.980223587084	1.216696728403	-0.059772141540	-0.009449410949	0.012848793009	0.000081927794	0.976341458491	N\A	0.089740315448	0.012196192604	0.039421767638	0.006669796641	54	25	
5100000	544.768596	1	-1.714990193173	1.005091957509	-0.020948451839	0.035741448880	-0.002185874079	0.000046582312	0.980847664892	N\A	0.064894908156	0.009681685756	0.029720279586	0.005912254796	44	26	
5150000	547.090329	1	-1.670464405573	0.964313936170	-0.014861706073	0.065160484129	-0.010659267996	0.000053738205	0.978683897484	N\A	0.065990560721	0.008745943105	0.031499411066	0.005204912522	45	27	
5200000	545.520336	1	-2.062979408647	1.203403594735	-0.042835316464	-0.023176308612	0.005446999809	0.000067897612	0.974741471164	N\A	0.076251581521	0.010908965496	0.035561487401	0.006707658378	49	26	
5250000	552.818292	1	-2.030065353611	1.261288466760	-0.066421282191	-0.038184282232	0.017354155456	0.000070867491	0.973648695460	N\A	0.080347502973	0.011481790268	0.035653762772	0.006694307775	43	26	
5300000	521.420215	1	-2.061589471035	1.275584391967	-0.065697519196	-0.075553452729	0.025534694495	0.000084912615	0.972404964275	N\A	0.077355519227	0.011277836182	0.034574965568	0.006386636143	38	20	
5350000	542.958552	1	-2.001603871678	1.201074137308	-0.053735995016	-0.018520880190	0.013668714288	0.000073374842	0.975846850839	N\A	0.065080440888	0.010063543323	0.031236261363	0.006360118403	58	21	
5400000	534.618836	1	-1.924629575739	1.176480767770	-0.045442084692	-0.046530574365	0.014348737637	0.000075390371	0.978053011493	N\A	0.090830102846	0.013762288876	0.036914242144	0.007512861085	39	19	
5450000	538.789639	1	-2.238535732883	1.400490208074	-0.078550139159	-0.108978843602	0.026175273746	0.000084727201	0.974509838196	N\A	0.075767377428	0.011375154911	0.034579177419	0.006687362822	54	22	
5500000	547.974376	1	-1.741016832112	0.996353634680	-0.025677661715	0.093472953635	-0.010367396576	0.000065180530	0.976357192857	N\A	0.078554516140	0.011289369736	0.035572496559	0.006699003469	38	24	
5550000	540.212899	1	-1.803919986480	1.017106446411	-0.008558898876	0.031416897141	-0.014938326050	0.000072105952	0.974908716736	N\A	0.065206825810	0.008406407897	0.033791870889	0.005725347356	52	29	
5600000	527.422103	1	-1.860959148455	1.137736794537	-0.051004174606	0.013088587981	0.009726780620	0.000058885720	0.972678394276	N\A	0.086193273958	0.012557134648	0.038473073069	0.007528261525	56	25	
5650000	545.469640	1	-2.040792512245	1.230244437162	-0.059598699223	-0.018256992441	0.013895701783	0.000076715904	0.976122209925	N\A	0.078920311278	0.011070867836	0.036179960897	0.006663392788	44	21	
5700000	546.740654	1	-1.808717440135	1.019300885192	-0.017771733652	0.043786134873	-0.009754324731	0.000059688549	0.978753933582	N\A	0.076662185683	0.011281475421	0.033700220749	0.006693700793	50	27	
5750000	542.394240	1	-1.753843540449	1.015179273465	-0.016104564008	0.024108042934	-0.006125143578	0.000063655171	0.975940973690	N\A	0.070763515297	0.009268300831	0.034280031610	0.005864519163	49	29	
5800000	543.578154	1	-1.784055015882	1.055554793190	-0.030428189335	0.033372750913	-0.000881025847	0.000059100683	0.976274747181	N\A	0.075983600785	0.010830063024	0.034059760455	0.006244990824	46	26	
5850000	532.966814	1	-1.871334096119	1.094855072409	-0.034648127216	0.049829058800	-0.005859305349	0.000048741127	0.978131153994	N\A	0.080356934253	0.012417140446	0.033795113922	0.006817139052	57	17	
5900000	540.648900	1	-1.815913644846	1.035208388424	-0.023772503543	0.051961572701	-0.009026457819	0.000070210635	0.973147591138	N\A	0.075233723910	0.010111568076	0.034954275569	0.005965517564	44	22	
5950000	547.135663	1	-1.895162236255	1.145742593723	-0.048418482827	0.034119110204	0.002043782753	0.000068413842	0.975076424465	N\A	0.094818237733	0.013426653067	0.039816196123	0.007311211068	47	27	
6000000	548.284731	1	-1.905615462904	1.112252548922	-0.032860121598	0.017210314324	-0.003609730577	0.000092797789	0.974983983735	N\A	0.077567913277	0.011013124386	0.034646152769	0.006195764948	48	29	
6050000	540.231542	1	-1.821575191462	1.089637506954	-0.032280237239	-0.002557858470	0.003715559121	0.000066293228	0.976526557271	N\A	0.067296289329	0.010591421411	0.031742743517	0.006574115970	50	35	
6100000	550.609195	1	-1.914150417408	1.133744956946	-0.037215554181	-0.008907937992	0.004486199026	0.000065321862	0.976230600263	N\A	0.085061054952	0.012878781775	0.036389423665	0.007207440286	36	24	
6150000	538.503497	1	-1.783926558298	1.048281769993	-0.034098555379	0.024155623690	0.005482517156	0.000081382310	0.975796883628	N\A	0.083638324330	0.012374629761	0.034679880820	0.006879357128	50	26	
6200000	544.152848	1	-1.956326884235	1.158251119024	-0.037975505841	0.004539915427	-0.003820460066	0.000072375227	0.972819854326	N\A	0.081102930771	0.011771800083	0.035073053981	0.006496326973	37	26	
6250000	538.012038	1	-1.883093073582	1.135744561518	-0.038545558649	-0.025643817462	0.009131891652	0.000057548144	0.976142372828	N\A	0.070026536488	0.010716248781	0.030874620070	0.006277024686	67	26	
6300000	538.283658	1	-1.842005036962	1.071742207657	-0.025782197145	0.030381523299	-0.007032016358	0.000087120380	0.971784197662	N\A	0.077608874620	0.010215955462	0.037178314735	0.006406306911	41	22	
6350000	535.074297	1	-1.909429522374	1.132494669190	-0.034833244547	-0.008880686024	0.002367440204	0.000068592197	0.973301579781	N\A	0.081421377618	0.011901787276	0.034888039241	0.006395824396	46	27	
6400000	559.087512	1	-1.600455819370	0.920188410131	-0.010662805210	0.072002981207	-0.008892413942	0.000063614206	0.979187766464	N\A	0.071026539698	0.009931039710	0.034086133502	0.006298060331	39	24	
6450000	536.338071	1	-1.766382978806	1.055888477453	-0.028714715231	0.029654972422	-0.004071448627	0.000053844507	0.973158911241	N\A	0.081147588641	0.012519473470	0.035175136080	0.007097302892	53	24	
6500000	537.077310	1	-1.542850795453	0.842741001226	0.000065471308	0.121334160408	-0.020682080137	0.000094688848	0.973673063915	N\A	0.068159277041	0.008932817657	0.032858671815	0.005845475447	39	20	
6550000	534.208800	1	-1.635141906349	0.924175628442	-0.014659021095	0.108818791960	-0.015319809796	0.000057857929	0.974233598854	N\A	0.079648466729	0.011143911064	0.034916445613	0.006108338182	44	32	
6600000	548.496123	1	-1.716908677662	0.978679695097	-0.017247875429	0.047859186520	-0.003629475611	0.000073380601	0.976761903383	N\A	0.073671865976	0.009643961013	0.035190773475	0.006066110903	38	29	
6650000	544.478658	1	-1.981059935742	1.230862490728	-0.058381655497	-0.028888953835	0.013567698705	0.000071203223	0.971426993527	N\A	0.079557938286	0.011557660271	0.034784606378	0.006608151941	30	27	
6700000	544.263948	1	-2.095177762151	1.297460907952	-0.064923647685	-0.070157870414	0.018261390959	0.000073438039	0.972756084551	N\A	0.085644860665	0.012770426409	0.036521466231	0.007112929689	49	28	
6750000	547.420064	1	-2.028627143582	1.237332174710	-0.059696874948	-0.035201233388	0.016520687692	0.000065491643	0.971843997252	N\A	0.083516093132	0.011926048347	0.037146602800	0.006903630976	47	20	
6800000	534.786554	1	-1.744650281301	1.013836351593	-0.027010122501	0.066188415671	-0.006561714495	0.000053268293	0.973482442699	N\A	0.076094306290	0.010318093074	0.034491076654	0.005926908018	42	25	
6850000	547.906119	1	-1.833145064621	1.072254737586	-0.029527443018	0.027173396725	-0.002471193473	0.000079642912	0.978355306507	N\A	0.078989686055	0.012267560130	0.033199466782	0.006917763674	45	31	
6900000	528.913663	1	-1.691915042941	0.983829133565	-0.021200869768	0.075775876472	-0.010262587602	0.000055957300	0.975472771799	N\A	0.076964191979	0.011606181006	0.033788586999	0.006515758866	43	27	
6950000	538.854758	1	-1.910283020228	1.156494247485	-0.047566216307	-0.016227234065	0.010492359181	0.000093786550	0.976794263031	N\A	0.063512386187	0.010124916894	0.029426023707	0.006205824142	39	28	
7000000	544.856024	1	-1.974203333023	1.167167491444	-0.041481345202	-0.000508935703	0.000096274023	0.000027168569	0.973622354926	N\A	0.086065539307	0.012402149516	0.037502415777	0.007059311571	54	29	
7050000	542.300511	1	-2.222199906382	1.393198986858	-0.075526581369	-0.100264554678	0.020445543445	0.000010392879	0.975828910560	N\A	0.088015753110	0.012750004433	0.037793781920	0.006994296355	44	25	
7100000	534.384875	1	-1.760244100713	1.030718802194	-0.033248354295	0.069900065953	-0.002639046954	0.000088204855	0.978868994886	N\A	0.084386539481	0.012004502920	0.036582573061	0.006816191151	51	29	
