Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-glob-005.txt
Log File Name:                   HIP_d1_m9-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1256947432
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
10900000	469.801352	1	-1.024083740604	1.061902865030	-0.018344927761	-0.047141299124	0.002966892280	0.000125678468	0.989856469215	N\A	0.029384440001	0.004431683883	0.029986377500	0.005721842340	43	6	0.033500623466	Global Trend	
10950000	473.603783	1	-1.206262708354	1.251779164527	-0.059485543064	-0.037097216467	0.010981170482	0.000112557332	0.958023095442	N\A	0.086066501277	0.013120504338	0.039435111984	0.007678000116	44	6	0.002272345655	Global Trend	
11000000	456.990945	1	-1.040064044576	1.035963400485	-0.015848183857	-0.007335684635	-0.005564359138	0.000181016191	0.967794572850	N\A	0.043319310939	0.007017594921	0.035496729339	0.006312837845	34	5	-0.013798240206	Global Trend	
11050000	467.099324	1	-1.294660690639	1.355223312841	-0.075661598796	-0.089195612603	0.020620493177	0.000121728794	0.962741972975	N\A	0.087157035300	0.012741429051	0.042868561668	0.008378217018	29	7	0.002165818494	Global Trend	
11100000	453.087141	1	-1.128245537369	1.118658748888	-0.029897805718	-0.023121345347	-0.000830849402	0.000104459513	0.959638519104	N\A	0.108297112701	0.015059574000	0.049655456986	0.009033831705	36	2	0.000876043330	Global Trend	
11150000	478.831145	1	-0.924794199586	0.949365735783	-0.021417782393	0.085518985002	-0.009576627440	0.000094970144	0.999320675488	N\A	0.032328555367	0.004633825019	0.035271381397	0.006278635002	39	8	-0.113252327989	Global Trend	
11200000	460.445809	1	-0.957487618440	1.022601597193	-0.021389548625	0.000845201714	-0.000884640321	0.000090577314	0.999258474687	N\A	0.033410803738	0.004434775876	0.036136638659	0.006068051655	41	3	0.092895943292	Global Trend	
11250000	458.811149	1	-1.068477885954	1.074488348240	-0.025711464747	-0.053310291454	0.009403739464	0.000108659540	0.975045248031	N\A	0.036209053097	0.005148712698	0.031708081504	0.006124796304	34	5	0.015843001952	Global Trend	
11300000	465.103541	1	-0.901937245197	0.997618955278	-0.017835301910	0.010044778516	-0.003590663610	0.000081784157	0.975029514044	N\A	0.037158746350	0.005825672211	0.034436153679	0.006190978679	40	6	-0.008293225186	Global Trend	
11350000	475.995543	1	-1.200355318979	1.229306848141	-0.048717278612	-0.078662712769	0.011851764871	0.000109447111	0.963488608970	N\A	0.071500421097	0.010314999035	0.036635001360	0.006889322460	41	8	0.002149217153	Global Trend	
11400000	460.826512	1	-1.269302886031	1.266345455602	-0.060729416003	-0.078006334496	0.017290475895	0.000090040636	0.959597137099	N\A	0.111876284963	0.017257298215	0.045473252738	0.009326948029	37	4	-0.000440906061	Global Trend	
11450000	450.157622	1	-1.471554477758	1.435999371578	-0.080339479812	-0.140483838640	0.026706848890	0.000148927329	0.952101973930	N\A	0.110396366927	0.016024045844	0.050095100749	0.009553239424	38	7	0.000995776328	Global Trend	
11500000	459.980026	1	-0.963732796473	1.000094334872	-0.014669128498	0.024145771722	-0.006008749386	0.000213163383	0.967101637728	N\A	0.041797541977	0.005545072869	0.034598731518	0.006564486782	45	7	0.021036545715	Global Trend	
11550000	467.772470	1	-1.016784159675	1.097594222089	-0.026067891844	-0.098891345346	0.011715503866	0.000084685414	0.968579892799	N\A	0.040740375395	0.005984675594	0.033568729433	0.006066562386	35	10	0.006171899747	Global Trend	
11600000	462.975108	1	-1.513599797990	1.406296185253	-0.081405604280	-0.094045150441	0.022737619329	0.000081280839	0.957088246335	N\A	0.102023603742	0.013904869916	0.048920618647	0.008652454066	34	5	-0.001101782972	Global Trend	
11650000	457.527723	1	-1.143855549473	1.164250081139	-0.046852822049	-0.022273289871	0.009581675982	0.000079585106	0.955438980912	N\A	0.110290195274	0.014547496490	0.050046114770	0.008603560411	39	5	0.000546054290	Global Trend	
11700000	466.780355	1	-1.157359872491	1.188744011833	-0.048792744739	-0.069536688862	0.015571863301	0.000072504463	0.960338464260	N\A	0.078774745156	0.011567281043	0.039030431084	0.007552991793	37	5	-0.001204166272	Global Trend	
11750000	454.594791	1	-1.076417244977	1.097262103946	-0.039005292268	0.041492459080	-0.003918303412	0.000098145091	0.953564133825	N\A	0.090819819115	0.012639607687	0.044139808926	0.007578707993	37	3	-0.001216128909	Global Trend	
11800000	459.504857	1	-1.152382426769	1.180225964785	-0.046163556337	-0.067178934562	0.012893764183	0.000087468787	0.958289446436	N\A	0.094672539324	0.014122172859	0.043296285997	0.008459008232	32	3	-0.000964731647	Global Trend	
11850000	476.376287	1	-1.017863627200	1.078892086960	-0.034200334642	-0.072188419767	0.017887691811	0.000181660299	0.958640562910	N\A	0.089921493826	0.011700964955	0.045414661091	0.007651674799	45	6	0.003768292798	Global Trend	
11900000	464.449479	1	-1.246380225680	1.274374952915	-0.070015039371	-0.085292292097	0.026473976037	0.000113016049	0.953843933777	N\A	0.098931170710	0.013796621506	0.046435053468	0.008509932564	40	7	-0.000905509212	Global Trend	
11950000	456.572979	1	-0.953849849048	1.087751682312	-0.027915263964	-0.019998851685	0.002631106145	0.000188487330	0.971361276860	N\A	0.041421759164	0.005746031928	0.033746175800	0.006017721828	31	3	0.020335722118	Global Trend	
12000000	457.692507	1	-1.015917021052	1.046037535045	-0.013844914279	-0.023215605192	-0.005761411604	0.000117852837	0.993815667441	N\A	0.032176429532	0.004613714122	0.034330909153	0.006075875168	34	3	0.037511007441	Global Trend	
12050000	469.226915	1	-1.042456957695	1.007562359919	-0.012393788554	0.021538362630	-0.010612078115	0.000139658389	0.986179185921	N\A	0.032562231867	0.004537232495	0.032415827374	0.005657287197	40	7	-0.024417343059	Global Trend	
12100000	489.342357	1	-1.090327321108	1.144662826442	-0.038644791286	-0.057930700308	0.011703912175	0.000095857774	0.963887074466	N\A	0.072070203026	0.010462367168	0.037049039048	0.007244981211	37	8	0.002696845283	Global Trend	
12150000	473.784880	1	-0.898387021212	0.987685099214	-0.015490612810	0.033352323160	-0.005869727726	0.000023511733	0.999993776774	N\A	0.022178864878	0.004204026369	0.024371963697	0.004908598848	36	9	-0.258998366783	Global Trend	
12200000	480.560140	1	-1.287772199397	1.272432264759	-0.051168372159	-0.118400088637	0.017047839847	0.000024796967	0.961376767783	N\A	0.080344336462	0.011633388149	0.040208809710	0.007271677276	40	9	-0.000466511115	Global Trend	
12250000	476.290113	1	-1.189916185342	1.219003285516	-0.059285896774	-0.035023818460	0.012048638387	0.000141151595	0.963160452090	N\A	0.102690022279	0.016479753737	0.041333820165	0.008641583095	54	7	-0.001228016931	Global Trend	
12300000	483.754906	1	-1.310734657641	1.270818539908	-0.058264585613	-0.070462404754	0.014722302366	0.000118977031	0.961016419132	N\A	0.103602031047	0.015596739945	0.042964046191	0.008440410946	32	11	-0.000378552862	Global Trend	
12350000	472.821797	1	-1.138846592891	1.151966138605	-0.034120876581	-0.046806317226	0.002090087526	0.000147936626	0.958331935259	N\A	0.087929987802	0.012924909638	0.042146111824	0.008375260947	46	8	0.001915707018	Global Trend	
12400000	471.262638	1	-1.062353882096	0.962230528267	-0.009636259977	0.067556484637	-0.018659276181	0.000118566339	0.999842275706	N\A	0.032577602167	0.004589337331	0.035248440239	0.006178188619	38	10	-0.418674933896	Global Trend	
12450000	478.496835	1	-1.185984285631	1.176526404934	-0.035541583385	-0.044404391143	0.000982075923	0.000119185291	0.960025558144	N\A	0.084255750211	0.012907347487	0.037443695136	0.007503030112	32	11	0.000803200805	Global Trend	
12500000	467.323822	1	-0.993554504225	1.046141614077	-0.030384638821	-0.014429428169	0.007835474509	0.000115251965	0.979402335204	N\A	0.034545986150	0.005359181784	0.031601681707	0.005611791068	48	6	-0.014612482155	Global Trend	
12550000	464.717908	1	-0.920504750483	0.959327363318	-0.016899144188	0.065541828813	-0.007952059183	0.000204067186	0.999969605688	N\A	0.031235587556	0.004466538284	0.034027118946	0.005814940306	46	10	1.111297597824	Global Trend	
12600000	494.446630	1	-0.962396902577	1.045075622901	-0.019947510988	-0.030993259176	0.001359666076	0.000075751807	0.981050802806	N\A	0.030444896726	0.004144954227	0.027088859744	0.005347756157	43	12	0.010411562631	Global Trend	
12650000	457.466821	1	-0.954291791514	1.054290947290	-0.026901682384	-0.026259484642	0.005254193996	0.000132454706	0.987906417897	N\A	0.036858706491	0.004810778038	0.037482784113	0.005981532576	44	5	0.030205036676	Global Trend	
12700000	467.472347	1	-1.254113725219	1.199617430049	-0.048224476018	-0.028073588310	0.004744281510	0.000099204323	0.962388312664	N\A	0.094745648583	0.014572601678	0.041038766845	0.008374075117	46	7	-0.001095840648	Global Trend	
12750000	469.979191	1	-1.255391419807	1.318882093129	-0.057925584545	-0.111382688146	0.017658771071	0.000133182233	0.965640143704	N\A	0.061934964656	0.008979391789	0.034858507466	0.006301088266	38	8	0.004476300130	Global Trend	
12800000	465.775788	1	-1.023290146162	1.075743895225	-0.021845516355	-0.032887036631	-0.002838438406	0.000165121866	0.963773489711	N\A	0.078308020190	0.012433306981	0.036331495877	0.007474192046	43	6	-0.003050695170	Global Trend	
12850000	481.800187	1	-1.478292793725	1.344589504983	-0.064899753339	-0.121082488107	0.021616661007	0.000203175825	0.963553962326	N\A	0.098874449960	0.014003619280	0.042527769255	0.008013081513	50	9	-0.000062104833	Global Trend	
12900000	485.433425	1	-1.120803312430	1.109173161345	-0.028281836992	-0.016972589879	-0.005436987453	0.000120535038	0.964912034371	N\A	0.069425054927	0.010294161246	0.037280313883	0.006851041694	33	8	-0.003510675458	Global Trend	
12950000	479.124895	1	-1.329871496986	1.266761878433	-0.047732617823	-0.081187626200	0.004656723119	0.000084297826	0.960820356977	N\A	0.097675677955	0.014379082558	0.041332283227	0.008275056610	47	11	-0.000534258552	Global Trend	
13000000	460.173307	1	-0.970605506045	0.980472294511	-0.003997300460	0.044080501823	-0.020716048157	0.000083807861	0.999986650235	N\A	0.029802270268	0.004447112469	0.032618600454	0.005770920059	37	5	-0.585811292186	Global Trend	
13050000	470.324059	1	-1.151093036123	1.133496250301	-0.025803702698	-0.048498267994	-0.001053150309	0.000077901707	0.962972612490	N\A	0.113477164779	0.016743294714	0.046397622935	0.009159755305	41	5	-0.000168084651	Global Trend	
13100000	460.647101	1	-1.057174977750	1.096087250434	-0.039345710563	0.042742149074	-0.002653342897	0.000099864502	0.958020677568	N\A	0.072917619362	0.010312714885	0.040550602764	0.007196209201	40	5	0.002565543182	Global Trend	
13150000	470.957446	1	-0.801704761245	0.983900988566	-0.016759210130	0.058837151456	-0.011478699518	0.000243586448	0.992801360140	N\A	0.033000976344	0.004854901050	0.034436358893	0.006379828929	41	10	0.086172632771	Global Trend	
13200000	447.162532	1	-1.118977815728	1.188879711315	-0.048663908297	-0.069384653218	0.017410697284	0.000171788702	0.956827253177	N\A	0.099582521480	0.013905349309	0.047117301983	0.008397311706	44	4	0.002572006034	Global Trend	
13250000	451.404334	1	-1.368628598584	1.330020627118	-0.057663058787	-0.132349179708	0.015354128706	0.000118803313	0.951564023822	N\A	0.124997549667	0.017647064129	0.053426834228	0.009672663583	47	4	-0.000351780597	Global Trend	
13300000	478.689543	1	-1.396955391244	1.270571903301	-0.049099309912	-0.093415126958	0.012343394589	0.000118119618	0.959635478004	N\A	0.084383763720	0.011921877703	0.041644293650	0.007511734206	38	7	-0.003577305183	Global Trend	
13350000	453.552474	1	-1.241923534863	1.231238963236	-0.048759090344	-0.062994574559	0.013910140440	0.000128605109	0.954826144121	N\A	0.103882442742	0.015007777467	0.045709152944	0.009068341293	37	6	0.001112209237	Global Trend	
13400000	461.914975	1	-1.117848328650	1.230267740282	-0.054940992288	-0.084559608857	0.016783787052	0.000121709099	0.962078216880	N\A	0.068759159610	0.010555338331	0.035294977580	0.006843709919	42	5	0.003113692695	Global Trend	
13450000	465.828791	1	-1.201902748205	1.163811349894	-0.042807156336	-0.009720624840	0.004003296030	0.000071724376	0.957551441324	N\A	0.110063484157	0.015647061176	0.047171124108	0.008834102024	36	8	-0.000146655247	Global Trend	
13500000	459.190098	1	-1.186272154767	1.207543759649	-0.054594853265	-0.016019544126	0.006448986031	0.000186386545	0.964197527339	N\A	0.080836587397	0.012047164110	0.039189927977	0.007783395454	36	1	0.000917278550	Global Trend	
13550000	466.699415	1	-0.908530014055	0.997850684820	-0.013448023791	0.013499210857	-0.008675228057	0.000093626627	0.988167008247	N\A	0.033732093831	0.004881758680	0.035370872007	0.006087965371	31	6	-0.018292976834	Global Trend	
13600000	472.620983	1	-0.939300076478	1.012407365368	-0.022822225118	0.012905547729	-0.002241505850	0.000091429761	0.999911810932	N\A	0.032227945787	0.004618581462	0.035162076432	0.006101662280	33	5	0.264797166358	Global Trend	
13650000	448.911805	1	-1.258349407019	1.284322136875	-0.070098515548	-0.067256040446	0.024473177759	0.000117688739	0.951879031668	N\A	0.119040354165	0.018446947683	0.048518032884	0.009912437931	43	4	0.000326176266	Global Trend	
13700000	465.614759	1	-1.210308101260	1.130765107351	-0.031181876461	-0.052213605618	0.002478881416	0.000096972892	0.973473898891	N\A	0.050486219405	0.007928788716	0.034938556026	0.006465834513	47	13	-0.005040695667	Global Trend	
13750000	459.601639	1	-1.089809066715	1.034876708123	-0.004526211749	-0.034959648332	-0.007662829764	0.000124483991	0.964577995126	N\A	0.052980439838	0.006875213711	0.039422806624	0.006939883993	38	9	0.008715798027	Global Trend	
13800000	475.341313	1	-1.102052341411	1.090813159158	-0.018792843707	-0.079912675241	0.006389248355	0.000121400498	0.997929558999	N\A	0.029024855507	0.003940719220	0.031362470931	0.005550591445	37	12	-0.070693621562	Global Trend	
13850000	476.592059	1	-1.078583652108	1.074592396788	-0.018903714082	-0.058264705865	0.004343260872	0.000103043852	0.968643282102	N\A	0.055607332471	0.006893624208	0.034393999698	0.005914113455	41	10	0.004115136237	Global Trend	
13900000	485.905389	1	-1.226943707032	1.126393321489	-0.027763386168	-0.038989025987	0.002517369537	0.000185658808	0.973950509123	N\A	0.045588310546	0.007003034357	0.029711892842	0.005738893322	46	9	-0.009539876874	Global Trend	
13950000	464.878762	1	-0.912418033117	1.011796614782	-0.030746903730	0.010858554590	0.007632632738	0.000288299309	0.999918341937	N\A	0.031889222518	0.004605474368	0.034786856082	0.006342818282	43	10	-0.653715637012	Global Trend	
14000000	464.279589	1	-1.176181849454	1.065437617945	-0.031451913801	0.057457116728	-0.009806825975	0.000190233748	0.961996663009	N\A	0.059801008112	0.008480303346	0.037202029950	0.006809060074	36	9	-0.008521177455	Global Trend	
14050000	474.222615	1	-0.901400964208	0.985036877955	-0.016009354679	0.041982326432	-0.011180982031	0.000111968603	0.999966765990	N\A	0.030578216786	0.003973568213	0.033225542026	0.005784672537	53	8	-0.472721920792	Global Trend	
14100000	487.899472	1	-1.447035326514	1.399431879131	-0.085597119132	-0.073159842572	0.023565310404	0.000406659591	0.960229219354	N\A	0.100542652555	0.015064701014	0.043884169359	0.008762020744	44	11	-0.002534801611	Global Trend	
14150000	467.008227	1	-1.188115085695	1.176689960622	-0.038846754894	-0.028977487219	0.000472518772	0.000090764378	0.958844860815	N\A	0.096904365607	0.013621214819	0.044050316530	0.008118277346	41	8	-0.000509331393	Global Trend	
14200000	469.228183	1	-0.919392285800	1.071072269622	-0.028055706692	-0.045506388254	0.007786081862	0.000156961463	0.998584030940	N\A	0.032231946110	0.004684390606	0.034999596371	0.006313236447	46	6	0.083457095829	Global Trend	
14250000	458.701182	1	-1.126675086028	1.141936356562	-0.045387562715	0.004237767981	0.004932918589	0.000131617868	0.958904927348	N\A	0.107573761112	0.015288478122	0.045189596417	0.008355484751	32	4	0.000477723602	Global Trend	
14300000	453.855619	1	-1.118076219578	1.141782994786	-0.039653006240	-0.025590116610	0.003135307903	0.000112857452	0.953959768376	N\A	0.101139877678	0.014175340433	0.047338760374	0.008615156934	41	8	-0.000330523873	Global Trend	
14350000	462.525210	1	-1.247667341757	1.191583723776	-0.048352923861	-0.032413708923	0.011891892623	0.000088562422	0.960327627899	N\A	0.088967495357	0.013115509130	0.040663343819	0.008040612419	43	4	-0.001095611292	Global Trend	
14400000	463.446519	1	-1.107054568474	1.213747794737	-0.057342740263	-0.038145515384	0.014968793050	0.000145057183	0.962696510939	N\A	0.080328635893	0.011084361552	0.040346348013	0.007608480467	38	6	0.003307830454	Global Trend	
14450000	461.374517	1	-1.067276613187	1.087019897530	-0.032602455777	-0.005513996540	-0.000039353837	0.000139812778	0.952896320027	N\A	0.103253499475	0.014374260985	0.046890916795	0.008593375421	45	5	-0.001982026263	Global Trend	
14500000	457.066424	1	-0.956542689777	1.029143161121	-0.018542794701	-0.022742402595	-0.001803491529	0.000116526519	0.967292387052	N\A	0.049087754367	0.008136199698	0.034383847825	0.006974602668	46	9	-0.004997167150	Global Trend	
14550000	455.628446	1	-1.455475787046	1.360520032420	-0.060515753728	-0.138515829387	0.020392663738	0.000314752601	0.955893583298	N\A	0.097665917893	0.014798995748	0.043173806323	0.008660398939	31	4	0.000693868139	Global Trend	
14600000	451.770958	1	-0.954882575271	1.007459518519	-0.022304622847	0.017561309778	-0.002446639823	0.000114111126	0.999933473029	N\A	0.032232181355	0.004601340417	0.035255398913	0.006061255511	47	3	-0.361190379668	Global Trend	
14650000	464.440114	1	-0.948919469743	1.035052757674	-0.021816291499	-0.009656007939	-0.002327580136	0.000157401402	0.995028069101	N\A	0.033240414214	0.004804822241	0.035483646390	0.006121697438	39	7	0.059570294590	Global Trend	
14700000	475.194028	1	-1.319056462555	1.257778397402	-0.058231750896	-0.059824929636	0.013070923444	0.000099711493	0.957630282686	N\A	0.105250964120	0.015401721323	0.045238834611	0.008695302426	41	7	-0.000230196722	Global Trend	
14750000	462.952137	1	-1.507972053931	1.524390653400	-0.086983262587	-0.182084580130	0.031635126292	0.000182573759	0.959790796961	N\A	0.094826085603	0.014004596214	0.041655550240	0.008187772001	33	6	0.000853439538	Global Trend	
14800000	483.829463	1	-0.954243413768	1.017302713458	-0.018590594205	0.006642117333	-0.005246744014	0.000132139833	0.998978460781	N\A	0.030024356483	0.004209047622	0.032333734695	0.005540139279	37	8	0.152491286037	Global Trend	
14850000	483.066238	1	-1.188892690877	1.201987530256	-0.045039774192	-0.085735510218	0.015116870124	0.000210507229	0.966885497364	N\A	0.071813836872	0.010919868600	0.033856212492	0.007022968443	39	10	0.000106406939	Global Trend	
14900000	457.266228	1	-0.989355908821	1.045060086832	-0.020583597772	-0.033709250056	0.003949766950	0.000128159647	0.964565641010	N\A	0.106952602996	0.015824015468	0.044348268941	0.008936147706	40	4	-0.000436088903	Global Trend	
14950000	469.346433	1	-0.978296655598	1.039995998027	-0.017579897125	-0.015551804184	-0.006871697005	0.000098565082	0.999997218551	N\A	0.030064263135	0.004313633587	0.033141029539	0.006387275772	42	7	1.608764188796	Global Trend	
15000000	469.250993	1	-1.076467964093	1.021416634449	-0.015977561192	-0.001882380250	-0.004237302857	0.000168955942	0.999835194111	N\A	0.028158578591	0.004178297169	0.030810740506	0.005782453431	44	5	0.341322894804	Global Trend	
15050000	468.785314	1	-1.013521684015	1.038794192435	-0.023033183736	0.001431624146	-0.003738666025	0.000092041810	0.969652952732	N\A	0.043064834858	0.006605254222	0.033703656873	0.005877233799	42	6	-0.005095005592	Global Trend	
15100000	455.225308	1	-1.190472222816	1.217236081985	-0.045119134963	-0.031934934787	0.002902591106	0.000119062770	0.962954955995	N\A	0.055885119846	0.007960015700	0.032104346501	0.005494935306	40	10	0.003920131068	Global Trend	
15150000	485.151029	1	-1.116700845258	1.152382368627	-0.032752576505	-0.073071398789	0.004077978226	0.000197892415	0.958620575536	N\A	0.091565371550	0.014044202458	0.039562016117	0.008052448034	35	13	-0.002161702909	Global Trend	
15200000	469.773254	1	-0.988515242773	1.006360071399	-0.015228348453	0.019219961334	-0.010294406889	0.000136049462	0.999974180900	N\A	0.028927074201	0.004422740282	0.031314469206	0.005628242974	31	5	0.899094427728	Global Trend	
15250000	470.378699	1	-0.987102505859	1.031044473634	-0.015579631581	-0.010591298283	-0.004668341450	0.000090213979	0.996295685494	N\A	0.032184447323	0.004777968348	0.034416802602	0.006468300911	50	4	0.045205962891	Global Trend	
15300000	460.216276	1	-1.521533894596	1.436872403921	-0.073503133439	-0.136841466215	0.023752756650	0.000029082025	0.952702763520	N\A	0.100933892950	0.014734709655	0.045736503891	0.008970266455	39	7	0.000244302427	Global Trend	
15350000	480.991417	1	-1.403890099150	1.262821712266	-0.040979138624	-0.120077691126	0.010213578346	0.000153009513	0.961680707511	N\A	0.076113289095	0.010655688107	0.038401431578	0.006840885930	41	10	-0.003513632833	Global Trend	
15400000	477.519291	1	-1.100299944591	1.058946053288	-0.017907765992	0.005086691914	-0.009163881386	0.000101533184	0.965449522734	N\A	0.062544460034	0.008181433792	0.034300632781	0.005940643249	45	7	0.003046703007	Global Trend	
15450000	463.875897	1	-1.195533625326	1.166360719258	-0.036584950440	-0.041944849768	0.005537800630	0.000108154338	0.965954921086	N\A	0.099943021999	0.013926005386	0.045339942485	0.008338070775	40	8	0.000905144366	Global Trend	
15500000	480.078399	1	-1.190283447672	1.268402359141	-0.050193309538	-0.092794757254	0.010196141353	0.000134133477	0.964950779073	N\A	0.066022019383	0.009437411283	0.034782630765	0.006433547271	43	9	0.004418778185	Global Trend	
15550000	489.407760	1	-1.257283939284	1.271340811264	-0.056537847087	-0.077557076320	0.012690645361	0.000087753960	0.959762269127	N\A	0.111563770467	0.015753084924	0.048145834211	0.008953156610	33	7	0.000610613651	Global Trend	
15600000	458.137940	1	-1.400863594585	1.342360584679	-0.064810473007	-0.121106173598	0.022900103597	0.000111989486	0.952667909403	N\A	0.106829959939	0.015948598205	0.047317761623	0.009191846708	40	9	-0.000518787634	Global Trend	
15650000	461.029629	1	-1.455873575883	1.367046135499	-0.077767899072	-0.044170744845	0.014929495955	0.000089845824	0.962464912003	N\A	0.098014103125	0.014680825592	0.041861706310	0.008335408163	44	4	0.000053538372	Global Trend	
15700000	464.017969	1	-0.940109503213	1.031620399261	-0.025840226163	-0.006974624589	0.001168146512	0.000151751944	0.999985936119	N\A	0.032169415146	0.004723852504	0.035284385818	0.006287102030	42	3	-1.196174572772	Global Trend	
15750000	443.808217	1	-0.963163659687	1.080050321271	-0.032610443879	-0.018537958117	0.004633223436	0.000103759304	0.968202000686	N\A	0.042002390522	0.005977868661	0.035497012344	0.006234894611	36	1	0.008143320573	Global Trend	
15800000	462.316598	1	-0.861806902374	1.024786461829	-0.017880762413	-0.018205292410	-0.001621010456	0.000092263831	0.995522017196	N\A	0.030949875547	0.004535563294	0.032815314033	0.005489558348	50	6	-0.038165761178	Global Trend	
15850000	453.162888	1	-0.900795747806	0.996588104582	-0.026676470195	0.024226815588	0.002015632094	0.000631434150	0.984197624264	N\A	0.034696499253	0.005295630203	0.034884978904	0.006526083696	42	4	-0.095341307025	Global Trend	
15900000	463.967614	1	-1.574201707940	1.514151763717	-0.097129797442	-0.133926838867	0.029347958475	0.000907489384	0.957222982718	N\A	0.097182748032	0.013375612872	0.045464792703	0.008154342288	42	8	0.000528282007	Global Trend	
15950000	456.853059	1	-1.189856034156	1.260450217281	-0.064324499901	-0.078169725662	0.022474930052	0.000740996549	0.958095261010	N\A	0.129482528913	0.018499739575	0.053681732260	0.010339514872	40	3	0.000446230748	Global Trend	
16000000	474.969737	1	-1.310516412245	1.271125460063	-0.059151564949	-0.077031715115	0.015897084544	0.001959355766	0.963658199676	N\A	0.092078277967	0.013396206434	0.040060918525	0.007693800004	44	7	-0.018371955639	Global Trend	
16050000	465.504149	1	-1.514291482302	1.421506067773	-0.087032560416	-0.075255923649	0.021917019160	0.001156952215	0.958857197701	N\A	0.116539752212	0.016873064701	0.049720185248	0.009399157374	46	5	0.001165138177	Global Trend	
16100000	477.975310	1	-0.959402386441	1.039711607188	-0.021690502662	-0.021267806019	0.002619729349	0.002561325499	0.998037701563	N\A	0.033006371994	0.004536247587	0.035648552324	0.006476546415	40	6	1.444894701724	Global Trend	
16150000	474.121982	1	-1.252042190743	1.154182072568	-0.035437386148	-0.031462940725	0.001924847256	0.010896095506	0.962305313443	N\A	0.059993748927	0.007411253968	0.037575999772	0.006239966795	42	8	-0.355817378105	Global Trend	
16200000	459.258369	1	-0.895790545826	1.007806825145	-0.031569021358	0.031938597374	0.002272712360	0.000461687034	0.960688807887	N\A	0.049233510437	0.006957292681	0.035467341318	0.006339463441	43	5	0.022587762073	Global Trend	
16250000	473.175769	1	-1.320976889339	1.322952560860	-0.069701879210	-0.104991035804	0.026945233075	0.000094022830	0.970437943572	N\A	0.105925144714	0.016416631567	0.044920019385	0.009543612524	40	7	0.000288830253	Global Trend	
16300000	465.601552	1	-1.129359861351	1.111130449339	-0.024888797601	-0.041287471699	0.001298607588	0.000079709367	0.962546150820	N\A	0.095469535093	0.013509370512	0.043006838083	0.008232538065	56	7	-0.000115400947	Global Trend	
16350000	467.649297	1	-0.929463060686	1.024336397887	-0.026623245808	0.025634749223	-0.002870435733	0.000072967881	0.972915673656	N\A	0.040978814706	0.006089732875	0.032385800345	0.005968145737	41	7	0.003948921715	Global Trend	
16400000	465.777598	1	-0.893737675242	0.992917187319	-0.022118850680	0.031568517250	-0.002602110947	0.000093634619	0.999984345945	N\A	0.031775254515	0.004636302211	0.034413290158	0.006127824810	37	4	-0.731666449318	Global Trend	
16450000	462.290344	1	-1.118263619726	1.172061516484	-0.037846829894	-0.107636972646	0.018428920265	0.000119072783	0.954629792584	N\A	0.086169864796	0.012301439776	0.043700006984	0.008122953231	43	9	0.002465910471	Global Trend	
16500000	459.320155	1	-1.216772673448	1.260406223334	-0.050152605853	-0.115387368031	0.011461621357	0.000143123346	0.957591905661	N\A	0.085494728136	0.011907342563	0.040392546996	0.007132940625	38	8	0.001906939865	Global Trend	
16550000	467.192272	1	-1.213640307806	1.162784009988	-0.028385649865	-0.089914549512	0.007854149413	0.000120106517	0.959743400591	N\A	0.078185938158	0.010457418216	0.040141292690	0.006719253382	39	5	-0.001958420754	Global Trend	
16600000	442.089940	1	-1.072594719578	1.074591743993	-0.018199851533	-0.060724857809	0.003221877566	0.000102529213	0.999263702793	N\A	0.032708903290	0.004558016293	0.035347697573	0.005676607279	34	1	0.106708143083	Global Trend	
