Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m2-glob-006.txt
Log File Name:                   MED_d1_m2-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3488384291
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m2-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	498.466393	1	0.960443929670	0.579031056341	-0.037869376294	-0.055904438730	0.065949305207	0.293959512468	0.132557134090	0.035423495548	0.056656362641	-0.002700930187	-0.035744615732	-0.026719881773	0.000238735170	0.981057152687	N\A	0.059369600975	0.082445756299	0.078107227021	0.126113770916	0.109777617504	0.174746384388	0.060130551210	0.060094526718	0.064672047519	0.065535959819	0.062114264403	34	4	0.026996028485	Global Trend	
1550000	490.080242	1	0.967577501580	0.628134503621	-0.043321073773	-0.104806013537	0.389836515724	0.296358018573	0.123582088549	-0.014471623258	0.023250415057	-0.079457008826	-0.114192257699	-0.103484228912	0.000251937993	0.996954301777	N\A	0.046655392084	0.080140157945	0.073706694791	0.120395706103	0.106520440288	0.172185623333	0.048177741012	0.047690111860	0.051973738275	0.054212356215	0.050070243270	28	6	0.130310772337	Global Trend	
1600000	503.405285	1	0.662397669634	0.756357764685	0.131342490235	0.106178022481	0.359208967380	0.118656704650	0.405290021761	-0.139411432032	-0.119437409238	-0.201592842794	-0.199962710634	-0.215947328879	0.000189076950	0.999949584021	N\A	0.039925148228	0.077431629325	0.068132701583	0.108144825231	0.108275900633	0.153917346183	0.041911840896	0.041104986277	0.045661767195	0.056004745512	0.042517896185	35	6	-0.731610152431	Global Trend	
1650000	493.260781	1	0.883092533040	0.664593385729	0.187634017513	0.062882267258	0.122396180270	0.094206558476	0.258391465053	-0.068863845460	-0.003799740603	-0.103103439759	-0.075781437092	-0.144838966854	0.000178098931	0.964731602001	N\A	0.049645985462	0.082767433391	0.074241578018	0.108692007574	0.100714461722	0.154866772981	0.051453566177	0.050773153502	0.052624995807	0.056117023039	0.053073242030	32	4	-0.009631089796	Global Trend	
1700000	488.160787	1	0.905574319528	0.608390757736	-0.192375496748	-0.060973259592	0.154589322630	0.174394858674	0.393339200065	0.030950788807	0.015169646865	-0.050988638598	-0.051717818642	-0.119040130990	0.000231160226	0.974426156662	N\A	0.044570936481	0.112307875962	0.105962535619	0.128304825448	0.119342469017	0.183095019921	0.045216613890	0.046109078389	0.049171015793	0.052575107594	0.047097381587	40	3	-0.000986650906	Global Trend	
1750000	497.348876	1	0.819641557263	0.670177656710	-0.107132069283	0.017540777379	0.316487622429	0.051995302175	0.519032209224	-0.037400545929	-0.029254596579	-0.149618887758	-0.068375685497	-0.172978229807	0.000140323009	0.979015070480	N\A	0.042273537737	0.071691888988	0.064316550584	0.100908587597	0.090398803396	0.139350670968	0.042987418041	0.043605949898	0.047926587331	0.051178173797	0.045715553853	43	6	0.013129480818	Global Trend	
1800000	497.429702	1	0.872777570138	0.605377098888	0.113062254989	0.094153438335	0.277652070174	0.176609111189	0.139600558628	-0.004888079294	0.031737159923	-0.052185970024	-0.058050415807	-0.069698471746	0.000161043550	0.960668462590	N\A	0.044320611085	0.106864266565	0.100089302664	0.126255111192	0.110418749152	0.166914696845	0.046074503158	0.045501338132	0.050232023078	0.051143680399	0.048238980527	34	3	-0.001054716922	Global Trend	
1850000	502.635482	1	0.844287402504	0.658482111153	0.045040276735	0.050410549697	0.358552976403	0.180846513330	0.437703364210	-0.050855755975	-0.009054753665	-0.095878151002	-0.118758131229	-0.110606869263	0.000326651186	0.972353634753	N\A	0.052221946634	0.096352768338	0.093083012456	0.128205731795	0.124872651412	0.205386203728	0.052884599389	0.053072006601	0.056924000797	0.061045777573	0.054198670717	44	5	0.002437981735	Global Trend	
1900000	504.835535	1	1.335718753021	0.714460779064	0.115841838027	0.173927013658	0.340801319989	0.237204699243	0.041080479440	-0.100553080820	-0.067133473042	-0.122350758334	-0.141444741205	-0.199354544236	0.000185978348	0.995974034730	N\A	0.067173624175	0.089829927926	0.085856457814	0.116284774023	0.106208537954	0.157519089758	0.067727123075	0.068111933804	0.069425353154	0.070804038226	0.068531459589	44	9	-0.084516134215	Global Trend	
1950000	498.341784	1	0.903971216488	0.684559480606	0.152325877600	0.123542400800	0.372740540467	0.076094758220	0.035932153991	-0.080130639988	-0.044566713502	-0.095319958611	-0.072557276189	-0.153144323651	0.000223602233	0.999320310115	N\A	0.042688670728	0.079000158528	0.071517723263	0.120923455814	0.107759417582	0.166456783908	0.044817272664	0.043941663563	0.049880269429	0.053992843602	0.046117292810	33	5	-0.252708332765	Global Trend	
2000000	508.449212	1	0.781320355910	0.813913770946	0.058147180324	0.020398970415	0.495456348817	0.072576616836	0.329894082818	-0.193995231251	-0.165434352533	-0.297816304536	-0.230889239980	-0.277780520238	0.000184940888	0.969511518372	N\A	0.042976542914	0.143020153634	0.138547098250	0.176079640282	0.166309443149	0.221828359497	0.044261519953	0.043923510333	0.051403186807	0.051279059049	0.046725147910	38	6	0.000114929614	Global Trend	
2050000	497.568852	1	0.751736406049	0.713274499287	-0.043240792418	-0.079555790441	0.673442176208	0.031201318155	0.433549463816	-0.103021279888	-0.086941296128	-0.207199827224	-0.129953229654	-0.207777404539	0.000219677007	0.991649294470	N\A	0.057352803661	0.082970818732	0.076635919815	0.117248466525	0.105167431425	0.167538547260	0.058390571260	0.058223630822	0.060919172913	0.062847322279	0.059981899173	34	6	-0.058052574704	Global Trend	
2100000	509.241458	1	0.788490375664	0.741189963889	0.061696996238	0.044039615232	0.443370942884	0.161739864472	0.343135903237	-0.125218287506	-0.099158851269	-0.210824064134	-0.151915207567	-0.207806076379	0.000160718823	0.999288257892	N\A	0.055554343241	0.079510566050	0.071780865654	0.107102954771	0.091376544691	0.152619234927	0.056826057838	0.056496952250	0.059406778227	0.061057696428	0.058499529567	36	8	-0.161973880447	Global Trend	
2150000	492.201829	1	0.733736144733	0.747793521883	0.045281159927	0.094969291088	0.372869840119	0.176235204856	0.283108184024	-0.120788131635	-0.109668112129	-0.194918360587	-0.190381324474	-0.151883256157	0.000291915170	0.972562195631	N\A	0.039259084380	0.081180884099	0.075159955960	0.119330527999	0.103510932198	0.196344389402	0.040087003560	0.040534009047	0.044398877458	0.048940260415	0.043972491833	49	5	0.001915409881	Global Trend	
2200000	501.280974	1	0.822603207077	0.812591150504	0.223441541281	0.170288655951	0.464766165518	0.358400880100	0.205372841815	-0.203202788953	-0.155226720828	-0.237721891367	-0.316583272113	-0.321694941367	0.000176446424	0.998981498734	N\A	0.055873241983	0.072767926533	0.069705838172	0.113700740080	0.105197394133	0.152751613462	0.056589213816	0.056632853374	0.060586716674	0.064863593175	0.058367659269	44	13	0.107474960934	Global Trend	
2250000	503.688640	1	0.912830015925	0.647784580977	0.256215841127	0.300559595588	-0.114804375123	0.189961746663	0.004785538459	-0.015559648060	-0.022264141852	-0.076773008913	-0.074297218826	-0.117325651381	0.000205891274	0.964363175311	N\A	0.058446352349	0.100161214618	0.093563614701	0.120427402834	0.108602506207	0.164379647710	0.059415179246	0.059412184808	0.062306396228	0.064212510657	0.060447528094	32	9	-0.002241385240	Global Trend	
2300000	499.398490	1	0.586513696578	0.677183099698	0.348914573849	0.349799910774	-0.294826650950	0.208753600128	0.397804234095	-0.066108893880	-0.064991333166	-0.130538686025	-0.128690302109	-0.153823751249	0.000260821135	0.975334711278	N\A	0.046773795821	0.088385065273	0.083726261725	0.116492082452	0.107563880100	0.179307066328	0.047552508742	0.047531254238	0.050719032494	0.054624428897	0.050875982774	29	8	-0.005771366265	Global Trend	
2350000	493.987214	1	0.574895694262	0.742130280325	0.193332654820	0.115962584297	-0.149374674207	0.080559537390	0.750518592473	-0.122606488642	-0.084285118178	-0.191521637641	-0.147579096411	-0.187105934295	0.000333507193	0.999951154776	N\A	0.072084002781	0.095588525934	0.090320317486	0.138892415780	0.114894204308	0.202002580408	0.072917498668	0.072686536644	0.075751903133	0.076543629267	0.073779243002	42	6	0.992130446520	Global Trend	
2400000	503.397233	1	0.743581478938	0.646713736466	0.096171908656	0.092842360662	0.002640462570	0.284526442644	0.300922955149	-0.008021096589	-0.006098670207	-0.125221067765	-0.153218210638	-0.129977019799	0.000342025854	0.999749376529	N\A	0.052677848167	0.084934518652	0.077499672115	0.092248497845	0.097447414206	0.197402482114	0.054109100513	0.053796011871	0.055388132616	0.056893366674	0.054586340260	41	7	-0.625690182399	Global Trend	
2450000	521.582332	1	0.835541073622	0.617460074199	-0.026558822318	-0.106883809280	0.402420698746	0.011584288767	0.254441686866	-0.005456668050	0.027696961865	-0.057250883799	-0.039149674458	-0.079822952921	0.000220436061	0.998821696079	N\A	0.042386888106	0.077628947136	0.070601353092	0.112674330658	0.105808752271	0.165796987719	0.043617392676	0.043118238899	0.047483268556	0.052941935078	0.044625165174	39	7	0.197267768405	Global Trend	
2500000	517.416553	1	1.012285199277	0.590153289598	0.007981285531	0.057995503045	0.084014030400	0.185663117110	0.001496040746	0.040793767600	0.064631348280	0.005964202688	-0.012592663191	-0.029656696963	0.000166792235	0.997871070344	N\A	0.037221704398	0.069224759566	0.063472282719	0.097668234612	0.088163353918	0.144045205048	0.039237316815	0.039137518799	0.041523058514	0.044034073038	0.040035797779	34	11	-0.139166070422	Global Trend	
2550000	508.474178	1	0.968684442587	0.587866739834	0.684876727737	0.623562866602	0.446984865395	0.231543299574	-0.057868211373	0.032298968007	0.062459612225	-0.044980166561	-0.022519097723	-0.035723470712	0.000202717403	0.967732587297	N\A	0.113448404345	0.234919927545	0.231271614878	0.248967041530	0.245063392917	0.294705023709	0.114041553318	0.113852507010	0.114845957086	0.115452978084	0.115101772553	36	9	0.000107732402	Global Trend	
2600000	504.747314	1	1.231498979945	0.437245461161	0.290178807554	0.361661698927	-0.097044509290	-0.402941076600	-0.121920346673	0.202034582204	0.198216991138	0.103907437526	0.160922196559	0.085558237937	0.000105645950	0.969786396768	N\A	0.033796430165	0.092482945745	0.085147226830	0.107300162621	0.100734319834	0.136129273182	0.034904767539	0.035963040620	0.040191259910	0.043630537145	0.036405790474	37	8	-0.000576768121	Global Trend	
2650000	501.673091	1	1.283709120609	0.435476304962	0.108416496999	0.067490514888	-0.289461853836	-0.197501813538	0.022021475124	0.181721564362	0.213904222358	0.178176986683	0.099445624969	0.082365412132	0.000179753955	0.969302998363	N\A	0.066263066601	0.085047583658	0.079973361192	0.112192059454	0.104903420026	0.152495639442	0.066940045702	0.066956811523	0.069335075528	0.072216391774	0.068836808446	33	8	-0.003389460545	Global Trend	
2700000	523.193827	1	1.259744940697	0.527768623839	0.272665676739	0.314057130155	0.149332625189	-0.080642556420	-0.530351489407	0.088488142564	0.100576076981	0.031462426633	0.067208667741	0.056187406068	0.000230914699	0.985624534310	N\A	0.043176890855	0.073986065645	0.066270892165	0.083595969363	0.092089183398	0.160034171287	0.044519415080	0.044355101689	0.046195006159	0.051755900163	0.045501021185	31	13	-0.044917372575	Global Trend	
2750000	506.095299	1	1.142031380182	0.574653603224	0.228353410072	0.152820698925	0.003366126698	-0.088732798278	0.117491790612	0.034826825694	0.060394459111	0.006176125058	-0.024714213336	-0.064838971485	0.000201520801	0.999869491981	N\A	0.039379072609	0.070515572067	0.061888412603	0.077513002582	0.082507692359	0.151289223768	0.041372026540	0.040638521990	0.041909862514	0.045461903154	0.042175043698	44	12	-0.484710461965	Global Trend	
2800000	507.014870	1	1.287509667631	0.601727001245	0.201586359582	0.190060298681	-0.036079773812	0.001855726253	-0.130427535331	0.022147158938	0.033892885077	-0.004883314632	-0.084254398135	-0.097048960757	0.000206087913	0.966741480845	N\A	0.041056231830	0.091627184043	0.084381693850	0.114511124369	0.096544573347	0.161136363970	0.042252933962	0.042416804140	0.047604618199	0.046243373482	0.044203730532	32	9	-0.001679984740	Global Trend	
2850000	497.180742	1	1.203055470467	0.477655845515	0.194479374441	0.166802069952	0.111267619970	-0.183480268620	-0.347994646611	0.152386894400	0.163858758152	0.051063893448	0.137577555851	0.075513261877	0.000331124202	0.995247265237	N\A	0.070405425274	0.089579352101	0.086471749090	0.120329868201	0.112842310062	0.198598462816	0.070966696281	0.070952552678	0.072801738101	0.077144084244	0.072422686935	43	10	-0.108030092036	Global Trend	
2900000	503.842504	1	1.191486143047	0.478609421337	-0.074090950303	0.007433085726	0.109327448046	0.028941864551	-0.054290389631	0.166173854504	0.173680236529	0.051486590105	0.072092032155	0.039562659179	0.000158221611	0.997993725832	N\A	0.044022235802	0.076621852036	0.071160734628	0.102947320323	0.086593376643	0.148428565080	0.046085710948	0.045418107566	0.048456295216	0.048609924535	0.047839686366	32	10	-0.111885977397	Global Trend	
2950000	495.990460	1	0.492304542749	0.498786861031	-0.268982253542	-0.185457041146	0.170657636335	-0.261453817080	0.568084437023	0.142544878126	0.133260361217	0.037131965212	0.133098298441	0.012216496662	0.000235212428	0.967570156518	N\A	0.045784991910	0.072146757326	0.068601198065	0.120044238395	0.082942364765	0.172897032929	0.046780321292	0.046881588291	0.052025565828	0.051727181588	0.049658488396	47	7	0.003589348242	Global Trend	
3000000	512.070641	1	0.836447251471	0.531700172619	-0.030060792551	-0.044605504407	0.083200441475	0.050951232335	0.150050728068	0.075893039518	0.109150340566	0.009840833354	0.038674860311	-0.011179434162	0.000228697398	0.977510610122	N\A	0.041958175620	0.070517361715	0.067800240075	0.112490606527	0.097004781929	0.169476284948	0.042714923732	0.043207857853	0.047250177053	0.049836391497	0.046331566736	31	5	0.028051957488	Global Trend	
3050000	523.930273	1	0.947895218809	0.538149146734	-0.092653622724	-0.092625716756	0.160001931074	0.099682297138	0.138436708227	0.084727041808	0.113172197366	0.050284343888	0.015085352567	-0.015607188303	0.000151829410	0.997596018459	N\A	0.037031882999	0.068542265445	0.060696026867	0.097242224929	0.086734038076	0.137999542833	0.038650268985	0.038217263849	0.042501831923	0.044972421936	0.040553475535	37	11	0.093703257520	Global Trend	
3100000	526.568640	1	1.036991917143	0.672902394828	-0.021285531484	0.010449324631	0.368400103873	0.066448315565	0.293324184272	-0.045818232189	-0.023430307008	-0.150123763035	-0.114834083228	-0.189448265627	0.000193757857	0.970119406037	N\A	0.050005734485	0.080864376448	0.074207888749	0.102833616021	0.095995860024	0.157654007567	0.051469507424	0.050804518405	0.052731518151	0.055646732233	0.052769565336	33	11	-0.007073353672	Global Trend	
3150000	502.602365	1	0.926917041892	0.664262512193	0.053324481599	0.112323848031	0.147998763780	0.403924712650	0.017309579318	-0.033106874151	-0.016299951932	-0.068800735949	-0.161424219942	-0.119851460340	0.000136884727	0.999758863630	N\A	0.062197335788	0.076655259658	0.072008008802	0.103772950150	0.103742472632	0.140663662344	0.062788273434	0.063003604006	0.065318329476	0.067702641559	0.064529770549	36	9	-0.283388013056	Global Trend	
3200000	507.491626	1	0.898251402482	0.509985656812	0.023475342724	0.010797636033	-0.038845324674	0.000419841363	0.171876652877	0.101172567374	0.121882912273	0.058443872551	0.079619025755	-0.016541222485	0.000202359356	0.988529030660	N\A	0.032639123457	0.067532293829	0.061668986332	0.109754422874	0.089827969494	0.156820015023	0.034500706502	0.034077622251	0.040675471260	0.039865658296	0.036616698089	41	8	-0.032927167123	Global Trend	
3250000	503.182512	1	0.741058996175	0.663209259521	0.208013877777	0.171540329746	0.379866299307	-0.396386598726	0.442304255186	-0.067727633393	-0.026418489215	-0.135370915674	-0.095599810098	-0.144010083520	0.000279726810	0.997168404422	N\A	0.076653809166	0.086747466742	0.082236705414	0.124732633643	0.110716039287	0.157941516684	0.077461475771	0.077291980057	0.079951941728	0.081261915381	0.078178102646	39	10	-0.140892533893	Global Trend	
3300000	512.506502	1	0.862798364429	0.590310735768	0.094422214536	0.128198442960	0.333717728401	-0.212589754590	0.178306886231	0.020910427399	0.040847313578	-0.035000735767	-0.082366792434	-0.057587382844	0.000097096582	0.999193578414	N\A	0.044060606833	0.076111659395	0.067633440563	0.111415011274	0.105863724578	0.142416314098	0.045428028705	0.045146714978	0.048748975674	0.053962277884	0.045923444144	51	10	0.095710636127	Global Trend	
3350000	516.308576	1	0.695740023441	0.708391808403	0.254064323296	0.246244968536	0.372566177204	-0.441260048970	0.448271635874	-0.081788740652	-0.066622789125	-0.132986441677	-0.153819192691	-0.189383982984	0.000129628118	0.970979705558	N\A	0.048694119736	0.073391640719	0.068113372468	0.106298421896	0.083452033015	0.139561257135	0.049695078402	0.049473604566	0.053366316465	0.053050406241	0.051133540347	38	8	0.001265631702	Global Trend	
3400000	493.409545	1	0.046733343258	0.677518855799	-0.025124656626	-0.137912772613	0.270796822439	-0.537925303685	1.259232898268	-0.063678508653	-0.018822979990	-0.175625487555	-0.122326567920	-0.169486850534	0.000176858761	0.966593940523	N\A	0.070586575603	0.084415377794	0.079750976412	0.106335545861	0.097576489963	0.148164150042	0.071320880872	0.071427237965	0.072020537907	0.075012252344	0.072344693007	33	7	0.007310984139	Global Trend	
3450000	503.591762	1	0.753263281242	0.671493725324	0.109186806852	0.132882675019	0.539778350900	-0.495577278429	0.464905610281	-0.053108568598	-0.032531020211	-0.086716406028	-0.060126152021	-0.190534119210	0.000163547629	0.999336534459	N\A	0.037022920292	0.070430102242	0.061629392765	0.100188940488	0.088130896726	0.142038069556	0.038588571871	0.037808349937	0.042923068486	0.045715326148	0.040524105054	38	7	-0.218090977223	Global Trend	
3500000	490.585730	1	0.745103652328	0.615373926870	0.070886855260	0.037944062681	0.342883991914	-0.472274704318	0.555641881151	0.011160556462	0.010050019032	-0.057416433109	-0.084400891073	-0.078754464090	0.000226484527	0.965802450071	N\A	0.083082852930	0.097303278648	0.092048988052	0.124050424010	0.104435501386	0.176352919957	0.083922004309	0.083768115370	0.085282391243	0.085741642764	0.084352108179	40	8	-0.008207451221	Global Trend	
3550000	495.001516	1	0.789751550568	0.613500007584	0.005904988422	-0.040656534741	0.419340825040	-0.138024973781	0.301225190363	0.023065853357	0.032110219672	-0.101783017210	-0.099461641335	-0.047282811020	0.000318735587	0.965422853693	N\A	0.052035659024	0.085599292528	0.082063650554	0.135508800879	0.093609228192	0.198667417628	0.052969187610	0.053162026229	0.058041405930	0.055402309042	0.055473692719	31	5	0.005778572012	Global Trend	
3600000	496.106003	1	0.744094919529	0.494824877705	0.152855084714	0.150531036977	0.674502941660	-0.698357534687	0.496619726664	0.120165071563	0.149406113633	0.032695433241	0.098635214312	0.045476715262	0.000235763413	0.977728889480	N\A	0.054029466036	0.134330216060	0.128370712323	0.168624719366	0.170647345362	0.228759767506	0.054532069877	0.054728654367	0.059119034947	0.062595037304	0.057368219456	45	7	0.000419545617	Global Trend	
3650000	507.481518	1	0.942315218509	0.565534907683	0.137948212337	0.094067400253	0.290340547239	-0.365205557285	0.189451379960	0.045704095683	0.080276641294	-0.022610706336	0.001764496455	-0.017305238438	0.000215682601	0.999897315441	N\A	0.099295645486	0.102470043658	0.097518642567	0.134516925200	0.124638436610	0.181099477421	0.099978620068	0.099612150452	0.101668016907	0.102946238665	0.100402101749	31	11	0.624232452803	Global Trend	
