Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m6-bm-002.txt
Log File Name:                   DIE_d1_m6-bm-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1930221445
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m6-bm-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	
1000000	632.219297	1	-0.878711699533	0.895509557107	0.054540860004	0.000063532402	0.983929131208	N\A	0.021289608802	0.014609695108	
1050000	628.946337	1	-0.910302141429	0.896042961087	0.067828506429	0.000064752925	0.983620393121	N\A	0.021493133723	0.014749361228	
1100000	631.649358	1	-0.902011082793	0.901099083287	0.056678391756	0.000063743272	0.983875790538	N\A	0.021324910605	0.014633920475	
1150000	631.568282	1	-0.881303360311	0.886969389125	0.068289684141	0.000063773326	0.983868188167	N\A	0.021329937231	0.014637369927	
1200000	631.953718	1	-0.832723262649	0.863148763095	0.081774413864	0.000063630575	0.983904297654	N\A	0.021306051366	0.014620978587	
1250000	631.371813	1	-0.859841185905	0.874307030295	0.077400972583	0.000063846213	0.983849750963	N\A	0.021342122847	0.014645732134	
1300000	629.909556	1	-0.910784098158	0.918256679305	0.035284672145	0.000064391315	0.983711864413	N\A	0.021433035908	0.014708119946	
1350000	630.638086	1	-0.820181025044	0.852658146476	0.091657069131	0.000064119154	0.983780709122	N\A	0.021387692671	0.014677003787	
1400000	631.848957	1	-0.819651558726	0.868022635185	0.068763177628	0.000063669343	0.983894491171	N\A	0.021312540850	0.014625431904	
1450000	632.566358	1	-0.858200688196	0.880108888110	0.068114097483	0.000063404336	0.983961526262	N\A	0.021268140581	0.014594962843	
1500000	632.006959	1	-0.860684118993	0.889169334233	0.055859087662	0.000063610882	0.983909279136	N\A	0.021302754090	0.014618715878	
1550000	632.563518	1	-0.838160484721	0.873499362753	0.068932796275	0.000063405382	0.983961261479	N\A	0.021268316140	0.014595083319	
1600000	632.314171	1	-0.859208804250	0.886718559133	0.058815958116	0.000063497367	0.983937993407	N\A	0.021283737969	0.014605666332	
1650000	631.826831	1	-0.797828780260	0.852056640314	0.082585678884	0.000063677534	0.983892419230	N\A	0.021313911713	0.014626372640	
1700000	631.435340	1	-0.834521575049	0.878168507690	0.060425994411	0.000063822636	0.983855714791	N\A	0.021338181963	0.014643027758	
1750000	630.846855	1	-0.874334237738	0.899848156296	0.046192472068	0.000064041375	0.983800383756	N\A	0.021374716681	0.014668099195	
1800000	632.512141	1	-0.862968266284	0.882207579129	0.067143223056	0.000063424324	0.983956469955	N\A	0.021271492826	0.014597263274	
1850000	627.991679	1	-0.967058701936	0.942403408045	0.024747115600	0.000065113325	0.983529227995	N\A	0.021552863648	0.014790350050	
1900000	632.492952	1	-0.869351437933	0.889095548142	0.059829386750	0.000063431401	0.983954679957	N\A	0.021272679437	0.014598077570	
1950000	632.470653	1	-0.825753143688	0.864965342370	0.075990159723	0.000063439625	0.983952599622	N\A	0.021274058433	0.014599023886	
2000000	630.483576	1	-0.924481449756	0.910353035800	0.053042650669	0.000064176779	0.983766132542	N\A	0.021397301272	0.014683597554	
2050000	632.141767	1	-0.888390702397	0.895608908061	0.058706562084	0.000063561046	0.983921885524	N\A	0.021294407559	0.014612988188	
2100000	632.234756	1	-0.844656913947	0.879999788836	0.062240928110	0.000063526692	0.983930575622	N\A	0.021288652049	0.014609038550	
2150000	630.379080	1	-0.833204152532	0.858043384431	0.089517560043	0.000064215780	0.983756266979	N\A	0.021403802014	0.014688058597	
2200000	629.491825	1	-0.911711449277	0.898285500134	0.065149313991	0.000064547890	0.983672257775	N\A	0.021459078639	0.014725991405	
2250000	632.452597	1	-0.824418525491	0.865404103349	0.074748516554	0.000063446285	0.983950914921	N\A	0.021275175108	0.014599790189	
2300000	628.630835	1	-0.963063885643	0.937679642094	0.029933469326	0.000064871811	0.983590320226	N\A	0.021512855331	0.014762894904	
2350000	631.319822	1	-0.915578585830	0.911138883695	0.047917333843	0.000063865515	0.983844868356	N\A	0.021345348720	0.014647945845	
2400000	632.515533	1	-0.868592814902	0.888413669478	0.060496969072	0.000063423074	0.983956786303	N\A	0.021271283108	0.014597119358	
2450000	632.206472	1	-0.870360226090	0.892386362064	0.055425863394	0.000063537139	0.983927932843	N\A	0.021290402544	0.014610239803	
