Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-fab-001.txt
Log File Name:                   SCH_d1_m7-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1303716505
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	481.615933	1	-1.449159453804	0.971543139321	0.074551044656	-0.019579191375	0.000023281556	0.968046408186	N\A	0.034406822488	0.031733099092	0.003856081056	30	5	
1050000	496.153493	1	-1.357046491474	0.938312681386	0.087284375647	-0.019300177023	0.000032369236	0.966719757236	N\A	0.035893286436	0.032717545291	0.004104699146	32	6	
1100000	483.543731	1	-1.503241153391	0.994197760205	0.061690420331	-0.017670447845	0.000066066944	0.966926427667	N\A	0.036027812729	0.032097586103	0.003683213419	32	7	
1150000	470.344344	1	-1.540634398612	1.032621943841	0.006083413758	-0.016565704931	0.000112520578	0.965076668713	N\A	0.040111022523	0.034997934845	0.003764541503	27	4	
1200000	477.325662	1	-1.337484461013	0.887815623187	0.169262661687	-0.029245592635	0.000125810330	0.964153407293	N\A	0.036123365371	0.033438091384	0.003850064971	36	4	
1250000	492.270750	1	-1.364469845131	0.942875092014	0.062892422663	-0.016247816998	0.000167714590	0.967089260609	N\A	0.035691721584	0.031560478915	0.003793293305	40	6	
1300000	487.853844	1	-1.522318173931	1.041464328178	-0.010544160595	-0.013565195780	0.000020660709	0.965171664247	N\A	0.036025290379	0.033094356390	0.004157222693	35	8	
1350000	470.566768	1	-1.349221926929	0.969320267407	-0.001525604376	-0.002163683576	0.000128492434	0.963670098314	N\A	0.035646387300	0.033590731712	0.003833955998	27	5	
1400000	475.842503	1	-1.421589740135	0.974288518665	0.023494399472	-0.008324800642	0.000103651115	0.967295009333	N\A	0.037899164168	0.033504798284	0.003645497600	27	3	
1450000	469.634792	1	-1.376260082814	0.937424037088	0.073400933422	-0.013485605986	0.000131809754	0.964034654598	N\A	0.037178110889	0.033284549203	0.003806452498	43	4	
1500000	471.300778	1	-1.402871203682	0.965220746002	0.036452170972	-0.011111059362	0.000162187796	0.963015530229	N\A	0.034803172934	0.031316272790	0.003924812546	31	3	
1550000	466.904624	1	-1.462979991455	0.985649704061	0.044589642325	-0.015620190346	0.000173651998	0.959275055096	N\A	0.037063058098	0.032545597630	0.003860090674	42	3	
1600000	473.172329	1	-1.459352560293	0.969365964767	0.045735092022	-0.012765040087	0.000100953407	0.964092064004	N\A	0.037057073621	0.034077809258	0.004311722670	27	4	
1650000	482.983643	1	-1.510852505437	1.009083645371	0.038680474978	-0.015417925289	0.000037588374	0.966820330006	N\A	0.035107647023	0.032457155623	0.003966464712	32	5	
1700000	480.587168	1	-1.408221529124	0.937738104487	0.061661342404	-0.013057922356	0.000161487970	0.961155366576	N\A	0.034481156518	0.032044305150	0.003881937533	29	10	
1750000	491.328825	1	-1.488496775124	0.981242786238	0.058451495688	-0.013618040849	0.000106874659	0.968053630997	N\A	0.035238348589	0.030426116262	0.003577622253	33	5	
1800000	477.032095	1	-1.546130115527	1.037860012430	-0.000535998284	-0.012916979481	0.000114904365	0.960320096228	N\A	0.039598112606	0.035393242251	0.004056338267	33	5	
1850000	478.835002	1	-1.259447918761	0.885153062799	0.117627741538	-0.021592035349	0.000119255805	0.964477191354	N\A	0.035566790848	0.032142721618	0.004102801962	36	3	
1900000	470.125462	1	-1.324852425161	0.908313621498	0.082358401255	-0.011962285958	0.000115759778	0.971622869565	N\A	0.036678172763	0.032297727458	0.003476997147	28	4	
1950000	478.222640	1	-1.482494218536	0.988930960836	0.037245845252	-0.014495065350	0.000098826577	0.965396853984	N\A	0.036156812101	0.032424684598	0.003925792922	37	7	
2000000	481.315011	1	-1.546715875725	1.049697681868	-0.018917163668	-0.009190937131	0.000119054181	0.966130746058	N\A	0.036135282511	0.032067945648	0.003771117113	36	5	
2050000	475.510440	1	-1.454825584872	0.971820327037	0.071372019640	-0.020221650019	0.000141302067	0.962870494540	N\A	0.038286529842	0.033470940747	0.003836788445	36	3	
2100000	463.839963	1	-1.371779406566	0.952633285842	0.024207585667	-0.004806012210	0.000095991921	0.961642115479	N\A	0.039664840467	0.035811501447	0.004457533174	30	3	
2150000	460.647340	1	-1.563549582006	1.073129630550	-0.025199519035	-0.011610097926	0.000107870627	0.961927852473	N\A	0.039582239623	0.035155024265	0.003957469703	30	4	
2200000	459.269627	1	-1.502938392348	0.963154814618	0.125696462869	-0.028538377144	0.000169874500	0.956990941641	N\A	0.039219530413	0.035276055154	0.004521885314	33	2	
2250000	481.640997	1	-1.365874395113	0.920489475928	0.119339061889	-0.027270116414	0.000103719072	0.969964118692	N\A	0.029895103628	0.028933837842	0.003544134630	33	4	
2300000	478.535329	1	-1.538040050280	1.041329647368	-0.007966254056	-0.014345203264	0.000135587080	0.966666674676	N\A	0.039418368734	0.035090063866	0.003981340570	35	5	
2350000	484.673862	1	-1.420637701899	0.960248780366	0.078122686888	-0.021680074566	0.000025397147	0.964756233840	N\A	0.037041291013	0.032449619173	0.004144893124	45	5	
2400000	483.440461	1	-1.498584800474	1.027850050710	-0.007809577844	-0.008401024403	0.000114485116	0.962918881267	N\A	0.037109752530	0.033657015237	0.004017616989	34	5	
2450000	484.529697	1	-1.505574407764	1.002303871183	0.054308155559	-0.021334689372	0.000039138534	0.963900531073	N\A	0.037617767936	0.033860223730	0.004226391880	28	5	
2500000	501.147502	1	-1.493119463987	1.022472857114	0.000125367119	-0.009636626439	0.000056581707	0.971263142590	N\A	0.035867181484	0.032098119554	0.003584789095	42	9	
2550000	478.597742	1	-1.345998633292	0.937336197094	0.079135999716	-0.018911812508	0.000020512728	0.968076747566	N\A	0.033551393076	0.030136362943	0.003735175007	40	7	
2600000	460.965470	1	-1.622844248163	1.121591325606	-0.093249638683	-0.005657675926	0.000043441548	0.964060696318	N\A	0.041955239071	0.037000845742	0.004498273324	32	2	
2650000	485.160345	1	-1.600119531572	1.058273071442	0.000908374447	-0.016092953886	0.000099748029	0.968075692135	N\A	0.035166952103	0.032292133748	0.003745053574	29	6	
2700000	487.597409	1	-1.387847652700	0.950329373521	0.060205719322	-0.012235216723	0.000080888515	0.962747395991	N\A	0.037997965069	0.033304294645	0.004045773292	35	6	
2750000	467.772725	1	-1.643226956322	1.080303229992	-0.017068637835	-0.015266242567	0.000129636077	0.969089061805	N\A	0.038504047418	0.034969766878	0.003946685496	30	4	
2800000	471.567459	1	-1.419914548555	0.975490269753	0.047275347907	-0.012905555011	0.000123337517	0.962452402944	N\A	0.038361108872	0.034541114677	0.004286042411	43	3	
2850000	457.430542	1	-1.413940614071	0.967036787284	0.076546513696	-0.024177958204	0.000028688165	0.963375894414	N\A	0.040397821357	0.035642309485	0.004161435599	34	2	
2900000	454.747906	1	-1.392799226882	0.970235291948	0.032055268174	-0.011553684519	0.000015572287	0.958204194025	N\A	0.037458225048	0.034253434495	0.004374730807	30	2	
2950000	470.298777	1	-1.429631881543	0.955011026282	0.076482319112	-0.018359839364	0.000097202868	0.964276081391	N\A	0.038562920287	0.035073266801	0.004249530104	34	2	
3000000	480.212178	1	-1.567938456386	1.061841768420	-0.029918792247	-0.011920203758	0.000145736208	0.966553920706	N\A	0.038353015235	0.034270736586	0.004091379166	46	5	
3050000	476.949920	1	-1.409572994093	0.952679936695	0.083183624257	-0.020325022107	0.000100285747	0.963519275881	N\A	0.038072096443	0.034005008157	0.004353677416	39	3	
3100000	488.687691	1	-1.496738504808	1.015628671155	0.021892152809	-0.014430592224	0.000082441450	0.967344492632	N\A	0.037201630129	0.034207654939	0.003903660038	33	4	
3150000	468.075603	1	-1.487204169243	0.970559968110	0.091289017106	-0.022927101479	0.000101962948	0.959182389570	N\A	0.038507311930	0.033787683805	0.004217407664	35	3	
3200000	458.881311	1	-1.402855566104	0.955886241957	0.050009497046	-0.010543151033	0.000099526848	0.961671959394	N\A	0.041446883686	0.036017729195	0.004127474707	34	5	
3250000	482.762861	1	-1.536123026354	1.013330811116	0.045293649794	-0.019608431956	0.000099640476	0.966442285073	N\A	0.039421367707	0.033652081076	0.003953262429	38	3	
3300000	474.355021	1	-1.345535018199	0.908879144819	0.115919354765	-0.021995904184	0.000117151280	0.959922592011	N\A	0.039343985879	0.035119474098	0.004388834927	27	4	
3350000	488.374180	1	-1.316359217409	0.928291398837	0.054633184986	-0.010228927634	0.000094301412	0.969578918550	N\A	0.037552173259	0.033946930100	0.003680950606	27	7	
3400000	478.115260	1	-1.357707868794	0.946735676814	0.041212257460	-0.011081540109	0.000103651624	0.962327900187	N\A	0.036665419573	0.032501974791	0.004156280453	34	4	
3450000	468.811411	1	-1.562033194133	1.034985866656	0.016431236636	-0.014076186772	0.000116408443	0.961930890787	N\A	0.039054095163	0.035482246271	0.003970998252	24	5	
3500000	474.761548	1	-1.487160241869	1.000493231640	0.022668491688	-0.011635242590	0.000115234490	0.963150021793	N\A	0.040463272264	0.035756115937	0.004126609133	34	5	
3550000	474.002506	1	-1.552594046666	1.038341779308	0.003983470264	-0.014684216054	0.000117919523	0.974082178862	N\A	0.026381746483	0.027415804496	0.003773429995	35	5	
3600000	465.042515	1	-1.507944303124	1.012859214965	0.007476810556	-0.010328559602	0.000085612785	0.964742311183	N\A	0.038593995482	0.034375322833	0.003912864308	31	3	
3650000	470.250727	1	-1.356855335536	0.953170232958	0.070335100132	-0.015892102843	0.000025829680	0.962468440592	N\A	0.039367107047	0.035725185819	0.004324599583	32	3	
3700000	471.514805	1	-1.417218057738	0.935089083261	0.105130629921	-0.018168491113	0.000124324384	0.958487083688	N\A	0.039969356898	0.036008156355	0.004090758467	28	4	
3750000	466.900218	1	-1.462781519451	1.007277420280	0.002054924035	-0.012023648819	0.000096161614	0.960828427175	N\A	0.039345643181	0.034290519883	0.004376187653	40	5	
3800000	483.747369	1	-1.403516830008	0.945586669860	0.074517082133	-0.015350708900	0.000109174545	0.965482251727	N\A	0.034897900193	0.030803005883	0.003905616366	42	7	
3850000	477.550720	1	-1.367023010714	0.920434003286	0.105189336183	-0.019436251580	0.000106277476	0.968252673660	N\A	0.035821151105	0.032543379576	0.004361782927	44	4	
3900000	485.692102	1	-1.431630624426	0.967041809402	0.049971335985	-0.014152458338	0.000172424896	0.966533990087	N\A	0.034697101831	0.032588622477	0.004108208820	41	4	
3950000	484.981191	1	-1.403716090967	0.904031983264	0.153713844888	-0.025561473131	0.000097731328	0.965790597109	N\A	0.035176973196	0.032445050185	0.003984982437	47	6	
4000000	468.797061	1	-1.440033584400	0.959187411174	0.082996643444	-0.021586138558	0.000052464424	0.961432588797	N\A	0.038014898808	0.033885281492	0.004226526319	27	3	
4050000	479.352092	1	-1.440388506728	0.967244946957	0.070190759555	-0.020098310509	0.000116954097	0.969708972170	N\A	0.029500248401	0.028768064882	0.003738133977	40	4	
4100000	463.600438	1	-1.444221546639	0.979079875771	0.027128116161	-0.010257207711	0.000154744658	0.957734839505	N\A	0.038046346000	0.033337300250	0.004025089428	32	3	
4150000	486.680552	1	-1.400301509301	0.947519037002	0.080979289949	-0.018773198681	0.000104363866	0.972932033680	N\A	0.034413667774	0.031067721860	0.003629518985	46	3	
4200000	461.395863	1	-1.519437983202	1.018471224298	0.027115963682	-0.016438108880	0.000173731469	0.957492574446	N\A	0.041733310772	0.036993399813	0.004361416976	30	3	
4250000	461.558838	1	-1.502190458732	1.028813617209	-0.032445834209	-0.006705223982	0.000108610039	0.962697230788	N\A	0.038011326143	0.034307835333	0.004060882371	41	2	
4300000	466.960856	1	-1.469485489356	0.955913222619	0.111970246787	-0.025880490391	0.000142503742	0.960378202080	N\A	0.035398222138	0.032037382524	0.003860776328	31	4	
4350000	458.822003	1	-1.444608448430	0.974800122147	0.043982894336	-0.013135727064	0.000130542736	0.959174155329	N\A	0.040162029515	0.035902158498	0.004391080548	26	1	
4400000	482.706849	1	-1.516947692817	1.017443692086	0.012719091876	-0.015451024354	0.000142802146	0.963855730606	N\A	0.036405279189	0.033252070399	0.004254228147	35	4	
4450000	499.914678	1	-1.452196329200	0.971482396065	0.063556762061	-0.017774811036	0.000092912108	0.967278956545	N\A	0.035684762525	0.031804026610	0.003591269480	32	8	
4500000	488.140513	1	-1.356303811319	0.931171838515	0.080289468734	-0.016631205818	0.000119879760	0.968198478589	N\A	0.038974416556	0.035198172055	0.004262066980	33	5	
4550000	495.659402	1	-1.454728844241	0.981056308029	0.049009013146	-0.014329645174	0.000029150446	0.968772173837	N\A	0.033543860860	0.031545633344	0.004003234619	39	6	
4600000	483.734840	1	-1.448753083831	0.987406367612	0.051134311459	-0.018920744596	0.000027614797	0.971348359429	N\A	0.035123497745	0.032143007396	0.003934956762	49	4	
4650000	482.433854	1	-1.553503224433	1.082081710169	-0.041706216120	-0.015543566649	0.000073757069	0.969277486776	N\A	0.032077114123	0.030227106522	0.003962378815	34	6	
4700000	471.719907	1	-1.440566988759	0.979931646408	0.034127590399	-0.011623523668	0.000122867850	0.964192487848	N\A	0.039725186388	0.034728077088	0.003604845962	31	4	
4750000	475.637929	1	-1.546504779999	1.026809246815	0.023821122335	-0.011896069728	0.000089056518	0.968726277283	N\A	0.035656802683	0.032417145270	0.003850471154	38	4	
4800000	486.610284	1	-1.488252754229	1.009122672673	0.041196492187	-0.020094433871	0.000056013399	0.966651474079	N\A	0.036057422696	0.032552657075	0.003846922008	40	4	
4850000	493.882669	1	-1.472892495920	1.001585737606	0.026926212556	-0.012206169453	0.000104853879	0.968225163555	N\A	0.035740804767	0.031468672058	0.003559510748	37	8	
4900000	488.811977	1	-1.424080705494	0.981414438189	0.022115576893	-0.006474716825	0.000014236053	0.962956905714	N\A	0.039041847043	0.034841815830	0.003827978784	43	3	
4950000	481.999430	1	-1.490092276044	1.001290965332	0.044576931013	-0.016312917619	0.000036976246	0.973422644593	N\A	0.030710341659	0.028709219403	0.003435130116	42	7	
5000000	484.204423	1	-1.466101383153	0.980153893284	0.052519040163	-0.014342290680	0.000100491229	0.970000079876	N\A	0.033148789558	0.031551796014	0.003984689202	35	5	
5050000	479.337893	1	-1.538094518085	1.037464787327	-0.010786273682	-0.009299036738	0.000151859070	0.961422598077	N\A	0.039491867202	0.035038593139	0.004087464247	32	6	
5100000	466.454656	1	-1.352941565371	0.922062542007	0.074593722283	-0.011215593229	0.000113772136	0.962841059451	N\A	0.040047760886	0.034981012796	0.003829573982	30	6	
5150000	470.921547	1	-1.456036664320	0.982576296027	0.050409664664	-0.017278632773	0.000108168606	0.966832469107	N\A	0.039589357325	0.034862324117	0.004050407205	27	2	
5200000	473.167950	1	-1.484085192575	1.027206556067	-0.004919446019	-0.010057518341	0.000123247258	0.960278789513	N\A	0.036546250539	0.033927412582	0.003912619587	36	3	
5250000	468.615569	1	-1.489007321309	1.002083890942	0.026780297585	-0.013171702344	0.000111901415	0.962184047910	N\A	0.036482028051	0.033410606169	0.004000813198	41	4	
5300000	478.898319	1	-1.417985033587	0.956233032802	0.061031655980	-0.013551274062	0.000112602199	0.962360782111	N\A	0.037793833755	0.033433377865	0.003928058867	33	6	
5350000	464.097435	1	-1.471613463144	1.004070856651	-0.001450232429	-0.007413690051	0.000114886077	0.961159915041	N\A	0.040718560120	0.036422818344	0.004102071859	35	2	
5400000	476.935784	1	-1.345548909590	0.914921771064	0.108734869788	-0.019265325397	0.000118194985	0.964290392423	N\A	0.036526438143	0.032266159266	0.003788820544	36	4	
5450000	472.251775	1	-1.400467965516	0.946070920755	0.080975383313	-0.018259112569	0.000094470348	0.962117184250	N\A	0.038171888583	0.034558111693	0.003780223845	33	5	
5500000	485.755187	1	-1.360792293795	0.930603094863	0.077013717006	-0.015718403688	0.000098318575	0.963998330623	N\A	0.037165773679	0.032401598293	0.003732580610	33	4	
5550000	474.340636	1	-1.453037956317	0.959495973288	0.088785757941	-0.019126430864	0.000120853604	0.960295928671	N\A	0.038774108462	0.033898604340	0.003866214456	41	4	
5600000	496.210127	1	-1.433205817726	0.962362983161	0.075204560798	-0.017449621799	0.000083068715	0.971712269722	N\A	0.030485811789	0.028925697066	0.003803249084	38	5	
5650000	488.037322	1	-1.414646007387	0.964783817902	0.067761222279	-0.020242408931	0.000043617689	0.967038284769	N\A	0.035299959761	0.031872601311	0.003891170965	39	4	
5700000	482.393239	1	-1.409393888591	0.928869583806	0.108377875886	-0.019539293092	0.000083472449	0.968742004854	N\A	0.031187811238	0.026185642224	0.003617912118	39	5	
5750000	467.660996	1	-1.483026609316	0.983413406085	0.049123020185	-0.011841150658	0.000113637588	0.963268894744	N\A	0.038163651923	0.034252238793	0.003905140008	33	4	
5800000	487.374237	1	-1.464631745177	0.984648119601	0.063963114022	-0.016563142403	0.000119025913	0.962566740289	N\A	0.035938571927	0.031181475538	0.003901474222	37	5	
5850000	468.569159	1	-1.357609806832	0.919124871908	0.091048549467	-0.014800026643	0.000140632236	0.964156295463	N\A	0.040379704543	0.035176584147	0.003788963276	34	4	
5900000	469.561516	1	-1.465272538876	0.993502262842	0.030292316351	-0.016311932164	0.000118089142	0.965518488793	N\A	0.036487042448	0.032111179507	0.003870185450	34	4	
5950000	466.118640	1	-1.534538391085	0.988873524205	0.079565962682	-0.020306396523	0.000116403246	0.961028458030	N\A	0.041522626429	0.036678569753	0.004440781921	35	5	
6000000	469.801171	1	-1.435405723645	0.979442747121	0.046455858805	-0.015933292066	0.000134227857	0.961544212730	N\A	0.037856614376	0.033007555363	0.003769869424	31	6	
6050000	473.147548	1	-1.531588891640	1.017760838778	0.014812462206	-0.010846485129	0.000104641024	0.961231049777	N\A	0.036588907850	0.033794757267	0.004321419029	23	4	
6100000	464.171702	1	-1.393146868253	0.956955791869	0.073157925272	-0.020331797629	0.000088316206	0.960774358442	N\A	0.039766663067	0.035484271792	0.004134775419	38	3	
6150000	476.193024	1	-1.449014157121	0.967727726247	0.095094858168	-0.025796241990	0.000106909533	0.964892661315	N\A	0.040220468472	0.033541801223	0.004215017378	40	7	
6200000	480.423416	1	-1.534483831722	1.017801620671	0.015857766157	-0.013029734196	0.000058599313	0.964558600999	N\A	0.034898739039	0.031835413902	0.004093543387	34	5	
6250000	468.308681	1	-1.621479987727	1.091264266034	-0.060878405831	-0.006860054598	0.000109909989	0.962071485791	N\A	0.039309593896	0.035286401141	0.004206329577	29	4	
6300000	470.893857	1	-1.424536103993	0.939690579799	0.079153183805	-0.016468055037	0.000228377236	0.961194501162	N\A	0.036737659857	0.033300024729	0.003995434708	44	7	
6350000	479.123200	1	-1.533803422704	1.045006875381	-0.032171965408	-0.005727850753	0.000178059451	0.967838115637	N\A	0.038196627234	0.034678951575	0.004340862516	33	7	
6400000	478.564798	1	-1.355418377207	0.907907832978	0.133143527680	-0.026287478156	0.000126477110	0.963498803672	N\A	0.035666459500	0.033373766636	0.004323322886	39	4	
6450000	480.757418	1	-1.344511488559	0.943247659239	0.058031920750	-0.017314569778	0.000092811467	0.966361300059	N\A	0.036788679940	0.031422552895	0.003558808835	44	6	
6500000	472.280082	1	-1.498737854871	1.013818423845	0.011025265219	-0.011675919874	0.000115162418	0.959895166530	N\A	0.036076667100	0.032101069167	0.004086189208	43	5	
6550000	487.007618	1	-1.436953651160	0.980559438532	0.062005253532	-0.022545983398	0.000045074304	0.970450642919	N\A	0.037582599248	0.032753494706	0.003592381817	40	4	
6600000	484.553532	1	-1.368075119771	0.934931385749	0.065430603552	-0.012442151104	0.000117636971	0.962197327339	N\A	0.035894947491	0.032900013988	0.004037798310	33	5	
6650000	490.081615	1	-1.424833948771	0.970083910340	0.070167145848	-0.018007052327	0.000049360476	0.969008651093	N\A	0.036752598571	0.033156711598	0.004152335096	36	4	
6700000	489.499875	1	-1.504266081809	1.036920594396	-0.007867955116	-0.010567772189	0.000026606124	0.968833674572	N\A	0.036104271250	0.033045643162	0.004078343887	35	6	
6750000	489.599919	1	-1.445137101165	0.979252795101	0.066424592167	-0.017923659189	0.000025910344	0.965358215695	N\A	0.036997055246	0.031613647927	0.004097042235	44	5	
6800000	491.074554	1	-1.601155400545	1.066870033893	-0.012113890016	-0.015889091127	0.000007664527	0.968376588252	N\A	0.034017759188	0.031297249934	0.003868216493	32	7	
6850000	499.732655	1	-1.434165229925	0.953038788779	0.089761255050	-0.021962696148	0.000121508485	0.968422388853	N\A	0.034182048640	0.030217387515	0.003654486418	30	9	
6900000	472.504243	1	-1.360246522118	0.972015153839	0.001208677050	-0.005529663488	0.000101597427	0.962696365221	N\A	0.040406100781	0.035287738291	0.004108919732	37	3	
6950000	485.489731	1	-1.338287687085	0.919842561495	0.087593782799	-0.015844383571	0.000028888851	0.968408268430	N\A	0.035859821675	0.030922816025	0.003777619260	46	3	
7000000	466.275040	1	-1.367806037425	0.922154111786	0.087541058855	-0.013071931611	0.000114016500	0.960491168767	N\A	0.042999128165	0.037136758504	0.004374687330	29	2	
7050000	482.252760	1	-1.450130252593	0.972137145483	0.073979003646	-0.022804567525	0.000078455596	0.965620536075	N\A	0.035034967197	0.031040493003	0.003980401405	39	7	
7100000	470.896740	1	-1.356139492274	0.913184554579	0.111658004752	-0.019792140692	0.000141998825	0.963568500520	N\A	0.038210222814	0.032916161830	0.003931322076	32	3	
7150000	472.047421	1	-1.444914704580	0.959141891800	0.076523831892	-0.016548576452	0.000091789706	0.962516230980	N\A	0.037040758829	0.033361800118	0.004279913358	32	2	
7200000	465.739077	1	-1.448897057676	0.963340178891	0.083532244023	-0.021067357774	0.000121675997	0.963667643027	N\A	0.037162363539	0.033026416941	0.003729085292	34	2	
7250000	478.124120	1	-1.437832056850	0.976963954659	0.068373582399	-0.015979183699	0.000151058458	0.960406034970	N\A	0.038720359209	0.034822177915	0.004127798478	42	3	
7300000	471.718941	1	-1.399481963337	0.945652521145	0.075704244843	-0.017598287552	0.000251208780	0.963310183762	N\A	0.036852141647	0.032985736254	0.004134175927	32	5	
7350000	481.660828	1	-1.481540147243	1.015864973702	0.016758481082	-0.013036202883	0.000111976947	0.965826135175	N\A	0.039880685494	0.035395925713	0.004058598243	30	5	
7400000	481.266533	1	-1.381747180768	0.944140074624	0.061481397730	-0.013799861528	0.000115977540	0.965880897622	N\A	0.035744213516	0.031731193400	0.003810335861	30	2	
7450000	480.541039	1	-1.492567616136	1.012851048112	0.007884523811	-0.011864203802	0.000091301946	0.966328911524	N\A	0.038761849297	0.034118147056	0.003710576145	32	3	
7500000	489.074419	1	-1.491718634944	1.009892441898	0.039974774187	-0.019423648440	0.000083244427	0.968851775317	N\A	0.035891097752	0.031119100939	0.003491300894	44	4	
7550000	484.283651	1	-1.334912482466	0.899649237128	0.120564920148	-0.018748854565	0.000117402344	0.963465384647	N\A	0.038192476411	0.033954983938	0.003847475817	39	5	
7600000	476.497782	1	-1.249176042621	0.859193131583	0.122077209024	-0.013344394262	0.000109625131	0.961825190418	N\A	0.038339682526	0.034246680859	0.003973884209	36	4	
7650000	467.064975	1	-1.489729785012	1.009185990744	-0.001996857155	-0.007098089225	0.000136432816	0.959618381277	N\A	0.037000744038	0.033530147605	0.004003049697	26	4	
7700000	477.214967	1	-1.506483923479	1.021951910348	-0.011159613037	-0.002394251624	0.000107605166	0.961649186281	N\A	0.036604823917	0.033102727594	0.004308259176	37	4	
7750000	464.973335	1	-1.445369094163	0.982215279412	0.062123308618	-0.020677853968	0.000109146117	0.960243669558	N\A	0.039596894518	0.034836455145	0.004438079522	37	3	
7800000	476.988690	1	-1.421074336939	0.971899307168	0.023383852691	-0.008253026249	0.000116614017	0.960116392521	N\A	0.039128813981	0.034355998600	0.003978782979	24	3	
7850000	471.052196	1	-1.449544916988	0.970783773670	0.056201463692	-0.015415705576	0.000099071873	0.978584020030	N\A	0.038967620425	0.034984986301	0.003634795162	32	7	
7900000	467.954479	1	-1.595792604429	1.040670169904	0.019478927083	-0.015449531203	0.000119190246	0.962241125497	N\A	0.037007338991	0.032384412749	0.004148076803	28	3	
7950000	470.508710	1	-1.583937073348	1.008749482414	0.017805403230	-0.013467673140	0.000096467157	0.962398222816	N\A	0.039787765150	0.034218146934	0.003896144161	48	5	
8000000	477.630943	1	-1.532836400902	1.039626521746	-0.005352063122	-0.013688103449	0.000085490114	0.969175882846	N\A	0.039475813481	0.032857106293	0.003417580636	46	3	
8050000	467.059824	1	-1.400370046032	0.947862957122	0.051308486662	-0.009897177613	0.000111962879	0.961261119767	N\A	0.038036146409	0.034592770951	0.004051173237	33	2	
8100000	498.551135	1	-1.492134894400	1.010207633638	0.014066063872	-0.011708300322	0.000111222394	0.966447802513	N\A	0.038656844675	0.034204197383	0.003783987734	37	7	
8150000	482.195506	1	-1.414340150648	0.934482944296	0.107540224276	-0.020132999787	0.000092988451	0.964562740543	N\A	0.038385636762	0.034406114456	0.004138233095	30	6	
8200000	472.245477	1	-1.503429753226	1.014822868010	0.001148287140	-0.011733379768	0.000108025803	0.960633507703	N\A	0.035776308743	0.033551420828	0.004056898969	32	4	
8250000	468.041834	1	-1.506460558686	1.012769937129	0.016076968997	-0.013111821282	0.000107885141	0.964336053305	N\A	0.036166620847	0.033782551091	0.004153348792	33	4	
8300000	454.778391	1	-1.430336526371	0.962430162197	0.079183851735	-0.022021460522	0.000094451762	0.957776038718	N\A	0.041439381375	0.035264997318	0.003844091814	34	2	
8350000	480.836796	1	-1.482131658876	1.046379307307	-0.043544473096	-0.004986916854	0.000146635085	0.965537915785	N\A	0.038749403193	0.034156554814	0.003481255908	27	4	
