Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m7-fab-005.txt
Log File Name:                   MED_d1_m7-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1781372527
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m7-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
6250000	607.599344	1	-0.106558208690	0.566639575097	0.279742796419	-0.016793255123	0.000088697331	0.985075211122	N\A	0.022896138060	0.020872692317	0.002787728227	46	1	
6300000	613.177088	1	-0.098608926180	0.542521235515	0.296347414954	-0.013270242796	0.000035617431	0.981694643085	N\A	0.025644174304	0.022240054578	0.002814434027	34	4	
6350000	610.692587	1	-0.144098677558	0.551867982298	0.311873810692	-0.016400915736	0.000058623958	0.991981738858	N\A	0.026083588799	0.021125077302	0.002351465725	32	4	
6400000	607.639487	1	-0.079037937683	0.547000007385	0.288362884804	-0.014797977749	0.000111454176	0.980792548888	N\A	0.024195452370	0.020494623987	0.002780459866	39	3	
6450000	601.857806	1	0.010507508196	0.477100086538	0.376176566883	-0.023177888432	0.000101233625	0.982727902679	N\A	0.026861840625	0.023119177308	0.002618058792	48	2	
6500000	608.856622	1	-0.128509765461	0.580132122464	0.265462622032	-0.014151636293	0.000076736999	0.983693328351	N\A	0.025324148693	0.021795058126	0.002404704228	45	4	
6550000	618.140931	1	-0.119736375841	0.570670665070	0.276109364690	-0.012957311710	0.000117735070	0.983295797970	N\A	0.026415386508	0.023285325054	0.002606970943	46	1	
6600000	606.934073	1	-0.164028774375	0.596397264110	0.278177501357	-0.017364506037	0.000023443417	0.979467649420	N\A	0.026733533757	0.023424955630	0.002902082274	44	5	
6650000	618.094824	1	-0.094159666854	0.555772242279	0.293191816762	-0.015995343342	0.000025581215	0.981286620357	N\A	0.026946868943	0.023458994667	0.002846949902	45	3	
6700000	625.229337	1	-0.147599684042	0.579484403271	0.284595430291	-0.018674080634	0.000074444293	0.989893013300	N\A	0.022977596375	0.018613435975	0.002349008773	47	4	
6750000	628.198327	1	-0.112278054822	0.580978567566	0.268910596164	-0.014112034319	0.000075168380	0.983985835007	N\A	0.024847107539	0.021778339369	0.002849181173	47	7	
6800000	608.026027	1	-0.116032778281	0.557417324218	0.312490627168	-0.020396462932	0.000109376730	0.981291448159	N\A	0.024410054907	0.022411164624	0.002983995095	35	2	
6850000	609.975749	1	-0.235335921295	0.644138450417	0.222456517930	-0.011871386117	0.000215225524	0.981878710695	N\A	0.024951418294	0.022372339512	0.002947584613	51	3	
6900000	601.328940	1	-0.277798106970	0.643317118694	0.235742833380	-0.013557280494	0.000078291580	0.982195538405	N\A	0.025487438442	0.022157376809	0.002648490267	48	6	
6950000	620.476696	1	-0.101489899231	0.582485718436	0.262241765247	-0.011800693747	0.000099930318	0.988171872222	N\A	0.026347449123	0.022830432244	0.002805640880	33	5	
7000000	622.445864	1	-0.308278955185	0.683980335893	0.182997190450	-0.010515034126	0.000090202682	0.982982904170	N\A	0.026335603031	0.022499120908	0.002657037270	36	4	
7050000	622.191815	1	-0.050226967414	0.531824449035	0.294401271493	-0.012395595499	0.000092845406	0.981805269281	N\A	0.026228844154	0.023210875316	0.002640237543	43	3	
7100000	626.469157	1	-0.204733293051	0.638101325754	0.214626540170	-0.008618602585	0.000086784819	0.983641847333	N\A	0.025318247744	0.023076795877	0.002847091830	40	5	
7150000	615.157039	1	-0.176839463273	0.610515835855	0.244746768260	-0.012995549195	0.000018012835	0.980757015569	N\A	0.026419481534	0.022423233939	0.002656694152	38	5	
7200000	633.269978	1	-0.150858769459	0.585021767069	0.266176929639	-0.013289292971	0.000096728009	0.987545056628	N\A	0.025116437297	0.021086039976	0.002548365692	37	3	
7250000	602.304666	1	-0.224448831426	0.628904565458	0.226101574446	-0.010725015838	0.000105578886	0.977931556276	N\A	0.026764467236	0.023443457858	0.002850750550	36	3	
7300000	643.360264	1	-0.113160788237	0.577205536937	0.261241469395	-0.009000190861	0.000057575137	0.986222813459	N\A	0.022998364728	0.019947922123	0.002312273569	46	5	
7350000	627.769146	1	-0.236499190238	0.615518385539	0.259757264676	-0.016553420665	0.000087449137	0.983567382174	N\A	0.025755046350	0.022394502520	0.002775926737	42	7	
7400000	618.596575	1	-0.294915808308	0.670492567913	0.194168447517	-0.009034096722	0.000092703030	0.982851338585	N\A	0.026250104540	0.022527589433	0.002766067804	46	4	
7450000	606.058759	1	-0.203719973495	0.621767091060	0.249949403252	-0.017450456435	0.000011669085	0.985369289290	N\A	0.025777606343	0.022220276522	0.003017114511	49	2	
7500000	604.470265	1	-0.158545681922	0.583892991364	0.283580265772	-0.017883716649	0.000016980453	0.980456103122	N\A	0.025330330029	0.022089677194	0.002773188145	47	4	
7550000	628.718978	1	-0.159328955639	0.599032259301	0.257544159788	-0.011262015444	0.000011880177	0.982605170420	N\A	0.024021309907	0.022487114047	0.002941465158	52	6	
7600000	628.827720	1	-0.146703727584	0.585242928452	0.257962464751	-0.013068404909	0.000014569676	0.983017876711	N\A	0.024527615026	0.021468784644	0.002712265937	41	3	
7650000	621.941271	1	-0.079479274287	0.541922524892	0.300028058349	-0.015217841406	0.000013758681	0.981986616147	N\A	0.025361914414	0.022085900221	0.002625459991	42	4	
7700000	616.138561	1	-0.239055331135	0.653958755986	0.206008483218	-0.010071454606	0.000005307790	0.979842965510	N\A	0.025200394280	0.022285280403	0.002697103689	45	4	
7750000	619.864763	1	-0.149762646449	0.602010661667	0.242489506747	-0.011850432647	0.000005816182	0.979255425033	N\A	0.024489660741	0.022344764234	0.002970524091	34	5	
7800000	626.661872	1	-0.177189414702	0.602270013257	0.259749855058	-0.014143065046	0.000014210318	0.982423987418	N\A	0.025707244501	0.022320376753	0.002673532329	35	3	
7850000	611.289732	1	-0.151424899761	0.610464099835	0.208890134324	-0.001120557325	0.000010214936	0.981839476015	N\A	0.024548505642	0.021587053677	0.002870652554	47	3	
7900000	598.165394	1	-0.058261162211	0.531259545031	0.305256647716	-0.012455379238	0.000006981111	0.983473522778	N\A	0.026328932187	0.023291221197	0.002825593329	42	1	
7950000	610.139685	1	-0.225040185741	0.623761898103	0.246774018459	-0.013696297060	0.000012654724	0.985557061432	N\A	0.025240963868	0.021068255574	0.002531359646	41	2	
8000000	608.759987	1	-0.037438856277	0.522955418755	0.312072699890	-0.014015954745	0.000009853901	0.983820087550	N\A	0.026910051864	0.022738783204	0.002896874801	40	2	
8050000	617.389802	1	-0.163429698696	0.601678809561	0.232378404945	-0.007490539330	0.000016621756	0.980275091651	N\A	0.025936803480	0.023144757417	0.002652740881	45	3	
8100000	622.136555	1	-0.114894787248	0.585000348354	0.248572325571	-0.012375663500	0.000013646481	0.981926762018	N\A	0.023925033014	0.020984499180	0.002767903552	40	3	
8150000	628.558017	1	-0.253677929291	0.652697208725	0.233346334656	-0.013437159903	0.000097056067	0.985886762544	N\A	0.024775602208	0.021601719439	0.002017226165	37	5	
8200000	631.415193	1	-0.237566137071	0.643653642262	0.196921934367	-0.005459423899	0.000087632838	0.982748255594	N\A	0.025875771286	0.022823826651	0.002770017217	49	4	
