Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-fab-001.txt
Log File Name:                   SCH_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1195026262
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2700000	456.717405	1	-1.685829259264	1.200608027799	-0.051094092389	0.041429077249	0.001507279618	0.000145979825	0.963690883884	N\A	0.111169315829	0.016942267208	0.045334681249	0.008283851909	50	2	
2750000	481.399251	1	-1.615010780884	1.110601426789	-0.023100810626	0.015451647996	-0.005770286367	0.000099921145	0.961771389188	N\A	0.111905434406	0.015862323111	0.047796154526	0.008091741451	38	4	
2800000	471.171294	1	-2.216237932814	1.631641581681	-0.103214749302	-0.172294480489	0.035265980552	0.000117709428	0.961802939624	N\A	0.118348897264	0.017408314511	0.049487950785	0.008889741267	39	5	
2850000	483.821194	1	-1.786445663656	1.220189361995	-0.031707347234	-0.012658020680	-0.006608071108	0.000045723670	0.961098249828	N\A	0.101121620198	0.013079446809	0.047254792617	0.007623742974	41	2	
2900000	486.850220	1	-2.247956460514	1.630514347325	-0.092658219993	-0.210801965745	0.032761645610	0.000099185677	0.965557836886	N\A	0.118512968261	0.017374624972	0.047259840507	0.008301210110	32	4	
2950000	500.598594	1	-1.679117584184	1.194892563186	-0.042118687423	-0.004313003424	0.004675523309	0.000106892699	0.973006339517	N\A	0.094210308288	0.013115880107	0.043433895825	0.007496732590	34	7	
3000000	480.038620	1	-2.000802838791	1.409959933113	-0.060785288670	-0.120557030662	0.017271802224	0.000132445448	0.964116308945	N\A	0.125915925570	0.018140193248	0.050257725494	0.008861643157	25	4	
3050000	481.652887	1	-1.816942680686	1.300069830833	-0.056109901339	-0.049591660132	0.010466678712	0.000167068242	0.966274930685	N\A	0.101460652424	0.014940945127	0.042944464428	0.007897891428	28	2	
3100000	465.831828	1	-2.000690049183	1.436643793204	-0.071838422642	-0.101318701046	0.015356022970	0.000170810146	0.958293337133	N\A	0.104278502645	0.013940250458	0.047969336282	0.007666466129	41	2	
3150000	472.002491	1	-2.109006001040	1.512909665353	-0.086854271289	-0.097679419512	0.020975237962	0.000119128076	0.961349345942	N\A	0.119104783904	0.017561965564	0.048393269542	0.008694621737	35	3	
3200000	468.338240	1	-1.672096867252	1.156764520288	-0.031228764485	0.006060950923	-0.000378714219	0.000195411431	0.960104675961	N\A	0.110398431104	0.014544636162	0.050982306359	0.008656682895	31	2	
3250000	470.780221	1	-2.038804436718	1.463452096376	-0.078886861658	-0.083640077893	0.018565770407	0.000023344781	0.969148519661	N\A	0.114753660039	0.016960520912	0.045749873747	0.008397040987	44	3	
3300000	464.558571	1	-1.818748680976	1.267967840615	-0.038551894993	-0.054104717131	0.001900403049	0.000118915694	0.959539585579	N\A	0.114337930580	0.016163135655	0.050509219079	0.008497131287	39	3	
3350000	476.237542	1	-2.014259326079	1.394338281689	-0.048237961260	-0.162908248786	0.021436350641	0.000138128376	0.966418739786	N\A	0.110365397360	0.015601656157	0.045414659453	0.007206542002	35	6	
3400000	473.121681	1	-2.229389812829	1.626216768977	-0.099723298159	-0.176346139914	0.033292877678	0.000077358854	0.960260421856	N\A	0.112892266276	0.016298285552	0.048855894425	0.008703546019	44	4	
3450000	466.366485	1	-2.021334908103	1.469216119060	-0.079790261747	-0.130148933875	0.027485760293	0.000133596472	0.959522727708	N\A	0.116247676288	0.017638948920	0.046884003676	0.008735087294	25	3	
3500000	482.654983	1	-1.860731672091	1.324411414591	-0.063142582235	-0.009421466548	0.006876388257	0.000097187519	0.965031717425	N\A	0.114370121807	0.017089802097	0.045918524507	0.008619794274	35	3	
3550000	468.729047	1	-1.726537069486	1.241436976604	-0.046652301237	-0.017081348300	0.003985140051	0.000015656574	0.962570298700	N\A	0.102680708343	0.015618738486	0.042476661217	0.007955019368	37	2	
3600000	462.508923	1	-1.708315702111	1.203163055288	-0.037589161365	-0.016279494554	-0.000635612246	0.000023908758	0.965811407664	N\A	0.112884730701	0.016168803540	0.046873258739	0.008612514925	37	2	
3650000	480.895696	1	-1.975433137148	1.361629562069	-0.065504046325	-0.058524032112	0.012739306386	0.000014397939	0.965047726327	N\A	0.106854760177	0.016369945557	0.043836966624	0.008456306012	33	5	
3700000	470.344083	1	-1.838916077841	1.350265108723	-0.058433006822	-0.099033508230	0.017713958595	0.000012397346	0.964527503214	N\A	0.119726968107	0.017060512360	0.048729708714	0.008009937551	42	5	
3750000	456.582830	1	-2.101000369291	1.468701642515	-0.073901009454	-0.098025017455	0.016469794204	0.000111294045	0.962353856556	N\A	0.120863137230	0.018132088587	0.049054124103	0.009212765418	30	4	
3800000	482.557403	1	-2.017610368428	1.442357908096	-0.081029595760	-0.067634385892	0.021339940122	0.000094616600	0.968918652922	N\A	0.127255946542	0.018934439264	0.048860264769	0.009087920034	42	3	
3850000	474.275032	1	-1.725071499031	1.208327523579	-0.039149904158	-0.028527492064	0.004786556037	0.000101706068	0.967522151999	N\A	0.096662332847	0.014521795675	0.042890569598	0.007587267141	30	3	
3900000	459.494938	1	-2.316125726870	1.607981201852	-0.085017616884	-0.176860147364	0.027065024022	0.000144727553	0.955221502171	N\A	0.142324691862	0.020976259283	0.056502450197	0.010275162373	33	0	
3950000	469.939323	1	-1.843778569919	1.276863308611	-0.041281751057	-0.059143550821	0.004380744282	0.000083655389	0.963737683196	N\A	0.112384472383	0.017867401102	0.043659111537	0.008968189418	28	3	
4000000	466.252908	1	-1.962613504613	1.417393910023	-0.071122440319	-0.111757485377	0.024587274031	0.000179937817	0.963764990380	N\A	0.116120015106	0.016040119101	0.050253589314	0.008478491322	46	5	
4050000	487.809205	1	-1.824401824966	1.313201855089	-0.053572850221	-0.066824061984	0.014616732675	0.000085397855	0.970329216285	N\A	0.103139086051	0.014268982307	0.043241286449	0.007168898236	39	4	
4100000	478.312312	1	-2.249682967207	1.579379733806	-0.078304126477	-0.165645347573	0.015845807925	0.000098735044	0.964045836214	N\A	0.118754758675	0.016432156173	0.049677547052	0.008188369487	35	2	
4150000	480.522172	1	-2.090495340238	1.458503390496	-0.068948319185	-0.125436020062	0.023166243077	0.000125961126	0.966083889168	N\A	0.109926325726	0.016592061915	0.044056581534	0.007850849723	31	3	
4200000	477.418111	1	-2.267727846626	1.595882359080	-0.089612387785	-0.132214522457	0.019785835432	0.000102348975	0.963043496629	N\A	0.120308479890	0.016691296733	0.049629935297	0.008509814464	34	3	
4250000	473.719926	1	-2.260948366963	1.635828975258	-0.102340377074	-0.161152234302	0.030994258377	0.000077058565	0.964331130540	N\A	0.108402496832	0.015389967876	0.047015309222	0.008315183367	41	2	
4300000	488.200504	1	-2.207524487722	1.577478199129	-0.086653287759	-0.178289305618	0.030601436357	0.000097188151	0.967219261525	N\A	0.114805586472	0.017090667562	0.046330607582	0.008700401844	47	1	
4350000	473.833176	1	-2.280603054592	1.594798457278	-0.086255043698	-0.157259521238	0.024010000373	0.000227616127	0.964067109419	N\A	0.112533268092	0.015212062532	0.049683933376	0.008272979758	35	2	
4400000	473.200836	1	-2.284307364678	1.623748583864	-0.098441096831	-0.159410587258	0.032300750519	0.000182165878	0.965162173640	N\A	0.112465239941	0.015597183721	0.047611485778	0.008218715954	28	1	
4450000	463.736657	1	-2.420546190534	1.707020058175	-0.100461936643	-0.191664786622	0.023950538123	0.000107736075	0.961481372686	N\A	0.115123206416	0.015998922198	0.048418960862	0.007879895086	24	6	
4500000	472.718659	1	-2.113435270181	1.491047339895	-0.075945006373	-0.122047894858	0.021553692506	0.000073824114	0.964322273964	N\A	0.112760450911	0.016062933045	0.047923652950	0.008458554994	38	1	
4550000	484.317237	1	-2.030578795386	1.385669294730	-0.057958605802	-0.067945108538	0.010446494549	0.000091548067	0.963636758598	N\A	0.112821099152	0.016411060154	0.048294219353	0.009000704331	32	3	
4600000	486.321669	1	-2.222845240895	1.551993498203	-0.074205789364	-0.172379941148	0.018830423465	0.000134260932	0.964232135960	N\A	0.115899695585	0.016451057075	0.048023722682	0.008327295689	30	4	
4650000	470.547957	1	-1.962890766172	1.401902790547	-0.065581302901	-0.081011004646	0.012245443308	0.000108075908	0.962437433331	N\A	0.106272072618	0.014372435974	0.047021075112	0.007287154733	33	2	
4700000	478.185403	1	-2.154335312500	1.508970455178	-0.085876310738	-0.065473991665	0.013880546424	0.000172338625	0.962094168543	N\A	0.095044106177	0.012026636722	0.045932202668	0.007569093366	35	3	
4750000	497.611870	1	-2.291712968873	1.648711715813	-0.099179479673	-0.166556876305	0.027130244024	0.000091576437	0.965240787046	N\A	0.108895549526	0.015335069629	0.045682986431	0.007769971149	40	7	
4800000	470.034285	1	-2.183523941056	1.535289015000	-0.075001840680	-0.151162980971	0.020519875130	0.000137747316	0.958999775740	N\A	0.115352104658	0.015564988872	0.051008678661	0.008363532895	29	3	
4850000	461.554439	1	-1.743518847327	1.237415292303	-0.043826149121	-0.023680625664	0.001387669560	0.000084225855	0.965020917330	N\A	0.115209581952	0.016680006769	0.046910317010	0.008126397019	36	2	
4900000	483.028246	1	-1.917366755726	1.345690480139	-0.056982988361	-0.042518694561	0.002090102863	0.000078982398	0.963415893551	N\A	0.113725008239	0.016926605742	0.046988521660	0.008844384945	28	3	
4950000	470.368033	1	-2.317056012522	1.648719010677	-0.092198019065	-0.211545411853	0.034002392549	0.000149043527	0.970171039173	N\A	0.108619744893	0.015639603785	0.046839385736	0.008431101496	43	1	
5000000	479.964503	1	-2.183081070905	1.547290264017	-0.088271325345	-0.111105715682	0.019600680303	0.000117709673	0.961729706552	N\A	0.125859974222	0.018688307309	0.050144138069	0.009561635021	35	1	
5050000	467.213206	1	-2.175554922559	1.539278650170	-0.086493029528	-0.122173690561	0.022985007973	0.000121092126	0.962046174336	N\A	0.123488487808	0.018038538874	0.049505050016	0.008839364447	21	3	
5100000	469.724758	1	-2.050203490556	1.470329051990	-0.072116208351	-0.118924675684	0.021071237936	0.000124092009	0.968988452774	N\A	0.110243937963	0.015999913872	0.045024381101	0.008096031802	37	3	
5150000	476.236170	1	-2.035294213344	1.440912562023	-0.069379353334	-0.095494004293	0.012807544147	0.000090770116	0.963344758095	N\A	0.115943521278	0.016646611028	0.048464964885	0.008691288227	33	1	
5200000	459.817304	1	-1.962453556390	1.361283718365	-0.063160496896	-0.040177002426	0.011983122685	0.000136606149	0.956508371058	N\A	0.114595465266	0.015339357388	0.050336738864	0.008294558629	34	3	
5250000	463.435451	1	-1.814116073164	1.266492556199	-0.044802123618	-0.055124241220	0.008982197513	0.000096588540	0.963675563549	N\A	0.112256626210	0.015677858276	0.049385011088	0.008389260727	33	2	
5300000	478.926427	1	-1.965636444678	1.373371549698	-0.050999978688	-0.100762839768	0.008938682532	0.000048192789	0.965566667995	N\A	0.127112645829	0.019025916146	0.049478021140	0.009563045481	48	4	
5350000	491.175732	1	-1.754514149614	1.244028653010	-0.051683385188	-0.000321349546	0.005513451782	0.000110331639	0.967703974784	N\A	0.107664952307	0.016272927034	0.043938691103	0.008138811048	31	5	
5400000	497.595546	1	-2.107436626694	1.520651042251	-0.084293009284	-0.122725312205	0.021584206679	0.000104563208	0.975821475480	N\A	0.098106029500	0.016055817715	0.036050499739	0.007623201822	46	6	
5450000	487.835102	1	-1.933157363567	1.356296504789	-0.057745044764	-0.048908165642	0.003606956422	0.000063581945	0.967069545885	N\A	0.095678348681	0.012892875841	0.043343695993	0.007177741536	32	3	
5500000	475.859079	1	-2.364090059057	1.645078617508	-0.093924051103	-0.143075952203	0.023708466190	0.000091815377	0.964079793189	N\A	0.106676266668	0.015453528988	0.044619793178	0.008084501236	37	3	
5550000	480.542254	1	-2.012120735794	1.414607096528	-0.071945004192	-0.073900639272	0.019289201437	0.000111640777	0.966708230832	N\A	0.109685912192	0.016009372828	0.045168759332	0.007858544156	25	3	
5600000	493.042081	1	-2.018066956533	1.410682326517	-0.058803853792	-0.118461422460	0.016230985420	0.000093776212	0.965474696585	N\A	0.105887894990	0.015165273855	0.045825498786	0.007769399875	35	7	
5650000	478.828581	1	-1.948882767814	1.373446210224	-0.060172166934	-0.091785345104	0.016154131735	0.000081124588	0.964755990159	N\A	0.114152285607	0.016568674654	0.047847486709	0.008435867122	47	8	
5700000	479.081183	1	-1.956944154321	1.390276198449	-0.060880778476	-0.089918050856	0.009273724103	0.000103009777	0.965319456048	N\A	0.098672583387	0.014818789098	0.045548017168	0.008620288576	34	4	
5750000	486.659528	1	-1.877953579742	1.313839835240	-0.053011819370	-0.040491551185	0.006025797674	0.000095203479	0.960941552485	N\A	0.121046004836	0.017659728738	0.050323502888	0.009257923280	30	4	
5800000	486.965343	1	-1.945308550697	1.343331828212	-0.055496485920	-0.056945435830	0.009146534281	0.000149258153	0.964144363825	N\A	0.105976115891	0.015060704275	0.045524814657	0.007955075454	28	2	
5850000	480.137892	1	-1.775724051775	1.229644450881	-0.039631957166	-0.032469805966	0.004794336893	0.000104718988	0.969191137127	N\A	0.112067694051	0.016572604475	0.044825997759	0.008451650343	34	2	
5900000	491.737481	1	-2.376063245626	1.716511556751	-0.110246504570	-0.202140553637	0.035127315177	0.000074467756	0.968901404244	N\A	0.102303146230	0.014838334941	0.043456435823	0.007786299522	40	7	
5950000	492.376238	1	-1.775615411585	1.256313085498	-0.030895695663	-0.112987591827	0.007667249124	0.000032451205	0.973876470910	N\A	0.088959695249	0.013004288420	0.040470064655	0.007057092513	38	6	
6000000	464.359109	1	-2.093150632222	1.460206524323	-0.066049534332	-0.099048955453	0.009060361340	0.000093056074	0.966119290695	N\A	0.105541629993	0.015133390424	0.045440959097	0.007920609330	36	4	
6050000	473.521851	1	-2.138801644777	1.541990631086	-0.097288851083	-0.097875846929	0.029508360922	0.000096580693	0.967217093062	N\A	0.116870594919	0.017398008787	0.047377607767	0.008655700913	27	3	
6100000	482.530298	1	-1.817857296772	1.308400301765	-0.063858884008	-0.022669308146	0.010592449675	0.000099241389	0.966573457701	N\A	0.103973434133	0.016081021145	0.037547077552	0.007911707372	43	3	
6150000	473.704351	1	-2.255789461168	1.557848565695	-0.076317807758	-0.134930213892	0.016989238276	0.000097079245	0.961481588597	N\A	0.110879832918	0.015616882834	0.048427909811	0.008482003739	24	3	
6200000	488.283667	1	-2.052611182207	1.454622864507	-0.080191531688	-0.068243710777	0.018660723682	0.000114402264	0.971946076804	N\A	0.107525036378	0.015995006012	0.043164727793	0.007825388550	40	5	
6250000	509.544434	1	-1.895450217700	1.368949374674	-0.061320698461	-0.091797455927	0.014378480966	0.000074899447	0.984656030666	N\A	0.062354981738	0.011026062067	0.027008490144	0.006226982600	33	9	
6300000	481.189051	1	-1.900608095182	1.319899013007	-0.045735274383	-0.060368038717	0.001625747418	0.000128932028	0.961935324301	N\A	0.120808361022	0.019129549895	0.045940747421	0.009341296693	38	4	
6350000	483.534683	1	-1.915183929470	1.381935235066	-0.063322370502	-0.101520812743	0.019564755379	0.000059854011	0.965247906579	N\A	0.117100278319	0.017242521755	0.046946349316	0.008518014140	42	5	
6400000	498.622361	1	-2.155960451475	1.526355880624	-0.086367864460	-0.099405652425	0.019478127542	0.000099470600	0.972588871699	N\A	0.107629215793	0.016274464458	0.043323777250	0.008172088228	31	6	
6450000	486.635843	1	-2.135345034982	1.509988623849	-0.085818417133	-0.084155146137	0.017664085987	0.000072556094	0.967917251618	N\A	0.108404262668	0.016031502587	0.046530826430	0.008924498921	35	3	
6500000	499.082961	1	-2.008982930853	1.455787902056	-0.081939360488	-0.075145381131	0.016924008956	0.000072353522	0.968114155493	N\A	0.104517060188	0.015869642390	0.042169737560	0.008288704958	38	5	
6550000	498.536154	1	-2.051350382104	1.439638802648	-0.066875914641	-0.101691093823	0.012936886673	0.000111279348	0.973945350336	N\A	0.106223946008	0.014833639552	0.045736015360	0.007656663344	29	5	
6600000	464.526208	1	-1.769177040229	1.236543512549	-0.041727835024	-0.028408130725	0.003298451973	0.000125900417	0.963712632215	N\A	0.114354327736	0.017544423163	0.045524098776	0.008777856134	40	3	
6650000	482.739517	1	-1.995857718271	1.425919189879	-0.079331881008	-0.044875170065	0.014022693186	0.000144160392	0.965534455349	N\A	0.106580392549	0.015659780647	0.044838599627	0.008093380546	40	3	
6700000	467.114511	1	-2.061662249122	1.443122333232	-0.068016045317	-0.103577106920	0.016530043068	0.000118703489	0.962232721139	N\A	0.120742834677	0.017420870716	0.049693763333	0.008686001421	36	3	
6750000	467.882893	1	-1.964926096428	1.402843860177	-0.056103767068	-0.114798461168	0.013676359606	0.000134644178	0.959974446685	N\A	0.107400969068	0.015726234934	0.046405928859	0.008234968551	32	4	
6800000	494.002952	1	-1.865849835136	1.331610148176	-0.047193909381	-0.120489103720	0.013986471827	0.000110788917	0.968304937230	N\A	0.102351999778	0.015494034095	0.042647738227	0.007831162029	28	5	
6850000	459.601838	1	-1.823796286868	1.302043777632	-0.063289270740	-0.003075347475	0.006914767038	0.000138115062	0.977929743922	N\A	0.099884277563	0.013763410463	0.038857378705	0.007032856807	23	4	
6900000	466.740300	1	-2.254485748484	1.571404059558	-0.094991176459	-0.083034450082	0.022434962389	0.000091598252	0.957562724190	N\A	0.109872207613	0.014843272596	0.045908945264	0.007698723364	41	6	
6950000	473.943408	1	-2.058891614255	1.501291968860	-0.084098922986	-0.142987507738	0.031105985072	0.000070219146	0.957483901268	N\A	0.112845263091	0.015552633505	0.049098476094	0.008111199348	22	2	
7000000	473.949994	1	-1.590496953051	1.123936441556	-0.039148094059	0.037328034110	0.005266663789	0.000119520461	0.961274116529	N\A	0.100381066879	0.013347121824	0.045617361013	0.007395898902	41	2	
7050000	469.935784	1	-1.668160375202	1.175910749447	-0.036710498873	-0.009158190563	0.003399804874	0.000112026975	0.965044653352	N\A	0.109737512656	0.015035682981	0.045498149732	0.007709902130	34	1	
