Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m7-VR-006.txt
Log File Name:                   STR_d1_m7-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2687522032
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m7-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1950000	534.482850	1	-1.494236551558	1.084789397744	-0.046069264822	-0.002662105297	0.000217234021	0.982149237249	N\A	0.027063525333	0.024625533288	0.003557086868	47	24	
2000000	530.249871	1	-1.452724535814	1.069538523943	-0.048182708602	-0.000474514768	0.000112754177	0.986171908020	N\A	0.026328547483	0.022980245976	0.002714570728	43	22	
2050000	536.373743	1	-1.523155138475	1.115585116310	-0.091448658314	0.004022564286	0.000212289711	0.986142844477	N\A	0.023157225676	0.021680202421	0.002975708553	51	22	
2100000	532.186855	1	-1.476665562570	1.086541438539	-0.055486891997	-0.001139296590	0.000137922592	0.981783681477	N\A	0.026556082227	0.023974246306	0.003094452425	53	18	
2150000	538.087230	1	-1.496661212024	1.102595621719	-0.084296829454	0.004198396894	0.000109861784	0.982700838528	N\A	0.025994843152	0.023406895012	0.003038771711	50	20	
2200000	520.433329	1	-1.475154105575	1.101217666803	-0.068453917473	-0.003025171405	0.000200792979	0.985733869858	N\A	0.023993809461	0.022152088652	0.002861783349	54	25	
2250000	526.640232	1	-1.549544266113	1.154339206530	-0.119682568782	-0.000234544656	0.000239005763	0.981123199290	N\A	0.027785739759	0.024607921567	0.003079732088	37	22	
2300000	538.088225	1	-1.481094470579	1.096395882387	-0.064314750852	0.001623576917	0.000083448133	0.987577679195	N\A	0.021344775908	0.020922845037	0.003226878087	33	29	
2350000	529.517380	1	-1.531873517283	1.125466014466	-0.091294536541	0.002383699519	0.000103379675	0.984032803288	N\A	0.026977376914	0.024622222063	0.003036437240	47	25	
2400000	536.680014	1	-1.506925888630	1.131213475408	-0.114343968342	0.005913746703	0.000107371273	0.980285863342	N\A	0.028066513592	0.025569254592	0.003447360185	53	29	
2450000	537.801131	1	-1.572102118422	1.139552598568	-0.082645232535	-0.002950312087	0.000230201094	0.986806238996	N\A	0.023148672945	0.020889571256	0.002631982687	54	24	
2500000	540.849633	1	-1.467066141670	1.100391600044	-0.065915272568	-0.001954885893	0.000117170893	0.980304611132	N\A	0.028028951760	0.024513340632	0.003127118687	45	28	
2550000	554.644004	1	-1.564305351978	1.139469167908	-0.103111496925	0.001203493874	0.000105069928	0.988170172744	N\A	0.021068083987	0.019682045412	0.002597984494	44	22	
2600000	528.031859	1	-1.492367588202	1.111145724309	-0.082050231693	0.001588168676	0.000106583534	0.976347999428	N\A	0.027026013869	0.025274493695	0.003161212919	53	25	
2650000	540.108361	1	-1.394289438701	1.049858629052	-0.034687106589	-0.002357442487	0.000118405953	0.981959055359	N\A	0.026340135576	0.023680922821	0.003038338204	50	14	
2700000	536.629593	1	-1.465324024890	1.102132948932	-0.080859987292	0.000252338806	0.000135426476	0.986836496948	N\A	0.022128034303	0.020886549859	0.002800366420	41	32	
2750000	542.218878	1	-1.436678756004	1.079916918364	-0.080124220444	0.007927217953	0.000170431056	0.979185829712	N\A	0.029794353285	0.026640862660	0.003433799297	30	28	
2800000	536.418559	1	-1.439970495523	1.095304582513	-0.107315105144	0.009712203217	0.000088783485	0.977507855806	N\A	0.031260973969	0.028216675457	0.003684195784	47	20	
2850000	512.024323	1	-1.493697768546	1.092602827728	-0.051651865879	-0.002481526049	0.000135872331	0.973451903913	N\A	0.031601864750	0.028216393968	0.003382308206	62	20	
2900000	532.567425	1	-1.473465982233	1.083200861941	-0.073610423425	0.003283316458	0.000128138305	0.985203797441	N\A	0.022961763780	0.020662526143	0.003080084132	47	25	
2950000	538.783552	1	-1.532655748139	1.145880399001	-0.140672354035	0.010531705991	0.000134257398	0.990280561603	N\A	0.019370188882	0.021567381388	0.003207456520	39	21	
3000000	545.616832	1	-1.528740062752	1.111726143039	-0.063117116458	-0.000992113566	0.000075899951	0.980405782159	N\A	0.029046633539	0.025437766296	0.003198454358	36	29	
3050000	530.369846	1	-1.532631894281	1.139762205779	-0.134147660114	0.008683706865	0.000234228851	0.976664803842	N\A	0.030735635257	0.028449283780	0.004291314063	51	25	
3100000	529.132722	1	-1.537869882468	1.107143484166	-0.066903060519	-0.000234719174	0.000153159892	0.974122206145	N\A	0.030403853327	0.026944608307	0.003448081556	42	30	
3150000	542.194773	1	-1.503619742882	1.093816458415	-0.081642479527	0.004552202939	0.000186786879	0.982283485269	N\A	0.027209492275	0.025207067784	0.003410562555	51	22	
3200000	520.251267	1	-1.513160531521	1.089576463446	-0.019026317312	-0.008688676461	0.000100443910	0.982627300445	N\A	0.030439587205	0.026452746575	0.003463629751	53	24	
3250000	540.912526	1	-1.548407439455	1.125370254926	-0.080759470614	-0.000724718133	0.000109367551	0.986653381464	N\A	0.023155976471	0.021080688870	0.002644395038	48	18	
3300000	533.161336	1	-1.502917058918	1.091795412226	-0.062838385275	0.000018049357	0.000058359195	0.978494134381	N\A	0.028798253054	0.025147355060	0.003443912815	42	24	
3350000	526.148589	1	-1.480399723568	1.096088693009	-0.045315594579	-0.006103545037	0.000117159760	0.977919619367	N\A	0.028162914001	0.025601625095	0.003279543974	35	22	
3400000	525.219237	1	-1.475180719999	1.094566300730	-0.075522857368	0.002620544570	0.000146799941	0.981433736945	N\A	0.027207543442	0.025967461363	0.003565006450	43	27	
3450000	535.195029	1	-1.480607043176	1.090819310427	-0.054194941622	-0.002698219274	0.000092338243	0.977858774496	N\A	0.029061773593	0.026272221608	0.003655884477	39	24	
3500000	516.750901	1	-1.549029496541	1.122212068977	-0.073058704713	-0.003622680284	0.000089621800	0.972610794457	N\A	0.032407594961	0.028897859092	0.003800275876	48	19	
3550000	536.717350	1	-1.602400142844	1.139645856438	-0.093860709534	-0.000424696273	0.000171194161	0.987141020630	N\A	0.022651687059	0.020972261722	0.002857882592	55	25	
3600000	536.797458	1	-1.487474120584	1.081082251395	-0.054843720096	0.000675268750	0.000132526881	0.988146920419	N\A	0.022527991154	0.020094524396	0.002609982993	46	24	
3650000	532.927836	1	-1.493694153791	1.117543764560	-0.097291900422	0.003417389582	0.000081773625	0.983521901281	N\A	0.025231761196	0.023118969464	0.002884569572	50	24	
3700000	535.159407	1	-1.574163200163	1.148739766791	-0.084392050901	-0.003210005888	0.000143951830	0.983482999076	N\A	0.025553891854	0.024269295826	0.003157278809	53	25	
3750000	516.763868	1	-1.575200519534	1.132092126926	-0.074179433772	-0.001473798022	0.000101233462	0.983851566762	N\A	0.029315483727	0.027084672913	0.002918472861	49	30	
3800000	538.019444	1	-1.498320262058	1.090257209647	-0.041782170730	-0.004300707253	0.000120798726	0.979788234641	N\A	0.031785877579	0.027942000539	0.003252309749	37	32	
3850000	535.089528	1	-1.559726645940	1.118260227715	-0.044334680503	-0.006073106596	0.000123379890	0.979764276931	N\A	0.025654394075	0.024662863556	0.003211625319	56	26	
3900000	531.471699	1	-1.528574041826	1.109962797895	-0.068086480340	-0.000862257561	0.000086038521	0.984283430716	N\A	0.024958839517	0.022253859233	0.003003160366	51	21	
3950000	533.063534	1	-1.519991735185	1.101936792210	-0.035421356845	-0.007589605469	0.000102507984	0.986658693749	N\A	0.029286614342	0.025470626388	0.003000453085	53	22	
4000000	520.904466	1	-1.577465454311	1.134040325551	-0.083071005993	-0.000739881706	0.000180306271	0.980261399861	N\A	0.027053351929	0.025068824611	0.003384984005	48	28	
4050000	525.088786	1	-1.608799953382	1.140114363652	-0.070676013757	-0.004460827504	0.000082638455	0.976515842059	N\A	0.030177823976	0.027624467290	0.003734574975	43	26	
4100000	533.212488	1	-1.553385874604	1.150609898633	-0.150896688384	0.013167042762	0.000127596261	0.976919332792	N\A	0.030110208791	0.026441116462	0.002792756239	52	24	
4150000	537.886113	1	-1.453605846420	1.110286024692	-0.133086876779	0.015398909853	0.000062407313	0.977611569180	N\A	0.025913639637	0.024434846168	0.003694211803	48	26	
4200000	536.610762	1	-1.394433869641	1.040680056476	-0.039203405111	0.000527006980	0.000094323858	0.979562977771	N\A	0.026765588190	0.024741513222	0.003056516620	53	24	
4250000	530.117158	1	-1.483929062428	1.087485544422	-0.056691319919	-0.000941603852	0.000129988586	0.988292925213	N\A	0.021571571698	0.020199626749	0.002593889336	46	22	
4300000	530.675496	1	-1.419130594225	1.070989590575	-0.054507766901	0.002908595205	0.000195555709	0.987549189674	N\A	0.024124735844	0.021413735267	0.002871651637	48	28	
4350000	529.781146	1	-1.465433398519	1.086932519149	-0.057120537208	-0.002088658884	0.000103356856	0.979215969123	N\A	0.030489874590	0.026537623156	0.003120068030	50	23	
4400000	527.707552	1	-1.546380144683	1.147701263170	-0.131191489467	0.006422286877	0.000081878386	0.986081363026	N\A	0.024179642221	0.022529444865	0.002972013308	41	27	
4450000	542.776921	1	-1.520269305009	1.105664244485	-0.073018426181	0.002487294595	0.000084276298	0.987728778186	N\A	0.021988668988	0.020313202989	0.002925501211	49	20	
4500000	538.294686	1	-1.495617762092	1.102364981430	-0.078707007804	0.002017590899	0.000059526491	0.981936643814	N\A	0.025777329758	0.023597438989	0.003184157300	42	35	
4550000	528.928580	1	-1.463960702740	1.087874648540	-0.061790087506	-0.000311026947	0.000191427387	0.979360048752	N\A	0.030406287826	0.027102297010	0.003530956306	39	25	
4600000	540.629627	1	-1.504283943258	1.116498274685	-0.090770116967	0.001673876923	0.000123198598	0.981953818748	N\A	0.026632265599	0.025231943052	0.003174899811	34	23	
4650000	537.334008	1	-1.510589711642	1.102051039238	-0.071686291923	0.000885709629	0.000092315544	0.984084958023	N\A	0.024421201616	0.023318542149	0.002962656518	52	28	
4700000	536.298512	1	-1.430350670369	1.067187727774	-0.059409743378	0.003287978294	0.000300923538	0.983428758595	N\A	0.027901867846	0.023260191695	0.002716427570	45	24	
4750000	536.278501	1	-1.518624973728	1.102194982384	-0.057206493367	-0.000244843371	0.000139777884	0.988278774629	N\A	0.022137005997	0.021935966831	0.003086654890	58	29	
4800000	543.233097	1	-1.466499169501	1.080901771319	-0.035719773521	-0.006863293087	0.000118210135	0.979908365958	N\A	0.028107395601	0.025725367886	0.003110618483	49	30	
4850000	530.258570	1	-1.502249322676	1.101327428782	-0.070436611522	0.000147056834	0.000155918601	0.978749059829	N\A	0.030598900318	0.027708049526	0.003425048055	38	21	
4900000	536.307745	1	-1.430830728837	1.090202162066	-0.086214942678	0.003077884866	0.000077784946	0.978714972172	N\A	0.027530381628	0.025555190577	0.003212903264	58	26	
4950000	531.726926	1	-1.504992100859	1.095389495385	-0.056229692454	-0.000225376385	0.000085688123	0.978654263452	N\A	0.027548344223	0.025493073321	0.003102831460	37	20	
5000000	549.211630	1	-1.554438326040	1.127644378413	-0.078273872125	-0.001590106746	0.000163691187	0.990510463169	N\A	0.023349520756	0.018143393622	0.002438619804	44	24	
5050000	541.534900	1	-1.449174556603	1.064698704405	-0.030879081341	-0.001776153449	0.000150729339	0.984458249813	N\A	0.024183367154	0.022503518837	0.002913815768	42	28	
5100000	525.714453	1	-1.454039153613	1.078623603227	-0.053279080418	0.000335380101	0.000096127246	0.984622870287	N\A	0.024874004355	0.019500616610	0.002459479274	48	25	
5150000	525.967613	1	-1.489696253486	1.133448423746	-0.151574959031	0.012503068525	0.000235190485	0.981659102541	N\A	0.029606453696	0.025539153772	0.003112236405	36	26	
5200000	544.692802	1	-1.551734621004	1.113200026337	-0.107799323098	0.009392284510	0.000086817156	0.983885888304	N\A	0.025087723128	0.022553227488	0.003143170130	49	26	
5250000	536.521116	1	-1.599291193353	1.165761802192	-0.133210243820	0.003778766741	0.000155682087	0.981666732660	N\A	0.027238151451	0.025647347014	0.003371688538	39	23	
5300000	538.691349	1	-1.522986041849	1.125477144594	-0.098055456884	0.001911030292	0.000158697403	0.983476505156	N\A	0.023553324510	0.022529680429	0.003304232186	45	28	
5350000	544.500252	1	-1.631892213426	1.171217573248	-0.110703824291	0.001763151105	0.000162913448	0.980613809026	N\A	0.029403418314	0.025326939191	0.003151260292	41	27	
5400000	532.658937	1	-1.591308691678	1.152912528669	-0.098046194681	-0.002405125693	0.000107091122	0.983284101833	N\A	0.028958163832	0.026279519581	0.003218224667	45	16	
5450000	543.283118	1	-1.369531930144	1.044700471258	-0.048240275858	0.003705494440	0.000093604067	0.983455779776	N\A	0.027550515138	0.024265713218	0.002910295310	43	27	
5500000	534.654331	1	-1.640292895959	1.175536761226	-0.128498817337	0.002692520406	0.000080877320	0.984606831715	N\A	0.024334740220	0.021559922520	0.002931136313	46	20	
5550000	531.436114	1	-1.497100804579	1.116708624653	-0.082956943761	-0.001610950505	0.000157427165	0.974949878136	N\A	0.031510579514	0.028302507296	0.003632365917	45	24	
5600000	537.767650	1	-1.571340881779	1.155494640878	-0.101908751013	-0.000514502357	0.000097975098	0.982197532186	N\A	0.026018029813	0.025418397331	0.003587153504	40	33	
5650000	542.072799	1	-1.518687545671	1.116869337055	-0.075575891050	-0.000109976451	0.000116028603	0.978623582342	N\A	0.028231023896	0.026653072126	0.003390958296	50	17	
5700000	537.076514	1	-1.595899463884	1.165428154115	-0.149711905587	0.009110989799	0.000109679233	0.979144229512	N\A	0.029657514805	0.028089330358	0.003904709596	52	15	
5750000	534.376328	1	-1.504668012241	1.109801215309	-0.074756162645	-0.002254008713	0.000047256948	0.979791417258	N\A	0.026730915121	0.024324023313	0.003495025375	52	31	
5800000	522.850494	1	-1.559392895963	1.135759359187	-0.086820930991	-0.000521589000	0.000022840449	0.979847827847	N\A	0.025437047686	0.023560596328	0.003302577166	55	26	
5850000	525.327319	1	-1.496189441334	1.086913965761	-0.058837867427	0.001161947724	0.000027258718	0.981465446359	N\A	0.029550208924	0.026235125833	0.003167692226	40	31	
5900000	531.152181	1	-1.479401394508	1.104150653604	-0.109703276514	0.010571674737	0.000078236065	0.985381010861	N\A	0.023655402685	0.021931086345	0.003115701680	49	30	
5950000	532.571189	1	-1.423342025967	1.065488588516	-0.053898366412	0.003396324698	0.000112370532	0.981295941603	N\A	0.027309624221	0.024296422781	0.003115629796	50	28	
6000000	513.713942	1	-1.478425182427	1.082429701379	-0.039165393834	-0.004177431038	0.000119328107	0.972477964419	N\A	0.032315787442	0.028718438910	0.003462208512	35	29	
6050000	537.143078	1	-1.447085223106	1.086798766315	-0.077327827775	0.004626683180	0.000121710569	0.981083330380	N\A	0.025458490709	0.023060609609	0.002996240345	44	25	
6100000	532.827549	1	-1.454642849561	1.086280491003	-0.079215072922	0.005233425492	0.000165170310	0.979405058612	N\A	0.030177460760	0.027191623644	0.003450808176	48	25	
6150000	530.943275	1	-1.572014795114	1.129667502952	-0.094019897967	0.004711726514	0.000210964016	0.979244534540	N\A	0.026721134114	0.025166378957	0.003627555457	51	22	
6200000	534.002229	1	-1.481425492733	1.080104334918	-0.060002952400	0.001537914904	0.000058187628	0.987285941762	N\A	0.026259307121	0.023700679844	0.003255997001	63	19	
6250000	536.140985	1	-1.594877117138	1.165908975363	-0.139728963173	0.007949770067	0.000151522414	0.988772984487	N\A	0.025856415841	0.023524148281	0.003069019877	43	36	
6300000	528.895567	1	-1.419787314831	1.070058364584	-0.052968475593	-0.000392192316	0.000146970078	0.990083186724	N\A	0.029924372871	0.026052132650	0.003142450168	45	23	
6350000	540.449245	1	-1.509549161308	1.109691100630	-0.087170391018	0.001304692835	0.000083644124	0.980903205669	N\A	0.027513563186	0.025140220692	0.002924964713	46	26	
6400000	536.578685	1	-1.486702951653	1.112282006838	-0.092964664445	0.004115514177	0.000122687124	0.987832766401	N\A	0.020217282384	0.019127590390	0.002699434631	42	32	
6450000	522.854646	1	-1.573480783938	1.154911602151	-0.124888163465	0.003724855653	0.000202842046	0.982151232865	N\A	0.026867202874	0.024210365692	0.003297933739	51	27	
6500000	537.755288	1	-1.564179515780	1.131640568292	-0.102721413317	0.002298248700	0.000171957138	0.980113573958	N\A	0.028689532310	0.024610023902	0.003264778429	43	25	
6550000	529.195905	1	-1.530083519557	1.088107666652	0.002283498379	-0.012438041639	0.000138617755	0.996281741244	N\A	0.024071022305	0.021477123258	0.003451263028	39	25	
6600000	522.435032	1	-1.461024658133	1.075246739129	-0.029366040980	-0.004676968133	0.000136580064	0.981450257702	N\A	0.026577094990	0.025416395286	0.003068598771	41	18	
6650000	526.932644	1	-1.471065052034	1.106304475224	-0.104644442765	0.008234415718	0.000083426263	0.984043206822	N\A	0.024801587910	0.022692473826	0.003163755025	44	24	
6700000	552.618786	1	-1.563124010733	1.129031958753	-0.079612149494	0.000042810683	0.000135248187	0.982965988061	N\A	0.025002544969	0.022041158100	0.002972237600	40	24	
6750000	517.387087	1	-1.517458714615	1.114264644006	-0.079586894360	0.000372533690	0.000125976441	0.976532156820	N\A	0.030972724139	0.027622599220	0.003606179265	45	27	
6800000	543.061059	1	-1.494128083621	1.087246925810	-0.073227056066	0.004293486268	0.000073350937	0.984017940144	N\A	0.022921325586	0.019465331386	0.003002052442	36	29	
6850000	544.167169	1	-1.508242641921	1.091726465113	-0.045398165058	-0.001665211823	0.000173714166	0.985123313127	N\A	0.025287622033	0.022528246949	0.002939276120	41	19	
6900000	543.679007	1	-1.449220992210	1.084435717225	-0.080818050944	0.004916055177	0.000080620030	0.986634925439	N\A	0.022574786491	0.020498544980	0.002600514329	52	20	
6950000	539.106522	1	-1.419550660610	1.063828582061	-0.043184996429	-0.001083692175	0.000097640177	0.978950425266	N\A	0.028897718463	0.025960604407	0.003103833401	45	29	
7000000	538.285610	1	-1.545449955261	1.122217060898	-0.086644886061	0.002563557744	0.000083284683	0.983886414681	N\A	0.024679446627	0.022860058765	0.002904181136	42	23	
7050000	549.209431	1	-1.454662327004	1.070471141474	-0.038282160936	-0.001624003964	0.000076181390	0.985400470062	N\A	0.021305502653	0.022821137040	0.002716176181	43	37	
7100000	547.121325	1	-1.488836898402	1.090912584269	-0.057215027260	-0.000539478783	0.000150830242	0.985682473276	N\A	0.023402291937	0.022002115844	0.003120135250	38	35	
7150000	536.163160	1	-1.418851511258	1.077224180468	-0.064887784409	0.000950746083	0.000144474153	0.982047989692	N\A	0.027839036518	0.024091815394	0.003174188963	55	32	
7200000	548.070349	1	-1.555387374843	1.141812476145	-0.099158061978	-0.002075258914	0.000143157035	0.984064388258	N\A	0.025183062483	0.024317484899	0.003238503713	42	24	
7250000	523.400938	1	-1.524996361036	1.128144899601	-0.100952951389	0.003685454592	0.000196992474	0.984502712992	N\A	0.024838551548	0.021671438347	0.002972993557	53	21	
7300000	545.348049	1	-1.485060084027	1.096021207750	-0.053234211008	-0.005623315138	0.000125680633	0.981169908619	N\A	0.024332659815	0.022061991991	0.002755810817	37	18	
7350000	532.791381	1	-1.463014806920	1.064678433164	-0.022863832838	-0.004900384903	0.000105495660	0.980722236284	N\A	0.027294475933	0.025869480403	0.002995422517	43	26	
7400000	526.354572	1	-1.426842190136	1.069485588938	-0.052681697999	0.000550307864	0.000161327749	0.980228874175	N\A	0.031607568536	0.026521668125	0.003201592792	37	17	
7450000	524.231877	1	-1.407477485426	1.035533568309	-0.016571322846	-0.003769886834	0.000210788636	0.977857902664	N\A	0.029954965966	0.027408309075	0.003197348107	56	19	
7500000	527.048658	1	-1.520873657195	1.095909166860	-0.050549030515	-0.001364262729	0.000150745636	0.981923648133	N\A	0.028547610543	0.026267188588	0.003459157749	45	24	
7550000	539.798365	1	-1.526516640180	1.129745627945	-0.097660434374	0.000141867420	0.000096932687	0.989336678774	N\A	0.021833171384	0.016785636043	0.002481355953	43	22	
7600000	535.553922	1	-1.536584987233	1.108099756283	-0.060472612156	0.000363217492	0.000055074247	0.983534115643	N\A	0.025632389409	0.024980385968	0.003082803417	37	33	
7650000	533.988076	1	-1.526544302078	1.128584908240	-0.102477892481	0.004080355459	0.000208750302	0.983182211097	N\A	0.028642656257	0.024487245074	0.003002916166	34	27	
7700000	541.475277	1	-1.512101342770	1.108867286151	-0.067669477476	-0.001344062964	0.000155937155	0.982493253383	N\A	0.026163921022	0.024079237427	0.003104562117	43	21	
7750000	528.890183	1	-1.582274785184	1.142113711543	-0.095450164738	0.001013029605	0.000138668707	0.979457071246	N\A	0.027741993718	0.025165959726	0.003108735329	41	29	
7800000	533.779662	1	-1.525575916996	1.116297792429	-0.071008923808	-0.001319003062	0.000092377865	0.982462611254	N\A	0.026840797446	0.024369582757	0.002916869874	53	23	
7850000	526.854993	1	-1.474794101260	1.106593171968	-0.085043448069	0.001973740947	0.000151253702	0.978488384611	N\A	0.031734605146	0.028044466117	0.003744156633	51	20	
7900000	538.556132	1	-1.457400423974	1.096130440685	-0.100236229008	0.008749092847	0.000095706786	0.983164217991	N\A	0.024757726917	0.022324212316	0.003078821347	58	21	
7950000	535.721590	1	-1.606577977914	1.164916399628	-0.124933123209	0.002488744333	0.000107213352	0.981595311980	N\A	0.027345792218	0.024472035776	0.002869556512	48	23	
8000000	527.725285	1	-1.498043172259	1.120156372453	-0.095104305474	0.002451997089	0.000098163042	0.981919481027	N\A	0.026367781362	0.023563653089	0.002785606377	47	29	
8050000	538.451915	1	-1.541980947478	1.128993597883	-0.101882981578	0.003925895452	0.000115882324	0.983822937518	N\A	0.026231928140	0.023590904213	0.002764846680	35	25	
8100000	546.739546	1	-1.514668469287	1.118652882363	-0.093014170138	0.002242497066	0.000089075247	0.987769696518	N\A	0.022945136289	0.020647677844	0.002654110120	45	26	
8150000	532.846134	1	-1.477589257568	1.099157843211	-0.098575435950	0.011279118848	0.000167591384	0.980581242667	N\A	0.028594214127	0.025138623678	0.003514487919	58	24	
8200000	535.361309	1	-1.546228311615	1.119333299371	-0.079055604157	0.000508139536	0.000080800749	0.986071428968	N\A	0.024359541903	0.021594892888	0.002828291501	39	26	
