Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m5-glob-005.txt
Log File Name:                   AMY_d1_m5-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3075511511
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m5-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	499.175209	1	15.434620179374	1.249774597652	-0.059573677366	0.000139738996	0.992832991256	N\A	0.006132121196	0.001705777111	3	11	0.530493812808	Global Trend	
1050000	494.154727	1	29.865513707507	1.127303999341	-0.043401184395	0.000142685992	0.997834798097	N\A	0.003227070516	0.001692944559	2	10	2.264971915407	Global Trend	
1100000	505.750334	1	29.264619811871	1.234526282112	-0.059308828751	0.000133409036	0.992684451947	N\A	0.006208574392	0.001708758562	3	10	1.069453990215	Global Trend	
1150000	493.402517	1	51.835727053993	1.264938025747	-0.061150240427	0.000142838396	0.988792851393	N\A	0.008063377427	0.001862580609	3	9	1.613927472968	Global Trend	
1200000	494.446580	1	14.722189366672	1.203025892396	-0.053726803645	0.000143661756	0.994626307823	N\A	0.005147840980	0.001696265364	2	9	0.642901502228	Global Trend	
1250000	492.634080	1	15.627702787777	1.151892010738	-0.046997391685	0.000145106627	0.997147942748	N\A	0.003659048344	0.001685424575	2	8	0.965595102217	Global Trend	
1300000	495.307617	1	28.430819349011	1.221206312392	-0.056896966437	0.000141782258	0.992676251032	N\A	0.006145572737	0.001748975046	6	10	1.107738521286	Global Trend	
1350000	508.732576	1	17.444466096968	1.236120555897	-0.060633975539	0.000131751425	0.992603484303	N\A	0.006339523665	0.001691229195	5	12	0.646223420444	Global Trend	
1400000	501.965597	1	21.807732912730	1.197690472188	-0.054644041174	0.000136785979	0.995227066594	N\A	0.004811727538	0.001668697467	2	11	0.980872794216	Global Trend	
1450000	508.826743	1	28.866130865770	1.201056901382	-0.052335605884	0.000131014450	0.994272294625	N\A	0.005349305095	0.001661652019	2	15	1.240594867893	Global Trend	
