Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m7-glob-006.txt
Log File Name:                   SEP_d1_m7-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            637844544
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m7-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
3850000	559.432889	1	-1.369395502127	0.843261690984	0.124573863022	-0.018975825917	0.000079013519	0.983936457939	N\A	0.023742058525	0.024392832731	0.002857204464	36	6	-0.013698154434	Global Trend	
3900000	562.352500	1	-1.541605108719	0.842370957977	0.117321577533	-0.017154982517	0.000079248769	0.976768843625	N\A	0.026559722043	0.024576887613	0.003137482633	41	4	0.004898584730	Global Trend	
3950000	560.136860	1	-1.546734434009	0.882564450198	0.090798067424	-0.014557841959	0.000057686707	0.981542781190	N\A	0.024572217956	0.022660518267	0.002905043191	30	3	-0.006420781359	Global Trend	
4000000	552.744357	1	-1.594764638524	0.883915383513	0.100749335056	-0.019201374442	0.000029039903	0.974207524553	N\A	0.027639352692	0.023925409735	0.003349592135	41	3	0.000746822114	Global Trend	
4050000	562.166725	1	-1.555339041807	0.859909492756	0.129835385434	-0.021974720816	0.000070996903	0.976029600035	N\A	0.026951651841	0.025092516199	0.003287746870	36	3	-0.004290103710	Global Trend	
4100000	556.326632	1	-1.553045185064	0.879110416685	0.083363302120	-0.014325029869	0.000095594284	0.976305246875	N\A	0.024605356802	0.023516409814	0.003044988063	29	4	-0.003971026755	Global Trend	
4150000	560.549083	1	-1.636302810828	0.900108274716	0.117726811123	-0.022180620306	0.000066198179	0.995512079904	N\A	0.022780696873	0.025063457668	0.002811635621	35	4	-0.031794813782	Global Trend	
4200000	558.016451	1	-1.623294792079	0.891896880635	0.059952787197	-0.011788884525	0.000078756398	0.978712754622	N\A	0.023193770094	0.022605475256	0.002928672103	34	2	0.006599263632	Global Trend	
4250000	558.933201	1	-1.653214759872	0.887048549938	0.122890880775	-0.023494866618	0.000058831288	0.987370874837	N\A	0.021017117824	0.021558454276	0.002679737544	34	2	0.010394321409	Global Trend	
4300000	561.054438	1	-1.602202663612	0.903416970226	0.085135529190	-0.018512974506	0.000047943478	0.980214062975	N\A	0.024114954539	0.022345556743	0.003085090934	39	2	-0.002045029230	Global Trend	
4350000	550.745172	1	-1.674985476402	0.916176576481	0.106092983633	-0.025492033129	0.000066572304	0.992924679064	N\A	0.022565558849	0.024154567235	0.002571763904	34	2	-0.020660469503	Global Trend	
4400000	561.735574	1	-1.525891390825	0.854268032624	0.129104780855	-0.019821075042	0.000046456306	0.981690964071	N\A	0.025416083940	0.024055557469	0.002974671062	31	6	-0.002280650097	Global Trend	
4450000	553.181154	1	-1.578949242619	0.908564494799	0.078498415975	-0.016711541936	0.000046497717	0.982587295570	N\A	0.021175320973	0.021450243342	0.002803695526	33	2	-0.005442140798	Global Trend	
4500000	553.242120	1	-1.607377868293	0.902914378925	0.090222158708	-0.021364207382	0.000054650148	0.978396226549	N\A	0.028219516005	0.025930235191	0.003237450732	41	2	-0.002225897078	Global Trend	
4550000	555.099287	1	-1.632104583570	0.942275824911	0.062973603648	-0.021539438534	0.000072398063	0.988368508127	N\A	0.023055268263	0.023769653291	0.002832199179	36	5	-0.015261110438	Global Trend	
4600000	546.818508	1	-1.493096554817	0.848859593552	0.097257151554	-0.016481582595	0.000121922358	0.980823803644	N\A	0.024962222877	0.021149811023	0.002746418884	36	3	-0.004053892233	Global Trend	
4650000	557.542420	1	-1.709742441373	0.959499171794	0.046478834749	-0.017228763498	0.000063985034	0.983773524653	N\A	0.021985418356	0.022089976797	0.002711124395	41	4	-0.007883658350	Global Trend	
4700000	552.282159	1	-1.684346749204	0.921807287364	0.101199383041	-0.024893942531	0.000039229254	0.998461049450	N\A	0.020842097303	0.022476583162	0.002264640683	40	3	0.032087285626	Global Trend	
4750000	570.175442	1	-1.638245351025	0.907491341893	0.070466637304	-0.014544068322	0.000074375428	0.989015288229	N\A	0.020573829152	0.019232695567	0.002848019813	31	4	0.001984213595	Global Trend	
4800000	549.186253	1	-1.522555508650	0.871192870083	0.073569721615	-0.014029754426	0.000097829068	0.976842846038	N\A	0.027270137828	0.025105700009	0.003174855912	43	2	-0.002888573972	Global Trend	
4850000	561.668403	1	-1.500716102013	0.830873376758	0.164826255708	-0.024335094745	0.000085654551	0.979614767234	N\A	0.027599507795	0.025457591639	0.003140633008	23	3	-0.008215040433	Global Trend	
4900000	553.698716	1	-1.486490516721	0.840318917642	0.101548870132	-0.015681229677	0.000083068330	0.973887606243	N\A	0.025758546766	0.023743226575	0.003042828932	30	2	-0.000733493364	Global Trend	
4950000	555.406451	1	-1.553755716016	0.906574749835	0.055552721193	-0.012801062247	0.000064596259	0.981490865263	N\A	0.022996757768	0.023203702681	0.003258600261	34	3	-0.007819508553	Global Trend	
5000000	549.504799	1	-1.539478372391	0.860151130232	0.114236119572	-0.018270173007	0.000031779107	0.979944883886	N\A	0.024188510103	0.023678449751	0.002941142741	33	2	-0.002714249102	Global Trend	
5050000	563.470415	1	-1.647700242548	0.917778732892	0.070952926640	-0.016250099736	0.000067578669	0.977861086684	N\A	0.024706322555	0.022665281447	0.003096312129	38	2	-0.001360903987	Global Trend	
5100000	551.727178	1	-1.619344109011	0.890753935161	0.080970349714	-0.015997795644	0.000080299714	0.978864940999	N\A	0.025499752694	0.023794863135	0.003109635871	29	4	0.005009931254	Global Trend	
5150000	555.027119	1	-1.645938523145	0.903598586221	0.097004836212	-0.020180942013	0.000067019087	0.981420727246	N\A	0.025339814076	0.023958939061	0.002955619404	38	3	-0.006789746627	Global Trend	
5200000	562.241965	1	-1.533099316715	0.876450859669	0.102278994416	-0.017741504190	0.000070105386	0.975985245982	N\A	0.025555062949	0.024140975101	0.003123868812	30	5	-0.004868732311	Global Trend	
5250000	553.911365	1	-1.515718370471	0.837880491646	0.126257579801	-0.016542247074	0.000064662193	0.978610737116	N\A	0.026593202321	0.025209121034	0.003413850643	26	2	-0.003150706066	Global Trend	
5300000	564.610254	1	-1.600383606100	0.884968204691	0.116397221518	-0.024545799637	0.000050360896	0.985895802751	N\A	0.022927137392	0.021708537633	0.002785178476	36	2	0.000486429778	Global Trend	
5350000	567.892545	1	-1.544333535662	0.871859822463	0.095407356860	-0.013924170839	0.000064986844	0.978216819601	N\A	0.026090589644	0.024231200808	0.003307916813	34	6	-0.000397891059	Global Trend	
5400000	565.816615	1	-1.564271612110	0.872859764725	0.103707168044	-0.016534609458	0.000069282892	0.978662735547	N\A	0.024056104920	0.023204275415	0.002982921883	37	4	-0.006115097464	Global Trend	
5450000	559.302747	1	-1.660883364967	0.920801220850	0.061802363775	-0.015208596352	0.000077560071	0.986291552585	N\A	0.025497130883	0.024348976619	0.003066171811	25	2	0.003217988715	Global Trend	
5500000	564.768837	1	-1.591869513395	0.924373111257	0.028137801727	-0.008277642904	0.000070714241	0.978959389960	N\A	0.026038589322	0.023703260525	0.003273888287	43	4	-0.002261942017	Global Trend	
5550000	569.419269	1	-1.619302572375	0.921736027981	0.042640734965	-0.011306684112	0.000071287628	0.981878460609	N\A	0.023234729697	0.020435482326	0.002674477562	33	4	0.000507499618	Global Trend	
5600000	562.766280	1	-1.568285025784	0.894281696755	0.055987377190	-0.012876214687	0.000045426339	0.974600748256	N\A	0.027806013361	0.024465464638	0.003315642834	38	3	-0.000927146564	Global Trend	
5650000	548.782601	1	-1.603937917929	0.898251897148	0.088358654018	-0.019442839787	0.000067637801	0.977332033598	N\A	0.027627444765	0.026654451633	0.003551428854	31	2	-0.007082297435	Global Trend	
5700000	561.370796	1	-1.691383837012	0.961659120932	0.056125092848	-0.022101435219	0.000078676110	0.998172326000	N\A	0.021718058015	0.023587658407	0.002365484048	35	3	-0.078667033452	Global Trend	
5750000	543.512696	1	-1.417125024085	0.827447603887	0.127498530044	-0.017330757200	0.000070173431	0.980201336419	N\A	0.024878938458	0.024479585587	0.003140646131	30	4	-0.008469143572	Global Trend	
5800000	547.360576	1	-1.596377009967	0.917905784359	0.069122584894	-0.018168863495	0.000061295793	0.981301801994	N\A	0.024013312960	0.022914033892	0.002832219119	39	2	-0.004716722364	Global Trend	
5850000	553.173393	1	-1.646359399498	0.924735571541	0.062874797301	-0.015137239101	0.000068695720	0.980424623682	N\A	0.024808033206	0.024666320526	0.003170899033	34	2	-0.009240309003	Global Trend	
5900000	537.642809	1	-1.648842682318	0.919335554364	0.077602400096	-0.021048210425	0.000069271210	0.984648761387	N\A	0.024014619737	0.024979932757	0.003075708456	32	3	-0.011560999096	Global Trend	
5950000	552.523130	1	-1.705350194705	0.948000541110	0.073904742830	-0.019997953854	0.000062580703	0.997367005816	N\A	0.021793037915	0.023418877185	0.002535849523	36	6	0.042326872477	Global Trend	
6000000	559.740844	1	-1.506316110487	0.883374714327	0.062658023737	-0.011482117615	0.000065647524	0.986303684723	N\A	0.023891353365	0.023129100055	0.002913131319	41	5	-0.002026788092	Global Trend	
6050000	558.241131	1	-1.582461225350	0.887291491584	0.088845973717	-0.018177153051	0.000086639348	0.975233217431	N\A	0.024843995981	0.022188804324	0.002917514887	38	2	0.001392575131	Global Trend	
6100000	566.731229	1	-1.633359929755	0.904062030662	0.084000073692	-0.020002987407	0.000039306632	0.978151321408	N\A	0.023703651402	0.022120987684	0.003051330115	49	6	0.000073959536	Global Trend	
6150000	562.405594	1	-1.633110664241	0.892682160512	0.077119737106	-0.014375273327	0.000074424847	0.977597777871	N\A	0.025460956567	0.023062543732	0.003150234919	35	5	0.000962025044	Global Trend	
6200000	564.291171	1	-1.424175484711	0.842801855444	0.113843798872	-0.015704254079	0.000089645843	0.979572742791	N\A	0.025993394149	0.024671169133	0.002958680424	25	3	-0.009334664440	Global Trend	
6250000	583.617852	1	-1.568749878655	0.892536925978	0.075395634007	-0.015398795777	0.000062447751	0.980663307568	N\A	0.023522455456	0.023247489121	0.003253990252	39	4	-0.002036570155	Global Trend	
6300000	549.694538	1	-1.508810109807	0.850468627141	0.106846078610	-0.017885987047	0.000074163021	0.975183869415	N\A	0.026461060663	0.023763725565	0.002894416060	38	1	-0.001418381843	Global Trend	
6350000	552.701424	1	-1.537945939221	0.850781139088	0.111610702014	-0.018175108425	0.000096822975	0.977227603606	N\A	0.027472369584	0.024428872260	0.003092495289	28	2	-0.002182836992	Global Trend	
6400000	557.584571	1	-1.502036988123	0.853939892691	0.133279951992	-0.022434581011	0.000072001787	0.985183319009	N\A	0.024309135807	0.024578814875	0.003116272964	32	2	-0.006861243827	Global Trend	
6450000	555.116799	1	-1.653934644226	0.932368522549	0.052662582814	-0.016100868203	0.000064622153	0.976466046299	N\A	0.024680495301	0.023588657795	0.003108809961	39	3	-0.002894717172	Global Trend	
6500000	568.041917	1	-1.579749185397	0.904841134131	0.084889633779	-0.020300980904	0.000071024981	0.980672785006	N\A	0.023719736749	0.023359049897	0.003185604722	35	3	-0.006875272039	Global Trend	
6550000	561.008789	1	-1.561303873417	0.868911034046	0.089174546154	-0.015985651883	0.000057918152	0.978894198385	N\A	0.025337936731	0.023425157226	0.003449427392	37	3	0.001923948325	Global Trend	
6600000	551.748206	1	-1.550793052867	0.917280471896	0.071600432988	-0.017653646279	0.000082484991	0.987451500227	N\A	0.022530058428	0.023195712107	0.002619184881	32	2	-0.021964754814	Global Trend	
6650000	555.866796	1	-1.662708748467	0.945940806417	0.060983461798	-0.018831948838	0.000075739766	0.990923612499	N\A	0.023267044409	0.024926857674	0.002787520200	35	3	-0.026157181007	Global Trend	
6700000	555.515797	1	-1.533865479015	0.855861756566	0.109634761046	-0.018142406341	0.000065527859	0.976893169085	N\A	0.026527801542	0.023927719971	0.003213167509	43	3	0.001179562371	Global Trend	
6750000	546.340207	1	-1.554975417192	0.889103507069	0.073160593438	-0.014315752788	0.000082020915	0.977157241214	N\A	0.022443799524	0.021389488165	0.002886144034	37	1	-0.001827720431	Global Trend	
6800000	566.282135	1	-1.596210510206	0.913982438495	0.119161241302	-0.026731320748	0.000072361149	0.998725913218	N\A	0.022907110850	0.024702511285	0.002454679095	24	3	0.099277240636	Global Trend	
6850000	559.274397	1	-1.454935865949	0.854984329217	0.079415905997	-0.008981435437	0.000078895231	0.974419713218	N\A	0.024590660656	0.023050742071	0.003208187087	24	2	-0.003039513914	Global Trend	
6900000	568.895489	1	-1.550423503458	0.871907961812	0.104392609984	-0.014683457461	0.000093142995	0.978666211141	N\A	0.024665987816	0.022385846163	0.003024761932	26	5	-0.002743969428	Global Trend	
6950000	573.459538	1	-1.596419263519	0.894307311583	0.093321000508	-0.018236934765	0.000065995471	0.981380800912	N\A	0.020733428772	0.020325591991	0.002874811696	30	6	-0.002913485488	Global Trend	
7000000	563.971145	1	-1.724636851687	0.940593135154	0.081743182910	-0.022647101461	0.000033434737	0.999971239839	N\A	0.019941307670	0.021729870086	0.002165200292	39	4	0.168030439799	Global Trend	
7050000	557.013051	1	-1.709658982038	0.927122699290	0.096880782934	-0.022586257568	0.000058402744	0.976730166816	N\A	0.026438395995	0.024334224375	0.003194702839	37	3	0.001108965612	Global Trend	
7100000	567.799909	1	-1.584011989875	0.895099383465	0.110147926589	-0.022923667138	0.000078007779	0.986204358660	N\A	0.021604367782	0.020463383369	0.002209809808	32	4	-0.017463393503	Global Trend	
7150000	546.733508	1	-1.574130965915	0.870286503750	0.160784691963	-0.033640432295	0.000032048909	0.999273738506	N\A	0.023179304100	0.025152343968	0.002366412608	39	2	-0.043100404392	Global Trend	
