Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m3-glob-002.txt
Log File Name:                   MED_d1_m3-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3758458725
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m3-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1900000	495.148231	1	0.870888039457	0.706839033758	-0.029698974985	0.000157519143	0.969865146420	N\A	0.014876172443	0.003634806379	43	6	0.000217639235	Global Trend	
1950000	520.549668	1	0.828531313101	0.744778290015	-0.039024019765	0.000110173472	0.974782265212	N\A	0.012558934822	0.002795879722	47	9	-0.000144183851	Global Trend	
2000000	509.237017	1	0.918415528877	0.733594740205	-0.033065067593	0.000302586911	0.969304439434	N\A	0.014921068362	0.003758012875	26	11	-0.001519266734	Global Trend	
2050000	516.047953	1	0.861819168975	0.733859660260	-0.032409659176	0.000168223201	0.977866032357	N\A	0.014010883010	0.003434572145	38	7	-0.000597656254	Global Trend	
2100000	507.213963	1	0.744862564676	0.714773578922	-0.030651211253	0.000291765726	0.972669859077	N\A	0.014825341150	0.003562722099	32	3	0.002925755935	Global Trend	
2150000	509.731378	1	0.884400891821	0.715597079314	-0.029313149987	0.000177259456	0.979419472080	N\A	0.013437733161	0.003388354437	45	4	-0.000506490839	Global Trend	
2200000	518.119967	1	0.827678600172	0.726221215130	-0.029775394607	0.000129528103	0.967368373748	N\A	0.015636788026	0.003863950785	42	7	-0.000166011788	Global Trend	
2250000	500.192837	1	0.870498653728	0.732897513624	-0.031488399093	0.000258020167	0.969242838605	N\A	0.014929321174	0.003643580651	33	4	-0.001046830996	Global Trend	
2300000	516.262867	1	0.855999937813	0.718248421972	-0.025643273807	0.000182640001	0.973298643267	N\A	0.014702248933	0.003652769029	41	5	-0.000358903020	Global Trend	
2350000	523.440221	1	0.804773046286	0.744435853494	-0.035723625954	0.000265823764	0.972026802985	N\A	0.015503052738	0.004082369324	38	8	0.000791205241	Global Trend	
2400000	507.530118	1	0.863020564336	0.721386645121	-0.027967111409	0.000059474868	0.971903139362	N\A	0.014221674779	0.003464113688	46	5	-0.000211527121	Global Trend	
2450000	524.047262	1	0.852334756009	0.714124729237	-0.028682663670	0.000227335805	0.971777368154	N\A	0.013100658583	0.002993338266	40	8	0.000295099665	Global Trend	
2500000	513.356800	1	0.925901027463	0.700444657200	-0.026098207944	0.000098070106	0.969118497128	N\A	0.014907524320	0.003611767147	49	5	-0.000745953446	Global Trend	
2550000	505.046875	1	0.751887110041	0.735202242121	-0.032894074331	0.000216729631	0.966829036554	N\A	0.015043688316	0.003686819489	41	8	0.001377562046	Global Trend	
2600000	491.752315	1	0.833262075099	0.721592493186	-0.028844373659	0.000094881583	0.960833033654	N\A	0.016849287684	0.003732838493	38	3	-0.000000969705	Global Trend	
2650000	522.518778	1	0.863793121465	0.721813272657	-0.028530880775	0.000166479978	0.969996265255	N\A	0.015894040970	0.003895937585	43	4	-0.000401892859	Global Trend	
2700000	514.811589	1	0.880303331579	0.726537815906	-0.031505062744	0.000485130990	0.973853242104	N\A	0.015275195108	0.003830197174	42	7	-0.001040847011	Global Trend	
2750000	503.240903	1	0.931160813475	0.670103769024	-0.016549456369	0.000126142838	0.963122875908	N\A	0.015936058345	0.003495085020	35	4	-0.000434871729	Global Trend	
2800000	515.489852	1	0.849363699670	0.730349388944	-0.032738547918	0.000124308921	0.976696346310	N\A	0.014769137807	0.003676045478	32	6	-0.000007859487	Global Trend	
2850000	514.177241	1	0.881651141702	0.716785929417	-0.030707549016	0.000338379872	0.968336731816	N\A	0.014902456943	0.003754645965	33	6	-0.000326620449	Global Trend	
2900000	521.347543	1	0.847955336219	0.684245538230	-0.021283558800	0.000229197925	0.973286478277	N\A	0.014674171235	0.003735631727	37	6	0.000936639941	Global Trend	
2950000	521.390664	1	0.938961488034	0.724419977032	-0.030709252481	0.000192175304	0.971577752092	N\A	0.015039570611	0.003770143711	38	9	-0.002142888149	Global Trend	
3000000	508.903041	1	0.907282528029	0.704220611331	-0.026052546514	0.000207934648	0.965591815837	N\A	0.015303073008	0.003754693803	24	6	-0.000821567298	Global Trend	
3050000	510.204921	1	0.787804403601	0.696759264127	-0.022590746045	0.000198086087	0.975435809255	N\A	0.014411946919	0.003571752196	35	6	0.001908146923	Global Trend	
3100000	507.982987	1	0.749229828402	0.711532840667	-0.028935445600	0.000189953312	0.973318047004	N\A	0.014542842670	0.003774721106	39	7	0.002295295750	Global Trend	
3150000	522.103757	1	0.950785508672	0.688225628780	-0.022319366685	0.000226354342	0.968956106875	N\A	0.014658516238	0.003359405134	32	8	-0.001120853385	Global Trend	
3200000	515.973075	1	0.855478883508	0.721546685020	-0.028565007480	0.000151356783	0.966803370992	N\A	0.015464674895	0.003701856265	35	5	-0.000289012324	Global Trend	
3250000	513.456748	1	0.836044691666	0.722604250426	-0.027827989414	0.000167068623	0.979818645184	N\A	0.014671419055	0.003835019478	46	6	0.000034629812	Global Trend	
3300000	506.269503	1	0.865739813924	0.704572391627	-0.025136799970	0.000229538423	0.970383619276	N\A	0.016165393402	0.003943241308	38	5	-0.000021224854	Global Trend	
3350000	528.988843	1	0.890417697133	0.706830499847	-0.027444606928	0.000122198629	0.970221666624	N\A	0.015564384603	0.003831471537	40	8	-0.000666660837	Global Trend	
3400000	513.409482	1	0.725716083187	0.720235345705	-0.027819508788	0.000213948946	0.979170729182	N\A	0.014093993608	0.003231190993	37	6	0.002692943177	Global Trend	
3450000	503.957895	1	0.912733152624	0.714918740921	-0.026774905818	0.000204488021	0.967862709912	N\A	0.015268527832	0.003590880126	35	3	-0.001285399392	Global Trend	
3500000	512.496257	1	0.896761289873	0.681151934384	-0.021248722577	0.000223767238	0.970741819438	N\A	0.015357273409	0.003767189644	42	7	-0.000232030315	Global Trend	
3550000	522.539769	1	0.882943967853	0.719766728054	-0.030004435797	0.000179104337	0.967586196689	N\A	0.014328082386	0.003257554897	29	7	-0.000583585253	Global Trend	
3600000	504.609909	1	0.717519089961	0.747679215297	-0.034014237294	0.000209400661	0.966137263891	N\A	0.015974827527	0.003937206020	41	6	0.001987913393	Global Trend	
3650000	497.879630	1	0.754576736496	0.726852550896	-0.032062577453	0.000410739202	0.970302980253	N\A	0.015841159943	0.004163501548	39	3	0.002830659654	Global Trend	
3700000	516.032856	1	0.819623305975	0.710288734464	-0.024978038371	0.000051555892	0.964321433973	N\A	0.016164684987	0.004058746850	43	5	0.000313732057	Global Trend	
3750000	515.179647	1	0.852599608864	0.734348132972	-0.033204794640	0.000084457798	0.971835035516	N\A	0.015031227444	0.003475534138	35	8	-0.000009623916	Global Trend	
3800000	503.640014	1	0.798200771250	0.726253466986	-0.031435764492	0.000104423020	0.968467195250	N\A	0.015416743330	0.003737534977	34	4	0.001303513339	Global Trend	
3850000	517.291573	1	0.803496280206	0.734503910670	-0.030765819562	0.000203331069	0.972441331408	N\A	0.014280560375	0.003766378474	36	5	0.000843927169	Global Trend	
3900000	517.442630	1	0.874918350759	0.676939928072	-0.020503326671	0.000120621043	0.969635644974	N\A	0.015208220687	0.003578895440	39	8	0.000575149300	Global Trend	
3950000	507.252347	1	0.883473921010	0.708906461404	-0.026955248043	0.000287168152	0.969274421060	N\A	0.015350760450	0.003716855050	42	5	-0.001084429491	Global Trend	
4000000	509.016381	1	0.859105454458	0.691407462577	-0.025241567819	0.000175935738	0.972237427637	N\A	0.014256952186	0.003378664829	41	7	0.000450155630	Global Trend	
4050000	504.015566	1	0.756928963367	0.726854090258	-0.031058721397	0.000214969228	0.972848541044	N\A	0.015013858046	0.003827588301	30	6	0.002548523260	Global Trend	
4100000	488.651002	1	0.843009561792	0.713553575199	-0.028399194673	0.000208879053	0.964830578980	N\A	0.016639296462	0.003992477578	38	4	0.000562760593	Global Trend	
4150000	513.969593	1	0.811658899977	0.706506210905	-0.029980439081	0.000188397475	0.969775414063	N\A	0.014798971788	0.003541730594	37	5	0.001301287210	Global Trend	
4200000	513.375896	1	0.869690544672	0.708166109652	-0.027963379055	0.000204196179	0.968011545982	N\A	0.015354690816	0.003679816257	50	5	-0.000178980983	Global Trend	
4250000	497.882838	1	0.772617756946	0.685588731658	-0.019197215230	0.000224396994	0.963459763266	N\A	0.016195072782	0.004088399004	39	5	0.002761227889	Global Trend	
4300000	512.585988	1	0.843509120988	0.725573915975	-0.029733204599	0.000157781790	0.966589077379	N\A	0.015907674516	0.003800431350	32	6	-0.000173519059	Global Trend	
4350000	512.375313	1	0.759002798010	0.716091867690	-0.029321883602	0.000190410608	0.972222244338	N\A	0.014262076911	0.003517419895	33	6	0.002182753736	Global Trend	
4400000	508.102872	1	0.757094681095	0.727328043438	-0.028710374540	0.000157092767	0.964740993683	N\A	0.015377438326	0.003620966140	36	5	0.001817840433	Global Trend	
4450000	512.289839	1	0.842117829124	0.742906635359	-0.033416411930	0.000132596914	0.978286473973	N\A	0.014266963684	0.003810736051	47	5	-0.000281862519	Global Trend	
4500000	503.557424	1	0.878897558700	0.747853706747	-0.035113568316	0.000101594466	0.975963892663	N\A	0.015074406757	0.003764331790	40	3	-0.000563004974	Global Trend	
4550000	520.096306	1	0.879684231148	0.700201861012	-0.025174665447	0.000298775181	0.974452012177	N\A	0.015167885747	0.003988136235	38	8	0.000273865100	Global Trend	
4600000	497.419871	1	0.960162052991	0.691883412721	-0.020067107593	0.000213475237	0.964530568786	N\A	0.017618812669	0.004464653803	42	3	-0.001860159485	Global Trend	
4650000	503.399489	1	0.877675378139	0.704961211681	-0.028436975641	0.000221608180	0.968899033288	N\A	0.015392386506	0.003866528908	34	8	-0.000170854437	Global Trend	
4700000	501.464794	1	0.867247888029	0.705940239362	-0.025383065899	0.000199193662	0.968370333077	N\A	0.016074021269	0.003945323255	36	3	0.000117248982	Global Trend	
4750000	502.776920	1	0.818817816852	0.740953907177	-0.032653000947	0.000190522831	0.969667129423	N\A	0.015490028994	0.003840178992	43	5	0.000363619716	Global Trend	
4800000	500.703096	1	0.912864945394	0.699637881601	-0.024999647155	0.000205201220	0.966268433377	N\A	0.017350141133	0.004274579573	47	4	-0.000644002253	Global Trend	
4850000	498.571894	1	0.914032144897	0.701449575270	-0.026312752508	0.000245775242	0.969522752064	N\A	0.016405305537	0.004177051060	45	5	-0.000713337617	Global Trend	
4900000	502.029044	1	0.848874047209	0.713654712911	-0.026036697821	0.000216136584	0.967899758137	N\A	0.016579172864	0.004281461972	34	5	0.000314160382	Global Trend	
4950000	512.637620	1	0.888109876127	0.701121740722	-0.027151035504	0.000275542926	0.971053524115	N\A	0.014711269267	0.003540492202	36	6	-0.000193426261	Global Trend	
5000000	515.552708	1	0.863013579149	0.744953222459	-0.036911388402	0.000162188951	0.968247308539	N\A	0.015764545283	0.003728897714	34	5	-0.000463716903	Global Trend	
5050000	501.861503	1	0.888924950329	0.682416040006	-0.020385931499	0.000152512966	0.966324319167	N\A	0.015852659350	0.003860188314	29	4	-0.000056831013	Global Trend	
5100000	502.917929	1	0.787688394021	0.741448286465	-0.032928472985	0.000160208548	0.973675666171	N\A	0.015137799243	0.003727150090	41	3	0.000979612296	Global Trend	
5150000	504.741058	1	0.704422060461	0.763466753661	-0.036923202990	0.000156588922	0.968971645734	N\A	0.014956506757	0.003583332855	34	5	0.002442198935	Global Trend	
5200000	511.161255	1	0.916071164157	0.745938077431	-0.033376432506	0.000260480593	0.973107672176	N\A	0.015821693817	0.003907068753	44	4	-0.002309567692	Global Trend	
5250000	507.926603	1	0.949534537642	0.710166011761	-0.028084106132	0.000136965921	0.964710892072	N\A	0.016147182112	0.003938167929	28	7	-0.001221407013	Global Trend	
5300000	513.885784	1	0.955323342614	0.733535689322	-0.029599845363	0.000203447430	0.972311835075	N\A	0.015963544092	0.004126075369	33	6	-0.002562060378	Global Trend	
5350000	505.572506	1	0.722056792638	0.702191520605	-0.024659456509	0.000203706357	0.976233129467	N\A	0.011943767675	0.002905323133	36	6	0.002894881140	Global Trend	
5400000	497.167292	1	0.790292270975	0.700552018002	-0.024408557027	0.000165613691	0.960626955446	N\A	0.016216883709	0.003753884127	31	5	0.001402710762	Global Trend	
5450000	513.744663	1	0.788226359118	0.719851202549	-0.029000196679	0.000126187613	0.965732824413	N\A	0.015245179264	0.003479055438	28	4	0.001087071434	Global Trend	
5500000	509.728730	1	0.788647733244	0.723416971967	-0.027445331244	0.000232646294	0.966401888114	N\A	0.015275638769	0.003863153672	31	7	0.001123325548	Global Trend	
5550000	507.705106	1	0.824373157975	0.694853298364	-0.025994128302	0.000172347509	0.964633408394	N\A	0.015465766333	0.003556118920	28	7	0.001460759531	Global Trend	
5600000	508.292348	1	0.952700416779	0.697713981061	-0.026179939411	0.000166666836	0.963580969265	N\A	0.015460168237	0.003455106267	37	6	-0.001318763778	Global Trend	
5650000	525.039249	1	0.807644229499	0.717069298459	-0.027338448220	0.000205616322	0.971365531154	N\A	0.014492644285	0.003664960528	36	6	0.001065087490	Global Trend	
5700000	517.359886	1	0.852868972833	0.730252842163	-0.031430061480	0.000151080627	0.974203966050	N\A	0.014706405179	0.003630308883	35	7	-0.000048196466	Global Trend	
5750000	514.317448	1	0.874729307311	0.704703953374	-0.024491634924	0.000279298618	0.970558500246	N\A	0.014971987362	0.003716657800	44	5	-0.000172252726	Global Trend	
5800000	504.399308	1	0.684081265597	0.708669208978	-0.025480141450	0.000299564111	0.966652233713	N\A	0.015945437563	0.003973714633	28	5	0.004031794976	Global Trend	
5850000	507.562988	1	0.907874524408	0.691854308574	-0.022320976349	0.000120590574	0.967373797560	N\A	0.016942596603	0.003911048699	43	7	-0.000331879872	Global Trend	
5900000	510.432183	1	0.861761409658	0.696898211728	-0.027242711765	0.000064859815	0.966419613756	N\A	0.014256168621	0.003015538051	33	5	0.000357742710	Global Trend	
5950000	507.797926	1	0.866306676364	0.675874534765	-0.021933953599	0.000124063709	0.970326052811	N\A	0.014931719615	0.003597292539	51	5	0.000444634494	Global Trend	
6000000	503.647644	1	0.749552193361	0.733624453908	-0.031731824099	0.000272369448	0.969664187161	N\A	0.015472205247	0.003950972442	37	9	0.002129760344	Global Trend	
6050000	523.514069	1	0.846750116508	0.688199797531	-0.025123637491	0.000106397972	0.976078488267	N\A	0.014080073696	0.003343371104	42	7	0.000872731340	Global Trend	
6100000	513.949357	1	0.803558506155	0.705349673275	-0.024042382660	0.000206356958	0.971928814690	N\A	0.015357890770	0.003976418172	29	7	0.001169909118	Global Trend	
6150000	519.244677	1	0.946646687346	0.713914229080	-0.028831346992	0.000232237311	0.966666578569	N\A	0.014890420447	0.003452031227	34	7	-0.001707593159	Global Trend	
6200000	508.991443	1	0.809742755882	0.688939516091	-0.022766663990	0.000198379910	0.966635369042	N\A	0.016104861294	0.004088494002	40	8	0.001475171614	Global Trend	
6250000	504.272671	1	0.892436167612	0.709824548954	-0.026485113111	0.000166512446	0.965941273321	N\A	0.014900175803	0.003362096487	40	7	-0.000814821114	Global Trend	
6300000	512.501949	1	0.884521295293	0.733570486072	-0.028792868418	0.000169009425	0.970389100043	N\A	0.014920026380	0.003813649782	40	8	-0.001238424502	Global Trend	
6350000	519.518059	1	0.909189907790	0.731358199068	-0.033434780010	0.000207504593	0.973393664819	N\A	0.014671926613	0.003752482637	33	10	-0.001482054827	Global Trend	
6400000	508.160930	1	0.799911203217	0.729888509904	-0.031843064446	0.000228396545	0.971269080141	N\A	0.015286136972	0.004137751803	31	5	0.001109584757	Global Trend	
6450000	522.367617	1	0.844975951787	0.727880094673	-0.028889948274	0.000213220860	0.969610034913	N\A	0.014544931818	0.003619739575	36	7	-0.000299784626	Global Trend	
6500000	514.253023	1	0.804356792156	0.731945777938	-0.032092479854	0.000201522745	0.970364381975	N\A	0.015060632008	0.003597196177	43	5	0.000950836812	Global Trend	
6550000	508.143966	1	0.882277647984	0.723397414881	-0.034670432473	0.000166077050	0.965741135326	N\A	0.015545284891	0.003763005151	36	7	-0.000166341500	Global Trend	
6600000	520.626546	1	0.733320057060	0.698604629339	-0.024550827640	0.000200995242	0.966411364104	N\A	0.015073564161	0.003395970790	31	9	0.002489984329	Global Trend	
6650000	524.759313	1	0.768509620213	0.722725178866	-0.030781316764	0.000248291435	0.972417830087	N\A	0.014632295580	0.003666544452	42	9	0.001903793077	Global Trend	
6700000	504.908379	1	0.870921466285	0.697676713292	-0.025732094769	0.000156420112	0.967288810292	N\A	0.016369080984	0.004082668951	37	6	0.000213950806	Global Trend	
6750000	519.932796	1	0.840335116728	0.693010850561	-0.023711713804	0.000238777730	0.971330280341	N\A	0.014268972356	0.003527054183	34	9	0.001177904735	Global Trend	
6800000	517.994184	1	0.762418311535	0.700527342178	-0.027411123593	0.000198403238	0.974617964285	N\A	0.013326292935	0.003505606019	35	7	0.002448117023	Global Trend	
6850000	516.454084	1	0.889163065418	0.691461028074	-0.020369842230	0.000263476781	0.970705068381	N\A	0.015514472187	0.003994023032	32	5	-0.000357941877	Global Trend	
6900000	503.666662	1	0.901512592056	0.700134820738	-0.024952888757	0.000184282772	0.960375889025	N\A	0.016414387139	0.003681745001	38	7	-0.000479492023	Global Trend	
6950000	511.499559	1	0.875036280150	0.710941621195	-0.026801210445	0.000144548363	0.974079748896	N\A	0.014699583360	0.003507779362	35	6	-0.000230879694	Global Trend	
7000000	519.230087	1	0.759506414540	0.755038989411	-0.036737731393	0.000217636524	0.973199250209	N\A	0.013490407922	0.003250233667	35	7	0.001336031651	Global Trend	
7050000	512.207260	1	0.873878330303	0.722959958780	-0.031982502929	0.000217480302	0.977378101217	N\A	0.013340410268	0.003185774924	37	6	-0.000103646318	Global Trend	
7100000	505.760070	1	0.837331886616	0.729409772827	-0.031055748880	0.000198638168	0.964421301243	N\A	0.014389687931	0.003014218027	24	4	0.000269378261	Global Trend	
7150000	504.393340	1	0.905348442677	0.717571583793	-0.030956671808	0.000266487857	0.964789101651	N\A	0.015779883832	0.003604792744	35	5	-0.001156472908	Global Trend	
7200000	515.205916	1	0.780758141417	0.707939834272	-0.027538474366	0.000212453507	0.964966660117	N\A	0.015995105575	0.003846762858	29	8	0.001718775581	Global Trend	
7250000	503.035600	1	0.801835603688	0.721212258828	-0.029684121087	0.000386479442	0.971538419382	N\A	0.014776645428	0.003783040486	35	4	0.001322076062	Global Trend	
7300000	507.034602	1	0.878919248022	0.692283662395	-0.024807932560	0.000248930169	0.968373273608	N\A	0.015677662225	0.003806807958	37	4	0.000583095799	Global Trend	
7350000	520.959313	1	0.855227695385	0.722826864879	-0.031328930533	0.000885772693	0.973137611377	N\A	0.014335628965	0.003210653519	36	9	0.000815781616	Global Trend	
7400000	519.440857	1	0.700961162479	0.706228501645	-0.025483421734	0.000218567805	0.974259923209	N\A	0.014678973444	0.003607893173	30	11	0.003701634398	Global Trend	
7450000	518.791516	1	0.832297805971	0.725650680242	-0.031112000868	0.000193997741	0.972037360085	N\A	0.014859887614	0.003845372438	32	7	0.000283153927	Global Trend	
7500000	518.363908	1	0.820829193104	0.716902958922	-0.029137543225	0.000272194440	0.969195369972	N\A	0.015243091277	0.003859124211	47	4	0.001107699308	Global Trend	
7550000	528.072905	1	0.841220683572	0.720372845708	-0.028852531391	0.000215444166	0.975778426791	N\A	0.014474546034	0.003591261658	38	7	0.000210067992	Global Trend	
7600000	533.803718	1	0.777624480851	0.728332525175	-0.031143027920	0.000170362922	0.972860175246	N\A	0.013825188669	0.003269697973	35	12	0.001654989467	Global Trend	
7650000	507.861095	1	0.965137326000	0.723984410633	-0.031438693942	0.000221123676	0.974012721136	N\A	0.015077344195	0.003734079547	36	9	-0.001319162476	Global Trend	
7700000	493.983569	1	0.813079250376	0.695037853603	-0.021906564851	0.000222628526	0.968898236245	N\A	0.015314451922	0.003851963970	45	7	0.001268239741	Global Trend	
7750000	509.829098	1	0.901923408914	0.742640190125	-0.035236336406	0.000203468355	0.976241900469	N\A	0.014547506772	0.003559914528	34	6	-0.001617735153	Global Trend	
7800000	503.178170	1	0.907424816024	0.710112485848	-0.024223837147	0.000219345011	0.969267655521	N\A	0.015186683715	0.003842875886	34	5	-0.001560469087	Global Trend	
7850000	490.472277	1	0.851585425331	0.724549336189	-0.033000426939	0.000199227043	0.968758638042	N\A	0.015044699248	0.003837954511	34	4	0.000321058869	Global Trend	
7900000	502.899934	1	0.896878175236	0.704676624142	-0.025695878538	0.000179510815	0.965193541856	N\A	0.015808344374	0.003828456568	46	6	-0.000767594919	Global Trend	
7950000	509.952621	1	0.795792281531	0.704606521378	-0.028515529375	0.000221123422	0.966860418014	N\A	0.015154292563	0.003620678436	35	7	0.001702330000	Global Trend	
8000000	500.588626	1	0.755389810275	0.728173773942	-0.034464730521	0.000282441151	0.972964817798	N\A	0.016815884679	0.004369325531	24	6	0.002376477514	Global Trend	
8050000	521.745539	1	0.866775204920	0.725974291233	-0.030097718047	0.000047195992	0.972069257761	N\A	0.015212453554	0.003755634647	48	10	-0.000287189541	Global Trend	
8100000	510.961932	1	0.895058928228	0.695712543989	-0.023873025492	0.000018392935	0.970927065348	N\A	0.015083705536	0.003614933103	38	8	-0.000080689075	Global Trend	
8150000	500.847710	1	0.875335998325	0.676951285891	-0.018887226807	0.000067671527	0.969799157829	N\A	0.016403059019	0.004095767267	41	3	0.000165905396	Global Trend	
8200000	505.551107	1	0.851720683232	0.699672857425	-0.024535964040	0.000072605965	0.967120158769	N\A	0.015008992457	0.003477926125	32	6	0.000255436649	Global Trend	
8250000	506.736745	1	0.860338750216	0.719041799097	-0.031850960089	0.000146411114	0.964106404174	N\A	0.016261388654	0.003821701995	27	7	-0.000120282075	Global Trend	
8300000	512.333554	1	0.776500808764	0.730383607611	-0.032233584446	0.000169561884	0.969701462071	N\A	0.014966467199	0.003610103496	32	7	0.001536770851	Global Trend	
8350000	500.280082	1	0.849905393254	0.777920162422	-0.042717588766	0.000188617807	0.964753317286	N\A	0.015458599245	0.003577334690	28	6	-0.001846745592	Global Trend	
