Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m2-glob-002.txt
Log File Name:                   SCH_d1_m2-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2798621653
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m2-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	Global Trend	
8200000	369.576622	1	0.178361840724	0.523578709429	0.199998168207	-0.353523142317	-0.553123930957	-0.388727798893	1.035237391992	0.057154215397	0.130321635456	0.022457749382	0.155650409614	-0.020842636864	0.000332927364	0.926786033696	N\A	0.039592023105	0.108132734247	0.090417928366	0.125851147869	0.111725236017	0.193121981743	0.044563109581	0.042946525779	0.046250639265	0.050226830110	0.044405189431	50	12	0.001347251787	Global Trend	
8250000	357.627202	1	0.433361862917	0.512552601445	0.040806335997	-0.331383690990	-0.071310379772	-0.030569726442	0.368192485324	0.108312775063	0.163568643525	0.063256262393	0.151996169175	0.023725837719	0.000306401139	0.998741673725	N\A	0.050102899131	0.110777340983	0.098163951418	0.139736006700	0.128085154313	0.198071976185	0.055358041641	0.053297536956	0.056873155943	0.061708521933	0.053406267119	39	10	-0.207232148671	Global Trend	
8300000	343.832313	1	0.786522033795	0.463227015214	0.243843930639	-0.233659768261	0.223522272301	-0.137680253496	-0.134107617776	0.154133044744	0.198374721842	0.025135538101	0.127142205218	0.068364807173	0.000251042000	0.999849804203	N\A	0.045542520423	0.120959809050	0.098556775110	0.152647929647	0.115597211222	0.213531606892	0.051832631667	0.049189408477	0.055509448235	0.052733358824	0.051643628303	38	5	-0.377162645542	Global Trend	
8350000	352.051776	1	0.503237870666	0.456191965257	0.377708947728	-0.177111151578	0.126214599790	-0.322056863994	0.141833733577	0.183330152783	0.266749926477	0.093059005293	0.182001336000	0.111626119014	0.000256677463	0.920367611254	N\A	0.045631485007	0.130007009826	0.114841694167	0.142834580003	0.135660740274	0.196701093925	0.050598452901	0.049049279061	0.052836422905	0.058099624431	0.050097996106	37	10	-0.000972440558	Global Trend	
8400000	362.825488	1	0.398918804326	0.529431766551	-0.051481076814	-0.438187725788	0.190557216951	0.042285262495	0.343575578301	0.078324620658	0.135932451572	0.062548555941	0.115551868680	-0.010395829512	0.000374086328	0.951290318015	N\A	0.055189216318	0.120710188241	0.100185584158	0.149102011252	0.120875643447	0.215354549562	0.058772516481	0.057011641606	0.065706804052	0.062489920777	0.059902577441	33	13	-0.022474840059	Global Trend	
8450000	367.777485	1	0.650376421570	0.488637910232	0.221541985998	-0.373224371104	0.220554398521	-0.318342742197	0.126611685562	0.138273826214	0.164610015008	0.030804716281	0.189211645177	0.056015978025	0.000399409890	0.932928725171	N\A	0.039480726728	0.110880655699	0.091959585231	0.114876860569	0.124596902009	0.214510138215	0.044835205028	0.043523218296	0.043606024223	0.054973320504	0.046926390503	33	10	-0.016012959151	Global Trend	
8500000	374.837481	1	0.662598699549	0.439395623905	-0.163548203958	-0.584527514656	0.093764554095	-0.318482887684	-0.028171322835	0.162083000213	0.227012740834	0.117684708546	0.186636349295	0.060001048902	0.000200803250	0.931927040212	N\A	0.043807512266	0.170072692330	0.155342763554	0.168602441361	0.162358422224	0.232675947880	0.048286392068	0.046650787545	0.049231443998	0.052246576116	0.048952643264	41	11	0.000188376179	Global Trend	
8550000	372.247468	1	0.496550872085	0.538633079717	0.289688701716	-0.184750262780	0.225322109350	-0.189319162850	0.103239998175	0.027871153487	0.136052793888	0.034373793115	0.131082265724	-0.034756738401	0.000175282037	0.923915255565	N\A	0.050643949653	0.119237182908	0.100970545739	0.128355041533	0.122313945376	0.181282342040	0.056017928143	0.053126507134	0.055583545444	0.060532854779	0.056214349518	31	12	0.000682138370	Global Trend	
8600000	364.038237	1	0.372572701598	0.514508457188	0.070984201587	-0.356357250828	0.284445227266	-0.237752648302	0.344127180160	0.070675955331	0.172508434098	0.017620575048	0.125354782151	0.004957369566	0.000361605390	0.976267048354	N\A	0.054150902716	0.112308409044	0.093648736407	0.127362665912	0.113478852994	0.209683285351	0.059717372658	0.057111598181	0.060133145761	0.061182721575	0.059024668352	39	10	-0.048854380479	Global Trend	
8650000	374.811020	1	0.878744993512	0.400633462707	0.087122797554	-0.359644485408	0.222884702010	-0.104187788834	-0.141319512094	0.171557147375	0.284156839152	0.138527657919	0.203154707760	0.080705771101	0.000313228881	0.925883152210	N\A	0.051412321267	0.109838803428	0.093387885482	0.134575387782	0.117802607810	0.197260566526	0.055207013268	0.054052405356	0.057441933895	0.061408212423	0.055091256675	27	13	-0.006191746797	Global Trend	
8700000	382.464015	1	0.538887738935	0.443455643329	-0.007976160450	-0.347555766709	0.206743211149	-0.224732199082	0.183392997029	0.198189938713	0.244602151730	0.089574324363	0.179910728946	0.080616430783	0.000439722995	0.959905091325	N\A	0.038497137360	0.106419576208	0.088949538969	0.101705731699	0.108777103276	0.200986104455	0.042805205050	0.041780072358	0.039485415918	0.048278769935	0.045641050921	36	16	-0.010087494698	Global Trend	
8750000	374.719194	1	0.684653118403	0.551007555990	0.006509647671	-0.337939948849	0.111853593816	-0.406346551926	0.244054710554	0.083835898270	0.103203543245	0.014661189714	0.034163905362	0.007467110671	0.000693788156	0.925583946781	N\A	0.056406415052	0.156451698574	0.136990963790	0.150129318944	0.146676433771	0.243137552632	0.060306010071	0.059391150875	0.059276188171	0.062647352845	0.061104133673	24	16	-0.002411704143	Global Trend	
8800000	374.136040	1	0.567464465003	0.468887844910	0.207325611004	-0.108547089494	0.057174833411	-0.045650008790	-0.198355173781	0.114885150879	0.188835727160	0.120154581230	0.106467094299	0.089188489322	0.000223469681	0.999979163642	N\A	0.038896905522	0.108016299195	0.087721573760	0.117466874157	0.107136839510	0.185361466930	0.044559754292	0.042915184346	0.044590118446	0.047701010279	0.043039600953	39	17	-1.255124771762	Global Trend	
8850000	366.651437	1	0.477287499002	0.502541336247	0.060429050307	-0.302206420908	0.327262208673	-0.270351723583	0.119284344679	0.093199881219	0.221495663510	0.045182273527	0.153288322665	0.039899877055	0.000366252351	0.957119818865	N\A	0.040387551254	0.115203584289	0.092143355424	0.138942439488	0.116189506641	0.209886312106	0.049035251540	0.043384499375	0.048031346154	0.052800919943	0.045678929719	41	11	0.020539918159	Global Trend	
8900000	369.362984	1	0.354387262665	0.648460571933	0.452785652499	-0.126651068915	0.427667038905	-0.085756859735	0.037575839358	-0.087441525494	-0.000349353915	-0.098280510125	0.023655455659	-0.191135023369	0.000103706579	0.999985618238	N\A	0.040466209530	0.105361092973	0.085562898199	0.115223464228	0.116210451430	0.188920072178	0.046751218109	0.043522517596	0.045223213873	0.053157696854	0.047970715443	41	10	0.467434252231	Global Trend	
8950000	371.113505	1	0.549954855374	0.513182680541	0.224832954048	-0.281913663169	0.220335357155	-0.271539227004	0.179738418421	0.047400610094	0.161509607216	0.030361250081	0.171530826531	0.006040847729	0.000461048005	0.998679977182	N\A	0.057841737019	0.115003787415	0.098187854812	0.127740675846	0.117941056350	0.207747856360	0.061028645638	0.060663525529	0.061048722888	0.064883554009	0.060879891623	30	13	0.269923808626	Global Trend	
9000000	391.628876	1	0.316369315062	0.596012621577	0.510579466222	-0.044560485093	-0.477903910279	0.047105712988	0.333880637432	-0.010411029891	0.094229953248	-0.048958600476	0.061289875098	-0.054604816696	0.000306726553	0.926201014969	N\A	0.056042051823	0.125580145762	0.103717701708	0.126256640192	0.120718066925	0.207146426535	0.061566018837	0.058431815568	0.058848571753	0.061599076309	0.060029491948	30	19	0.001979929178	Global Trend	
9050000	385.878970	1	0.553311664144	0.542686534425	0.390053011196	-0.106482305621	-0.390047590435	-0.065676904963	0.078594945990	0.073543855017	0.159676514747	0.008465324096	0.092725748967	0.000471912635	0.000184529758	0.930368009886	N\A	0.039219867395	0.103146588026	0.083968035228	0.106909285173	0.106387038038	0.162403771207	0.045057731754	0.042943323998	0.042900226083	0.049573399727	0.045219554861	30	15	-0.002772889090	Global Trend	
9100000	351.155521	1	0.474313906765	0.547272575791	0.180852607630	-0.261673362020	0.054234547673	0.025663957280	0.287412528932	0.032356934439	0.096159448424	-0.058876592547	0.162977578070	-0.042837949206	0.000219752291	0.933317838767	N\A	0.042516655474	0.107117886925	0.088662102445	0.125169332148	0.146535185866	0.170519689253	0.046534339889	0.046205336647	0.049999192362	0.061224448064	0.046273006423	38	14	0.009582642558	Global Trend	
9150000	356.341134	1	0.498383540905	0.514585721603	0.147820211156	-0.225583143474	0.237384760790	0.577339947162	-0.746856058051	0.120902509989	0.137583074001	0.040389909497	0.186994327928	0.040454847072	0.000165555171	0.967028158351	N\A	0.040440577639	0.112061339925	0.097721356649	0.124892202847	0.120137630050	0.256856729506	0.045903442411	0.044370065745	0.047531503864	0.052999498157	0.048732524642	42	17	-0.009581054189	Global Trend	
9200000	364.002926	1	0.872546473980	0.433946286589	-0.012506886207	-0.420597731427	0.277782959787	0.292874159003	-0.363057002458	0.181540312957	0.267396550863	0.058724772758	0.219085123643	0.067504846233	0.000215888745	0.983586947061	N\A	0.041381205261	0.102875584732	0.085492950258	0.131951672219	0.113013915500	0.169074724963	0.046295692756	0.044990287115	0.050307289007	0.053852215913	0.045381394136	35	16	0.034636585676	Global Trend	
9250000	386.191512	1	0.387706367100	0.548636767459	0.044647945017	-0.235386460064	0.105105115730	-0.077798706546	0.142584993944	0.070982302715	0.076583265023	0.004740788379	0.099262723999	-0.059036410387	0.000244687589	0.928968982145	N\A	0.044878345522	0.112874226288	0.090438034615	0.117243088983	0.119264348401	0.186686971167	0.050194034048	0.048074317162	0.047612022568	0.054723862134	0.050200647800	33	15	0.003563835762	Global Trend	
9300000	355.481018	1	0.717402026929	0.484446284042	0.091389385068	-0.473340353301	0.182312747317	-0.466887680029	0.591015339698	0.111994286859	0.232134713144	0.047471067965	0.190847661275	0.012054846385	0.000203014226	0.999489924783	N\A	0.041976325748	0.140152559736	0.121541551080	0.133294395152	0.133515420972	0.354078009955	0.047716475566	0.045382395494	0.044651226876	0.051045385659	0.051700504417	43	9	0.162052928479	Global Trend	
9350000	366.544773	1	0.344682512105	0.657149384643	0.033561565154	-0.246333540299	0.470088188729	-0.076770422056	0.453020941135	-0.087357163735	0.044434661092	-0.174334838686	0.066771662427	-0.140117501113	0.000184797920	0.999904929563	N\A	0.049525265900	0.117236295181	0.100501731007	0.128118324580	0.115532381163	0.244544656968	0.053462275721	0.052216303354	0.054889310938	0.056066319368	0.056473492024	39	16	0.402099438073	Global Trend	
9400000	359.354494	1	0.447641707804	0.760909556959	0.241709112540	-0.120832471241	0.523821948675	0.142699218362	0.297532644719	-0.140925732654	-0.099530581921	-0.229458534660	-0.163717612501	-0.236042287605	0.000317352548	0.975236029721	N\A	0.064679628615	0.125748113426	0.114993169067	0.150847750773	0.136197862172	0.255636750576	0.068256346594	0.067252712006	0.069725034209	0.071674024947	0.068004704087	25	9	-0.037478816384	Global Trend	
9450000	367.107073	1	0.418302208755	0.580264501136	0.210578396408	-0.331828973412	0.224445486881	-0.017282923055	0.291406456616	0.013299141831	0.089865867211	-0.047062709654	0.029182581773	-0.043591892539	0.000162339778	0.923452274059	N\A	0.057820083429	0.115964620689	0.101395755853	0.125181430171	0.117724334156	0.164978905768	0.061790366500	0.060406041554	0.061322037528	0.064561108918	0.062980791764	33	10	-0.000931191001	Global Trend	
9500000	360.683485	1	0.464104218952	0.576442583316	0.075921371436	-0.177279859887	0.236681140561	-0.070711785787	0.206306416084	0.107021253119	0.058261336270	-0.054862499633	0.083262983942	-0.040267435282	0.000214405096	0.999359609838	N\A	0.041420701303	0.097533252001	0.080121623734	0.119138168347	0.099883889222	0.168086813463	0.047677043716	0.045213960748	0.047357001689	0.046866799389	0.046029419459	41	13	0.188712946123	Global Trend	
9550000	353.081444	1	0.319001428214	0.742518652424	0.206563570976	-0.100597034534	0.759667944551	-0.007704815779	0.299392190037	-0.165222654746	-0.068723696124	-0.200632266101	-0.055484633416	-0.254848120995	0.000540106532	0.951540929064	N\A	0.044032275291	0.137726460269	0.127979031604	0.178181293119	0.188656266381	0.281325465416	0.049026787925	0.047228231162	0.045060396976	0.060766633957	0.048672471759	37	11	0.001108092194	Global Trend	
9600000	347.899324	1	-0.276894630534	0.687963870563	0.716527343533	0.182328938081	0.927928181196	0.299761522753	0.697162404061	-0.128649858811	-0.016266120019	-0.191801865878	-0.025807693829	-0.111857654892	0.000204179318	0.920511791635	N\A	0.058600853085	0.192836339485	0.174986598242	0.188846671490	0.181108110093	0.239157848091	0.064131859040	0.060950379284	0.064124246824	0.065796272514	0.062794372281	37	10	-0.000059069809	Global Trend	
9650000	366.930401	1	0.206617793846	0.639666583293	0.413074133141	-0.121356639540	0.326662867040	-0.035822044340	0.803614842358	-0.036955451806	0.067617112130	-0.081360732456	0.002649876603	-0.162228025064	0.000245616208	0.931303685826	N\A	0.061132693956	0.202030764901	0.182239364999	0.193665898117	0.188228587841	0.257114692460	0.065538844291	0.062818936935	0.065478660884	0.070800097162	0.065250745736	37	12	0.000178997317	Global Trend	
9700000	355.971330	1	0.290871260437	0.882608007440	0.323526842952	-0.129951334928	0.806832760848	0.053524473949	0.456854268091	-0.232894560420	-0.188574154469	-0.396826915573	-0.227699251437	-0.342892692774	0.000510472354	0.996958169754	N\A	0.064396379910	0.128597453529	0.110508413865	0.145397001838	0.130637873733	0.249119267029	0.067959818716	0.067068462495	0.069623956694	0.071214700674	0.070403394819	38	10	0.210216035506	Global Trend	
9750000	346.413214	1	0.367531386991	0.611956424516	0.208956142919	-0.314630091443	0.412730268845	-0.133682263023	0.235154408068	-0.012104548571	0.072588878538	-0.065520423576	0.066917014482	-0.108423492797	0.000245206919	0.942237281907	N\A	0.062926231324	0.122463415937	0.102335268852	0.133385979057	0.121167408982	0.207305467493	0.067241997824	0.066192336568	0.066930159391	0.068740122842	0.066685649522	37	11	0.010059316888	Global Trend	
9800000	374.203217	1	0.624894183204	0.516639497847	0.065116287501	-0.161172183985	0.352268179935	-0.053745611233	0.027732552859	0.081823847907	0.159815991705	-0.012721535357	0.110688244549	0.024116932402	0.000253484951	0.928547360882	N\A	0.045634372580	0.116387863742	0.092469407842	0.134746588362	0.107008909563	0.184388611848	0.051331991181	0.048915101555	0.053713787562	0.050031721513	0.050575455520	35	16	0.006579058393	Global Trend	
9850000	349.625007	1	0.427805049774	0.714101132280	0.202474110196	-0.090850782691	0.417915012804	0.404175618337	-0.072975791254	-0.112110425523	-0.045530708946	-0.146401711524	-0.120703379783	-0.154678247918	0.000295448112	0.994704149413	N\A	0.050628775492	0.107811387983	0.097735311090	0.145308006551	0.122351617001	0.205836348401	0.053606083010	0.053607187933	0.059327803126	0.059409599900	0.056927364422	32	7	-0.087305007586	Global Trend	
9900000	377.649047	1	0.592331847265	0.612180619577	0.174882462419	-0.149725404244	0.304330071654	0.069977193017	-0.180209670678	-0.017126020537	0.078816609558	-0.025542972330	-0.031426354209	-0.054765063408	0.000216151383	0.927888447351	N\A	0.042357562453	0.108171455484	0.088389780059	0.118082479636	0.106667772621	0.169814718871	0.048018310163	0.046347243643	0.047479804630	0.050072729614	0.045935839162	53	16	-0.002080162226	Global Trend	
9950000	372.330585	1	0.501146085186	0.497083708515	0.262611527038	-0.179620203784	0.155374867581	-0.092396971209	0.027208525781	0.098950791360	0.167880388826	0.057456612352	0.156514369656	-0.018387233313	0.000236624457	0.931045612511	N\A	0.031981225112	0.098281825734	0.081519762614	0.115805610662	0.114978817636	0.174573800306	0.036847217869	0.036042925172	0.038973132834	0.048865767951	0.038796886133	39	13	-0.002999948601	Global Trend	
10000000	372.240454	1	0.625025234445	0.535426834406	0.158739268443	-0.316701955899	0.243964588862	-0.093634356499	0.238681499795	0.041953157683	0.129300699739	0.015616710165	0.153267587261	-0.005421726737	0.000271100897	0.936892178236	N\A	0.056228762612	0.107511733177	0.090858720565	0.136145839986	0.134863341218	0.187578959356	0.060074914768	0.058286176642	0.062363837310	0.069948092962	0.059916879195	37	12	0.009926386072	Global Trend	
10050000	356.882026	1	1.347079152913	0.756741204923	0.486093183430	-0.054034791070	0.876137108423	0.263217568557	-0.497675662813	-0.181264170358	-0.085600093884	-0.229864530595	-0.142578643646	-0.193826618216	0.000399224196	0.999781626246	N\A	0.060332541311	0.119882541437	0.100073714165	0.130024918789	0.126092947268	0.206606199691	0.064501963024	0.063045764645	0.064153683626	0.069938310319	0.064320044284	28	14	-0.568036886633	Global Trend	
10100000	360.850994	1	0.408489105904	0.671808975690	0.195114025472	-0.336475070095	0.436489101360	-0.018673630606	0.299611965632	-0.058288889698	0.002110086828	-0.128751187579	-0.002706005251	-0.137663005113	0.000207242674	0.928078282154	N\A	0.057555244746	0.102068383005	0.089412096942	0.127080144388	0.115826274690	0.170230319122	0.061839166165	0.060325360380	0.063302116341	0.065438339215	0.060994879657	44	7	-0.005603498022	Global Trend	
10150000	364.886892	1	0.487757357788	0.559476937265	0.231170802235	-0.163667033077	0.250176037158	-0.098817668654	0.128451965270	0.015965011907	0.093512343068	0.009347383933	0.025014458527	-0.050843073169	0.000268127380	0.999894286685	N\A	0.055309533333	0.119046572560	0.095979140724	0.126213054751	0.118231747280	0.189315053966	0.060125432145	0.058010087369	0.059729529555	0.062449665496	0.059107967338	30	11	0.568985318652	Global Trend	
10200000	367.533314	1	0.822866057787	0.585199138071	-0.134651497476	-0.485470155009	0.252886290443	-0.057382888061	0.048720573033	0.002417877946	0.081233530981	-0.080683583029	0.008693741180	-0.060388831085	0.000250994166	0.929768278951	N\A	0.076377808286	0.126513558635	0.108139479021	0.130774763073	0.124581145866	0.188290765050	0.079600636123	0.078612698198	0.077783922065	0.080081843894	0.078338263851	39	11	-0.001844096013	Global Trend	
10250000	384.234620	1	0.632586983842	0.542777090814	0.278826136813	-0.196864127792	0.312816913042	0.098843330706	-0.164605195306	0.038004804164	0.119988281349	0.016846317784	0.066364087637	-0.112860099999	0.000205574479	0.999833254151	N\A	0.041096269246	0.099222398380	0.084149210860	0.113715102335	0.110779032042	0.179429081697	0.046554920318	0.044114437938	0.046091532933	0.051429005888	0.050860780507	30	13	0.403985844355	Global Trend	
10300000	365.203439	1	0.397332350227	0.573571097075	0.278290180789	-0.201692310949	0.162461362142	0.159030948239	0.036371650305	0.005174208064	0.116463423464	-0.008013452167	0.056720782806	-0.037513858139	0.000210411800	0.918854995138	N\A	0.046018657005	0.179692923992	0.159059783190	0.170845502450	0.165061169912	0.312044682812	0.056217762196	0.048880140157	0.051676386897	0.054382544629	0.052438095449	34	9	-0.000280140035	Global Trend	
10350000	365.938364	1	0.535839632382	0.535526153318	0.232747259579	-0.266220015992	0.284774894607	0.015176406081	-0.046721435926	0.026160036160	0.141121176343	0.010824557567	0.070540754572	-0.003477250770	0.000188338040	0.999508495736	N\A	0.044460049060	0.104263084568	0.084612274683	0.116442068983	0.107911401683	0.177653487755	0.049578099233	0.047583151451	0.050538366065	0.054397043872	0.050842090610	50	7	0.148506851715	Global Trend	
10400000	361.467777	1	0.572230716821	0.528434851923	0.199797209753	-0.256956792557	0.330496163327	-0.032252661720	0.029740070060	0.054983247787	0.126232160233	-0.005507051704	0.045333641377	-0.029230963204	0.000179200061	0.960941053150	N\A	0.038454508854	0.098268814118	0.078951969897	0.110490679430	0.121143134839	0.161423219659	0.043092683811	0.039593789429	0.044112984895	0.055879165461	0.044727649643	39	11	-0.005354339634	Global Trend	
10450000	353.005067	1	0.869776433572	0.473207366855	0.265907216372	-0.396649953699	0.488620072413	-0.131275207893	-0.421902775194	0.120291665727	0.187970872086	0.144440027627	0.239599205034	0.016242922142	0.000222471740	0.976966697448	N\A	0.040484643035	0.114949189755	0.089927980846	0.121725197156	0.143401247182	0.176006663254	0.050451694296	0.044863771659	0.047029508847	0.058893592477	0.045211715692	30	13	-0.038267400324	Global Trend	
10500000	363.944658	1	0.650763830713	0.504644002357	-0.042639044729	-0.421091255631	0.755241879794	-0.382284464977	0.044717626757	0.103008190043	0.128634030526	0.072088258061	0.110491264584	0.037179253853	0.000169677572	0.934249239902	N\A	0.035832951335	0.080489593760	0.076462869379	0.108043259749	0.092849179809	0.157873903481	0.040807495375	0.040155900827	0.042466505413	0.043114297275	0.044984393887	37	11	-0.003129546839	Global Trend	
10550000	363.677567	1	0.665545697882	0.485662774059	-0.080569240961	-0.546636740867	0.975619354105	-0.248181082260	-0.190626955407	0.106213703729	0.219006757489	0.041750516583	0.136301019204	0.052763658783	0.000283902540	0.929538439154	N\A	0.039079960029	0.180355801286	0.168668938392	0.197724198156	0.174709026781	0.254566608087	0.046158691045	0.042010355552	0.051867958511	0.049849100949	0.043439542947	47	8	0.000092287921	Global Trend	
10600000	363.980344	1	0.539278021413	0.525704809903	0.198397059308	-0.450490287116	1.089359566750	-0.183425036209	0.045909450422	0.092829659448	0.185949539013	0.034931416569	0.161843631858	-0.033269440323	0.000283214107	0.922251482539	N\A	0.043171548218	0.191147571766	0.165383203180	0.180929998009	0.170416373834	0.254064012049	0.050169783954	0.046448765515	0.051456740849	0.052782645376	0.048975368294	31	9	-0.000021631119	Global Trend	
10650000	357.987441	1	0.555451896580	0.451403176483	0.016582838315	-0.512670825129	0.821870632951	-0.238506939812	-0.163690667836	0.098673597938	0.190887970332	0.032259082203	0.219532883165	0.079493133145	0.000184780260	0.999220572491	N\A	0.038987360685	0.099876386939	0.081804917617	0.131606944212	0.108172419658	0.161476935643	0.043816888674	0.043100797857	0.050345269082	0.050182961827	0.043843445870	37	10	0.161801273397	Global Trend	
10700000	353.692251	1	0.629711756381	0.476356426156	0.117076729016	-0.474594040906	-0.128512178975	-0.119669739131	0.483376541025	0.111729960880	0.199880129621	0.108579753549	0.116670161295	0.099454517879	0.000259358664	0.929546226508	N\A	0.036185271195	0.112815832533	0.095205251073	0.127460619232	0.114264548292	0.208183202305	0.040652594491	0.041893920229	0.043466786044	0.046102651960	0.042276193642	28	10	-0.006471666102	Global Trend	
10750000	366.641298	1	0.479597934188	0.582950818899	0.112313867902	-0.436015044802	0.377318933243	0.160068094288	0.261899320421	-0.000479612199	0.096715556810	-0.069830305297	-0.011469561224	-0.072908114915	0.000307846496	0.999917426718	N\A	0.051866811225	0.113109998510	0.090030473188	0.112212037127	0.121294361046	0.183757682035	0.058367991675	0.054237525060	0.054779780977	0.062106899215	0.056769462017	30	11	0.706287817785	Global Trend	
10800000	371.784521	1	0.486979859946	0.613563983057	0.366068976383	-0.220562123913	0.268019106684	-0.168332608327	0.291812698048	-0.022515290353	0.045743175529	-0.074477167555	0.010112451821	-0.111139125758	0.000249366184	0.998763929521	N\A	0.031153993549	0.111953307791	0.087221534872	0.123248389461	0.105671299692	0.182233934493	0.040111623124	0.035840574349	0.039862503422	0.041464481359	0.038386288204	32	11	-0.185152736433	Global Trend	
10850000	343.456549	1	0.394133784814	0.590142214844	0.266226536462	-0.308080392222	0.296175858845	0.009080559650	0.024742416076	0.062393916300	0.070610651636	-0.071806824659	0.080368858014	-0.019286223054	0.000381131304	0.999894962482	N\A	0.055780292982	0.126496497549	0.102002707255	0.149621729908	0.124478941753	0.218811988889	0.061930835926	0.058153232668	0.062585857587	0.064024092607	0.060119747655	39	8	-0.855323220857	Global Trend	
10900000	364.944960	1	0.608835368074	0.633503265800	0.334481675110	-0.246348743926	0.381700863900	0.010206258517	-0.077839535091	-0.057108146365	0.021182804327	-0.098842029601	-0.026233596641	-0.105546752427	0.000194877388	0.918361969742	N\A	0.054332203536	0.114632537903	0.094997781972	0.124731172525	0.110662812605	0.171742279773	0.060505989085	0.057063578200	0.059002588852	0.059739114011	0.060374485822	36	6	-0.001807788189	Global Trend	
10950000	369.186067	1	0.431202131942	0.499228882422	0.217606013042	-0.411096497929	0.533723228864	0.144247929920	0.164084388139	0.067066972599	0.183547338132	0.055813800661	0.084214963676	0.016152149349	0.000169065411	0.919011768067	N\A	0.046195397023	0.179547899191	0.159647389085	0.175395945753	0.165017003323	0.212740691843	0.051679334318	0.049675105111	0.053363798196	0.054385493449	0.050021754829	39	13	-0.000101035205	Global Trend	
11000000	381.082101	1	0.779199952886	0.484497914979	-0.179711533167	-0.559647645124	0.025355790562	-0.176990899895	-0.640949458461	0.116944759963	0.186686160025	0.050923256478	0.117952454287	0.040151596862	0.000223591907	0.932229376103	N\A	0.045203885247	0.153099265580	0.137689708918	0.148733053126	0.147356719379	0.207232461791	0.049675879342	0.048669785872	0.048252730151	0.052930609209	0.049714277080	37	15	-0.000391854635	Global Trend	
11050000	367.059573	1	0.571353467625	0.516773921155	0.277567332853	-0.239558629816	0.335447483078	-0.281462630646	-0.004211798143	0.069677316182	0.184374669196	0.012750269439	0.122069381026	0.026515579871	0.000215610573	0.948799471875	N\A	0.044036985152	0.106909349421	0.086940074594	0.115828944848	0.105099440447	0.181158934149	0.048783548563	0.047585140768	0.048441694954	0.051091933844	0.052945414154	28	12	0.014323940451	Global Trend	
11100000	354.294622	1	0.328494193425	0.554172701007	0.268830269648	-0.261115150048	0.260496650356	-0.491155736120	0.538935977534	-0.013885979861	0.118477423859	-0.019085293250	0.068894503768	-0.024653806363	0.000365194758	0.999573410513	N\A	0.049128283971	0.115345121824	0.096538165962	0.135536247488	0.126784838927	0.201774246998	0.055781753805	0.052405388102	0.056056221172	0.062127494150	0.052213162499	35	11	-0.361982659029	Global Trend	
11150000	359.818639	1	0.499182869212	0.497416177396	0.103774387648	-0.349573442092	0.242109865040	0.180237868345	0.285008006875	0.095767831588	0.167854434371	0.078325990104	0.106267519793	0.044988524391	0.000254215817	0.923240851411	N\A	0.068435358535	0.157597390347	0.138788089442	0.153958044820	0.154976693134	0.215274779603	0.072352951944	0.070682257722	0.071030394812	0.078198533738	0.071003123690	43	9	0.000722423049	Global Trend	
