Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m7-fab-004.txt
Log File Name:                   AMY_d1_m7-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1291654359
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m7-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
5450000	527.278983	1	-1.017332653787	0.768959877553	0.150905850898	-0.024004952087	0.000107925109	0.973789138339	N\A	0.020650631237	0.019767284885	0.002950058316	38	8	
5500000	521.505850	1	-0.863217223237	0.691452113102	0.206029821906	-0.026189271370	0.000104727617	0.964354280317	N\A	0.025932364106	0.024545726108	0.003399135810	34	8	
5550000	512.137175	1	-0.943363094772	0.713440452998	0.229185175600	-0.035827628385	0.000096370716	0.974844619245	N\A	0.024490652884	0.021517988509	0.003088577313	41	7	
5600000	521.972990	1	-0.846613579775	0.669604094024	0.232922089280	-0.029260575140	0.000085941429	0.963190391648	N\A	0.027570361678	0.025697297985	0.003164656048	34	9	
5650000	501.333419	1	-0.877831318024	0.685145779905	0.225841963836	-0.026916235702	0.000077973016	0.961722082380	N\A	0.030245981618	0.027275508802	0.003670077638	41	3	
5700000	509.787332	1	-1.001067717467	0.753034088783	0.173760606088	-0.025628091104	0.000092012910	0.961612099038	N\A	0.031519423079	0.028310696455	0.003354572524	30	6	
5750000	508.017693	1	-0.915028586302	0.702942412726	0.230065797682	-0.034581993160	0.000099224800	0.962016989610	N\A	0.029289607899	0.027159370149	0.003440210501	33	7	
5800000	524.880676	1	-0.861225488777	0.679197361904	0.215638975302	-0.025477910061	0.000107724216	0.969080757902	N\A	0.026413812356	0.024507530635	0.003294105719	38	7	
5850000	506.813208	1	-0.978379803555	0.762535852113	0.144222182089	-0.019648115224	0.000093764644	0.969959268975	N\A	0.024571874575	0.019741724561	0.002917436261	35	7	
5900000	516.899279	1	-0.978869684397	0.755436253053	0.142707755372	-0.018381419436	0.000097909135	0.970533852678	N\A	0.025072323962	0.018830760755	0.003044111516	29	5	
5950000	499.417770	1	-0.967721991378	0.763664145978	0.114060127277	-0.014905048246	0.000116637147	0.961667729862	N\A	0.033069281641	0.030164989537	0.003423698650	40	4	
6000000	508.347900	1	-0.993452701835	0.739132601115	0.200788305504	-0.028834030269	0.000108662992	0.963860428213	N\A	0.033120115216	0.029890901476	0.003468124274	25	4	
6050000	518.887918	1	-0.960389495113	0.765247987684	0.155892221996	-0.022564100389	0.000117487037	0.974262834144	N\A	0.022366224965	0.021774312404	0.003164987832	38	6	
6100000	507.042168	1	-0.980099723927	0.752497711247	0.152763827067	-0.021855938830	0.000094238867	0.964816420129	N\A	0.021532561103	0.022827246088	0.003391820042	32	6	
6150000	508.887921	1	-0.980791788897	0.723244260439	0.222481654354	-0.031037427340	0.000085378153	0.965059019943	N\A	0.028149796531	0.027543323656	0.003853116198	38	7	
6200000	499.075746	1	-1.034355177109	0.783623377733	0.187345787506	-0.030664700023	0.000074445873	0.964585384845	N\A	0.032107871092	0.028746725524	0.003723204440	41	5	
6250000	500.817325	1	-1.023102501541	0.726246265111	0.188935279173	-0.025310684210	0.000095939552	0.958331882209	N\A	0.036559891978	0.031860180026	0.003925647704	46	5	
6300000	519.480668	1	-0.917413183042	0.698345273245	0.220991086084	-0.029335399637	0.000118675358	0.968692100993	N\A	0.024832954540	0.021376181221	0.002966838803	35	8	
6350000	507.638655	1	-0.903696320719	0.696421887771	0.213368502339	-0.025989109829	0.000106297017	0.961687370361	N\A	0.030223784941	0.026406933226	0.003225846047	44	5	
6400000	521.878477	1	-0.872349459953	0.689071986780	0.213907487615	-0.027359659624	0.000089887077	0.971206583283	N\A	0.030040135484	0.021400415696	0.003004805149	34	5	
6450000	513.241694	1	-0.936940300997	0.717055208437	0.180583977396	-0.018086387599	0.000103537580	0.967556269302	N\A	0.024466945578	0.023631634622	0.003399848866	35	8	
6500000	518.340653	1	-0.924337433711	0.701057866259	0.217797517160	-0.028247758833	0.000112309335	0.966751084369	N\A	0.028649635706	0.026129932766	0.003169879764	39	7	
6550000	508.483857	1	-0.769570124158	0.629957592663	0.282282623817	-0.037651061348	0.000094609208	0.960441393830	N\A	0.028410444465	0.026788540825	0.003467175155	40	8	
6600000	513.543410	1	-0.750958548417	0.618788937411	0.261199717872	-0.024710507551	0.000086500560	0.961304087408	N\A	0.031645156987	0.028683640502	0.003648762379	35	6	
6650000	525.645718	1	-0.896148021651	0.691086034803	0.235122900029	-0.031643895567	0.000076890621	0.969389975862	N\A	0.024686093578	0.022416210973	0.003298099239	42	7	
6700000	506.792656	1	-0.976394939202	0.747278990387	0.216216969244	-0.035514269467	0.000096167931	0.961612975009	N\A	0.028482597475	0.026381240039	0.003640382707	33	6	
6750000	504.749092	1	-0.815296070998	0.658606827451	0.221408034302	-0.020097748809	0.000084387536	0.962253520018	N\A	0.031509109166	0.028716091921	0.003657417094	45	5	
6800000	519.910744	1	-0.961023116272	0.744177412013	0.153338438016	-0.019884087341	0.000110664681	0.970087716667	N\A	0.022997927282	0.021660176350	0.003169513650	33	6	
6850000	518.209155	1	-0.955490186052	0.728478204071	0.180570905545	-0.022150479647	0.000105729089	0.965404602094	N\A	0.028052465987	0.026483740637	0.003468849840	30	6	
6900000	494.304035	1	-0.971711826084	0.739208620711	0.181948184249	-0.026059436197	0.000119890905	0.962389244430	N\A	0.031989695397	0.027246257659	0.004042379519	31	3	
6950000	504.913021	1	-0.990803184614	0.743228490950	0.192796532406	-0.028286240115	0.000114157313	0.958600762111	N\A	0.033099382334	0.026782780228	0.003710509888	33	3	
7000000	505.248970	1	-0.987135734946	0.772094958730	0.112879338677	-0.015601172461	0.000104810912	0.958776957553	N\A	0.033503907812	0.030246110477	0.003493025540	43	6	
7050000	518.530617	1	-0.964273773948	0.747335623336	0.163427775322	-0.024474525580	0.000095769099	0.971338306770	N\A	0.033102196092	0.024954581414	0.003103092369	43	6	
7100000	493.628234	1	-0.941210130033	0.710070973478	0.232212155261	-0.034354797553	0.000102269168	0.957145059362	N\A	0.030209135046	0.026839134947	0.003686932821	35	2	
7150000	493.323016	1	-0.944614761113	0.725915098117	0.182060860841	-0.026312372921	0.000078219271	0.965263547414	N\A	0.032755330362	0.026424054167	0.003281110124	47	5	
7200000	515.428630	1	-0.922160936894	0.689532359761	0.272971567714	-0.041682018402	0.000086476832	0.962714183853	N\A	0.028237287318	0.024761346637	0.003445058810	38	6	
7250000	512.742507	1	-0.993883342558	0.711668211180	0.279120981274	-0.043205099300	0.000092797502	0.960808182501	N\A	0.029118817371	0.026350384357	0.003541397057	26	6	
7300000	509.126911	1	-1.022282903638	0.780777940154	0.130642111345	-0.020644237267	0.000080689495	0.985107961745	N\A	0.018061696786	0.020686901415	0.002909163873	31	8	
7350000	494.354071	1	-0.845270084196	0.702702656358	0.154410414635	-0.015498362129	0.000110943278	0.965339666249	N\A	0.029968766821	0.023715145922	0.003168072485	35	6	
7400000	516.416624	1	-0.899153211388	0.704539217695	0.193614941125	-0.023067344760	0.000107292334	0.966669024118	N\A	0.024376952339	0.024213189177	0.003234202943	39	5	
7450000	501.651219	1	-0.913326803341	0.690900153176	0.225641224379	-0.025688130442	0.000077595059	0.964754229220	N\A	0.031588826246	0.028169069849	0.003566783958	45	6	
7500000	502.046479	1	-0.830358841817	0.676345473318	0.195465584936	-0.018271884220	0.000165794860	0.961278195374	N\A	0.030579507302	0.028280025456	0.004014922471	41	3	
7550000	497.003441	1	-0.950249398107	0.713379078527	0.220658978917	-0.031183273022	0.000098861696	0.961931328547	N\A	0.027874237336	0.026559230044	0.003367971875	35	8	
7600000	504.389897	1	-0.962961990548	0.732491349041	0.183395555471	-0.025059997134	0.000095059904	0.958695825262	N\A	0.033950968685	0.029603472894	0.003694293034	30	3	
7650000	516.844987	1	-0.983623054499	0.750538079850	0.177019424005	-0.027719560676	0.000104162561	0.964120388022	N\A	0.031806061256	0.028681051950	0.003514689715	39	7	
7700000	511.927280	1	-0.991538474344	0.737179982104	0.193506129226	-0.028088722295	0.000088746896	0.963283533349	N\A	0.032207284093	0.029023232873	0.003522290824	37	7	
7750000	519.111649	1	-0.925062898240	0.701167525572	0.245902065369	-0.036603944980	0.000089479709	0.961678847387	N\A	0.031863261445	0.028256372159	0.003738224567	30	6	
7800000	514.236791	1	-0.882428931115	0.687892170514	0.225212901423	-0.029776551858	0.000093520060	0.964687511272	N\A	0.026935715582	0.024694240020	0.003291541081	35	4	
7850000	504.423131	1	-0.844561730952	0.667330704940	0.241958113538	-0.028886244037	0.000094262981	0.962749807754	N\A	0.032697633787	0.028876499898	0.003465072872	36	4	
7900000	505.669865	1	-0.916761678198	0.711948374936	0.192722139847	-0.024205043079	0.000096539134	0.960054747916	N\A	0.033837980214	0.029327501185	0.003718573794	25	5	
7950000	508.541719	1	-1.094745632176	0.795622323920	0.166596807625	-0.029168450592	0.000115028598	0.960483607702	N\A	0.033765209524	0.029089756765	0.003628945606	36	5	
8000000	507.501653	1	-0.993389364552	0.759698844408	0.134976614825	-0.017730188711	0.000098574412	0.979728008825	N\A	0.018100048864	0.014556249389	0.002723490862	35	5	
8050000	515.012204	1	-0.985394144747	0.734961017272	0.224947883252	-0.038372155424	0.000087685919	0.964022937543	N\A	0.027490192898	0.023838027470	0.003143937211	35	6	
8100000	505.017408	1	-0.933589072470	0.707128214518	0.247961387763	-0.040009911737	0.000111997469	0.962218000133	N\A	0.028897197899	0.026440567761	0.003772410768	36	4	
8150000	503.086231	1	-1.075816335864	0.780619270764	0.169268830604	-0.026341648599	0.000094821549	0.954846376245	N\A	0.034258732709	0.031238878307	0.003882090101	35	3	
8200000	502.507741	1	-0.969182776916	0.743786468652	0.152864563521	-0.018632012626	0.000104760555	0.960590921062	N\A	0.031069260375	0.027938499160	0.003381520621	42	3	
