Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-glob-003.txt
Log File Name:                   HIP_d1_m9-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1271037583
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1800000	477.337282	1	-0.937816638167	1.010718584665	-0.017505337518	0.012238302510	-0.001720736984	0.000093848551	0.996084505047	N\A	0.030252616132	0.004343427766	0.032062359606	0.005517386616	37	7	0.043091236556	Global Trend	
1850000	478.426805	1	-1.038701572072	1.064613255312	-0.018098670864	-0.033093008618	0.000059065443	0.000092219490	0.987204297610	N\A	0.032955184874	0.004577862957	0.033562433973	0.005776038627	40	10	-0.015987902038	Global Trend	
1900000	472.112603	1	-0.912671381335	1.081617363044	-0.032669775403	-0.050054313141	0.008963071851	0.000092239704	0.993415161998	N\A	0.035173705989	0.005151586288	0.037196621031	0.006986091151	41	7	0.031628138831	Global Trend	
1950000	461.945929	1	-1.073244138188	1.130333907838	-0.040049922593	-0.010521901560	0.004896535764	0.000034851663	0.958886799987	N\A	0.063731239956	0.008917658829	0.039675125979	0.006792962816	36	4	0.001375617873	Global Trend	
2000000	444.865020	1	-1.134431834013	1.088946459923	-0.026703127621	-0.034672481208	-0.000670640555	0.000188924031	0.971099845011	N\A	0.039199626877	0.006073227623	0.036332298180	0.006418030198	44	3	-0.019586014158	Global Trend	
2050000	460.573477	1	-1.299907738590	1.301709912815	-0.072244417893	-0.065341424967	0.018339084121	0.000145520575	0.963055422900	N\A	0.093604216710	0.013912198383	0.041425215773	0.007914679113	40	4	-0.000958796615	Global Trend	
2100000	463.912877	1	-1.038157405527	1.074880713959	-0.024436521881	-0.027810841681	-0.000637988784	0.000147045218	0.958385970461	N\A	0.063345095344	0.009317303586	0.038055416565	0.006945873911	41	6	0.004431235774	Global Trend	
2150000	461.252324	1	-0.941415232607	1.038157729024	-0.017212359192	-0.054406144581	0.007637962552	0.000096524175	0.975068020443	N\A	0.035969733982	0.005668900530	0.033075721732	0.006249988079	38	6	-0.010425940421	Global Trend	
2200000	466.648854	1	-0.980276095081	1.052273823691	-0.018018391968	-0.033807936946	0.000294462462	0.000095953475	0.999960614647	N\A	0.031156316950	0.004580424927	0.033858850696	0.005785221305	44	7	0.393221611343	Global Trend	
2250000	452.169618	1	-0.971977308388	0.985857739795	-0.007473357428	0.020833636490	-0.010677656635	0.000113619856	0.973822643178	N\A	0.038898831061	0.005799525485	0.036039870562	0.006303725961	33	4	-0.010027587195	Global Trend	
2300000	453.847752	1	-1.159711438490	1.151945530129	-0.037910893923	-0.042796569842	0.005735878026	0.000103590534	0.959304774770	N\A	0.102338482097	0.014625483014	0.045110522550	0.008431318111	40	5	-0.000531353546	Global Trend	
2350000	448.570479	1	-0.885167685015	1.078763833755	-0.026621738450	-0.040437059342	0.004281861236	0.000181714953	0.993620488570	N\A	0.033001677543	0.004564292943	0.034785929463	0.005873782252	33	7	0.060926763669	Global Trend	
2400000	442.296524	1	-1.303455732166	1.255181191458	-0.059340995447	-0.040715726173	0.013096875846	0.000035732611	0.959855906505	N\A	0.087565424169	0.013090090978	0.039288452083	0.007816186415	33	3	-0.000543254755	Global Trend	
2450000	443.559282	1	-0.988701826114	1.095679609471	-0.034117168747	-0.018944735870	0.004035821925	0.000057462301	0.973063898717	N\A	0.039903926196	0.005910589127	0.036822549640	0.006904177794	31	1	0.005221743089	Global Trend	
2500000	442.801277	1	-1.206379393175	1.164716705314	-0.031269556036	-0.060969516988	0.002573089736	0.000106606751	0.958091012473	N\A	0.099142697379	0.013299045196	0.044977766138	0.007785819224	36	4	0.000116219164	Global Trend	
2550000	461.940451	1	-1.278834246046	1.162270095366	-0.049446774559	0.047115086166	0.000162892263	0.000133300077	0.963865447572	N\A	0.088476165883	0.012430731600	0.042739091478	0.008099139335	38	6	-0.002255305798	Global Trend	
2600000	477.328104	1	-1.197268364414	1.123042030045	-0.037478425870	-0.000930538192	-0.000858629543	0.000086764664	0.980628766360	N\A	0.041904315357	0.006690462394	0.024424356542	0.005381857565	43	8	-0.004470117555	Global Trend	
2650000	457.258295	1	-1.109281252030	1.111381104112	-0.038791888487	0.035921345934	-0.003420158723	0.000099727891	0.955987128640	N\A	0.097822280735	0.013607198374	0.045634291840	0.008118766653	46	5	0.001251946335	Global Trend	
2700000	470.329616	1	-1.268327902889	1.258241066009	-0.050702720988	-0.084829810782	0.011606974683	0.000108061255	0.955487391412	N\A	0.101080517453	0.014741362356	0.044037991332	0.008233095030	42	5	0.000668518826	Global Trend	
2750000	473.418131	1	-0.925805463248	1.013014745314	-0.012521709469	0.007391411870	-0.007497432852	0.000031738787	0.999990245207	N\A	0.029325477925	0.004307371941	0.032051474457	0.005599670188	37	7	0.362418439706	Global Trend	
2800000	476.982878	1	-0.940906148528	1.019424145974	-0.017724738052	0.002201685718	-0.003887480004	0.000057818420	0.999953615452	N\A	0.029702829180	0.004556103514	0.032646988183	0.006387654004	33	11	0.255705643912	Global Trend	
2850000	446.295664	1	-0.816153745772	0.889937721426	-0.011621545801	0.145354800251	-0.023128827516	0.000126764630	0.999811156810	N\A	0.031298907366	0.004388857137	0.034142769394	0.005989222700	46	5	0.171815855507	Global Trend	
2900000	466.329447	1	-1.285712981275	1.248797380771	-0.054184406354	-0.095583755713	0.021464869720	0.000097521514	0.958153746941	N\A	0.111954910710	0.016077667922	0.048680505486	0.009338727192	44	8	-0.000292878231	Global Trend	
2950000	456.233694	1	-1.003697080100	1.080815152440	-0.024886778712	-0.061235966248	0.006316205873	0.000116371178	0.997552679119	N\A	0.034178871764	0.004342703445	0.036504692022	0.005971224920	46	5	0.052663880648	Global Trend	
3000000	472.307483	1	-1.487685365348	1.368477632646	-0.068581015214	-0.130568266463	0.022461059221	0.000206420768	0.956252063577	N\A	0.096070550808	0.014091191941	0.042342800216	0.008132289304	35	11	-0.002216314089	Global Trend	
3050000	470.779896	1	-1.051385930761	1.126616839766	-0.040571725792	-0.056226432956	0.014378425621	0.000077565135	0.959483097423	N\A	0.095011506567	0.014117618106	0.043726981991	0.008298648494	46	4	-0.000589972255	Global Trend	
3100000	466.985228	1	-1.219737632427	1.195730129788	-0.046586481041	-0.023597402896	0.001183333585	0.000100460739	0.956005796051	N\A	0.103294199142	0.014769101937	0.045691058691	0.008567078893	36	9	-0.000520647960	Global Trend	
3150000	474.898689	1	-0.965228087617	1.108415984234	-0.039979334141	-0.031436276560	0.011568284207	0.000142612156	0.959202262616	N\A	0.051358346988	0.006972759018	0.037679975397	0.006445596849	42	7	0.008528935757	Global Trend	
3200000	471.104930	1	-1.420210152261	1.326221704918	-0.058637748432	-0.118605943507	0.018744797249	0.000109093529	0.963709621689	N\A	0.101830756670	0.016402659821	0.040156099418	0.008911360804	37	6	-0.000102423059	Global Trend	
3250000	465.374142	1	-1.173500019251	1.162913688338	-0.049279448208	-0.064205783917	0.022043359686	0.000093260235	0.962438252455	N\A	0.078781061904	0.011089656409	0.040437149894	0.007392232162	36	6	-0.002604082221	Global Trend	
3300000	482.002291	1	-1.299065186805	1.300991078411	-0.059775297749	-0.100749995005	0.017665962223	0.000123463105	0.965091917805	N\A	0.080664001986	0.012380790845	0.035990309528	0.007171008725	40	6	0.000635741569	Global Trend	
3350000	448.041066	1	-1.147609078155	1.164786857575	-0.042984035321	-0.038014777044	0.007327141385	0.000197541408	0.966950137910	N\A	0.068760323464	0.011775206558	0.037252568074	0.007975394683	45	3	0.000326034557	Global Trend	
3400000	476.858978	1	-0.949870364952	1.000084206252	-0.012939340212	0.024396905420	-0.011786359226	0.000108668172	0.999950684496	N\A	0.027191385090	0.004205370900	0.029687097767	0.005162116969	46	4	-0.375609807799	Global Trend	
3450000	471.422077	1	-0.934065690630	0.953582952037	-0.012775953892	0.074543471555	-0.015764434068	0.000129372815	0.999796634529	N\A	0.029901096321	0.004610917492	0.032300999284	0.005808917671	33	6	0.314451120087	Global Trend	
3500000	486.493107	1	-1.253529195043	1.289428052472	-0.064637579085	-0.078503770554	0.019544997761	0.000110185008	0.963446157102	N\A	0.092030062131	0.013716258960	0.040948675355	0.008224569932	43	7	0.001201516242	Global Trend	
3550000	459.570518	1	-1.044474639342	1.005698559842	-0.015134563556	0.009860469479	-0.003171275022	0.000127875679	0.999132070314	N\A	0.029739246254	0.004471174023	0.032149756385	0.005972446201	41	10	0.089187858728	Global Trend	
3600000	462.808729	1	-0.923835827188	1.008626322034	-0.022591851545	0.016374325857	-0.002340092539	0.000082678671	0.999989564630	N\A	0.031599853840	0.004688253433	0.034467141005	0.005780762572	41	6	0.711127295492	Global Trend	
3650000	481.929383	1	-0.982741987694	1.037042905545	-0.020838753139	-0.005959331610	-0.004010222597	0.000179759220	0.991434233848	N\A	0.028304135385	0.004617888818	0.030033492376	0.005796889517	40	9	-0.045239065598	Global Trend	
3700000	477.691898	1	-0.902315314225	1.039268459691	-0.014483637259	-0.020932728232	-0.004626729794	0.000100733771	0.999809925447	N\A	0.030103318007	0.004564916993	0.032999114143	0.006028135145	35	12	-0.238900607198	Global Trend	
3750000	455.015236	1	-0.944496113388	1.030986370244	-0.023919587861	-0.012185902837	0.004701711529	0.000129299414	0.999942411528	N\A	0.028982399457	0.004445283908	0.031574554301	0.005833327454	44	5	-0.391062087019	Global Trend	
3800000	476.239086	1	-0.892270944791	1.033861527809	-0.019915937716	-0.015493353830	0.000883599511	0.000097824904	0.999954437504	N\A	0.029628775547	0.004282455647	0.032175781053	0.005535892296	50	9	-0.397513555029	Global Trend	
3850000	435.924945	1	-1.139607177009	1.159625036266	-0.038226286873	-0.060342318520	0.008575250072	0.000169024613	0.956704284515	N\A	0.102451270080	0.013667348777	0.049964062950	0.008915502252	42	4	0.001647969847	Global Trend	
3900000	450.422894	1	-0.968930617936	1.073567632794	-0.021478476666	-0.052561991949	0.003805440984	0.000125147334	0.999018725527	N\A	0.034151939303	0.004588891776	0.036595780416	0.005985632119	39	2	0.105417380803	Global Trend	
3950000	464.502125	1	-1.052849877792	1.003712826209	-0.021256706069	0.012345698371	0.005893824716	0.000207999145	0.999953595443	N\A	0.017417260541	0.003939735121	0.019955929442	0.004715023353	43	5	-0.833222722123	Global Trend	
4000000	464.142841	1	-1.221382482862	1.210937274852	-0.046572025751	-0.054991009428	0.006146146781	0.000101875967	0.960447838081	N\A	0.100584905698	0.014717560014	0.044622923577	0.008637343875	45	7	-0.000049410200	Global Trend	
4050000	478.805862	1	-1.015697988098	1.041009202448	-0.028496793832	0.021220427933	0.000155749398	0.000070988297	0.978068781576	N\A	0.040049558821	0.006249631204	0.029974453418	0.005067440478	43	9	-0.004186993193	Global Trend	
4100000	464.518899	1	-0.937343257929	0.982060553321	-0.014285744482	0.046021466572	-0.013720325282	0.000121163277	0.999979678714	N\A	0.029079793277	0.004201171689	0.031532416170	0.005293673268	45	6	0.677498654632	Global Trend	
4150000	466.572706	1	-0.907059699352	0.932977552128	-0.012559309860	0.076733302372	-0.012655214184	0.000118240890	0.977411656093	N\A	0.038137467740	0.005167967002	0.035415645975	0.005920541472	42	7	0.015864532948	Global Trend	
4200000	469.961515	1	-0.974238386712	1.025120097019	-0.008825264789	0.000376991960	-0.015409943076	0.000115275274	0.999816659183	N\A	0.029947560450	0.004543989401	0.032661535874	0.005970494648	38	4	0.204358730905	Global Trend	
4250000	459.224978	1	-1.004440176881	1.038835203985	-0.017976717091	0.004941877421	-0.007574952870	0.000099730092	0.964932615678	N\A	0.095160486935	0.012230821952	0.046774296312	0.007927565760	42	5	-0.001402306299	Global Trend	
4300000	467.033973	1	-1.281040499066	1.256198074359	-0.047907252380	-0.119216443193	0.016494338079	0.000141477588	0.961787569858	N\A	0.101226797104	0.014549311180	0.044406380007	0.008588150546	38	7	0.000311921839	Global Trend	
4350000	480.913922	1	-1.334431120910	1.339419220221	-0.076905098472	-0.070122457605	0.019265209800	0.000164760494	0.960142541213	N\A	0.090238575983	0.013434522806	0.039915610991	0.007918793251	43	10	0.000337576339	Global Trend	
4400000	459.548931	1	-1.014992150805	1.153404972176	-0.044202032754	-0.075664616809	0.017874640147	0.000113921184	0.964170466151	N\A	0.044385812221	0.006604214456	0.032949754586	0.006012386214	40	6	0.005982431293	Global Trend	
4450000	460.127797	1	-0.955069616289	1.028171784594	-0.015680233738	-0.022866385104	0.001565736274	0.000090815371	0.994798327935	N\A	0.030707923574	0.004684053624	0.032930424141	0.006092166728	37	2	-0.032982363062	Global Trend	
4500000	465.899178	1	-1.001658334466	1.028118360897	-0.019151869636	-0.017119353146	0.000756620470	0.000085107145	0.987535440438	N\A	0.033752640937	0.004742911354	0.034279570054	0.006152770167	35	5	0.018501405681	Global Trend	
4550000	465.856471	1	-0.898968409599	0.982906840342	-0.016214368701	0.060798431643	-0.015236329220	0.000108647679	0.986601183028	N\A	0.035375465714	0.004832799830	0.035331238989	0.006196172051	46	5	0.025797115642	Global Trend	
4600000	488.880223	1	-0.951542973537	1.082877601373	-0.030895571611	-0.044275465328	0.005435874100	0.000079650595	0.983222759630	N\A	0.033759683810	0.004486942654	0.031503936877	0.005462502977	43	10	0.012477833806	Global Trend	
4650000	468.563304	1	-0.980008732069	1.060218766936	-0.027056409884	-0.040299524847	0.010390755517	0.000094304915	0.966037144047	N\A	0.048984002647	0.007966581879	0.035160300709	0.006903237123	42	10	-0.004617852096	Global Trend	
4700000	465.862730	1	-0.966618528711	1.059256483865	-0.027679094096	-0.041866884970	0.010470371029	0.000111417713	0.999926181196	N\A	0.034891638976	0.004748339468	0.038074378584	0.006609368918	34	7	0.409814122082	Global Trend	
4750000	469.202328	1	-0.904321900632	1.032476917676	-0.025650021971	-0.003336455925	0.000452622810	0.000091217212	0.998602709052	N\A	0.030520078042	0.004608954879	0.033067588336	0.006041166728	48	4	0.057335348867	Global Trend	
4800000	479.594721	1	-0.885342348566	0.989900139398	-0.022423105120	0.019131339732	-0.000760955452	0.000092250281	0.977821089265	N\A	0.035169383570	0.005024932373	0.033086848597	0.005790754459	38	8	0.011051471167	Global Trend	
4850000	466.241632	1	-0.876583831961	0.992679558284	-0.021397131134	0.030951424088	-0.002335631353	0.000125453110	0.999993338308	N\A	0.031133746460	0.004597866287	0.034013105244	0.006022074144	43	7	-1.474330584821	Global Trend	
4900000	477.110085	1	-1.141936593978	1.105630769029	-0.035593480970	0.007892953573	0.000037653787	0.000083766049	0.973543024932	N\A	0.070493557463	0.011363559106	0.026884744082	0.006670358449	27	8	-0.003340067564	Global Trend	
4950000	478.800703	1	-0.995555193433	1.039861816206	-0.027822388449	0.003910432331	0.000424953882	0.000138833915	0.971695026196	N\A	0.041673965645	0.006151823495	0.029558455444	0.005933015153	47	7	-0.011202388234	Global Trend	
5000000	475.626574	1	-1.464904112368	1.385488110106	-0.075192447777	-0.108212377561	0.023251843097	0.000143200213	0.961629602510	N\A	0.099821459881	0.015080593348	0.041772130486	0.008486362330	38	7	0.000083388292	Global Trend	
5050000	474.023032	1	-1.192510929492	1.156392002245	-0.040106794780	-0.031531182949	0.004322290598	0.000120932064	0.962963831098	N\A	0.078280327547	0.012030855791	0.037466590980	0.007253723818	35	6	-0.003059681062	Global Trend	
5100000	465.136919	1	-1.326490028923	1.209147675488	-0.038440138781	-0.074559011812	-0.000104224476	0.000143163663	0.959819453105	N\A	0.066792830262	0.009583917978	0.038889239656	0.007070746113	35	6	-0.005075471800	Global Trend	
5150000	463.292650	1	-1.230763569017	1.195029534564	-0.045405766255	-0.085623042114	0.014314541512	0.000131898783	0.962032624533	N\A	0.082053226856	0.012508121708	0.040271788132	0.007683056153	34	4	-0.002966224072	Global Trend	
5200000	460.316045	1	-0.901974336026	1.013416045967	-0.026413918298	0.012913514475	0.004025227975	0.000112014723	0.992481857864	N\A	0.034758270536	0.005028212865	0.036385414714	0.006406269745	41	5	0.032584459685	Global Trend	
5250000	451.534136	1	-1.017805390089	1.028644658053	-0.024619242887	0.009709013467	-0.002521140658	0.000127161200	0.970686200142	N\A	0.040893040406	0.006144273435	0.035981290805	0.006373378104	33	7	-0.011128006606	Global Trend	
5300000	475.157450	1	-1.347334220006	1.261082454355	-0.046400285238	-0.096441320388	0.010131977141	0.000147360197	0.957619279082	N\A	0.091594712147	0.011172360724	0.045871397179	0.007275418406	50	6	-0.002066832002	Global Trend	
5350000	459.147310	1	-1.430719193714	1.371774802476	-0.055696801952	-0.182591574483	0.020509291689	0.000129273838	0.959456610572	N\A	0.097137879834	0.015295893773	0.040545797833	0.008464114060	37	4	0.000574843263	Global Trend	
5400000	478.026222	1	-1.026807357885	1.068430584131	-0.018640036531	-0.039487266254	-0.001267005638	0.000085783854	0.988035427389	N\A	0.030445546382	0.004505800646	0.030536664345	0.005473434418	50	10	-0.013301235967	Global Trend	
5450000	460.684218	1	-1.041955547614	1.099402673655	-0.035365521295	0.002595607956	-0.002120781266	0.000083108205	0.955074069087	N\A	0.092941065225	0.013468372967	0.044708397172	0.008320993971	39	4	0.001181433046	Global Trend	
5500000	472.293881	1	-0.939871618773	0.975662817138	-0.020593828113	0.057164758606	-0.010400806584	0.000087818355	0.998691710656	N\A	0.032803649539	0.004382570569	0.035792888799	0.006281920452	32	7	-0.064890552637	Global Trend	
5550000	481.221455	1	-1.025945116374	1.034241511839	-0.015290029765	0.015659968923	-0.010307067237	0.000145149174	0.963600514516	N\A	0.054814229138	0.006860639382	0.036478345147	0.006053735442	36	7	0.008596971071	Global Trend	
5600000	486.513988	1	-0.879023036738	1.007629654494	-0.019201869953	0.012260438236	-0.001663779736	0.000118671593	0.999773193784	N\A	0.026758183803	0.003803577732	0.029185571657	0.005228882501	35	10	0.212058755667	Global Trend	
5650000	453.252898	1	-1.325621332973	1.269304216413	-0.051731746955	-0.045448214730	0.004943255687	0.000120128749	0.956276211815	N\A	0.101944822497	0.014010756974	0.048027434488	0.008813263551	33	7	0.001459324755	Global Trend	
5700000	465.505191	1	-1.300264722214	1.277995352072	-0.059309538046	-0.053544043967	0.011608517666	0.000089733414	0.953343379352	N\A	0.107410116456	0.014306954730	0.050313417966	0.008817294536	30	8	0.000595877321	Global Trend	
5750000	460.613754	1	-1.003250538123	1.021734378558	-0.017271533371	-0.001947726700	-0.002377961043	0.000096215469	0.999966050501	N\A	0.034035453797	0.004526768674	0.037121582620	0.006146675553	44	6	-0.432933764251	Global Trend	
5800000	471.262840	1	-1.197293452670	1.205605307028	-0.049511943769	-0.040470296851	0.008595291879	0.000103640967	0.956920427441	N\A	0.111629324933	0.016327811578	0.047975423481	0.009218911357	37	7	0.000873453398	Global Trend	
5850000	473.537338	1	-1.058565476504	1.071818080631	-0.019295526280	-0.051049910742	-0.000829816513	0.000100145377	0.999957359857	N\A	0.029406258999	0.004439749708	0.032145341002	0.005721408062	37	8	-0.527309940713	Global Trend	
5900000	465.421452	1	-1.163067298862	1.222185623802	-0.048718829411	-0.084524602939	0.012903782904	0.000050483232	0.963260429954	N\A	0.104463868550	0.015887329746	0.044867088749	0.008842303736	44	4	0.000438628599	Global Trend	
5950000	484.793431	1	-0.864630681706	0.995036142440	-0.025051591097	0.035466031113	-0.003205270547	0.000081004928	0.988994249083	N\A	0.032798600785	0.004381270553	0.033416010937	0.005669855084	35	11	0.019359367704	Global Trend	
6000000	460.522751	1	-1.668571289308	1.661154501528	-0.124442447700	-0.220777827020	0.050516478914	0.000076120631	0.960293988204	N\A	0.113528523830	0.017257581651	0.047457197804	0.009723793619	37	9	0.000530825790	Global Trend	
6050000	468.904854	1	-1.062780049121	1.143780862384	-0.031381683075	-0.126135176612	0.014859793931	0.000070177388	0.998780522036	N\A	0.028766763191	0.004474075817	0.031632980879	0.005954951866	49	7	-0.047157082921	Global Trend	
6100000	460.906474	1	-0.920449383213	0.986259043741	-0.013438292984	0.026940241511	-0.005451384781	0.000074273058	0.997423258132	N\A	0.030985597500	0.004693167592	0.033894792529	0.006198383516	50	9	-0.029916516809	Global Trend	
6150000	474.531298	1	-0.945344111144	1.032976692604	-0.021968284961	-0.005921853207	-0.005341742649	0.000100251866	0.999898845817	N\A	0.029097120699	0.004289096773	0.031677171436	0.005287007954	44	7	-0.236870524767	Global Trend	
6200000	466.701285	1	-1.429639642347	1.008294809999	-0.020776892482	0.014224949875	-0.001108441582	0.000099804551	0.999900147111	N\A	0.028904880786	0.004312111972	0.031700006148	0.005872671216	35	8	-0.195943868001	Global Trend	
6250000	463.022644	1	-0.992127248326	1.001780472809	-0.016594322720	0.016721709115	-0.006135166672	0.000106937119	0.996395881601	N\A	0.032178708177	0.004576881317	0.034325067051	0.006224750504	34	6	0.051697293613	Global Trend	
6300000	466.454571	1	-0.961173657454	1.032062393736	-0.021093854156	-0.009698622373	-0.001284044024	0.000075471816	0.999996779895	N\A	0.032695644316	0.004555024431	0.035656661691	0.006037821609	50	1	-1.010927977295	Global Trend	
