Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m7-fab-004.txt
Log File Name:                   MES_d1_m7-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            601732473
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m7-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2800000	586.086710	1	-0.748209239150	0.729686415812	0.203489554349	-0.028335226449	0.000074352642	0.977393580142	N\A	0.024364857562	0.022124331704	0.002585490891	40	5	
2850000	579.469906	1	-0.633556440196	0.774899586983	0.137343166065	-0.022114047025	0.000103741650	0.978939239707	N\A	0.023671222426	0.020570454799	0.002852956802	40	6	
2900000	581.541908	1	-0.604602884883	0.729269236340	0.167763375092	-0.019452646656	0.000079854081	0.975264051895	N\A	0.026395258923	0.023783353782	0.003098252585	39	8	
2950000	567.811002	1	-0.585868142413	0.699979012343	0.203947339839	-0.019993454050	0.000065264389	0.975086268415	N\A	0.022030799260	0.022036293169	0.002847437800	41	8	
3000000	578.103712	1	-0.580215158918	0.781477080512	0.119811690369	-0.015565912470	0.000095136486	0.974580043634	N\A	0.023677620556	0.023158763811	0.003276484934	37	6	
3050000	579.076515	1	-0.735435266717	0.747432256585	0.179398847857	-0.023482534628	0.000040620101	0.978107804726	N\A	0.024237574115	0.021768759193	0.002347567922	36	6	
3100000	564.504868	1	-0.428326022975	0.638003155245	0.260013106001	-0.025989376871	0.000056580243	0.974377047440	N\A	0.024277378728	0.022303152306	0.002561080701	36	1	
3150000	570.738091	1	-0.469895991841	0.667235217248	0.205660437203	-0.019769992273	0.000112445935	0.977083153529	N\A	0.027888055800	0.024469876510	0.002917098798	36	4	
3200000	580.900134	1	-0.661809571442	0.741213347281	0.186841275311	-0.027226183894	0.000086278322	0.976325291590	N\A	0.022366924513	0.020505230614	0.002662471411	40	4	
3250000	585.443444	1	-0.569667912603	0.760795759821	0.183149999163	-0.026189414710	0.000080321595	0.979103253696	N\A	0.021088390686	0.020043649351	0.002406681772	45	7	
3300000	582.710268	1	-0.678597374835	0.751872443493	0.169562358011	-0.023154851799	0.000103009965	0.976127057297	N\A	0.025153291787	0.022349116489	0.002784225338	36	5	
3350000	585.597380	1	-0.496396599835	0.669985210857	0.216979132685	-0.022009170600	0.000059625254	0.976371072709	N\A	0.023558678617	0.020503257143	0.002460599544	36	4	
3400000	563.443203	1	-0.821744003734	0.847421744529	0.100439871188	-0.020046985911	0.000090181939	0.977645748659	N\A	0.026524064317	0.022861507906	0.003169989526	37	4	
3450000	584.820534	1	-0.721689510678	0.794544450199	0.128912861183	-0.019392214657	0.000057505832	0.980636629538	N\A	0.024682684251	0.021295705288	0.002926814032	46	5	
3500000	585.481551	1	-0.703881539961	0.762211703610	0.167409239927	-0.022352866924	0.000058654431	0.977452148832	N\A	0.022560136564	0.020661711744	0.002565007674	32	4	
3550000	581.189111	1	-0.680750667070	0.759008949688	0.150582881194	-0.017457282591	0.000081600935	0.974284218857	N\A	0.025026335456	0.023030953908	0.003067830398	27	5	
3600000	567.183564	1	-0.535736787103	0.685559668778	0.238263691712	-0.032697297955	0.000050481385	0.974018637866	N\A	0.022407910148	0.020116861008	0.002689900421	41	5	
3650000	557.911264	1	-0.632946208078	0.721290683483	0.215337715032	-0.029233804295	0.000079977502	0.972723690376	N\A	0.026353014067	0.023339417050	0.002649035566	27	5	
3700000	570.837434	1	-0.545658548491	0.675602309863	0.226526460875	-0.027710810771	0.000044399044	0.973623645594	N\A	0.023728714192	0.021390276183	0.002751561333	33	4	
3750000	577.793761	1	-0.435996330662	0.642883729804	0.248023674408	-0.024865409070	0.000034002347	0.976023119332	N\A	0.026107669621	0.023153281501	0.002603079282	36	3	
3800000	591.300738	1	-0.509403743170	0.669821894874	0.225085764983	-0.022981525263	0.000074507964	0.976694644888	N\A	0.024132706340	0.021394057805	0.002668971743	41	6	
3850000	572.346193	1	-0.545178996081	0.697867472116	0.200062831204	-0.021591745020	0.000065183999	0.973067906526	N\A	0.024492611109	0.022066420644	0.002857685435	36	3	
3900000	581.427517	1	-0.503328082687	0.673798369421	0.210483209355	-0.019710748415	0.000084956115	0.972125324678	N\A	0.026475337513	0.023754398184	0.002851741036	29	3	
3950000	565.961963	1	-0.481424275496	0.673240020503	0.226407668274	-0.025065620198	0.000069284818	0.973884022376	N\A	0.024677422400	0.022289709571	0.002602926564	38	1	
4000000	581.564284	1	-0.577415114417	0.703638659387	0.200241634603	-0.023333253517	0.000057405305	0.975281362316	N\A	0.023650021087	0.021151246347	0.002615563573	29	4	
4050000	577.155903	1	-0.477354693989	0.638587359704	0.258290363735	-0.025757037344	0.000083279420	0.974313351066	N\A	0.023783975443	0.022157554801	0.002644399044	38	3	
4100000	575.513920	1	-0.565948815358	0.715873996365	0.196572414081	-0.023042561716	0.000038242678	0.972399070159	N\A	0.026807026812	0.024616878529	0.002830933284	45	3	
4150000	585.573824	1	-0.714067735725	0.783847893931	0.132520002840	-0.019214481462	0.000048639603	0.980700336839	N\A	0.024018463849	0.022014600748	0.002675319670	44	4	
4200000	580.198873	1	-0.412443459748	0.670084690391	0.210037908110	-0.022486909496	0.000012599321	0.975419446013	N\A	0.024353040167	0.022670186914	0.002601178192	50	3	
4250000	582.370575	1	-0.691193219881	0.778318583036	0.152692995676	-0.022045461131	0.000103178586	0.977404877476	N\A	0.024882579656	0.022849183035	0.003137493567	32	5	
4300000	576.619258	1	-0.529703830183	0.693540441750	0.204145318124	-0.024774041290	0.000054869844	0.971790095798	N\A	0.023203145506	0.021476128102	0.002663583255	36	3	
4350000	569.839247	1	-0.509353520839	0.665904455204	0.241205239797	-0.025033543734	0.000117962927	0.974298639786	N\A	0.024168475736	0.021905661643	0.002838497954	39	2	
4400000	583.276856	1	-0.516230810023	0.673109853523	0.225784417821	-0.023574598692	0.000097766734	0.984804240933	N\A	0.018657055865	0.015250560899	0.002184863666	35	2	
4450000	578.784716	1	-0.595786958612	0.696057357036	0.184574728315	-0.021334522446	0.000025971058	0.973825806521	N\A	0.022372491437	0.020891721242	0.002698356356	48	4	
4500000	580.840639	1	-0.448369760388	0.686913781435	0.211002101881	-0.025009905609	0.000009957564	0.976567959144	N\A	0.025518450335	0.023283904698	0.003148183526	38	5	
4550000	575.245454	1	-0.387424491226	0.620043792971	0.267711959934	-0.026317837933	0.000053039761	0.971709081306	N\A	0.023736291750	0.021575076043	0.002692313951	39	4	
4600000	555.257295	1	-0.541200467286	0.703250012084	0.196781727109	-0.020944841168	0.000061093697	0.973334652114	N\A	0.026583629223	0.023684178210	0.003086789082	37	1	
4650000	561.593522	1	-0.515714752596	0.694023488877	0.211315818293	-0.025445334175	0.000058865824	0.968220969070	N\A	0.025369312278	0.023281149078	0.002971766940	40	3	
4700000	562.867034	1	-0.459111106624	0.661506284666	0.215910658938	-0.020930331374	0.000063718630	0.974185208187	N\A	0.027233777751	0.024056708546	0.002799212116	42	3	
4750000	567.488157	1	-0.396635395429	0.670537371839	0.213749946619	-0.023571869334	0.000015817377	0.973193925957	N\A	0.026660174595	0.023743278732	0.002982941765	43	0	
4800000	568.051355	1	-0.575645043488	0.688357635286	0.216015692443	-0.022904269212	0.000022262363	0.974501055291	N\A	0.023502293955	0.022018513660	0.002852449464	41	3	
4850000	585.004424	1	-0.680538473256	0.739412501417	0.181800023855	-0.022782444002	0.000018627000	0.978848774076	N\A	0.024200773082	0.021428871224	0.002693262591	43	5	
4900000	575.273288	1	-0.710514519878	0.786438303563	0.134551117053	-0.020517347585	0.000073987123	0.976652236738	N\A	0.025983358210	0.022724249241	0.002354417297	43	3	
4950000	575.347146	1	-0.607340048095	0.718184604729	0.193188132752	-0.022009703197	0.000027195491	0.979288094640	N\A	0.023254434634	0.020115127065	0.002906522143	35	2	
5000000	577.761584	1	-0.296888373379	0.692380664716	0.185046810553	-0.020686792267	0.000056390986	0.974314699692	N\A	0.024480684705	0.022229520654	0.002729869354	42	6	
5050000	568.135362	1	-0.502276941675	0.686869541805	0.217985798224	-0.026124950343	0.000069565605	0.974082504530	N\A	0.025028857689	0.021839140043	0.002739799858	30	0	
5100000	560.614562	1	-0.446911835269	0.657333956751	0.255379322563	-0.029271433347	0.000026528021	0.976734649375	N\A	0.026086161423	0.022237490849	0.002703633873	50	4	
5150000	578.354826	1	-0.556428430075	0.705756382439	0.204607042035	-0.022459463856	0.000071428738	0.971064701959	N\A	0.026792189040	0.023818616356	0.003143665913	41	1	
5200000	555.891906	1	-0.559729070808	0.713753825280	0.199742634327	-0.024645744972	0.000084677027	0.970820071999	N\A	0.023041311828	0.021525161696	0.003316936638	39	1	
5250000	569.209735	1	-0.443571414855	0.657793052199	0.245570503151	-0.029001084143	0.000037116780	0.971177071598	N\A	0.025762681459	0.023262907971	0.002901548751	31	3	
5300000	559.422633	1	-0.478256339585	0.698398939132	0.171132496824	-0.017278456236	0.000078778871	0.973052391267	N\A	0.023141179804	0.022319357548	0.003107650362	34	3	
5350000	574.821188	1	-0.529090676789	0.700083065959	0.204441280136	-0.023431114951	0.000086298678	0.975341002675	N\A	0.025273260284	0.022536397251	0.002696919618	32	4	
5400000	559.799523	1	-0.640942077837	0.771202649037	0.133205017889	-0.019229186694	0.000076737959	0.973139494398	N\A	0.027522789808	0.024573227443	0.002922037652	45	2	
5450000	570.172543	1	-0.496029691606	0.693318452156	0.195446400194	-0.022374460104	0.000052813073	0.972794163435	N\A	0.023294523040	0.021064974462	0.002816232733	39	2	
5500000	577.036077	1	-0.556185375114	0.676362558064	0.236261058044	-0.025553912013	0.000072851924	0.978102412353	N\A	0.026444481108	0.023214726045	0.002555996644	32	4	
5550000	580.634215	1	-0.524857506758	0.697264303659	0.189058557172	-0.021116664105	0.000076687145	0.976726855780	N\A	0.024595528617	0.021713376822	0.002169832502	35	4	
5600000	568.251306	1	-0.729312515849	0.821622037656	0.116281465171	-0.018693002790	0.000092844236	0.976660822332	N\A	0.026289559836	0.023089941338	0.002966979743	32	2	
5650000	581.007136	1	-0.554965917345	0.718603979854	0.192816685666	-0.025929182018	0.000122551045	0.976094896597	N\A	0.025328596152	0.022666419322	0.003142184745	33	3	
5700000	580.321604	1	-0.563603237950	0.735903514599	0.157937598280	-0.019388767515	0.000073553724	0.974232925600	N\A	0.026513940401	0.024494642465	0.003118311372	45	5	
5750000	589.055374	1	-0.532601499432	0.683952437014	0.211953357374	-0.020873160160	0.000108082883	0.974689406770	N\A	0.025755878773	0.023041871358	0.002918668534	33	3	
5800000	583.093693	1	-0.501424624226	0.666726128155	0.238663388102	-0.026901543562	0.000064536377	0.975312028379	N\A	0.027437776768	0.024078113756	0.002868780345	44	2	
5850000	586.439999	1	-0.467380380451	0.632183063666	0.270547655522	-0.027091973755	0.000062679647	0.979623061016	N\A	0.012554261258	0.014976094356	0.002212210696	41	4	
5900000	584.705083	1	-0.576705389631	0.700331697181	0.217239376893	-0.025208572178	0.000088972478	0.975572536916	N\A	0.024728302033	0.022384894395	0.002786892617	37	2	
5950000	575.818977	1	-0.654752946871	0.721078431678	0.208274894364	-0.023513472650	0.000115995852	0.976810842924	N\A	0.028377438986	0.024829434556	0.002960715866	38	3	
6000000	561.059905	1	-0.665251567527	0.758028046156	0.144521479758	-0.017043230684	0.000063703179	0.978621264354	N\A	0.024847031246	0.023075511748	0.003022152874	32	2	
6050000	567.697762	1	-0.786868800025	0.751742543862	0.154357991157	-0.019171521972	0.000079307399	0.974754888330	N\A	0.024533113930	0.021912331550	0.002629661101	34	4	
6100000	577.970883	1	-0.557773251964	0.694957648915	0.228485871700	-0.023433028489	0.000041770234	0.977735264516	N\A	0.025466959880	0.023280100652	0.002877693542	39	3	
6150000	586.928532	1	-0.674198675609	0.704415685907	0.208633743977	-0.026729207339	0.000073568032	0.976796765023	N\A	0.024199047622	0.022418884697	0.002674585727	32	5	
6200000	575.597385	1	-0.816498816408	0.846367664389	0.090408101792	-0.019224538135	0.000090620586	0.977807022668	N\A	0.025726328297	0.022797564575	0.002764939781	38	8	
6250000	593.110189	1	-0.718101708224	0.773908894246	0.138778037732	-0.019469125367	0.000052741528	0.977876707926	N\A	0.022421875108	0.020282256745	0.002520639873	38	5	
6300000	569.072248	1	-0.542065466333	0.679193075546	0.210811097343	-0.020818464083	0.000050168891	0.977500248816	N\A	0.027385103240	0.023899243295	0.002989078490	37	4	
6350000	566.680433	1	-0.565442033141	0.698005160240	0.218794351801	-0.027340807085	0.000051417959	0.973868496905	N\A	0.023523529327	0.021555181837	0.002739926789	40	2	
6400000	575.075494	1	-0.431899825397	0.620166700216	0.281912956559	-0.029741674577	0.000046899040	0.974882860344	N\A	0.022889895274	0.021230975996	0.002684365978	30	4	
6450000	557.716584	1	-0.437188746371	0.641511513438	0.255242264403	-0.026874274324	0.000082189241	0.969796055214	N\A	0.026271426035	0.024134118501	0.003159487457	37	0	
6500000	573.443268	1	-0.575386863601	0.715658706448	0.185721093395	-0.020469117522	0.000067274215	0.974744667385	N\A	0.025867063609	0.023385506997	0.002769181867	35	2	
6550000	575.385350	1	-0.637542760357	0.737699915721	0.163252939838	-0.019373850164	0.000118869712	0.974371946982	N\A	0.024459631382	0.022205737132	0.002930479091	35	3	
6600000	573.695952	1	-0.485363251045	0.641778344427	0.271754510068	-0.027896577439	0.000075826592	0.972541333311	N\A	0.025801694046	0.023779164952	0.002695874787	36	6	
6650000	568.836184	1	-0.790750060312	0.736686278106	0.196354432664	-0.025289943759	0.000050345811	0.975121637040	N\A	0.022917496966	0.020582278770	0.002378365704	39	5	
6700000	573.855697	1	-0.543877300687	0.685365752844	0.205795022990	-0.020824396918	0.000123811185	0.975453588071	N\A	0.027992702164	0.024606405483	0.003038585346	34	2	
6750000	559.071392	1	-0.480789295808	0.676319833205	0.214622735995	-0.023361561086	0.000077208666	0.970280243459	N\A	0.026320390767	0.024048710836	0.003026366388	47	3	
6800000	554.822105	1	-0.453813675714	0.682487468514	0.176724419563	-0.016582700423	0.000071322022	0.971385878764	N\A	0.024603004915	0.022467351639	0.002581962422	41	1	
6850000	561.624428	1	-0.485086700343	0.678856964982	0.225536410909	-0.027594423194	0.000140338526	0.973794356548	N\A	0.026813317246	0.024114513810	0.002634027766	43	3	
6900000	557.541944	1	-0.591067199692	0.713811071513	0.187759341464	-0.018772054623	0.000053929474	0.971138163399	N\A	0.030143865337	0.026172915752	0.003256184977	41	2	
6950000	563.397713	1	-0.705234557243	0.768872544147	0.172940076063	-0.022642023786	0.000040460292	0.971431153759	N\A	0.026298111179	0.023599856116	0.003192525380	32	3	
7000000	565.295226	1	-0.493635411479	0.656723615789	0.244231503751	-0.026786034084	0.000055159845	0.973281090321	N\A	0.022165360321	0.020795896016	0.002777056399	23	2	
7050000	588.027145	1	-0.508679599560	0.658265867943	0.243564578727	-0.024797966057	0.000054382079	0.978343231402	N\A	0.022645784552	0.020710695716	0.002543149191	39	4	
7100000	577.463667	1	-0.663809620947	0.730951694933	0.210171666778	-0.027466593266	0.000073003921	0.990180237301	N\A	0.021806759179	0.015610913784	0.002274986169	38	3	
7150000	582.345589	1	-0.535641699069	0.723297181373	0.172549738862	-0.017717728113	0.000120684666	0.975476105735	N\A	0.025244772351	0.023653203122	0.002993806740	34	2	
7200000	577.604862	1	-0.452011723398	0.660200630986	0.235720608891	-0.024476891634	0.000039988606	0.974599549645	N\A	0.021238129924	0.020002943576	0.002372986893	41	4	
7250000	565.312035	1	-0.687231647814	0.759114206461	0.192322362319	-0.029355146706	0.000123770748	0.974284821127	N\A	0.026520907858	0.023929753984	0.003293013286	34	3	
7300000	573.661969	1	-0.513784645156	0.687806764876	0.206821439790	-0.022283577198	0.000075628465	0.974250498353	N\A	0.024912785716	0.021773574312	0.002726006049	36	2	
7350000	565.792270	1	-0.568203847815	0.719972829610	0.183891099747	-0.024842057460	0.000132486770	0.968209715597	N\A	0.028598563494	0.025053731515	0.003208179578	33	3	
7400000	536.350119	1	-0.377771733878	0.616535757033	0.269308410231	-0.026800066701	0.000222495917	0.968360502134	N\A	0.030512210083	0.027634151207	0.003614038568	35	3	
7450000	573.723039	1	-0.656278926803	0.759537411721	0.164419646049	-0.021422389694	0.000076264923	0.973935583537	N\A	0.023527092773	0.022290845131	0.002967552711	41	3	
7500000	568.462739	1	-0.350301758569	0.603743032855	0.275342574738	-0.024510705867	0.000051168969	0.972370005117	N\A	0.023840538494	0.022334588503	0.002941487272	42	3	
7550000	572.755247	1	-0.531095908383	0.700554668938	0.197497192930	-0.021211567409	0.000064738893	0.975078021602	N\A	0.020093509345	0.019016830786	0.002451312164	31	2	
7600000	566.502584	1	-0.548796192221	0.711669156291	0.204709782616	-0.026237471536	0.000077870094	0.970452045162	N\A	0.025440994851	0.022958101822	0.002958794868	39	2	
7650000	572.034764	1	-0.388643109530	0.641770763349	0.238875795924	-0.026625017905	0.000079289754	0.973442191286	N\A	0.023919510751	0.022051868963	0.002582051252	38	2	
7700000	553.548777	1	-0.646702421170	0.756048599000	0.186881041502	-0.028980907478	0.000079330852	0.971518407871	N\A	0.024004805100	0.023055268121	0.003129127004	33	1	
7750000	573.951189	1	-0.597784657657	0.693982353521	0.247309670629	-0.030677047731	0.000106095950	0.974813190191	N\A	0.024733233515	0.021553392308	0.002656848945	35	3	
7800000	572.048949	1	-0.609831441118	0.707280369798	0.214092656237	-0.025059895174	0.000110406450	0.974416979680	N\A	0.024699558421	0.022082405282	0.002872366744	46	5	
7850000	575.988896	1	-0.719893842405	0.793895788488	0.131852789823	-0.020929059981	0.000058008673	0.974217548948	N\A	0.026257777921	0.023939188956	0.003033816576	45	3	
7900000	563.281231	1	-0.503126584834	0.684793452797	0.227528626680	-0.028113995732	0.000105426620	0.969996833477	N\A	0.025870150549	0.023642042874	0.002876468368	36	1	
7950000	564.205961	1	-0.576162756610	0.723238889465	0.190494762838	-0.022110186653	0.000073695986	0.973678152388	N\A	0.027554287734	0.024799985597	0.003163344222	33	1	
8000000	573.055510	1	-0.552304501399	0.703952668875	0.200165621937	-0.024710792982	0.000060402232	0.972726373936	N\A	0.026785201048	0.024623077193	0.003182587878	40	4	
8050000	583.866604	1	-0.505682391459	0.677431233333	0.215982946718	-0.021740329823	0.000078967498	0.973609445743	N\A	0.025356465802	0.022833721313	0.002819043682	39	3	
8100000	559.466344	1	-0.447849366141	0.677769661389	0.173939586844	-0.013666276445	0.000067461138	0.972386879196	N\A	0.028122967970	0.026053196877	0.003514846334	48	4	
8150000	583.232160	1	-0.528518339631	0.724116252909	0.187817378681	-0.024810394910	0.000016903899	0.977657714013	N\A	0.022829697781	0.021065220449	0.002533348037	35	3	
8200000	557.190878	1	-0.470469128289	0.659866495905	0.242694497923	-0.027451117859	0.000090624895	0.970641247783	N\A	0.024739413445	0.023385888967	0.002708186121	41	2	
