Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m7-VR-003.txt
Log File Name:                   PAL_d1_m7-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2527070821
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m7-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	400.028433	1	-1.074777002574	0.895229704711	0.104326220066	-0.020324295169	0.000382852958	0.943988732520	N\A	0.046819618770	0.041570139953	0.004349417453	46	32	
1550000	382.691293	1	-0.965749566040	0.973759882766	0.059068992320	-0.026236127345	0.000236466623	0.941174498498	N\A	0.042606764992	0.039154236840	0.004757753718	36	23	
1600000	390.821484	1	-1.016716939265	0.902576744811	0.093539290249	-0.022081427727	0.000307282454	0.938318297899	N\A	0.045561282044	0.039392222410	0.004867620738	53	30	
1650000	387.830860	1	-1.060951221391	0.931466487842	0.078610247895	-0.018209930017	0.000601073297	0.943060819859	N\A	0.046865804951	0.040181681904	0.004567758899	50	28	
1700000	402.566861	1	-1.127076074150	1.059972416109	-0.001997328896	-0.020445295037	0.000229413605	0.946941110607	N\A	0.039682995237	0.034759775701	0.004483124944	47	27	
1750000	396.798624	1	-0.891693703576	0.820261538290	0.161927317605	-0.023434525951	0.000408233224	0.939776663243	N\A	0.045324378573	0.040290153199	0.005089250453	47	28	
1800000	383.022976	1	-1.067638224965	0.906975734020	0.102983940119	-0.022532984005	0.000475336375	0.940279165468	N\A	0.049470023147	0.042209923908	0.004655247299	54	39	
1850000	400.843007	1	-1.130375257290	0.952219721138	0.069438153701	-0.021532243838	0.000263275865	0.938357552864	N\A	0.045330240203	0.039283490316	0.004791932456	44	22	
1900000	394.022490	1	-1.041510942421	0.879181935608	0.100781066550	-0.022058532054	0.000172207060	0.936671077864	N\A	0.043168373924	0.037745688176	0.004673829266	27	22	
1950000	396.781125	1	-1.172721563673	0.922349011240	0.069944442561	-0.018106832487	0.000116975293	0.943949088039	N\A	0.047332303018	0.040942238259	0.004873680544	38	24	
2000000	399.283047	1	-0.984736847882	0.972025920199	0.055072974673	-0.021037781557	0.000269497464	0.945613060823	N\A	0.043923897829	0.038691223695	0.004857464037	34	19	
2050000	399.868367	1	-0.961030062488	0.884705333148	0.144954356440	-0.031740565876	0.000315229367	0.942470048279	N\A	0.041015576765	0.037640586642	0.004827939765	67	29	
2100000	388.698214	1	-0.966259274943	0.845311729192	0.160725073217	-0.025414126763	0.000283818727	0.948917453273	N\A	0.041061756161	0.034557363178	0.004594069245	48	30	
2150000	378.776651	1	-1.080046367068	0.874830279322	0.179966000477	-0.034971506310	0.000356719166	0.941734892013	N\A	0.049131273108	0.043244226127	0.005783201930	39	26	
2200000	396.383171	1	-1.034668811977	0.903514970685	0.073228059375	-0.019254371540	0.000416589207	0.943536354301	N\A	0.047155567444	0.040137881931	0.004497507979	51	26	
2250000	405.125327	1	-0.965913374744	0.935451309634	0.059206396702	-0.017630389359	0.000250166083	0.943038124426	N\A	0.045339198740	0.038894589955	0.004930573845	57	25	
2300000	369.816367	1	-1.050290517329	0.897832136208	0.098677546102	-0.021370925540	0.000551750974	0.934025254274	N\A	0.047332687605	0.040792173110	0.005149116553	52	27	
2350000	391.520227	1	-0.988946255597	0.850072105574	0.151159623597	-0.029630887711	0.000551148523	0.940239381457	N\A	0.048410795375	0.041277819737	0.004778846714	48	22	
2400000	406.170903	1	-1.128087761104	0.901516168135	0.112286588925	-0.026343107862	0.000259764733	0.945853088551	N\A	0.043470705283	0.038852948211	0.004493633221	50	22	
2450000	383.748433	1	-1.050704187579	0.924383903933	0.081957418092	-0.021383134374	0.000512351413	0.944434802063	N\A	0.041757695708	0.036495375469	0.004593722094	58	32	
2500000	394.717612	1	-1.039963100618	0.889037999209	0.077004733145	-0.015904336189	0.000420698258	0.946737653361	N\A	0.045183357356	0.037233265480	0.004993884440	45	28	
2550000	383.452855	1	-0.952541242706	0.961231105525	0.069210596154	-0.027237444055	0.000274145682	0.943850752079	N\A	0.042528664577	0.036095912917	0.004412516370	40	29	
2600000	404.077565	1	-0.887324319833	0.918325145862	0.098670496798	-0.023868310335	0.000289564671	0.943795521164	N\A	0.044533430482	0.038594657770	0.004591474372	44	30	
2650000	401.860903	1	-1.091236504931	0.873404240138	0.132010617824	-0.024675284572	0.000297857142	0.947540539980	N\A	0.040318214928	0.036217545239	0.004701226296	42	19	
2700000	393.481277	1	-1.001634160167	0.892250137401	0.143484772299	-0.030333566634	0.000317323133	0.945531895422	N\A	0.042473717269	0.037364302892	0.004643898161	52	27	
2750000	390.766668	1	-0.973224622099	0.861569588365	0.103040501982	-0.016776019198	0.000440445534	0.942904517092	N\A	0.041871590730	0.036400283573	0.004532196507	51	36	
2800000	391.964580	1	-1.300815300515	0.964574025757	0.033810564343	-0.017125587567	0.000265554098	0.941112194863	N\A	0.049306030397	0.040617581227	0.004597690346	38	19	
2850000	397.292037	1	-1.221796254717	0.904577945528	0.064301942134	-0.013489867101	0.000245609869	0.941167676668	N\A	0.046960952329	0.040871979673	0.004915908465	50	27	
2900000	389.834074	1	-1.021393888848	0.915631114718	0.082424040310	-0.022415352625	0.000294985973	0.943225980037	N\A	0.045478857377	0.040348905201	0.004963595254	48	29	
2950000	385.433482	1	-1.335967466364	1.112935028272	-0.030756032611	-0.020026198946	0.000476331765	0.936743437628	N\A	0.046323153283	0.040951160496	0.005306146540	46	25	
3000000	373.860929	1	-0.956486290697	0.889314706299	0.117369602700	-0.024153620553	0.000227830494	0.942607396384	N\A	0.048780971905	0.042876838628	0.004815353534	47	27	
3050000	389.068706	1	-1.088441774508	0.908321959515	0.115990593352	-0.028577271309	0.000385503267	0.947477074076	N\A	0.043928087079	0.039902151051	0.005282486653	46	30	
3100000	393.941542	1	-1.015839215008	0.881840108238	0.107708859182	-0.021041798347	0.000286261600	0.943288916155	N\A	0.045336120529	0.038689613718	0.004060900586	45	27	
3150000	380.070213	1	-0.968277650631	0.835304713063	0.144208305647	-0.026588980726	0.000337736327	0.944170661893	N\A	0.050259214303	0.042807436618	0.005110645342	44	29	
3200000	386.674114	1	-1.201885142066	0.966389885069	0.082884820415	-0.026029917828	0.000435718917	0.942596354768	N\A	0.047199926655	0.040848042197	0.004958775783	50	33	
3250000	407.161304	1	-1.066081244603	0.882807777100	0.174156375050	-0.031941323312	0.000351481868	0.946838509090	N\A	0.041700693228	0.038152820709	0.004634737977	36	30	
3300000	391.246935	1	-1.193426705131	0.998262656741	0.030852890893	-0.019650914097	0.000257807551	0.941647884597	N\A	0.044577070293	0.039799067311	0.004402233576	42	28	
3350000	396.773517	1	-1.053424466380	0.900687620866	0.122334394107	-0.027063156920	0.000374504294	0.943365850761	N\A	0.046211626180	0.038701307710	0.004988640684	44	23	
3400000	386.988719	1	-1.177605831377	0.954667107868	0.077729640810	-0.026606200776	0.000777706061	0.938803735215	N\A	0.045443882179	0.040170616172	0.004306508070	52	38	
3450000	405.003391	1	-1.344591277459	1.082024156351	-0.027555177801	-0.018603865293	0.000242485638	0.947039239410	N\A	0.043899875045	0.038463103361	0.004810148408	61	29	
3500000	395.917397	1	-1.204256744215	0.941321958311	0.105614164607	-0.029051680129	0.000455870034	0.942364578147	N\A	0.047590226561	0.042130449711	0.004973273548	39	25	
3550000	403.177269	1	-1.191635806701	0.942814077203	0.101254969813	-0.027248536252	0.000334390904	0.938857516480	N\A	0.046475749625	0.040632535651	0.004996471664	38	20	
3600000	407.721745	1	-1.162624543114	1.003221671145	0.047099484664	-0.027040132179	0.000156756637	0.943604814653	N\A	0.045539673415	0.038285830513	0.004209815487	50	33	
3650000	381.619978	1	-1.102000532413	0.916789055774	0.107904424711	-0.024928142325	0.000387976933	0.938333925162	N\A	0.045542957258	0.040635969415	0.004772764202	46	17	
3700000	370.644954	1	-1.102653069564	0.914673230667	0.098044046740	-0.020949324994	0.000324454997	0.933328670931	N\A	0.047805903657	0.042654960367	0.005511382193	50	28	
3750000	391.190014	1	-0.889186982210	0.822055604361	0.174009628409	-0.023751082558	0.000344718655	0.944440931950	N\A	0.045897758319	0.037420203607	0.004642127659	50	21	
3800000	409.361907	1	-0.692075491797	0.856978631114	0.106553264040	-0.019326674164	0.000149370303	0.952132395616	N\A	0.044205594313	0.038438702039	0.004270589818	50	28	
3850000	397.134279	1	-0.795289568124	0.877880330323	0.123848528333	-0.019291001665	0.000329178035	0.945492292245	N\A	0.046790241092	0.040198849365	0.004874832931	54	30	
3900000	390.772364	1	-0.777871387986	0.840417822967	0.145224063762	-0.022699159009	0.000282605081	0.944666162531	N\A	0.041924821460	0.034284820752	0.004449599161	35	27	
3950000	389.458074	1	-0.871853426261	0.796530681360	0.164079346908	-0.018677556862	0.000585839958	0.941075164944	N\A	0.041928817156	0.037638660895	0.004726263246	38	33	
4000000	396.984718	1	-1.146707799756	0.947057627524	0.064595037083	-0.021071698225	0.000283691832	0.945869957264	N\A	0.042704949578	0.038440671334	0.004931530687	39	27	
4050000	378.240675	1	-1.375845810327	1.008491299991	-0.008621091517	-0.012724549591	0.000335946031	0.937983709420	N\A	0.043992922122	0.039713061314	0.004935295117	40	23	
4100000	384.779339	1	-1.129134638244	0.976675369810	0.005638549805	-0.011759283991	0.000309604191	0.943853433680	N\A	0.043685783217	0.037964418624	0.004460718602	45	38	
4150000	377.134209	1	-1.213773687581	0.898460579509	0.144588681350	-0.028852861902	0.000340563346	0.936351517594	N\A	0.045873713186	0.039951315808	0.004988494830	49	25	
4200000	402.593227	1	-1.009691909447	0.865403525815	0.136826592771	-0.024309651515	0.000252832921	0.947781473612	N\A	0.045026397565	0.038933929365	0.004848951208	56	23	
4250000	391.759568	1	-1.053812393812	0.930023030372	0.131093605139	-0.034488379924	0.000456852185	0.937241450149	N\A	0.047841747417	0.041427861104	0.005396286529	53	32	
4300000	381.436354	1	-1.041840083752	0.890883824356	0.145388632319	-0.029467133068	0.000298292069	0.936415567114	N\A	0.046997074638	0.042836746634	0.005211194055	39	30	
4350000	400.831549	1	-1.143636562725	0.981518144445	0.038303031613	-0.022882092803	0.000468949005	0.937208820989	N\A	0.046181059544	0.040638590336	0.005293894426	47	25	
4400000	401.618064	1	-0.869050890972	0.754588379042	0.195051453199	-0.015235783838	0.000345320215	0.951096346215	N\A	0.043308883080	0.038276893154	0.004938699054	54	23	
4450000	402.132831	1	-1.224784671541	0.948274962839	0.093903408524	-0.025620207069	0.000343446406	0.944960587166	N\A	0.039093831245	0.034695400268	0.004422509295	47	21	
4500000	384.130479	1	-0.986830839271	0.871488145161	0.157130241416	-0.027932427603	0.000287500273	0.934124864711	N\A	0.047441088706	0.042892049221	0.005274248313	50	25	
4550000	391.381954	1	-1.053925265273	0.887523230545	0.146657706147	-0.029728363317	0.000284923660	0.942082589276	N\A	0.048457926753	0.043074116860	0.004989137499	39	24	
4600000	387.922476	1	-1.248458278180	1.005645273540	0.056089168287	-0.023358937657	0.000344501788	0.940736867783	N\A	0.046414404540	0.041703953605	0.005209128937	58	29	
4650000	400.188890	1	-0.857714029013	0.894148527216	0.058831303429	-0.012547210751	0.000292593473	0.946658721703	N\A	0.045461192546	0.039457671375	0.004460786351	44	36	
4700000	380.824142	1	-1.035992896694	0.921817411205	0.092857449621	-0.023446687214	0.000299746087	0.930435909901	N\A	0.051123291224	0.044173249155	0.005392053366	36	25	
4750000	386.250068	1	-1.304707415736	1.036537219801	0.007871556622	-0.021608520831	0.000438771057	0.941146532158	N\A	0.047771814389	0.039751792973	0.005232989379	44	31	
4800000	394.284992	1	-1.176675271879	1.054801339714	0.026691273346	-0.030177990549	0.000381337361	0.938770335690	N\A	0.046073039409	0.039986630329	0.004755352525	47	24	
4850000	398.577288	1	-1.144006149591	0.998359043362	0.025377416198	-0.016911571674	0.000668048653	0.952637502320	N\A	0.041705018983	0.036349974503	0.004640721247	43	28	
4900000	382.211178	1	-1.247181394244	1.017451922337	0.008897062876	-0.023908829743	0.000423862349	0.940432663965	N\A	0.045928652202	0.039031543514	0.004934815895	49	32	
4950000	402.341915	1	-1.089741165626	1.015349150144	0.028484002464	-0.022992375093	0.000366059836	0.935459427886	N\A	0.049100243501	0.042221512918	0.004921278146	47	26	
5000000	410.962634	1	-1.104340498291	1.046590588025	0.006865722055	-0.017501788492	0.000350481305	0.942198945911	N\A	0.043942761717	0.038872127488	0.004935113534	51	20	
5050000	402.559800	1	-1.214350735987	1.075792765267	-0.014095875488	-0.018524931754	0.000336505138	0.944174530676	N\A	0.044942085419	0.038558417386	0.004510290442	51	37	
5100000	385.654261	1	-1.090754026564	0.930898760355	0.118281750901	-0.033210938045	0.000429685253	0.943527522749	N\A	0.042201131088	0.032709677275	0.004874428878	43	28	
5150000	410.534234	1	-1.055684099675	0.943073976265	0.040513155047	-0.019549124324	0.000269165758	0.939673593901	N\A	0.043571165325	0.037723419525	0.004425843940	52	25	
5200000	386.423667	1	-1.178062063816	0.951106129977	0.036534025436	-0.015304693554	0.000226979873	0.934338612899	N\A	0.049293701637	0.044070335548	0.005015242050	47	35	
5250000	390.056953	1	-1.085538352073	0.942454816776	0.088570869873	-0.024905595804	0.000238996209	0.939366139505	N\A	0.047083878731	0.039479138550	0.004380394967	48	25	
5300000	390.052456	1	-0.942287426267	0.904768696061	0.078145983508	-0.014970432288	0.000243034502	0.946913451600	N\A	0.045423221623	0.039397451363	0.004605525812	43	34	
5350000	395.804048	1	-1.134601165249	1.011304337059	0.028061829112	-0.019297275535	0.000226675997	0.942648990686	N\A	0.042800745048	0.036787868658	0.004589501919	45	30	
5400000	398.292637	1	-1.268733850506	0.936717333134	0.105748753608	-0.026108422333	0.000313883811	0.944318893050	N\A	0.042613060651	0.039191401713	0.005099046162	48	31	
5450000	391.233825	1	-0.893464261146	0.844012629780	0.116943238627	-0.013232656512	0.000426620695	0.945503340273	N\A	0.044490115257	0.038366833614	0.004012513384	51	28	
5500000	403.920047	1	-1.010408604840	0.879236440887	0.133160282558	-0.023739420327	0.000543301171	0.940535200186	N\A	0.046527896159	0.040950866373	0.004852772361	37	22	
5550000	401.791908	1	-1.205218892164	0.974966983462	0.067257761118	-0.028128671284	0.000299892834	0.951873843712	N\A	0.036631025583	0.036802564267	0.005086059167	48	30	
5600000	394.058202	1	-0.916351213419	0.893583779198	0.152527959984	-0.032398752848	0.000234532936	0.942003420103	N\A	0.048785549711	0.041465865703	0.004424424147	50	28	
5650000	407.868719	1	-0.928549086007	0.951310884956	0.080625256886	-0.026329221402	0.000186145105	0.947708340274	N\A	0.045411836878	0.038632691633	0.004448541289	49	26	
5700000	400.506361	1	-1.041763493021	0.937870047324	0.091073233722	-0.020320792360	0.000274467480	0.944067095238	N\A	0.041587992099	0.034603769443	0.004477710110	40	29	
5750000	381.450566	1	-1.060247592807	0.928575631492	0.114455728256	-0.027956186582	0.000257388995	0.937483183182	N\A	0.046971094902	0.041187794744	0.004695163968	50	31	
5800000	376.299528	1	-0.934228244404	0.883934628215	0.140616289475	-0.027497799330	0.000300352219	0.938603759064	N\A	0.046951396995	0.041185149350	0.004993095134	51	29	
5850000	409.590555	1	-1.233434384997	0.927104641844	0.141683670512	-0.031015964600	0.000287822193	0.967399078602	N\A	0.033330396433	0.017309515083	0.003552719491	40	36	
5900000	380.068783	1	-1.245217221230	1.018779770607	0.004024539833	-0.020403025100	0.000489599055	0.938277813301	N\A	0.046205337643	0.040961218457	0.005410802054	52	27	
5950000	397.088549	1	-0.885561994542	0.859954505803	0.115045696813	-0.019286454662	0.000753587454	0.939461666454	N\A	0.047738396656	0.041564468695	0.004892267982	54	15	
6000000	376.577678	1	-0.958949236465	0.852366517544	0.153402196088	-0.026880808030	0.000450680287	0.938283511509	N\A	0.044447755762	0.038668468520	0.005045231274	43	26	
6050000	404.142980	1	-1.088419358461	0.878105644704	0.133710570484	-0.028180807234	0.000320029469	0.943042280770	N\A	0.044549334012	0.039363915763	0.004925792284	50	30	
6100000	409.299987	1	-1.159731449638	1.049695813609	0.008836294084	-0.023446918307	0.000148023887	0.944531536859	N\A	0.040928687115	0.035116790018	0.004326541912	45	23	
6150000	386.840907	1	-1.145622994434	1.000867775749	0.064155089166	-0.032608676270	0.000121145922	0.940285419156	N\A	0.049698176019	0.041539778948	0.005279364629	50	31	
6200000	398.985673	1	-1.026160605622	0.934406067439	0.099486140679	-0.028786293904	0.000243839923	0.950014180699	N\A	0.047230139566	0.039727700876	0.004916799434	40	37	
6250000	411.936491	1	-1.340002001562	1.041042237715	-0.001389920087	-0.016053749900	0.000442967884	0.958072856870	N\A	0.037301896524	0.030082014840	0.004524415931	31	36	
6300000	390.128660	1	-0.921620466938	0.861854791181	0.168085773145	-0.033804254755	0.000274369042	0.942813042785	N\A	0.044782087912	0.040198826331	0.005184745961	50	20	
6350000	380.264187	1	-0.871104364851	0.851097141875	0.165373339433	-0.026958721142	0.000417851278	0.931298804648	N\A	0.047538346238	0.040234066921	0.005204013615	51	26	
6400000	402.897494	1	-1.196709920689	0.981315142054	0.060681057903	-0.024663803923	0.000244145263	0.944067458427	N\A	0.043506708929	0.038761572533	0.004689137347	52	20	
6450000	393.762611	1	-0.875312019797	0.891729016277	0.154690830692	-0.035409771473	0.000298282428	0.937844263536	N\A	0.046594580480	0.041111226879	0.005068976189	38	24	
6500000	392.968870	1	-0.922227579792	0.977025882951	0.060647426332	-0.021936523869	0.000037930582	0.941280059185	N\A	0.044676355325	0.039872439109	0.005176087426	50	30	
6550000	401.895316	1	-0.979821984456	0.951500498132	0.105750213716	-0.026116063704	0.000036087987	0.940095072616	N\A	0.042901348497	0.038384385551	0.004219141561	35	25	
6600000	409.507234	1	-0.868122956182	0.935425148118	0.093356757012	-0.027180463903	0.000032839375	0.950210896198	N\A	0.041320639757	0.036420448877	0.004664031341	58	32	
6650000	386.531562	1	-0.999362786010	0.995091323311	0.074048841247	-0.030227433888	0.000008639337	0.940837127167	N\A	0.047835740887	0.040675021584	0.004969737824	57	30	
6700000	406.121432	1	-1.022722246144	1.005415382457	0.039648214846	-0.022215368818	0.000017149690	0.949997846148	N\A	0.040759384739	0.034734490423	0.004774443404	48	35	
6750000	406.198057	1	-0.953376752557	0.953664005075	0.100708377139	-0.028996940005	0.000010532011	0.947633885163	N\A	0.046595201094	0.039241697807	0.004742481817	60	37	
6800000	386.053768	1	-1.214629812059	1.002237824667	0.003110118475	-0.015092054549	0.000034418256	0.941637630289	N\A	0.046705965560	0.041515446222	0.005195452421	44	35	
6850000	389.084031	1	-1.100999482191	0.934271038886	0.077586058010	-0.017928739670	0.000069979398	0.942482153270	N\A	0.049400071246	0.043059596949	0.004938113394	47	36	
6900000	387.434121	1	-1.151659024020	0.997955095411	0.021857227000	-0.013001946862	0.000047836826	0.937880839997	N\A	0.048492668072	0.043278235346	0.005297297792	62	30	
6950000	399.924049	1	-1.049631171863	0.940562947119	0.087770639328	-0.019148893905	0.000014440255	0.940518189421	N\A	0.041536588048	0.037820749493	0.004893964357	47	24	
7000000	387.999996	1	-0.996747099362	0.891125442414	0.145939472229	-0.033444592892	0.000355279825	0.938281787997	N\A	0.047394971250	0.041389666712	0.005216101752	44	28	
7050000	391.084898	1	-1.030006442453	0.880075069737	0.120303843292	-0.019562799509	0.000410940606	0.935483183386	N\A	0.047711196524	0.042507451892	0.005110994590	50	21	
7100000	397.091272	1	-1.050345687387	1.040673188438	0.010543470074	-0.024792625586	0.000291754172	0.973905078159	N\A	0.041021134676	0.027728655594	0.004105089273	59	33	
7150000	388.236244	1	-1.025834837702	0.885157778938	0.107485078192	-0.020746052639	0.000270871962	0.940930529360	N\A	0.048579534441	0.040049586224	0.004656293213	54	21	
7200000	384.123686	1	-1.214701917176	0.998664936641	0.061314071183	-0.024371378352	0.000306061160	0.945974515532	N\A	0.043658880525	0.037360001343	0.004878492227	37	19	
7250000	394.335137	1	-1.219033890814	0.972789851240	0.054603193278	-0.022908403012	0.000382466504	0.949187358302	N\A	0.042808578676	0.037059033204	0.004598348222	42	29	
7300000	391.280385	1	-1.016794915885	0.906150796395	0.161025736710	-0.035222182012	0.000337314801	0.935658641241	N\A	0.045615258186	0.039341892087	0.005038200905	44	36	
7350000	387.944051	1	-1.072452182949	0.976165932396	0.039506373728	-0.018705830653	0.000593426232	0.942404964825	N\A	0.044716502205	0.038578290339	0.004811361090	46	32	
7400000	391.218254	1	-1.015529371776	0.879067072775	0.105945971746	-0.020973062011	0.000384551567	0.940187837626	N\A	0.049364205781	0.042297444222	0.005398314065	48	37	
7450000	398.002575	1	-0.974424477700	0.912578449214	0.092577740046	-0.024235626220	0.000090721230	0.950176714157	N\A	0.043528389458	0.037436447287	0.004945557522	45	27	
7500000	383.341866	1	-0.890753722296	0.898244391868	0.099309356526	-0.018993314294	0.000023614693	0.939119541767	N\A	0.044969089542	0.039851440729	0.004783108846	28	32	
7550000	387.450899	1	-0.974269777847	0.938712776452	0.108445076374	-0.025927851478	0.000024291983	0.938404154061	N\A	0.044935283595	0.040615468792	0.005108201564	53	31	
7600000	396.420640	1	-1.203111725901	1.044297316383	0.006913316588	-0.024544605547	0.000088396477	0.939862743968	N\A	0.047125440408	0.041892040666	0.005161406036	51	26	
7650000	390.455386	1	-1.292798766547	0.998114270880	0.055785779061	-0.024833367364	0.000341156942	0.935906224970	N\A	0.045815043998	0.041233655498	0.004745646673	54	29	
7700000	389.426476	1	-0.867596817707	0.870501194988	0.183702308116	-0.034000808089	0.000390730909	0.942346413303	N\A	0.049613102275	0.042065241124	0.005471203476	54	22	
7750000	415.641375	1	-1.040122138792	1.007283816339	0.043867426563	-0.023885228109	0.000263459187	0.941680175235	N\A	0.041135668783	0.036728496376	0.004866020925	52	33	
7800000	387.584390	1	-1.024080931216	0.900069619991	0.103059619683	-0.023799435067	0.000516911068	0.937068882935	N\A	0.050686564136	0.044004238560	0.005005738516	49	27	
7850000	387.650329	1	-1.184109253630	0.995586241395	0.058473621247	-0.028369428208	0.000322999886	0.942993992290	N\A	0.046535876869	0.039385864802	0.005104121379	44	28	
7900000	408.576250	1	-1.026399122867	0.839062460169	0.149593362256	-0.024228747068	0.000298758834	0.941323932442	N\A	0.046481821597	0.039001092258	0.004636908636	48	22	
7950000	391.215439	1	-1.232867819569	0.970284014300	0.087109645231	-0.025668109348	0.000430858437	0.943717865035	N\A	0.048233483125	0.042308011288	0.004694946757	46	25	
8000000	403.294378	1	-1.210633631108	0.941232224209	0.035980040061	-0.014615174687	0.000240751107	0.949262499080	N\A	0.044896819368	0.038062183346	0.004771042359	39	37	
8050000	398.925222	1	-0.824970312938	0.871693055066	0.112358437086	-0.020637021398	0.000307204712	0.956916653162	N\A	0.036400958062	0.033146080931	0.004515900208	43	34	
8100000	392.192171	1	-0.908873922967	0.805402538485	0.186759946483	-0.026413750561	0.000275417223	0.935066061409	N\A	0.047275490905	0.041061442401	0.004749426467	53	35	
8150000	405.331768	1	-1.272473312544	0.983820038926	0.058433769270	-0.022183660915	0.000284799621	0.948037499137	N\A	0.041138535893	0.036597754970	0.004595504195	56	25	
8200000	389.053757	1	-1.119107903376	0.947316288314	0.047696056703	-0.019061423666	0.000442269043	0.943292966644	N\A	0.048647609644	0.041135445110	0.005492591894	53	16	
