Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-glob-006.txt
Log File Name:                   NEO_d1_m9-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            592836016
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2800000	675.292003	1	-1.358653091022	1.430339314568	-0.031330179336	-0.149079611366	0.014564144069	0.000028606107	0.994572282789	N\A	0.046562316948	0.004474774762	0.024812626751	0.003103444610	46	1	0.000970286848	Global Trend	
2850000	657.663604	1	-1.379216248217	1.434660991236	-0.035097543582	-0.124131743120	0.011891398003	0.000017416443	0.993551847969	N\A	0.053018441563	0.006168168711	0.026701115401	0.004079707999	39	1	0.000555279306	Global Trend	
2900000	661.689907	1	-1.517588226275	1.521846987942	-0.042748554272	-0.189865290158	0.024482820936	0.000026050402	0.992880165519	N\A	0.048763515115	0.005347432253	0.025044395502	0.003710751476	34	1	0.000948168207	Global Trend	
2950000	669.824411	1	-1.418277302079	1.465559889077	-0.032523225220	-0.173986379707	0.015774571914	0.000043747768	0.993481990076	N\A	0.052849053391	0.005306601345	0.027630489305	0.003659955570	36	2	0.001452235089	Global Trend	
3000000	668.859321	1	-1.377281897387	1.428871849269	-0.033196096614	-0.135422585460	0.015009802531	0.000017341070	0.994091895518	N\A	0.044335381067	0.004504811392	0.024407973828	0.003311902611	40	2	0.000786072669	Global Trend	
3050000	663.886737	1	-1.460600083941	1.501659148025	-0.041045065742	-0.170516819933	0.020261697361	0.000031710246	0.992029047675	N\A	0.051027836112	0.005794520550	0.026493229392	0.004028721017	41	1	0.001414140673	Global Trend	
3100000	668.151777	1	-1.478626300250	1.495736588592	-0.038043294073	-0.175315857807	0.018244592608	0.000042547673	0.993217451822	N\A	0.050078127163	0.005151641816	0.026964748193	0.003685205936	41	1	0.001569604915	Global Trend	
3150000	665.780660	1	-1.534278851205	1.545308855547	-0.047176012678	-0.204855969019	0.024674729457	0.000013422020	0.993995926253	N\A	0.061387543829	0.006961119874	0.030519460605	0.004649220834	50	3	0.000251680109	Global Trend	
3200000	661.929668	1	-1.309573584479	1.387177566136	-0.027727571195	-0.118926102354	0.011266376155	0.000022501446	0.993998095913	N\A	0.044572344997	0.004500881087	0.025139093845	0.003347433048	36	2	0.001352884723	Global Trend	
3250000	680.509362	1	-1.484215421286	1.511765751010	-0.040812669373	-0.163806114587	0.015600597794	0.000016383716	0.994653091894	N\A	0.045095950210	0.004552493700	0.024447946901	0.003255505542	43	4	0.000802717272	Global Trend	
3300000	667.211482	1	-1.534438337916	1.535406762769	-0.042274702606	-0.187522065747	0.018594434738	0.000018980665	0.994524329341	N\A	0.049651594646	0.004829870372	0.026667032406	0.003388578535	41	3	0.000443676459	Global Trend	
3350000	656.225797	1	-1.592656286115	1.546883868896	-0.045246032959	-0.210463565492	0.024852809869	0.000019305638	0.992810505584	N\A	0.059852768000	0.006848005171	0.029579835855	0.004532592726	48	4	-0.000107972929	Global Trend	
3400000	677.417782	1	-1.539193789938	1.535596671269	-0.045615831266	-0.175752138405	0.021232153178	0.000024977483	0.994308940783	N\A	0.049890127319	0.005823634905	0.025170361918	0.003891285627	53	3	0.000670061941	Global Trend	
3450000	662.433497	1	-1.364390274303	1.390668509354	-0.027829802578	-0.148073783727	0.014743389760	0.000024795876	0.994697303485	N\A	0.047709229199	0.004601708928	0.025354932933	0.003208668276	44	5	0.000293588963	Global Trend	
3500000	663.798296	1	-1.499842538645	1.485210417346	-0.037749621614	-0.176221924932	0.019117391663	0.000044338200	0.994282340341	N\A	0.052068280168	0.005222833882	0.027071924491	0.003589664575	43	1	0.000428799176	Global Trend	
3550000	674.466197	1	-1.365063444401	1.426355924045	-0.031002205510	-0.148933221750	0.014349570774	0.000067617467	0.993965998637	N\A	0.049799703236	0.005166385373	0.026083239471	0.003505779865	34	2	0.002878464989	Global Trend	
3600000	667.384476	1	-1.454115017933	1.505185214378	-0.045144524639	-0.176884116989	0.022318076075	0.000031169545	0.994387166229	N\A	0.054130495355	0.005924949873	0.027397852584	0.003940635945	42	3	0.000635299454	Global Trend	
3650000	662.635126	1	-1.469752670288	1.517001643571	-0.039010439000	-0.182676828213	0.018470206381	0.000084374865	0.992224203311	N\A	0.054664935440	0.006302448123	0.027181441097	0.004149553027	40	2	0.002298634081	Global Trend	
3700000	664.622221	1	-1.307305669647	1.359675153800	-0.026999400140	-0.099065676855	0.008871087548	0.000031247098	0.993518476723	N\A	0.047964608265	0.004840013177	0.025227844297	0.003418818113	40	3	0.000752843901	Global Trend	
3750000	672.676871	1	-1.420990069222	1.436068895706	-0.033754554085	-0.130970547741	0.011669805105	0.000077240528	0.994707563712	N\A	0.054821629271	0.006246879671	0.026409387576	0.003897263146	47	3	0.002132341347	Global Trend	
3800000	659.670131	1	-1.378157544212	1.462247602909	-0.035623821677	-0.166275908736	0.018021283927	0.000156676685	0.992014862423	N\A	0.058882936809	0.006765195073	0.028981356222	0.004279796591	42	2	0.003454506804	Global Trend	
3850000	666.474265	1	-0.973057582893	1.377006293350	-0.028774140350	-0.118100088570	0.012058845089	0.000128798070	0.994407861635	N\A	0.041049670647	0.004207002270	0.022821518528	0.003115643733	37	2	0.009472666891	Global Trend	
3900000	649.026765	1	-1.125049832562	1.515868178780	-0.040282234033	-0.222051266905	0.024456069202	0.000220807188	0.992525730022	N\A	0.054823677021	0.006351227821	0.028007620645	0.004247210865	34	2	0.009363840613	Global Trend	
3950000	668.680304	1	-0.807690618932	1.415025613801	-0.029481644928	-0.137470719951	0.011953942439	0.000184669339	0.993394622836	N\A	0.039112646295	0.003997689024	0.023264249704	0.003176226186	36	2	0.018610134399	Global Trend	
4000000	658.612569	1	-0.911139544192	1.400562177281	-0.030212101862	-0.106214917879	0.009159703502	0.000157193862	0.994744107555	N\A	0.043733706130	0.004753950519	0.024422255245	0.003521568603	41	0	0.012700304027	Global Trend	
4050000	680.927408	1	-1.116953618660	1.460459001282	-0.033954049339	-0.148707337839	0.014602783544	0.000129991649	0.994188447845	N\A	0.040520923331	0.004442484644	0.021865116818	0.003213075928	41	2	0.009220889604	Global Trend	
4100000	667.848617	1	-1.360083521433	1.435671559895	-0.031334186572	-0.143420382008	0.011610598280	0.000060265075	0.995218456528	N\A	0.048381145105	0.004862564066	0.025147805459	0.003324605769	42	3	0.001614388297	Global Trend	
4150000	683.938689	1	-1.298292857755	1.409424064593	-0.032512141848	-0.125233906316	0.014738503675	0.000142169902	0.994307012975	N\A	0.048901980394	0.005069378437	0.024504882558	0.003377451095	32	5	0.003074982866	Global Trend	
4200000	664.308648	1	-1.330641603512	1.378083421895	-0.027568261414	-0.121828846944	0.012776555269	0.000090395244	0.992764120833	N\A	0.051691491996	0.005447066115	0.025918415948	0.003619598800	41	3	0.000927093164	Global Trend	
4250000	669.368908	1	-1.365697978029	1.409641697334	-0.033924923868	-0.133471394294	0.016049120145	0.000112275063	0.992611226356	N\A	0.053753852190	0.005949392541	0.026330811619	0.003891428302	45	3	0.002459784104	Global Trend	
4300000	660.867200	1	-1.501590160957	1.534726131505	-0.044885676007	-0.187024495308	0.021722387812	0.000069115709	0.993984813202	N\A	0.054265438124	0.005918164778	0.027786449110	0.003953305251	37	1	0.002012224503	Global Trend	
4350000	656.353644	1	-1.531966592076	1.618306699497	-0.056157788261	-0.221955641625	0.029342482754	0.000127541221	0.994330615515	N\A	0.054363266005	0.006159992414	0.027170095113	0.004060177192	45	1	0.003875183666	Global Trend	
4400000	664.315277	1	-1.257869063514	1.413702289661	-0.032014734007	-0.131076727364	0.013025195701	0.000064914592	0.993462636493	N\A	0.046249055068	0.005035332031	0.024123274498	0.003486570351	40	1	0.003240522890	Global Trend	
4450000	658.758806	1	-1.160231016299	1.373204191686	-0.025620498472	-0.111100576413	0.010661000560	0.000107114825	0.993794469167	N\A	0.043311722465	0.004627573009	0.023014365932	0.003279917535	36	1	0.006697672843	Global Trend	
4500000	681.725150	1	-1.289627943121	1.411762559754	-0.030676598101	-0.132537761923	0.012848616613	0.000032630743	0.993926151503	N\A	0.045776212514	0.005110994661	0.024846884828	0.003695329159	41	2	0.002130878831	Global Trend	
4550000	687.158741	1	-1.225730717467	1.358287193028	-0.025081928167	-0.091024801908	0.007235978820	0.000014317979	0.994918933464	N\A	0.038883945905	0.003903188811	0.021734356880	0.002911114990	46	1	0.001064131231	Global Trend	
4600000	675.554893	1	-1.324916602088	1.384380524756	-0.028664482155	-0.120197107978	0.011793585511	0.000064501679	0.992427868301	N\A	0.049732894774	0.005451296697	0.025418094257	0.003591858480	40	4	0.002299302672	Global Trend	
4650000	657.409430	1	-1.466811366914	1.522693496943	-0.040623733420	-0.176498859408	0.017161063527	0.000097450861	0.994621683398	N\A	0.043364614404	0.004221628845	0.024720575228	0.003196666986	36	4	0.006517547890	Global Trend	
4700000	672.577443	1	-1.223847774149	1.403874965074	-0.031252470011	-0.115897105966	0.011769144514	0.000157167869	0.994831200522	N\A	0.043858423776	0.004462961409	0.024028605533	0.003235976301	43	1	0.008189828898	Global Trend	
4750000	658.347917	1	-1.382332678015	1.449032303063	-0.031633463539	-0.138848991477	0.010417347403	0.000095884445	0.993752116189	N\A	0.051335311156	0.005617075759	0.025979932718	0.003817464024	39	3	0.003089729637	Global Trend	
4800000	666.304684	1	-1.400152756789	1.446202338986	-0.035505146552	-0.129807786456	0.013764549260	0.000052296407	0.992144971380	N\A	0.059174594770	0.006825840235	0.028605579130	0.004248453455	34	2	0.001419985809	Global Trend	
4850000	661.909487	1	-1.160901653323	1.421614197110	-0.032778421376	-0.156341550864	0.017479512935	0.000126116746	0.993680160892	N\A	0.045348222157	0.004687176382	0.025248027921	0.003463227680	32	1	0.008718586810	Global Trend	
4900000	667.211469	1	-1.362629492878	1.447783040157	-0.033794947390	-0.153094477305	0.015351549182	0.000044832013	0.993897494441	N\A	0.052669794218	0.006037885633	0.027009812092	0.004073871677	36	1	0.002109634667	Global Trend	
4950000	663.104412	1	-1.134923080855	1.318692466772	-0.022097893577	-0.097000068015	0.009449417176	0.000057635276	0.993745555497	N\A	0.042173590190	0.004457228907	0.023713580664	0.003395037097	42	3	0.003514946843	Global Trend	
5000000	654.261098	1	-1.539776475152	1.491235482794	-0.038419247691	-0.181574445392	0.018602705932	0.000025630323	0.992710869794	N\A	0.055578208009	0.005776617331	0.028785232706	0.003936488118	44	2	0.000489467910	Global Trend	
5050000	665.024184	1	-1.320953881487	1.364817733388	-0.022767935206	-0.132491553749	0.009504608529	0.000035881012	0.993743092026	N\A	0.049141050162	0.004905386011	0.026037708876	0.003422401302	33	3	0.000915615185	Global Trend	
5100000	662.649883	1	-1.480707070890	1.519139884795	-0.045218898617	-0.173335542331	0.022765298120	0.000099778145	0.991404399704	N\A	0.059048442583	0.006825237969	0.029553776454	0.004439893901	27	1	0.002827032367	Global Trend	
5150000	646.819573	1	-1.520425806400	1.480198037137	-0.037632810993	-0.170540710219	0.017614163025	0.000031167056	0.994812389815	N\A	0.050460097009	0.005027440867	0.026366569738	0.003507508351	41	2	0.000318255504	Global Trend	
5200000	665.879483	1	-1.514585495977	1.493981192283	-0.043551084623	-0.188265394243	0.025613738324	0.000016573502	0.993915063113	N\A	0.052222594849	0.005502279694	0.026689675136	0.003762169820	44	3	0.000213002503	Global Trend	
5250000	658.532170	1	-1.437166762789	1.420417343754	-0.028560003309	-0.153914753211	0.012824064883	0.000028860685	0.994182842504	N\A	0.057137137397	0.006015697333	0.029023081119	0.004014773615	41	2	0.000202227076	Global Trend	
5300000	667.489992	1	-1.397605280695	1.524577977721	-0.047745323478	-0.188380914134	0.026183754951	0.000033999475	0.993685900564	N\A	0.049896666883	0.005533154517	0.026348070493	0.003834090780	48	2	0.001741290779	Global Trend	
5350000	675.601624	1	-1.452197705418	1.487112974899	-0.040227311162	-0.163570016398	0.018211865550	0.000024565980	0.994548419164	N\A	0.053626070747	0.005769955129	0.026892969786	0.003765608851	40	1	0.000543558714	Global Trend	
5400000	665.176033	1	-1.618574821930	1.601498012519	-0.057202643007	-0.191878725325	0.026610735424	0.000021002907	0.992832733686	N\A	0.056988741131	0.006869636467	0.027864368210	0.004447315447	34	1	0.000632002369	Global Trend	
5450000	667.560955	1	-1.444864861536	1.472953945100	-0.034458925359	-0.175376532257	0.017245810466	0.000023525651	0.992829582905	N\A	0.060309173077	0.007316136350	0.028606978173	0.004412491417	41	1	0.000552945313	Global Trend	
5500000	666.108019	1	-1.396456554853	1.466971150650	-0.036373079777	-0.130295247405	0.012721682960	0.000104433166	0.994174018598	N\A	0.048275210167	0.005004068492	0.025319587645	0.003393960323	40	1	0.002956937994	Global Trend	
5550000	657.110631	1	-1.714862971690	1.680153417564	-0.060132878647	-0.262585243913	0.032610551716	0.000160236651	0.992217251423	N\A	0.059629133374	0.006935069331	0.028820155488	0.004536791962	32	1	0.002567516542	Global Trend	
5600000	666.165742	1	-1.321970414981	1.436626287860	-0.035429906626	-0.145105764529	0.015882794161	0.000230796621	0.994274814505	N\A	0.051290269136	0.005680192382	0.026360664356	0.003929783640	44	1	0.006497374990	Global Trend	
5650000	658.515973	1	-1.433029271358	1.496880205549	-0.042536133244	-0.141919259918	0.016754593205	0.000059582858	0.993185079798	N\A	0.050463741234	0.005182665917	0.026607296230	0.003603234579	42	1	0.001693472219	Global Trend	
5700000	681.378593	1	-1.240243726236	1.369917718011	-0.027103045337	-0.116316590253	0.011358407851	0.000128745670	0.993972892276	N\A	0.046594753191	0.004784528091	0.024224653316	0.003236701044	39	3	0.003086466032	Global Trend	
5750000	672.287362	1	-1.428516447270	1.518021602341	-0.041394701023	-0.174975907940	0.018410332562	0.000086304536	0.993377556926	N\A	0.053271674348	0.006300858469	0.026171799532	0.004020146780	36	2	0.003166170324	Global Trend	
5800000	670.730447	1	-1.231707778860	1.390245528005	-0.025938553199	-0.143902459440	0.013243411859	0.000080735792	0.994018825838	N\A	0.047742515037	0.005075272235	0.025180577199	0.003468952108	45	2	0.003711197739	Global Trend	
5850000	669.126314	1	-1.252066426450	1.392491864577	-0.026798105493	-0.100570817436	0.006830986840	0.000092195661	0.993668008445	N\A	0.045399701651	0.004911612056	0.024434093889	0.003466380211	44	1	0.004724392039	Global Trend	
5900000	658.610407	1	-1.298548057242	1.418298171344	-0.032337936211	-0.127769618395	0.012923990420	0.000074650605	0.993859371698	N\A	0.044732247563	0.004605374742	0.024548840085	0.003373180459	48	2	0.003111765680	Global Trend	
5950000	667.166640	1	-1.480409543812	1.459973480043	-0.035159010446	-0.144198057404	0.014495797205	0.000029135807	0.992765942429	N\A	0.056150318979	0.005890318756	0.029421103484	0.004093765957	32	1	0.000505049016	Global Trend	
6000000	670.005214	1	-1.510901729804	1.501936604036	-0.039538420328	-0.177353046277	0.019338758622	0.000050970763	0.993111897313	N\A	0.053060673013	0.005478888990	0.027245991670	0.003715955603	38	2	0.001175031136	Global Trend	
6050000	672.248445	1	-1.401856867131	1.440316130288	-0.034060526278	-0.136773557750	0.014232662614	0.000060061812	0.993757714464	N\A	0.048393482935	0.004791028003	0.025089149913	0.003277388530	41	2	0.001968746891	Global Trend	
6100000	665.491730	1	-1.216924512300	1.304023486939	-0.017955039944	-0.100079607577	0.007081630518	0.000039956376	0.994581537626	N\A	0.046373866874	0.004486919317	0.024465552511	0.003084677487	43	3	0.001363812474	Global Trend	
6150000	662.147579	1	-1.482682171243	1.421271555975	-0.031050900692	-0.120178491348	0.010125476447	0.000093668822	0.993104304134	N\A	0.051275243224	0.005425253271	0.026317528700	0.003708936586	39	2	0.000759039704	Global Trend	
6200000	661.487478	1	-1.229932455125	1.305403172368	-0.019189864452	-0.102021104098	0.008206298528	0.000033306006	0.994376161246	N\A	0.054047274254	0.005261139563	0.027777550181	0.003527053131	37	2	0.000144897916	Global Trend	
6250000	666.476833	1	-1.477253919016	1.544704258693	-0.046567305037	-0.187552909762	0.022728359595	0.000063156089	0.993897941933	N\A	0.053371540411	0.006162440653	0.027132788331	0.004137105624	49	2	0.002419240706	Global Trend	
6300000	670.182960	1	-1.256550426520	1.371035555123	-0.025465621527	-0.137108932892	0.014988440838	0.000029183036	0.993266039727	N\A	0.048415871839	0.005344521071	0.025191097362	0.003696041092	42	1	0.001073103804	Global Trend	
6350000	662.908247	1	-1.229998015648	1.438418589640	-0.031523844891	-0.151903305002	0.013843776402	0.000027379679	0.993441799580	N\A	0.046422992455	0.004643324005	0.025324789165	0.003381704249	31	3	0.001335329833	Global Trend	
