Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-VR-005.txt
Log File Name:                   MED_d1_m9-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2822905031
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	607.006530	1	-0.515268392731	0.871819974323	-0.041044463558	0.167730657510	0.006590989390	0.000013295163	0.979120365160	N\A	0.063341005480	0.007425722365	0.032031004959	0.004928965169	45	32	
1550000	585.974224	1	-0.472648919457	0.861926656810	-0.040816691763	0.155202457072	0.009485178146	0.000010362692	0.979131599759	N\A	0.069684332510	0.009087179871	0.032619055105	0.005165528369	55	23	
1600000	608.446222	1	-0.452150347575	0.849140202632	-0.039988829747	0.166456536454	0.007287776139	0.000008181165	0.978032775441	N\A	0.065574540044	0.007741998771	0.032880209705	0.004904233701	44	24	
1650000	588.865446	1	-0.369173609237	0.764871915545	-0.031196081252	0.237038538565	-0.002462760388	0.000006515330	0.980792172478	N\A	0.064797721558	0.007640884261	0.031969393551	0.004811403393	50	21	
1700000	579.159623	1	-0.430092253517	0.787282922943	-0.029618059105	0.216001077207	-0.003809316046	0.000007666619	0.977183950959	N\A	0.062150486174	0.007877738000	0.030945673269	0.005181813710	44	24	
1750000	596.110464	1	-0.388287857744	0.789472665330	-0.024794529795	0.179726463046	-0.002742079597	0.000016761039	0.981740861966	N\A	0.071242825454	0.010637534360	0.029178431508	0.004695795230	44	31	
1800000	594.867738	1	-0.504848791284	0.849511868253	-0.037053643144	0.183041295396	0.002795585782	0.000014602627	0.979080319234	N\A	0.063323167854	0.008049326027	0.030822300760	0.005129926080	60	33	
1850000	588.931185	1	-0.747103873017	1.015851530466	-0.057472290626	0.133368549786	0.009862077247	0.000008992952	0.982672010719	N\A	0.061158895145	0.007031755845	0.029783194924	0.004150563081	50	35	
1900000	612.193195	1	-0.570840712912	0.901384163966	-0.046810486876	0.186897426086	0.002487608716	0.000010995361	0.982573317264	N\A	0.055959435766	0.007039724755	0.027011609000	0.004344484858	44	30	
1950000	598.282573	1	-0.301173658981	0.691385693316	-0.021296095875	0.260994624019	-0.007058624547	0.000018931620	0.978169318617	N\A	0.060606160332	0.007042722277	0.031404499929	0.004947111080	58	33	
2000000	614.276473	1	-0.410552686656	0.792624529784	-0.026586180805	0.173978248703	0.002256725599	0.000039670209	0.979029416648	N\A	0.066853314416	0.008976683462	0.031458338340	0.005428278160	45	26	
2050000	613.806374	1	-0.509834598876	0.867141511388	-0.042155547510	0.157216209755	0.010707822890	0.000050564611	0.981463889906	N\A	0.067085927774	0.008114824825	0.032653739682	0.005154729012	49	24	
2100000	600.118601	1	-0.362118808896	0.765856525919	-0.034589591034	0.228171030276	0.001853212926	0.000078736654	0.980583684724	N\A	0.062189907530	0.008044301709	0.029424384475	0.005178874427	46	29	
2150000	596.101574	1	-0.415000817683	0.788230893849	-0.037810216113	0.221231873887	0.005837107261	0.000060711401	0.983023458699	N\A	0.063916721548	0.008219471756	0.030830414364	0.005373936809	55	23	
2200000	594.764184	1	-0.625771187282	0.926012781478	-0.041929392734	0.142361374600	0.003952337005	0.000069998348	0.979629887077	N\A	0.063846643651	0.007886380355	0.031764805090	0.005225029470	54	23	
2250000	600.697394	1	-0.351795145867	0.721254876464	-0.022824680658	0.260287280443	-0.009626663913	0.000117508925	0.978113343507	N\A	0.061846682457	0.007714877069	0.031249164258	0.005313010488	41	29	
2300000	582.551233	1	-0.494013441971	0.823140515156	-0.032785224570	0.207243254951	-0.005752429103	0.000099604028	0.977233093857	N\A	0.072152586097	0.009877168787	0.034200065655	0.006498816757	33	19	
2350000	585.835604	1	-0.260861706663	0.723619240084	-0.028464340227	0.213621174913	0.004035350828	0.000190360776	0.977226579022	N\A	0.073001985064	0.010616550852	0.031887052938	0.006145569236	50	30	
2400000	584.301500	1	-0.328536997106	0.724930630257	-0.026911455510	0.266024227756	-0.008733888758	0.000142575245	0.982734573043	N\A	0.069187369914	0.009833507451	0.030235444198	0.005759874080	45	32	
2450000	621.092734	1	-0.410330213632	0.796107491339	-0.035919986954	0.209958050086	0.002190614765	0.000043541125	0.982571995943	N\A	0.058840763066	0.007546012838	0.028874892999	0.004900403115	51	29	
2500000	594.625782	1	-0.496775978949	0.857017665285	-0.043974108923	0.203440561764	0.001905599583	0.000049350583	0.979168109859	N\A	0.063580439474	0.008433792754	0.030793238560	0.005405842424	46	29	
2550000	618.461895	1	-0.504864169055	0.883340942345	-0.049336028028	0.184524057816	0.007853010844	0.000069672584	0.981366849649	N\A	0.063176432714	0.007754525664	0.030003682973	0.004792328912	41	24	
2600000	593.629779	1	-0.471211303494	0.844317815179	-0.041579517658	0.195978582679	0.003344684171	0.000080124625	0.978512882803	N\A	0.059578609075	0.006869637347	0.030120687303	0.004713953941	46	31	
2650000	589.413031	1	-0.451755081360	0.834035536343	-0.038901067647	0.192419085998	0.002224528598	0.000043166943	0.979101372908	N\A	0.061116201490	0.006644010937	0.031762437943	0.004559514804	43	25	
2700000	598.286498	1	-0.568795550441	0.915647338364	-0.051344838863	0.161926593993	0.010046971107	0.000052143880	0.985596818565	N\A	0.065140250427	0.007627823672	0.031529739153	0.004900775929	48	31	
2750000	586.932033	1	-0.519891090288	0.854742492226	-0.039644461457	0.203252431386	-0.001549934051	0.000061357254	0.973998781914	N\A	0.068173494844	0.008134234452	0.034136467874	0.005457450031	44	28	
2800000	602.892483	1	-0.394647220785	0.784441525907	-0.035338341506	0.210193123041	0.003527319693	0.000041701701	0.984087153234	N\A	0.062330664484	0.007132427217	0.031194422526	0.004711563034	58	30	
2850000	602.062180	1	-0.530355095182	0.838456014632	-0.039019917521	0.198935742849	0.004941954695	0.000067948687	0.982908462146	N\A	0.056236934932	0.006556896337	0.029129047623	0.004684965148	51	22	
2900000	592.799599	1	-0.591390918046	0.899404366686	-0.044447338542	0.150865396305	0.011087044213	0.000065679333	0.977730312134	N\A	0.058923724690	0.007841296047	0.028454058552	0.005100882133	48	35	
2950000	613.209380	1	-0.469992888854	0.829594804285	-0.037662068300	0.185405597798	0.004960155088	0.000054145528	0.977819992463	N\A	0.064207134872	0.007526007593	0.032630949451	0.005011178551	43	26	
3000000	618.146455	1	-0.336048462649	0.763257193852	-0.037436565515	0.225774340650	0.005798776307	0.000037710426	0.983477984692	N\A	0.060152356538	0.006839892031	0.030560998868	0.004499097677	41	30	
3050000	616.875888	1	-0.441863484450	0.804047823867	-0.035068370805	0.210791797260	0.001930506364	0.000045625457	0.982268475934	N\A	0.056979598066	0.006837813675	0.028731792087	0.004559818781	46	38	
3100000	594.094898	1	-0.336616975689	0.718868565340	-0.014742808348	0.199087536771	-0.004360208733	0.000059366252	0.977778057326	N\A	0.068801492948	0.009717600042	0.031154486180	0.005538722585	65	23	
3150000	586.828571	1	-0.476485449542	0.828649871953	-0.038072925246	0.196447394069	0.003200153021	0.000051941557	0.980043757322	N\A	0.066155410309	0.007707678395	0.032680642278	0.004939685072	45	26	
3200000	608.291565	1	-0.565037976564	0.891419639059	-0.045896504285	0.166409808142	0.009694035635	0.000056872517	0.982690133771	N\A	0.065017764949	0.009227452670	0.030247476589	0.005826035974	40	33	
3250000	597.462375	1	-0.359945218155	0.769593099385	-0.035104418757	0.232972685501	-0.001726928403	0.000051909274	0.979234152517	N\A	0.063606396459	0.008053535697	0.029889657005	0.004962625402	45	28	
3300000	601.389617	1	-0.490604668429	0.823640656483	-0.033849088207	0.198680168467	-0.000276642773	0.000070980415	0.984297112891	N\A	0.058310149148	0.007547388782	0.028124671344	0.004778862436	47	28	
3350000	598.497441	1	-0.173284974451	0.594252579571	-0.012549107776	0.321601080571	-0.012638015589	0.000083276228	0.982655804923	N\A	0.073281069683	0.008641750787	0.036089432637	0.005804189938	37	30	
3400000	597.075048	1	-0.591774871670	0.908039152385	-0.048796176969	0.165316043201	0.010096167894	0.000066939927	0.981073348206	N\A	0.063403110392	0.007884182326	0.030983713265	0.004981359817	45	27	
3450000	596.443660	1	-0.472789197720	0.841417605218	-0.041360316845	0.201080141026	0.003141475712	0.000073119998	0.982868165296	N\A	0.060680901056	0.007589971747	0.029509734378	0.003997878400	46	32	
3500000	616.131553	1	-0.440941454221	0.812130257821	-0.036181183687	0.199466697325	0.005335254248	0.000055179351	0.982943548808	N\A	0.057632638283	0.007186921241	0.027223694458	0.004684422795	47	25	
3550000	599.937602	1	-0.545465507301	0.879352363578	-0.042475085249	0.147666671658	0.010499406033	0.000064097728	0.981807788340	N\A	0.059838641755	0.007472593746	0.030436088905	0.004869042177	50	21	
3600000	608.510754	1	-0.408175535550	0.780459446352	-0.032754270967	0.207782469611	0.002880740153	0.000045475640	0.982140685127	N\A	0.060078527119	0.007109225065	0.030011439583	0.004732827788	54	33	
3650000	612.602399	1	-0.602726895374	0.911242000665	-0.046335142927	0.165197471117	0.006569587720	0.000060943701	0.983130589395	N\A	0.066291246873	0.007912178163	0.032406996782	0.005064276093	37	29	
3700000	612.409280	1	-0.590318499492	0.929686706382	-0.050634555843	0.148182057467	0.012192632612	0.000040633991	0.983494217171	N\A	0.054353585659	0.006401924248	0.027472518292	0.004375001631	62	35	
3750000	610.662159	1	-0.333672855370	0.730918461444	-0.020858488346	0.214206210136	-0.003443778408	0.000108141236	0.986214166109	N\A	0.063192902415	0.008593695953	0.029974481403	0.005670075495	56	32	
3800000	594.364116	1	-0.538851699480	0.865616874238	-0.036679965657	0.158532091084	0.006759383418	0.000091372520	0.979362615625	N\A	0.064729206893	0.008362212902	0.031944110023	0.005701195036	61	25	
3850000	606.265369	1	-0.527571516940	0.856829001343	-0.035814425615	0.169096762149	0.001813143857	0.000088260430	0.982061198352	N\A	0.063841614540	0.008091029675	0.030147744546	0.004786465886	46	24	
3900000	584.175927	1	-0.541911749054	0.881804648938	-0.041223340482	0.166586677212	0.005373314550	0.000107656119	0.977281472180	N\A	0.067572876244	0.008860486786	0.032135153563	0.005435096299	44	22	
3950000	596.327336	1	-0.470356038331	0.837381228032	-0.039839723279	0.179924195855	0.007517536256	0.000056727493	0.979221992317	N\A	0.058553823009	0.007159727899	0.028915430232	0.004573421636	36	29	
4000000	609.975007	1	-0.510987613901	0.838658133589	-0.040709092097	0.205461404887	0.002763486109	0.000045493117	0.983819701143	N\A	0.056867251830	0.006826731511	0.028870329958	0.004713258318	54	22	
4050000	598.296069	1	-0.488103732216	0.822884929050	-0.040144351108	0.210198843144	0.004448328324	0.000059182932	0.982751084804	N\A	0.054413553182	0.005502017583	0.029299262704	0.003967573774	62	29	
4100000	599.203510	1	-0.586070690049	0.900750463248	-0.042902328331	0.142850151743	0.009596622377	0.000060875887	0.981356099928	N\A	0.060059470008	0.007378449146	0.029094756232	0.004402733195	44	32	
4150000	619.433530	1	-0.462011016461	0.830842453789	-0.039414548993	0.188554674407	0.006425318837	0.000034660390	0.986621609633	N\A	0.060751099889	0.008412304314	0.026060488164	0.004970182087	48	36	
4200000	598.857227	1	-0.541776540764	0.882909841175	-0.045899370325	0.167822270544	0.009996987978	0.000045724489	0.978872292196	N\A	0.063045239675	0.007321762693	0.032169742044	0.004971021309	61	30	
4250000	615.013673	1	-0.451596740902	0.830897378373	-0.037592884976	0.177104089290	0.006229751828	0.000008434064	0.982039407094	N\A	0.061386380422	0.007557578017	0.029921144416	0.004793211935	48	34	
4300000	581.189281	1	-0.255835281996	0.699875016562	-0.025814952651	0.259482708852	-0.007316083931	0.000007837744	0.977795326153	N\A	0.066515680641	0.007885826386	0.032104508413	0.005126441082	42	20	
4350000	613.054881	1	-0.262945873501	0.683379895245	-0.017968661959	0.224273314658	-0.002454930836	0.000008734048	0.983282397682	N\A	0.061023757426	0.007031806859	0.031448783877	0.004709194869	50	27	
4400000	609.158326	1	-0.503535026891	0.833703045919	-0.038904523257	0.212382470985	0.002235155815	0.000052030963	0.981498433937	N\A	0.058281827464	0.007053664477	0.029319123586	0.004711973793	37	23	
4450000	620.797333	1	-0.525810017010	0.877402190610	-0.044946933619	0.183414683157	0.006625610603	0.000044735037	0.983336922006	N\A	0.057434774219	0.006919383673	0.029392921469	0.004801318450	42	42	
4500000	592.450633	1	-0.583027751662	0.960337222161	-0.054650247483	0.113577803486	0.015045391692	0.000077508442	0.977690512690	N\A	0.058050485033	0.007262636038	0.029589095983	0.004959945718	49	25	
4550000	598.887241	1	-0.604448688775	0.949508487770	-0.057299011461	0.157806185584	0.013580400189	0.000081860648	0.978749124430	N\A	0.065029035682	0.008153126720	0.031943185866	0.005454417270	38	22	
4600000	598.338869	1	-0.411871544396	0.808420661585	-0.039368565564	0.215149167272	0.001107162158	0.000052866440	0.980514979148	N\A	0.067499973960	0.008455899081	0.031916769759	0.005104834219	47	22	
4650000	594.641951	1	-0.494884645122	0.851340558698	-0.035349147855	0.173409584521	0.002715056075	0.000088535584	0.976482381949	N\A	0.068669069937	0.008616284980	0.033313297685	0.005352438725	53	23	
4700000	607.636680	1	-0.420392536862	0.782988763584	-0.034188797501	0.230299351510	-0.002279877712	0.000050522060	0.980157402190	N\A	0.067030287217	0.007777446383	0.031942237186	0.004952713984	52	25	
4750000	594.977632	1	-0.575973206437	0.916292946455	-0.041565670664	0.120069549072	0.009271604928	0.000071894595	0.978398239276	N\A	0.061594734273	0.007730551806	0.029669818943	0.004672262336	43	34	
4800000	607.190986	1	-0.467077081869	0.808157874514	-0.033553940973	0.212444160280	-0.000357225644	0.000058086047	0.980968207114	N\A	0.066996517003	0.007989788959	0.032789733501	0.005171805704	39	32	
4850000	603.209052	1	-0.334768660718	0.720809344137	-0.025900427943	0.269059182462	-0.008384997032	0.000064695892	0.991542413389	N\A	0.065817491609	0.007970555762	0.029835362403	0.004584684152	41	28	
4900000	598.845858	1	-0.670117566066	0.981891757466	-0.056341659283	0.138783204540	0.011021669836	0.000097592517	0.977931884837	N\A	0.063761262014	0.008005384974	0.031234718467	0.004914336451	52	24	
4950000	607.861225	1	-0.509880141693	0.869028616170	-0.043019665631	0.172619921861	0.006536489080	0.000084623524	0.979121620343	N\A	0.062099038749	0.007967252430	0.029514472650	0.004718988945	39	21	
5000000	613.375605	1	-0.480063218874	0.814037403982	-0.030649203432	0.215628827182	-0.008458903479	0.000109956510	0.983236552427	N\A	0.062772595281	0.008352817927	0.029878498905	0.005281906583	53	29	
5050000	600.619162	1	-0.566921716409	0.886879175853	-0.041581088192	0.162335219357	0.004883926385	0.000051522127	0.982257520632	N\A	0.060249852207	0.007693459801	0.028028034669	0.004006692342	48	18	
5100000	608.214272	1	-0.622440742019	0.942802621792	-0.052945932345	0.149025091730	0.010535213202	0.000049972142	0.979969543042	N\A	0.062529444586	0.007456316832	0.031461363929	0.005008068577	41	33	
5150000	601.663962	1	-0.548813505597	0.862546170605	-0.042363724056	0.193681166192	0.003954216983	0.000063770818	0.981906469471	N\A	0.056862536948	0.006579566873	0.028843781420	0.004322751758	61	27	
5200000	594.541846	1	-0.491838046818	0.828863836861	-0.039627016918	0.203717972690	0.005757243636	0.000060214123	0.981559256160	N\A	0.065182045980	0.007701243881	0.032797519744	0.005009712846	40	28	
5250000	600.616341	1	-0.534841911098	0.891470739137	-0.045001654473	0.146221053222	0.011472934622	0.000075642440	0.976842452461	N\A	0.067945562074	0.008321319384	0.032716257632	0.005376116994	45	30	
5300000	599.720954	1	-0.489308860465	0.839843385938	-0.037120434885	0.159864097417	0.008879045945	0.000054393758	0.978883111561	N\A	0.059554430678	0.007299410043	0.029889739659	0.005123481456	49	26	
5350000	603.128216	1	-0.557944373400	0.868558031490	-0.036055836201	0.164082393942	0.002913520899	0.000065266546	0.981192713114	N\A	0.059561178651	0.007447158271	0.029288877918	0.004769229011	53	30	
5400000	585.183220	1	-0.310105649719	0.729584106274	-0.029339427787	0.249798349535	-0.005154337394	0.000040644452	0.979357775968	N\A	0.061146488014	0.007081873030	0.029566229169	0.004585728738	52	32	
5450000	588.581293	1	-0.395803821977	0.782093958970	-0.032808684787	0.195854463025	0.006283551002	0.000073151680	0.978756395754	N\A	0.078824660093	0.011690033700	0.034292857156	0.006606476170	59	21	
5500000	597.234634	1	-0.404346542283	0.796590287861	-0.038362086459	0.192428840273	0.009989008828	0.000046432955	0.983738566535	N\A	0.060676505761	0.007070416904	0.030298890921	0.004467384069	45	24	
5550000	602.632391	1	-0.297054180367	0.727465735411	-0.029932062949	0.232467578770	0.000976719144	0.000080056897	0.978465790754	N\A	0.063918995024	0.007838386865	0.031918951746	0.004959943940	44	23	
5600000	608.509136	1	-0.678941417788	0.981366642035	-0.052514357619	0.092419844645	0.017740295606	0.000048982324	0.982034845164	N\A	0.063675003726	0.009418102865	0.028139389554	0.005413146952	55	40	
5650000	604.041698	1	-0.582586278210	0.907246006833	-0.047369811969	0.158605057659	0.009766990032	0.000066517998	0.980719881815	N\A	0.062854846097	0.007797112671	0.031166615653	0.005122369030	40	23	
5700000	609.993570	1	-0.548432456309	0.857102475208	-0.031937316022	0.149083623919	0.003635304650	0.000050469079	0.981150871930	N\A	0.066479593463	0.009241634265	0.030104229465	0.005569645178	51	23	
5750000	597.233208	1	-0.186505915601	0.622597698521	-0.016068205240	0.300064214929	-0.011010892381	0.000067292100	0.991745574560	N\A	0.077549742924	0.010125406445	0.031788881567	0.005525496282	46	35	
5800000	606.620797	1	-0.574583964370	0.906103469497	-0.048998033212	0.175716336874	0.006574332784	0.000045892253	0.982503727414	N\A	0.061956084617	0.007207375906	0.032017186063	0.005005836486	40	24	
5850000	606.411696	1	-0.475170402484	0.834343308937	-0.039751291017	0.206368224596	0.003177864651	0.000058474427	0.981415679545	N\A	0.056020047617	0.005980384145	0.029579767462	0.004304689568	49	24	
5900000	605.887253	1	-0.432857505641	0.822529712030	-0.037359464314	0.183287975150	0.004908851216	0.000053968614	0.982486295142	N\A	0.050390528764	0.006514474365	0.025638654784	0.004401816471	65	31	
5950000	609.419710	1	-0.483087961877	0.814662535104	-0.040492104366	0.246454682343	-0.002717056290	0.000053181561	0.982698787029	N\A	0.059095954809	0.007188185673	0.030114916384	0.005007449992	51	30	
6000000	588.194707	1	-0.667347138718	0.973572499411	-0.050511437168	0.105247163000	0.015449805235	0.000042916813	0.983542772873	N\A	0.057048548800	0.006794388612	0.028815600042	0.004695775094	50	24	
6050000	585.618487	1	-0.466944740419	0.832235034602	-0.032596167868	0.160886274261	0.005117652816	0.000061889966	0.980248016681	N\A	0.065608018166	0.008900231032	0.031042883891	0.005504415271	47	35	
6100000	584.658467	1	-0.549538690097	0.898309294432	-0.040594753106	0.117008638393	0.011440325139	0.000050031980	0.979179740217	N\A	0.070136022522	0.007965700903	0.033955949306	0.004616858400	46	26	
6150000	613.605484	1	-0.320284074688	0.722266181002	-0.029081917856	0.248628472663	-0.001923070083	0.000051421030	0.980641308309	N\A	0.067694412590	0.007817417646	0.032732320399	0.004937970429	57	24	
6200000	595.228175	1	-0.367145734251	0.762917035475	-0.034139321266	0.244042388624	-0.003488305101	0.000048615970	0.978791512428	N\A	0.055350608296	0.006128985023	0.029867899630	0.004599849634	49	33	
6250000	593.748490	1	-0.563853449554	0.899536298852	-0.049925632141	0.183356042206	0.006545534045	0.000064567254	0.978864142275	N\A	0.061791356307	0.007596199023	0.030638454030	0.004871862811	54	23	
6300000	592.499611	1	-0.362022479030	0.748667212835	-0.031311782896	0.267032532611	-0.008532806939	0.000093242782	0.977788853343	N\A	0.068965305958	0.008787391513	0.033930763908	0.005827123904	53	26	
6350000	603.378830	1	-0.356434886725	0.741354230917	-0.023307269969	0.224518336389	-0.003214891869	0.000062495517	0.982696270303	N\A	0.069905817485	0.009847208334	0.030709830585	0.005697870751	61	24	
6400000	601.131342	1	-0.455101949060	0.793452869642	-0.034946476009	0.253625585015	-0.007309905432	0.000062859304	0.983417730114	N\A	0.059176061244	0.007274246589	0.028755184180	0.004539543950	53	35	
6450000	598.677165	1	-0.431361286387	0.802525728211	-0.035577645380	0.227172394021	-0.004163357559	0.000077268897	0.992698921058	N\A	0.051865027531	0.004730050672	0.027706344355	0.003026037358	39	28	
6500000	606.374721	1	-0.383224322135	0.771191631724	-0.033521563661	0.219227753103	0.005038974055	0.000052800514	0.981141836841	N\A	0.061960851337	0.007385923268	0.031761811156	0.005065249141	49	31	
6550000	593.120057	1	-0.288292078185	0.698799922217	-0.025346599781	0.257960187085	-0.003329418527	0.000090907029	0.976583929040	N\A	0.084788746912	0.012751811222	0.035022545293	0.006966431080	46	16	
6600000	601.999461	1	-0.463768491492	0.838876969318	-0.041333254225	0.177716748935	0.007518862759	0.000070484679	0.977497635904	N\A	0.065434774277	0.007939875070	0.033075944776	0.005158459565	50	19	
6650000	590.518877	1	-0.457598500603	0.836574114654	-0.042082020030	0.180281965536	0.009176143621	0.000117139713	0.979545730763	N\A	0.059594255054	0.007224616068	0.029912450587	0.004832349476	45	21	
6700000	603.092063	1	-0.584061201022	0.892563131565	-0.042306581993	0.163661693483	0.008412752475	0.000119634375	0.981875497942	N\A	0.085929094452	0.012766471385	0.034628477151	0.006812141922	45	23	
6750000	600.080892	1	-0.365753074566	0.743373239174	-0.028427688031	0.248420840363	-0.005584717870	0.000042450897	0.983160880120	N\A	0.064109014765	0.007347933318	0.031908966178	0.004936530560	53	20	
6800000	608.962450	1	-0.443872201419	0.839639645685	-0.040097326337	0.198594482852	0.000450427698	0.000071838000	0.981774084462	N\A	0.058979805599	0.006217281902	0.031238568963	0.004280129042	34	35	
6850000	615.281543	1	-0.483488766964	0.842769882703	-0.037753321327	0.170485074160	0.004066400649	0.000038931657	0.981465025731	N\A	0.058834728183	0.006762702112	0.028321166665	0.004363738570	43	22	
6900000	591.470637	1	-0.533156441683	0.884876355530	-0.046469701244	0.162332559443	0.011547102630	0.000053890504	0.981797625525	N\A	0.058507345062	0.007225028229	0.029049214525	0.004756360958	42	30	
6950000	615.916865	1	-0.565145029492	0.887186510711	-0.044098158317	0.165010790314	0.008525753762	0.000055348529	0.982583004018	N\A	0.055068686518	0.006880427910	0.027107240193	0.004395791933	51	31	
7000000	612.054504	1	-0.379453262063	0.764917773913	-0.029002290192	0.206255697861	0.001983965053	0.000056013719	0.988982312247	N\A	0.050967471948	0.006835462930	0.020625958771	0.004164681505	52	23	
7050000	610.941593	1	-0.506772067880	0.881633267603	-0.048441539303	0.155919903787	0.014078806126	0.000057430233	0.984697675968	N\A	0.058614143905	0.007173554970	0.028136571985	0.004551968152	54	26	
7100000	583.186787	1	-0.262937534968	0.681455867854	-0.019601984566	0.241293840536	-0.002550297711	0.000088965983	0.977957327347	N\A	0.063059908654	0.008047965902	0.030196827830	0.004533202327	47	26	
