Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m5-glob-002.txt
Log File Name:                   STR_d1_m5-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3847998834
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m5-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	535.563295	1	-1.548280472246	1.107074238916	-0.017258349271	0.000112484809	0.985063801179	N\A	0.027745435747	0.004549131206	38	0	-0.005292982099	Global Trend	
1050000	542.798214	1	-1.309016139423	1.001736666361	-0.001277427054	0.000064719295	0.999236563177	N\A	0.002187676878	0.001363696282	42	1	0.094729186503	Global Trend	
1100000	532.327334	1	-1.203226151154	0.967533640111	0.004616896468	0.000095606472	0.981182652144	N\A	0.017354121792	0.002851663944	36	3	-0.011438926672	Global Trend	
1150000	528.968073	1	-1.346617003925	1.000758803688	-0.000853937235	0.000155526100	0.999989318529	N\A	0.001089978154	0.001078246374	38	1	1.588557537349	Global Trend	
1200000	524.577581	1	-1.259482252231	1.021615975538	-0.004738427222	0.000074030281	0.989013267858	N\A	0.010328189697	0.002185555486	48	0	0.017524348139	Global Trend	
1250000	542.892010	1	-1.324848719920	0.997232063298	0.002928424356	0.000157284322	0.992689965611	N\A	0.006409566069	0.001737615679	38	2	0.054316177799	Global Trend	
1300000	531.189659	1	-1.488172763498	1.059591473689	-0.008617877169	0.000126383280	0.979802866343	N\A	0.027429110195	0.004558411248	32	1	-0.008089124534	Global Trend	
1350000	547.145025	1	-1.314006688202	1.039491267983	-0.004275523748	0.000246067416	0.983742433681	N\A	0.016805080153	0.002931170328	49	3	0.028877353581	Global Trend	
1400000	532.533528	1	-1.443699911450	1.082069722186	-0.014118738204	0.000122754116	0.977760314532	N\A	0.037060222352	0.005671617189	40	3	-0.001009841472	Global Trend	
1450000	546.313683	1	-1.268136344546	1.000373892225	-0.000736414502	0.000115162523	0.999923171358	N\A	0.001518150629	0.001405322965	39	2	-0.579458239998	Global Trend	
1500000	542.266620	1	-1.234205429946	0.996993034925	0.002037017229	0.000066617331	0.999930029747	N\A	0.001572401371	0.001508401237	33	1	-0.277320540154	Global Trend	
1550000	525.758284	1	-1.283931815446	1.024198980120	-0.001141489337	0.000152948530	0.988370594147	N\A	0.010199122959	0.001911598064	38	0	0.031384059847	Global Trend	
1600000	529.776342	1	-1.326940772202	0.997600638048	0.002543318928	0.000165964583	0.999824627867	N\A	0.001740255286	0.001523053354	33	0	0.550767287419	Global Trend	
1650000	532.706024	1	-1.234417298456	1.002306214798	-0.000203762405	0.000102550870	0.999384194666	N\A	0.002137219859	0.001530267971	29	1	0.184818809359	Global Trend	
1700000	546.949339	1	-1.287786535549	0.995535512055	0.002311326932	0.000188219381	0.997448739314	N\A	0.003685235868	0.001431096137	43	2	-0.124422152400	Global Trend	
1750000	542.253717	1	-1.273886237325	0.992051553579	0.001451328256	0.000097477311	0.991341441525	N\A	0.008987563153	0.001941003122	46	4	-0.023459674296	Global Trend	
1800000	539.150249	1	-1.311743140223	1.002045761022	0.002167298188	0.000089239241	0.994138456104	N\A	0.005777374826	0.001728483432	36	4	0.042803768290	Global Trend	
1850000	530.662341	1	-1.389225347909	1.008670434628	-0.001907068870	0.000149598726	0.994835856551	N\A	0.005999975863	0.001856013581	39	1	-0.062563524064	Global Trend	
1900000	540.445934	1	-1.413358736791	0.996013515171	0.003888981241	0.000094866770	0.999926498849	N\A	0.001410548949	0.001297845635	56	3	-0.328101784504	Global Trend	
1950000	549.778305	1	-1.259284896754	0.997663019674	-0.000744243100	0.000067493621	0.996698958708	N\A	0.004101189408	0.001346520601	42	2	-0.038036441419	Global Trend	
2000000	530.194701	1	-1.353168963705	0.985838900333	0.003945844360	0.000060860502	0.992656070975	N\A	0.006883053944	0.001613446100	32	0	0.019324458974	Global Trend	
2050000	526.787712	1	-1.316975692814	1.023223745878	-0.003130756974	0.000097412369	0.980239747259	N\A	0.019338530803	0.003301861216	40	2	0.010561410946	Global Trend	
2100000	542.429349	1	-1.346138241044	1.004058556605	0.000746557952	0.000179833132	0.981280386936	N\A	0.024858953644	0.003832832348	36	2	-0.013229882301	Global Trend	
2150000	532.811808	1	-1.316039207746	0.996669149672	0.003405200652	0.000224555184	0.999889546123	N\A	0.001716516923	0.001568483656	36	2	-0.796444342295	Global Trend	
2200000	545.534585	1	-1.301764333034	0.999305546663	0.000723084770	0.000212377798	0.999925256373	N\A	0.001430355976	0.001324173889	36	3	1.082269771812	Global Trend	
2250000	539.025744	1	-1.280063122923	0.987090553287	0.003617946731	0.000090549661	0.992970629553	N\A	0.007748450955	0.001643584241	40	1	-0.024502942379	Global Trend	
2300000	514.247728	1	-1.373063884298	0.994636335363	0.003398092283	0.000080197188	0.999048770115	N\A	0.002567279775	0.001541174948	34	2	0.077782518133	Global Trend	
2350000	538.232361	1	-1.321240672833	1.028073033092	-0.002973326797	0.000065542284	0.983024512111	N\A	0.020859038395	0.003376479987	32	2	0.005736848748	Global Trend	
2400000	545.279734	1	-1.199407020265	0.983635691419	0.003166804882	0.000060507906	0.995583674048	N\A	0.004966854903	0.001568220916	40	1	-0.027969763320	Global Trend	
2450000	543.992536	1	-1.284970045030	0.991969017703	0.003687618847	0.000188675661	0.994539062802	N\A	0.005892386272	0.001616087225	39	1	-0.084683415412	Global Trend	
2500000	538.867010	1	-0.516020420696	1.001831712180	0.000795756358	0.000262783313	0.999401209822	N\A	0.001944478727	0.001190240516	31	3	0.425978184056	Global Trend	
2550000	543.490662	1	-1.373150179590	0.996731976863	0.003374397943	0.000087436009	0.999973665678	N\A	0.001309029249	0.001267504767	44	3	-0.719629753708	Global Trend	
2600000	540.691880	1	-1.351543795946	0.999725059876	0.000506161299	0.000252216089	0.999946514945	N\A	0.001450772889	0.001364818005	35	0	-1.247658484263	Global Trend	
2650000	531.277521	1	-1.285293302940	1.019379381779	-0.002297313025	0.000155486012	0.985188444698	N\A	0.013817201028	0.002518344283	45	3	0.025457042223	Global Trend	
2700000	535.899316	1	-1.242599287117	0.998538399665	0.000494762988	0.000168274139	0.999567628282	N\A	0.002031716709	0.001521550056	30	1	-0.396291703339	Global Trend	
2750000	537.069318	1	-1.336729235787	1.001788215998	0.003704479824	0.000134231613	0.987207203361	N\A	0.009937648856	0.002107206906	33	2	0.039411674464	Global Trend	
