Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m4-bm-002.txt
Log File Name:                   SCH_d1_m4-bm-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1599772801
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m4-bm-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      2
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	s.e. Alpha	s.e. Beta-1	
1000000	411.830778	1	-1.342649757699	0.943804359129	0.000228806951	0.941692639205	N\A	0.012770786860	
1050000	409.953163	1	-1.438040934562	0.972623065236	0.000231318373	0.941052648030	N\A	0.012840682714	
1100000	409.579134	1	-1.445763371857	0.974956097055	0.000231821942	0.940924322422	N\A	0.012854651896	
1150000	411.837882	1	-1.367198259050	0.951220726859	0.000228797500	0.941695047465	N\A	0.012770523122	
1200000	411.875859	1	-1.357538502672	0.948302409995	0.000228746988	0.941707919549	N\A	0.012769113359	
1250000	411.681050	1	-1.381738605056	0.955613522629	0.000229006216	0.941641860054	N\A	0.012776346609	
1300000	411.856469	1	-1.346900960444	0.945088693452	0.000228772777	0.941701347607	N\A	0.012769833144	
1350000	411.875793	1	-1.357592873701	0.948318836071	0.000228747076	0.941707897280	N\A	0.012769115798	
1400000	411.877114	1	-1.355483882380	0.947681686986	0.000228745320	0.941708344693	N\A	0.012769066795	
1450000	411.876574	1	-1.356814891323	0.948083799182	0.000228746037	0.941708161826	N\A	0.012769086823	
1500000	411.280739	1	-1.309531838454	0.933799077583	0.000229539823	0.941505879640	N\A	0.012791223043	
1550000	411.876866	1	-1.356370120572	0.947949429128	0.000228745649	0.941708260809	N\A	0.012769075982	
1600000	410.648671	1	-1.289493593547	0.927745307100	0.000230384891	0.941290529213	N\A	0.012814747328	
1650000	411.288624	1	-1.401032142323	0.961442308882	0.000229529301	0.941508561112	N\A	0.012790929854	
1700000	411.100002	1	-1.303022088446	0.931832411708	0.000229781150	0.941444381859	N\A	0.012797945301	
1750000	409.891824	1	-1.439354921662	0.973020034949	0.000231400881	0.941031622321	N\A	0.012842972557	
1800000	411.438245	1	-1.394802746940	0.959560341171	0.000229329723	0.941559419884	N\A	0.012785367737	
1850000	411.459023	1	-1.393858340172	0.959275025673	0.000229302021	0.941566479318	N\A	0.012784595498	
1900000	411.857992	1	-1.347221851505	0.945185638112	0.000228770751	0.941701863961	N\A	0.012769776592	
1950000	411.866940	1	-1.349444023056	0.945856980168	0.000228758850	0.941704896704	N\A	0.012769444438	
2000000	410.646346	1	-1.289430983624	0.927726391965	0.000230388006	0.941289735417	N\A	0.012814833960	
2050000	411.567969	1	-1.388469731873	0.957647068832	0.000229156825	0.941603479971	N\A	0.012780547194	
2100000	411.859059	1	-1.347454372851	0.945255885325	0.000228769331	0.941702225753	N\A	0.012769736969	
2150000	411.870769	1	-1.360165308176	0.949095996345	0.000228753758	0.941706194379	N\A	0.012769302311	
2200000	411.518658	1	-1.391009559935	0.958414378356	0.000229222532	0.941586735594	N\A	0.012782379383	
2250000	411.843133	1	-1.366382699090	0.950974337376	0.000228790516	0.941696827327	N\A	0.012770328199	
2300000	411.822807	1	-1.369275376445	0.951848246487	0.000228817554	0.941689937059	N\A	0.012771082776	
2350000	411.135171	1	-1.406644524932	0.963137870361	0.000229734171	0.941456353675	N\A	0.012796636951	
2400000	411.635486	1	-1.384637479538	0.956489303959	0.000229066889	0.941626398495	N\A	0.012778038996	
2450000	411.813417	1	-1.370424521284	0.952195415570	0.000228830047	0.941686753531	N\A	0.012771431399	
2500000	411.786092	1	-1.337514693129	0.942253000592	0.000228866403	0.941677488833	N\A	0.012772445909	
2550000	411.863233	1	-1.362431756775	0.949780714976	0.000228763781	0.941703640215	N\A	0.012769582053	
2600000	410.779278	1	-1.293109296153	0.928837649958	0.000230210017	0.941335092754	N\A	0.012809882875	
