Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m7-fab-005.txt
Log File Name:                   DIE_d1_m7-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2153077203
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m7-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	726.987573	1	-0.976448230834	0.933282540814	0.054985014044	-0.003818386813	0.000027480905	0.993144257981	N\A	0.016764985575	0.014991245583	0.002170996565	35	3	
1550000	733.056857	1	-1.000975458691	0.936630962098	0.075706258231	-0.009432408893	0.000026420819	0.993089866220	N\A	0.017449476137	0.015478725790	0.001774636094	35	3	
1600000	728.161571	1	-0.978422445240	0.923174628751	0.079602452848	-0.007021235893	0.000020409678	0.992284163090	N\A	0.017901366554	0.016441396729	0.002182574827	37	3	
1650000	736.088301	1	-0.948304358808	0.921448469195	0.055868265978	-0.001881304034	0.000025857507	0.992650866696	N\A	0.016555795393	0.014992852799	0.002169758380	30	3	
1700000	723.567014	1	-0.927443015136	0.893321404682	0.111910374131	-0.012164929148	0.000032388960	0.992274340274	N\A	0.017402801500	0.015995319181	0.001939170745	36	3	
1750000	738.238917	1	-1.030903419935	0.963058605034	0.036907799630	-0.004312135443	0.000025322723	0.992358457802	N\A	0.018331160225	0.016199000514	0.002177456718	32	4	
1800000	740.668940	1	-1.053552372443	0.967941692308	0.056558711517	-0.008356538914	0.000021907819	0.992251359070	N\A	0.017387830093	0.015757959938	0.002163074897	29	6	
1850000	731.069906	1	-0.964728417846	0.909731407903	0.103382825102	-0.011752149154	0.000024204864	0.992609820246	N\A	0.016355404115	0.015107248343	0.002082884288	36	0	
1900000	729.650411	1	-0.980006398261	0.924557625602	0.073566142358	-0.005431293948	0.000024776125	0.992401698951	N\A	0.018319749040	0.016312250676	0.002329496547	25	1	
1950000	726.307299	1	-1.032962599865	0.956918733485	0.048154656506	-0.004939141438	0.000026503799	0.991970452546	N\A	0.017623296445	0.015515531874	0.002166403494	39	1	
2000000	721.320478	1	-0.933488619740	0.904756151686	0.079414122221	-0.005069089284	0.000032736972	0.991942008589	N\A	0.016564500661	0.015612094059	0.002110999541	44	0	
2050000	728.067225	1	-0.939751407909	0.907423704273	0.085457173818	-0.007295013416	0.000021619669	0.992764990791	N\A	0.016466283721	0.015190476281	0.002167546528	35	1	
2100000	712.032515	1	-1.027682899568	0.953593818230	0.040145804623	-0.000569486975	0.000022523802	0.991747974148	N\A	0.018860139348	0.017074772347	0.002477994976	39	0	
2150000	731.067871	1	-0.990607785530	0.939842568371	0.054893758189	-0.005169389374	0.000022278559	0.992866945650	N\A	0.015918094936	0.014541776068	0.002023529449	35	0	
2200000	732.360634	1	-1.044039644113	0.968064225847	0.036402541076	-0.005096612784	0.000024355928	0.992350372974	N\A	0.017573464810	0.015661186129	0.002167795598	32	0	
2250000	741.206931	1	-0.998356715417	0.946746688665	0.049557191583	-0.005602508452	0.000019832413	0.992804216028	N\A	0.017000116339	0.015295257278	0.002032079651	41	1	
2300000	726.730467	1	-0.936684149061	0.908426045895	0.074848348964	-0.003772077081	0.000022371137	0.993295264145	N\A	0.014407031975	0.014117879886	0.002134991459	31	0	
2350000	730.998822	1	-1.049917347116	0.975532607238	0.031414160053	-0.006865607981	0.000022293253	0.992302351012	N\A	0.016355678014	0.015390564091	0.002057298087	39	0	
2400000	721.361932	1	-0.955286761918	0.926063947510	0.065966557521	-0.007061470386	0.000046906997	0.991045235622	N\A	0.018973994464	0.016905489308	0.002166197318	32	0	
2450000	728.119022	1	-0.910568160684	0.891016347543	0.110425024485	-0.010549760748	0.000023464256	0.992703315380	N\A	0.016751833922	0.015389692960	0.002061211573	48	1	
2500000	726.544699	1	-1.014598015610	0.939044292376	0.072622884728	-0.006789764348	0.000023420467	0.992426787733	N\A	0.013949136427	0.014228406235	0.002197738509	35	0	
2550000	733.609506	1	-1.053750222638	0.967401070526	0.045047074950	-0.005955324992	0.000022800192	0.992370933769	N\A	0.017908692455	0.015706950821	0.002169819448	31	0	
2600000	723.719335	1	-0.960715120190	0.912807204897	0.092260417101	-0.010857085466	0.000024122036	0.991111411003	N\A	0.018372669944	0.016641468241	0.002130961069	36	0	
2650000	731.736126	1	-0.932009186610	0.902433080301	0.100907271426	-0.009033516190	0.000010033236	0.992441239789	N\A	0.016505237915	0.015775890231	0.002085729069	39	0	
2700000	740.304613	1	-1.015537255726	0.937024510927	0.086238071814	-0.011862081687	0.000026051782	0.992439754186	N\A	0.016486822711	0.015352296222	0.002048440700	30	2	
2750000	734.837922	1	-0.998316415650	0.925281076579	0.089588851464	-0.008209471279	0.000021476170	0.992495095774	N\A	0.016972842932	0.015335871425	0.002088487270	44	1	
2800000	733.458053	1	-0.925001266326	0.891721508193	0.097224916008	-0.005804980627	0.000024975217	0.992681746933	N\A	0.017796330734	0.015970853720	0.002220715023	46	0	
2850000	728.304032	1	-0.971221352987	0.922510937396	0.082220014853	-0.008912268001	0.000025255935	0.993863085131	N\A	0.014241066055	0.014358995005	0.002103784520	35	0	
2900000	735.605695	1	-0.958482422309	0.912513966459	0.091641805759	-0.008661799543	0.000024336507	0.992430088668	N\A	0.016641939808	0.015138615897	0.002182982891	36	0	
2950000	737.358981	1	-1.007234229428	0.938916058750	0.072096075126	-0.007469410795	0.000027916132	0.992735455945	N\A	0.016210603835	0.015035064487	0.002032018126	27	0	
3000000	730.856651	1	-1.009720242833	0.946372077469	0.059822952221	-0.006913842376	0.000021226656	0.992529378497	N\A	0.015943945228	0.014642080422	0.002009854382	42	1	
3050000	723.158932	1	-0.975549427018	0.914641930010	0.100726013844	-0.010598486860	0.000028667588	0.992620181418	N\A	0.016484367410	0.015380589604	0.002089458260	37	0	
3100000	734.777213	1	-0.972960186306	0.923633276673	0.084592202688	-0.009871160094	0.000021758551	0.992277854112	N\A	0.017274194020	0.015610013199	0.002206988505	27	0	
3150000	733.787996	1	-1.018923851234	0.948381396609	0.057396084576	-0.005787816681	0.000023462473	0.992486550953	N\A	0.016981267854	0.015597959939	0.002146097871	27	0	
3200000	737.642218	1	-0.905625825525	0.896661407354	0.079139502714	-0.004634383860	0.000024400288	0.992416069712	N\A	0.016791165181	0.015639144278	0.002172080923	27	0	
3250000	732.798330	1	-0.985725523123	0.948471282514	0.038040998738	-0.003191976149	0.000028267730	0.992492698464	N\A	0.016795494242	0.015710848801	0.002273928249	32	1	
3300000	731.456560	1	-0.939359292757	0.913302833877	0.076343353706	-0.007544575327	0.000028716084	0.991861596748	N\A	0.017189986162	0.015829400263	0.002101035710	31	0	
3350000	740.606534	1	-1.031043040810	0.953838503960	0.061025837355	-0.007933543038	0.000023110274	0.992260900389	N\A	0.017170244570	0.015725592896	0.002074046871	33	1	
3400000	718.879170	1	-1.020956774154	0.952830689315	0.053862204638	-0.007076615855	0.000023806155	0.991397942570	N\A	0.017153799956	0.015674968900	0.002233780351	35	1	
3450000	722.423091	1	-0.954807194821	0.913567701602	0.070447064650	-0.003112923447	0.000024566451	0.991827193690	N\A	0.017668952789	0.015716749583	0.002324030786	32	1	
3500000	724.402855	1	-0.998531307812	0.934044113326	0.077348057454	-0.008858006976	0.000029093779	0.992544866619	N\A	0.016075484889	0.015657736124	0.002111792898	31	0	
3550000	739.492373	1	-0.942271145953	0.909956087398	0.085602077491	-0.007356477305	0.000020297877	0.992801696508	N\A	0.017242757929	0.015635564027	0.002209968692	40	2	
3600000	733.400646	1	-0.959693538639	0.917691327384	0.074975977332	-0.005281557242	0.000026602889	0.992430308340	N\A	0.016696778709	0.015297832618	0.002077524033	33	0	
3650000	745.960186	1	-1.019975348986	0.954993990681	0.037735507012	-0.002300109016	0.000024701176	0.992254024668	N\A	0.017006378149	0.015344314639	0.002141780668	29	2	
3700000	735.546146	1	-0.979641137822	0.930255569856	0.071276471591	-0.007858551290	0.000026388070	0.991792444411	N\A	0.016886934503	0.015364671433	0.002088382128	25	1	
3750000	722.740319	1	-0.974880356436	0.930393913670	0.059148568815	-0.004582285534	0.000026634114	0.991658761609	N\A	0.017220528582	0.015330553942	0.002139353895	37	0	
3800000	733.351514	1	-0.993916454820	0.928286974030	0.080790691358	-0.007838630624	0.000035458159	0.992245717965	N\A	0.017549955697	0.016092551953	0.002179260434	29	0	
3850000	730.355595	1	-0.979485494743	0.921902170150	0.082817204135	-0.007560986695	0.000023536384	0.992475612153	N\A	0.016454225552	0.015369268534	0.002226428638	35	0	
3900000	734.344001	1	-1.027531505389	0.955203028388	0.058137683897	-0.008178014637	0.000024093557	0.993211798022	N\A	0.017040648900	0.015315280035	0.002050997081	35	2	
3950000	726.699136	1	-0.921130711551	0.901688576285	0.084465013935	-0.006489700686	0.000025965079	0.993055165184	N\A	0.014366529702	0.013780687545	0.002034770925	37	0	
4000000	734.158082	1	-1.029597169272	0.947129531360	0.077587523908	-0.010899942880	0.000021731792	0.992273058434	N\A	0.017343618808	0.015506468157	0.002083340869	45	0	
4050000	724.051326	1	-1.007782661878	0.942246878316	0.065320283804	-0.007800015435	0.000027684801	0.992044120506	N\A	0.016644573988	0.015432938337	0.002169188921	30	2	
4100000	729.506436	1	-1.042711432899	0.957839095173	0.061695040328	-0.008351605130	0.000024559285	0.992559244744	N\A	0.016743773654	0.015360749283	0.002093619783	30	0	
4150000	733.409477	1	-0.971896254739	0.938504408949	0.046980871974	-0.004002806185	0.000045546107	0.992142253901	N\A	0.016424307624	0.014911920351	0.002246915612	28	0	
4200000	722.006328	1	-0.974497943658	0.919060911279	0.103841925087	-0.015578890841	0.000055177139	0.991644842661	N\A	0.016530571276	0.014666739820	0.002076124602	34	0	
4250000	721.386038	1	-1.016708387229	0.940812587324	0.086205630160	-0.013105335166	0.000028448917	0.991107153400	N\A	0.017693463569	0.016301915675	0.002145365642	25	0	
4300000	733.403999	1	-1.008636008086	0.948643983802	0.055271196717	-0.007307017670	0.000018268866	0.991774092652	N\A	0.018680294664	0.016266664310	0.002211711489	35	0	
4350000	731.653005	1	-0.932915998404	0.910882606213	0.070517811966	-0.005219238842	0.000025014686	0.991649731650	N\A	0.017110102295	0.014989866263	0.002187434812	37	0	
4400000	728.814116	1	-1.057237447927	0.965205518252	0.052287546365	-0.006685656018	0.000024004111	0.991663203719	N\A	0.019314031155	0.017322644254	0.002202274724	36	0	
4450000	736.599162	1	-0.995174118378	0.940240615235	0.059276094954	-0.006230397057	0.000030514614	0.992010124788	N\A	0.018151247742	0.016127309041	0.002103598971	29	2	
4500000	738.191609	1	-0.957941847656	0.926943423059	0.058143514331	-0.004497710778	0.000026889085	0.992642948435	N\A	0.016538719864	0.014634556182	0.001956457831	32	1	
4550000	727.671273	1	-0.979338103423	0.934778067377	0.065924209985	-0.008804335791	0.000024375273	0.991743891964	N\A	0.017589583538	0.015924359085	0.002010405208	37	0	
4600000	742.039383	1	-0.955030704309	0.918054589397	0.070159178537	-0.004664865869	0.000026135855	0.992920752871	N\A	0.016714837022	0.015110775204	0.002183230260	42	1	
4650000	722.764159	1	-0.940692830735	0.906669861779	0.075883090739	-0.002159903357	0.000023478026	0.992658959133	N\A	0.018426333067	0.016745622551	0.002258365279	33	1	
4700000	734.095684	1	-0.971067989318	0.921716513597	0.075568157371	-0.007003364679	0.000028565300	0.991777818269	N\A	0.016662750897	0.014955282869	0.002119661990	28	1	
4750000	729.033805	1	-1.037131046782	0.950317904186	0.076961548708	-0.010601418928	0.000027022596	0.992216229649	N\A	0.018168296231	0.017000506673	0.002238243254	28	0	
4800000	726.900188	1	-0.986041408612	0.928632150496	0.070810238473	-0.004466984556	0.000024851382	0.992472475280	N\A	0.017064928684	0.016150729932	0.002267048758	29	0	
4850000	724.089607	1	-0.974371105805	0.923899858888	0.083994420709	-0.009694979727	0.000026644288	0.993500860240	N\A	0.015034087289	0.014898910777	0.001955841564	43	1	
4900000	729.434641	1	-0.991611675957	0.937155201910	0.054516273401	-0.003335773665	0.000023970328	0.992882440000	N\A	0.016563849281	0.014649446260	0.002113282899	24	1	
4950000	717.291753	1	-0.959317003343	0.916045491915	0.085780337294	-0.007845309258	0.000023328166	0.991860426692	N\A	0.017342474125	0.016027589299	0.002269941577	34	1	
5000000	726.696153	1	-0.990210964517	0.949981903458	0.034875529433	-0.003510352490	0.000019374681	0.990943677711	N\A	0.018332170532	0.016020823349	0.002287533722	33	0	
5050000	728.470867	1	-0.990635126276	0.931397252247	0.070362402750	-0.006899288987	0.000025475661	0.992134469660	N\A	0.016562440475	0.014997028175	0.002186001105	33	1	
5100000	729.273088	1	-0.982881610473	0.931084432647	0.069701327347	-0.007041482630	0.000026847025	0.991632532849	N\A	0.017335835708	0.015880037643	0.002179022701	25	2	
5150000	733.294234	1	-0.980181240831	0.930007052020	0.068229593104	-0.006179293938	0.000025679406	0.992028427364	N\A	0.018245581468	0.016503357101	0.002072350775	38	0	
5200000	722.588288	1	-0.959120454874	0.906807898192	0.103716290541	-0.010692661847	0.000024983619	0.991729411905	N\A	0.016737992183	0.015650367775	0.002198023225	36	0	
5250000	732.758316	1	-0.991256570899	0.931566690194	0.063610612332	-0.003588950269	0.000023412411	0.991940373061	N\A	0.016169059676	0.015419382043	0.002421500959	41	0	
5300000	723.302610	1	-0.978535430244	0.928137522465	0.071867971311	-0.007852265231	0.000025584257	0.992390594821	N\A	0.017059114085	0.015493480367	0.002258201015	35	0	
5350000	734.508131	1	-0.964497316523	0.925597536097	0.080747314245	-0.009880130868	0.000020245082	0.992700245994	N\A	0.016809371717	0.015650540164	0.002083786833	42	2	
5400000	743.604997	1	-1.047241891459	0.978124061063	0.017735780287	-0.002830023067	0.000021395826	0.993469135078	N\A	0.015645525253	0.014540986163	0.002053701097	39	1	
5450000	742.895211	1	-1.043724704969	0.958927246048	0.064108750315	-0.010740127558	0.000023467883	0.992706567070	N\A	0.016600758213	0.015007996346	0.001852698944	31	0	
5500000	733.331890	1	-0.972531206409	0.918217494318	0.081987462040	-0.006438138994	0.000027556872	0.992601952610	N\A	0.016125218373	0.014428248954	0.002229905478	40	1	
5550000	728.069466	1	-0.969548297869	0.929200344195	0.064675186565	-0.006165731930	0.000019786841	0.992499293285	N\A	0.017954901604	0.016284435020	0.002140391820	33	1	
5600000	732.980009	1	-1.001747884752	0.944943392922	0.064598221090	-0.009199188889	0.000024098009	0.992404642922	N\A	0.017031583442	0.014977444254	0.001993011122	34	0	
5650000	727.208265	1	-1.015217604508	0.946782224631	0.067904997415	-0.009698373869	0.000025057658	0.992442897265	N\A	0.014925847257	0.014520426466	0.002108538674	33	0	
5700000	728.203318	1	-0.973839515534	0.932559964570	0.059746933640	-0.005335516077	0.000022371830	0.992257264593	N\A	0.017107539678	0.015143741373	0.002174634175	27	4	
5750000	729.949362	1	-1.033640737620	0.956804242123	0.053913780794	-0.007313271756	0.000025378877	0.991976785218	N\A	0.017582776804	0.015327189420	0.002085720392	40	1	
5800000	725.946144	1	-0.966434263593	0.913885602040	0.106657408754	-0.013221500752	0.000030724902	0.991628660481	N\A	0.017361426376	0.016109656137	0.002213285096	33	1	
5850000	731.859512	1	-0.973014574932	0.921714260074	0.076249247736	-0.006432879935	0.000023516902	0.992654457007	N\A	0.016073297111	0.014997860290	0.002188263767	37	1	
5900000	735.052571	1	-0.988692841227	0.923561143914	0.078270739283	-0.006923776983	0.000026459202	0.993078393685	N\A	0.015260554727	0.014607128346	0.002228443600	29	1	
5950000	730.734116	1	-1.007998458237	0.939741404189	0.071815943181	-0.008385289027	0.000023570714	0.992673920938	N\A	0.016475877540	0.015330578247	0.002175073125	41	1	
6000000	737.443882	1	-0.951393705095	0.913502144274	0.082793660376	-0.007197430979	0.000027448946	0.992462952648	N\A	0.017013013086	0.015486553561	0.002050874543	38	0	
6050000	730.044777	1	-0.962808741368	0.917711014553	0.081193736368	-0.008380123418	0.000025728721	0.992209700816	N\A	0.017047559504	0.015461149585	0.002166523596	39	0	
6100000	733.785925	1	-0.960133501741	0.913255047375	0.102207633572	-0.013374300272	0.000027760547	0.991713046466	N\A	0.016108829188	0.015104982860	0.002105649369	34	0	
6150000	728.569866	1	-0.929415400254	0.904906189204	0.100543565046	-0.012712476452	0.000025046028	0.991747714669	N\A	0.017567884102	0.015781067268	0.002057706455	30	0	
6200000	737.015321	1	-0.994502610208	0.949453963981	0.043741889993	-0.004089463261	0.000022034351	0.992669018920	N\A	0.016671384531	0.015149663622	0.002110087969	39	0	
6250000	725.313654	1	-1.022290979676	0.952319420194	0.062206229762	-0.009248654200	0.000030366652	0.991837071552	N\A	0.016829487122	0.015442615551	0.002112327754	31	0	
6300000	728.893130	1	-0.985235693282	0.934560192568	0.065827481069	-0.007081640676	0.000008674985	0.993147534926	N\A	0.014814472596	0.014035146046	0.001973838005	43	0	
6350000	737.568282	1	-0.983140930162	0.940004758235	0.061760623396	-0.007445850839	0.000027954941	0.991739703822	N\A	0.016552241976	0.015293615378	0.002098002965	36	2	
6400000	725.422518	1	-0.991883669848	0.934058632253	0.068666671275	-0.006135518082	0.000021294144	0.992234511194	N\A	0.017731239504	0.016315787798	0.002165979176	36	1	
6450000	735.796746	1	-1.023199129171	0.947194089989	0.064686601005	-0.007046880377	0.000027545871	0.992384666824	N\A	0.017192607188	0.015829473420	0.002232772763	44	0	
6500000	739.798379	1	-1.010681445772	0.939670581097	0.076882058214	-0.010609544784	0.000025208287	0.992290473803	N\A	0.016053612847	0.014694285295	0.001884250245	38	1	
6550000	727.577989	1	-0.988038411114	0.929245523103	0.084895568539	-0.010309868057	0.000037277547	0.991638223067	N\A	0.018079693169	0.016249548386	0.002226061082	26	0	
6600000	732.701765	1	-0.959198772645	0.925792719550	0.060778745960	-0.004853122822	0.000021084471	0.992655110033	N\A	0.015525864844	0.014459117932	0.002166933386	42	0	
6650000	728.164326	1	-0.951941915727	0.900590083465	0.106503902826	-0.009369238750	0.000027512699	0.991891028436	N\A	0.017239856627	0.015687899695	0.002258322545	25	0	
6700000	727.426864	1	-0.969268600059	0.911593926237	0.098585208850	-0.009749048052	0.000020135817	0.993642897353	N\A	0.016003181649	0.014525853393	0.002101509172	41	1	
6750000	729.731329	1	-0.990760278021	0.937085759612	0.067131162079	-0.007870464144	0.000036203203	0.991670970112	N\A	0.017797814989	0.016376332636	0.002287288550	36	0	
6800000	733.035501	1	-0.988427641998	0.933854988036	0.069797567775	-0.007856859472	0.000024003580	0.992515229944	N\A	0.017450002972	0.015873332645	0.002308821456	43	1	
6850000	730.154094	1	-0.970793127334	0.933394137217	0.054373882538	-0.003721996927	0.000024342165	0.992891408910	N\A	0.018203842339	0.016010238609	0.002128000123	26	0	
6900000	729.316216	1	-1.005027301835	0.944530904333	0.049035533946	-0.002707667613	0.000025388780	0.992753857226	N\A	0.017021408966	0.015550226565	0.002177205049	34	1	
6950000	741.097288	1	-0.945597501141	0.917727305226	0.066480015439	-0.004198794125	0.000022870427	0.993173355002	N\A	0.017516353828	0.015222257401	0.002127135017	39	1	
7000000	725.612036	1	-0.991418694322	0.938789801473	0.046534261319	-0.001228211597	0.000035712056	0.991254752922	N\A	0.018521166201	0.016380092049	0.002377915662	40	2	
7050000	731.773789	1	-1.041743667876	0.967665352007	0.042308535925	-0.006438283234	0.000022791311	0.993051709616	N\A	0.017161346035	0.015728511893	0.002225396544	34	0	
7100000	738.861490	1	-0.992504239108	0.942373342789	0.050690006093	-0.003853199926	0.000023550301	0.992610423775	N\A	0.016345480963	0.015303259334	0.002209770983	34	1	
7150000	722.123916	1	-1.070462985715	0.970360350502	0.055773530441	-0.009592001989	0.000023932189	0.991899856130	N\A	0.017501814296	0.015947751964	0.002055793478	35	0	
7200000	732.501065	1	-1.085353441300	0.983526912054	0.041083848025	-0.007796677447	0.000027918653	0.992165761356	N\A	0.016929588739	0.015295126528	0.002173361438	35	0	
7250000	721.407621	1	-0.940281753611	0.883368206643	0.139503956951	-0.014820648005	0.000023269351	0.991710185797	N\A	0.016798093329	0.016081435444	0.002184784759	37	0	
7300000	736.513332	1	-1.058379276717	0.964089374017	0.050625364097	-0.005420794403	0.000022190172	0.993505229731	N\A	0.016238516622	0.014092048275	0.002044001837	41	0	
7350000	718.463588	1	-0.975306644006	0.930423571214	0.064241935100	-0.005759984905	0.000025820138	0.991801484060	N\A	0.017213095101	0.016046136805	0.002237318933	32	0	
7400000	727.905143	1	-0.940054634966	0.904640913077	0.095805570928	-0.009242522607	0.000026172025	0.992019728452	N\A	0.016997083763	0.015560278104	0.002012765707	33	0	
7450000	729.974551	1	-1.030958209452	0.943032793227	0.081953894710	-0.010373124614	0.000028308989	0.991849253234	N\A	0.018944039014	0.016880954163	0.002336437261	30	1	
7500000	732.247288	1	-0.976945238314	0.921934768094	0.085092937219	-0.008888583295	0.000028006710	0.992462748381	N\A	0.016713607126	0.015686012011	0.002197590844	30	0	
7550000	733.382623	1	-1.003046519341	0.934251309285	0.086716340413	-0.011232601156	0.000015095898	0.995079409014	N\A	0.012813413182	0.012743535911	0.001894860751	37	2	
7600000	731.245998	1	-0.960504446320	0.918462283956	0.079058308975	-0.007132905239	0.000022790719	0.992317477851	N\A	0.016107380206	0.015192133728	0.002104347381	39	1	
7650000	742.534957	1	-0.957087565420	0.916763796442	0.081299444541	-0.006959320369	0.000017372441	0.992469080946	N\A	0.014544900687	0.014030824353	0.001920677398	39	0	
7700000	732.748069	1	-0.956103424727	0.928271934359	0.059085846158	-0.005688650997	0.000029096292	0.991767675437	N\A	0.017500583917	0.016125280732	0.002218992581	33	1	
7750000	718.979416	1	-0.982860166884	0.927865407228	0.072354505022	-0.006204446942	0.000030559973	0.991034548355	N\A	0.018387423114	0.017155963394	0.002386965008	37	0	
7800000	738.812742	1	-0.975942691801	0.920597946300	0.085409441016	-0.008179161828	0.000021686258	0.993031941922	N\A	0.017192040539	0.014717128619	0.002023731387	45	0	
7850000	718.017313	1	-1.005715129408	0.933819723171	0.081485135128	-0.009490387352	0.000026384908	0.991787581370	N\A	0.017213950876	0.015663734636	0.001999333880	32	1	
7900000	723.329976	1	-0.953405632837	0.919783348347	0.078041286263	-0.008736577569	0.000024011697	0.992094865617	N\A	0.017061140078	0.015514549265	0.001912873362	38	0	
7950000	743.776891	1	-1.016222170216	0.952123648917	0.046351128489	-0.003734650013	0.000023310679	0.992965340002	N\A	0.016688472317	0.015171306908	0.002077783007	27	2	
8000000	726.911566	1	-0.954680307267	0.923205720726	0.062454068970	-0.004346419987	0.000022566216	0.992616525750	N\A	0.016960845481	0.015315687388	0.002198561356	40	0	
8050000	728.241628	1	-1.024925592691	0.947078694288	0.070680223315	-0.009421606516	0.000023368635	0.992541921758	N\A	0.017041654814	0.015745955805	0.002129926652	32	0	
8100000	731.512416	1	-0.979435628892	0.932804371412	0.061139455151	-0.005332181952	0.000029276936	0.991646358555	N\A	0.017698962279	0.015721310482	0.002226491361	44	0	
8150000	727.555463	1	-1.021459017997	0.950586759876	0.057132793838	-0.007794208027	0.000023554378	0.991803977701	N\A	0.016842914053	0.015715593388	0.002210267584	29	1	
8200000	736.138365	1	-0.970364058150	0.923893316152	0.069245341163	-0.004871528981	0.000023681724	0.992706130980	N\A	0.016957159933	0.014554536665	0.002086605149	36	0	
