Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m4-bm-002.txt
Log File Name:                   NEO_d1_m4-bm-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3909346125
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m4-bm-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      2
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	s.e. Alpha	s.e. Beta-1	
1000000	566.375355	1	-0.994885375282	1.111161415446	0.000093164212	0.982123406924	N\A	0.008149061715	
1050000	566.233330	1	-0.989428759821	1.109512912907	0.000093241172	0.982108639663	N\A	0.008152426855	
1100000	566.290295	1	-0.991432889270	1.110118382086	0.000093210296	0.982114564074	N\A	0.008151076977	
1150000	565.325439	1	-0.968812049991	1.103284381915	0.000093734641	0.982013951487	N\A	0.008173971326	
1200000	566.485993	1	-1.020671547010	1.118951696781	0.000093104304	0.982134902249	N\A	0.008146441217	
1250000	566.098226	1	-1.036424230475	1.123710752808	0.000093314440	0.982094580619	N\A	0.008155629318	
1300000	564.901805	1	-1.059654434404	1.130728848631	0.000093965792	0.981969597547	N\A	0.008184043705	
1350000	565.909650	1	-1.041273695128	1.125175828523	0.000093416804	0.982074938857	N\A	0.008160101344	
1400000	566.473116	1	-1.000146059794	1.112750725128	0.000093111274	0.982133564649	N\A	0.008146746182	
1450000	566.156978	1	-1.034714019116	1.123194079462	0.000093282571	0.982100695792	N\A	0.008154236518	
1500000	566.541896	1	-1.006853631945	1.114777155211	0.000093074048	0.982140707781	N\A	0.008145117455	
1550000	566.466737	1	-1.021991476644	1.119350461798	0.000093114728	0.982132902009	N\A	0.008146897256	
1600000	566.538376	1	-1.015452178781	1.117374869196	0.000093075953	0.982140342272	N\A	0.008145200803	
1650000	566.525104	1	-1.004523168122	1.114073096888	0.000093083135	0.982138964038	N\A	0.008145515081	
1700000	565.886381	1	-0.979898486274	1.106633714206	0.000093429443	0.982072513724	N\A	0.008160653327	
1750000	565.062065	1	-1.057215348116	1.129991974286	0.000093878281	0.981986389429	N\A	0.008180231879	
1800000	566.321971	1	-1.029076127712	1.121490811500	0.000093193132	0.982117857676	N\A	0.008150326432	
1850000	566.509231	1	-1.002926555939	1.113590743082	0.000093091726	0.982137315736	N\A	0.008145890926	
1900000	566.437853	1	-1.023719974877	1.119872659806	0.000093130366	0.982129901376	N\A	0.008147581330	
1950000	566.443499	1	-0.998317484660	1.112198292805	0.000093127309	0.982130487976	N\A	0.008147447603	
2000000	565.648574	1	-1.046933757325	1.126885794522	0.000093558707	0.982047710047	N\A	0.008166296736	
2050000	566.548937	1	-1.008421864324	1.115250935172	0.000093070238	0.982141438822	N\A	0.008144950749	
2100000	566.368757	1	-0.994591379111	1.111072596024	0.000093167786	0.982122721097	N\A	0.008149218031	
2150000	566.201957	1	-1.033317350930	1.122772130899	0.000093258181	0.982105375874	N\A	0.008153170415	
2200000	566.141745	1	-1.035168928365	1.123331512466	0.000093290833	0.982099110498	N\A	0.008154597609	
2250000	566.061401	1	-1.037440393141	1.124017746539	0.000093334421	0.982090746694	N\A	0.008156502416	
2300000	565.667697	1	-1.046549389297	1.126769672784	0.000093548306	0.982049705841	N\A	0.008165842791	
2350000	566.361153	1	-0.994259047118	1.110972194935	0.000093171905	0.982121930782	N\A	0.008149398159	
2400000	566.379059	1	-0.995052788647	1.111211992834	0.000093162205	0.982123791872	N\A	0.008148973975	
2450000	566.319362	1	-1.029178751765	1.121521815336	0.000093194545	0.982117586386	N\A	0.008150388256	
2500000	566.450616	1	-1.022986602978	1.119651100225	0.000093123456	0.982131227296	N\A	0.008147279058	
2550000	566.462232	1	-1.022278249674	1.119437099031	0.000093117166	0.982132434092	N\A	0.008147003934	
2600000	566.524679	1	-1.017243056304	1.117915912663	0.000093083365	0.982138919931	N\A	0.008145525138	
2650000	566.404769	1	-1.025450662367	1.120395519213	0.000093148281	0.982126463781	N\A	0.008148364950	
2700000	566.519785	1	-1.017771351763	1.118075516434	0.000093086014	0.982138411704	N\A	0.008145641026	
2750000	566.526853	1	-1.004724457686	1.114133908642	0.000093082189	0.982139145660	N\A	0.008145473667	
2800000	566.533656	1	-1.005579951397	1.114392362544	0.000093078507	0.982139852152	N\A	0.008145312567	
2850000	566.389449	1	-0.995532147204	1.111356812238	0.000093156578	0.982124871672	N\A	0.008148727855	
2900000	566.431790	1	-1.024054102472	1.119973603366	0.000093133648	0.982129271474	N\A	0.008147724925	
2950000	565.892770	1	-1.041670821263	1.125295804623	0.000093425972	0.982073179627	N\A	0.008160501765	
3000000	566.341036	1	-0.993410229107	1.110715757835	0.000093182802	0.982119839677	N\A	0.008149874741	
3050000	565.996517	1	-1.039142618994	1.124532007377	0.000093369636	0.982083989491	N\A	0.008158041005	
3100000	566.086811	1	-1.036743445529	1.123807191128	0.000093320633	0.982093392335	N\A	0.008155899935	
3150000	566.541080	1	-1.006709891177	1.114733729570	0.000093074490	0.982140622971	N\A	0.008145136794	
3200000	566.500850	1	-1.002201441428	1.113371678146	0.000093096262	0.982136445339	N\A	0.008146089386	
3250000	565.843540	1	-1.042801058087	1.125637261390	0.000093452716	0.982068047887	N\A	0.008161669696	
3300000	565.548636	1	-0.972838288335	1.104500752059	0.000093613084	0.982037276124	N\A	0.008168669528	
3350000	565.600500	1	-0.973835679773	1.104802074798	0.000093584861	0.982042691645	N\A	0.008167438064	
3400000	565.963014	1	-0.981735402069	1.107188666333	0.000093387825	0.982080499327	N\A	0.008158835588	
3450000	566.440082	1	-1.023594942611	1.119834886207	0.000093129159	0.982130132935	N\A	0.008147528542	
3500000	566.552004	1	-1.012099608098	1.116362021338	0.000093068578	0.982141757293	N\A	0.008144878125	
3550000	566.552885	1	-1.011383798847	1.116145767622	0.000093068102	0.982141848710	N\A	0.008144857278	
3600000	566.531414	1	-1.005283552198	1.114302817140	0.000093079720	0.982139619366	N\A	0.008145365648	
3650000	566.540860	1	-1.006672122694	1.114722319303	0.000093074609	0.982140600191	N\A	0.008145141989	
3700000	566.154464	1	-0.986928609310	1.108757590401	0.000093283935	0.982100434168	N\A	0.008154296110	
3750000	566.434935	1	-1.023881857529	1.119921566306	0.000093131946	0.982129598210	N\A	0.008147650441	
3800000	566.434747	1	-0.997826046581	1.112049824047	0.000093132048	0.982129578614	N\A	0.008147654908	
3850000	566.553065	1	-1.010986256129	1.116025665668	0.000093068004	0.982141867456	N\A	0.008144853003	
3900000	566.427421	1	-0.997428544094	1.111929734247	0.000093136014	0.982128817504	N\A	0.008147828413	
3950000	566.412569	1	-1.025061647260	1.120277993542	0.000093144057	0.982127274229	N\A	0.008148180210	
4000000	565.877831	1	-1.042018089807	1.125400718205	0.000093434087	0.982071622558	N\A	0.008160856156	
4050000	566.539240	1	-1.015315218760	1.117333492093	0.000093075485	0.982140431944	N\A	0.008145180355	
4100000	566.450074	1	-0.998699667325	1.112313754321	0.000093123749	0.982131171014	N\A	0.008147291889	
4150000	566.548433	1	-1.013440567431	1.116767139653	0.000093070511	0.982141386485	N\A	0.008144962684	
4200000	566.373834	1	-0.994817101616	1.111140789234	0.000093165036	0.982123248772	N\A	0.008149097762	
4250000	566.550423	1	-1.008907586470	1.115397677085	0.000093069434	0.982141593062	N\A	0.008144915576	
4300000	566.261348	1	-0.990390044924	1.109803327532	0.000093225984	0.982111553851	N\A	0.008151762885	
4350000	566.381797	1	-0.995177688108	1.111249726312	0.000093160723	0.982124076423	N\A	0.008148909118	
4400000	566.442881	1	-1.023436154478	1.119786914594	0.000093127643	0.982130423748	N\A	0.008147462245	
4450000	566.543742	1	-1.007199136610	1.114881535907	0.000093073049	0.982140899406	N\A	0.008145073757	
4500000	566.328800	1	-0.992913514822	1.110565695078	0.000093189432	0.982118567640	N\A	0.008150164637	
4550000	566.187995	1	-1.033759956361	1.122905846786	0.000093265751	0.982103923305	N\A	0.008153501319	
4600000	566.363780	1	-1.027345208788	1.120967882175	0.000093170482	0.982122203787	N\A	0.008149335936	
4650000	566.068279	1	-1.037253553826	1.123961300361	0.000093330689	0.982091462840	N\A	0.008156339336	
4700000	566.325098	1	-1.028952394725	1.121453430426	0.000093191438	0.982118182741	N\A	0.008150252353	
4750000	565.773858	1	-0.977382097916	1.105873486071	0.000093490584	0.982060781659	N\A	0.008163323129	
4800000	565.669766	1	-1.046507542228	1.126757030332	0.000093547181	0.982049921837	N\A	0.008165793661	
4850000	566.445683	1	-1.023275153440	1.119738274440	0.000093126126	0.982130714890	N\A	0.008147395873	
4900000	566.476120	1	-1.000349262406	1.112812114834	0.000093109648	0.982133876676	N\A	0.008146675043	
4950000	565.701513	1	-0.975858856296	1.105413298305	0.000093529916	0.982053234694	N\A	0.008165040089	
5000000	566.514516	1	-1.003420016944	1.113739822987	0.000093088865	0.982137864559	N\A	0.008145765785	
5050000	566.211319	1	-1.033015606815	1.122680970739	0.000093253105	0.982106349906	N\A	0.008152948517	
5100000	566.552977	1	-1.011238058151	1.116101737782	0.000093068052	0.982141858237	N\A	0.008144855105	
5150000	566.439790	1	-1.023611374185	1.119839850363	0.000093129317	0.982130102633	N\A	0.008147535450	
5200000	566.420418	1	-0.997059233235	1.111818161442	0.000093139806	0.982128089884	N\A	0.008147994279	
5250000	566.531254	1	-1.005262934540	1.114296588323	0.000093079807	0.982139602701	N\A	0.008145369449	
5300000	564.549295	1	-0.957079652457	1.099739897743	0.000094158570	0.981932606745	N\A	0.008192434511	
5350000	566.518120	1	-1.003776183394	1.113847424724	0.000093086915	0.982138238790	N\A	0.008145680454	
5400000	566.522235	1	-1.017512084061	1.117997188858	0.000093084688	0.982138666169	N\A	0.008145583002	
5450000	566.410608	1	-1.025160431443	1.120307837312	0.000093145119	0.982127070503	N\A	0.008148226649	
5500000	566.550668	1	-1.012718370367	1.116548956110	0.000093069302	0.982141618522	N\A	0.008144909770	
5550000	566.520897	1	-1.004063422032	1.113934202623	0.000093085412	0.982138527225	N\A	0.008145614684	
5600000	566.548236	1	-1.013494794813	1.116783522332	0.000093070617	0.982141366016	N\A	0.008144967352	
5650000	566.523986	1	-1.017320450443	1.117939294269	0.000093083740	0.982138848002	N\A	0.008145541540	
5700000	566.149941	1	-1.034925248546	1.123257894157	0.000093286388	0.982099963412	N\A	0.008154403338	
5750000	565.779216	1	-1.044220654169	1.126066136718	0.000093487672	0.982061340439	N\A	0.008163195990	
5800000	566.086282	1	-1.036758153167	1.123811634465	0.000093320920	0.982093337231	N\A	0.008155912484	
5850000	565.871327	1	-0.979550199779	1.106528493090	0.000093437620	0.982070944556	N\A	0.008161010465	
5900000	565.336346	1	-0.968999929536	1.103341142357	0.000093728697	0.982015092080	N\A	0.008173712144	
5950000	566.397610	1	-0.995919439241	1.111473817351	0.000093152158	0.982125719798	N\A	0.008148534535	
6000000	565.682398	1	-1.046251087359	1.126679552542	0.000093540311	0.982051240010	N\A	0.008165493826	
6050000	566.192935	1	-0.988113969983	1.109115700679	0.000093263072	0.982104437284	N\A	0.008153384233	
6100000	566.507993	1	-1.018902979646	1.118417393455	0.000093092396	0.982137187153	N\A	0.008145920244	
6150000	565.149732	1	-0.965892127352	1.102402241709	0.000093830444	0.981995568430	N\A	0.008178147457	
6200000	564.623833	1	-1.063623182785	1.131927850435	0.000094117775	0.981940434695	N\A	0.008190659576	
6250000	566.486716	1	-1.020618510903	1.118935674000	0.000093103912	0.982134977352	N\A	0.008146424093	
6300000	566.197886	1	-0.988271008369	1.109163143673	0.000093260388	0.982104952371	N\A	0.008153266893	
6350000	566.329249	1	-1.028786821446	1.121403408949	0.000093189189	0.982118614262	N\A	0.008150154012	
6400000	565.909281	1	-0.980435866661	1.106796062633	0.000093417004	0.982074900399	N\A	0.008160110098	
6450000	566.545577	1	-1.014139682886	1.116978349993	0.000093072056	0.982141089969	N\A	0.008145030302	
6500000	566.487081	1	-1.001126640206	1.113046969074	0.000093103715	0.982135015222	N\A	0.008146415459	
6550000	565.827137	1	-1.043168939097	1.125748402222	0.000093461629	0.982066337681	N\A	0.008162058884	
6600000	566.484746	1	-1.000955925184	1.112995394220	0.000093104979	0.982134772686	N\A	0.008146470757	
6650000	565.238254	1	-0.967339078221	1.102839381214	0.000093782166	0.982004832255	N\A	0.008176043234	
6700000	566.478112	1	-1.021232094587	1.119121044266	0.000093108570	0.982134083586	N\A	0.008146627869	
6750000	565.499570	1	-1.049800357989	1.127751825582	0.000093639792	0.982032151225	N\A	0.008169834736	
6800000	564.351718	1	-1.067243941355	1.133021720755	0.000094266793	0.981911840670	N\A	0.008197141218	
6850000	566.094310	1	-1.036534178462	1.123743969284	0.000093316565	0.982094173000	N\A	0.008155722149	
6900000	566.089995	1	-1.036654809648	1.123780413270	0.000093318906	0.982093723763	N\A	0.008155824457	
6950000	565.893223	1	-0.980058073541	1.106681927246	0.000093425726	0.982073226863	N\A	0.008160491014	
