Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m8-fab-005.txt
Log File Name:                   HIP_d1_m8-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1670019790
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m8-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2450000	460.894836	1	-1.003063784793	1.061985746668	-0.032241594050	0.020728082397	0.000088239567	0.964826173888	N\A	0.056356650639	0.007468698324	0.024701874962	33	4	
2500000	493.695207	1	-0.941921015461	1.030113342901	-0.028355617387	0.023865097507	0.000087906016	0.962464418574	N\A	0.054719470265	0.007229326976	0.022548860424	35	10	
2550000	467.194778	1	-1.066960029549	1.119413094847	-0.034754813940	-0.029511549313	0.000113791382	0.955261386600	N\A	0.061886951024	0.007392159827	0.024358688199	39	6	
2600000	467.752918	1	-1.359385905118	1.254670319482	-0.048790690868	-0.027352541537	0.000117419043	0.963002141858	N\A	0.053205140637	0.007425900478	0.022930000235	38	5	
2650000	464.745127	1	-1.288968533905	1.211219922739	-0.046715966179	-0.011706190994	0.000146886436	0.966225385549	N\A	0.054251106085	0.007227701001	0.022424079698	47	3	
2700000	476.456088	1	-1.029654810470	1.066994385826	-0.024045833238	-0.021997141930	0.000092573396	0.965438052645	N\A	0.047665593099	0.006956344047	0.021091983430	35	7	
2750000	448.601265	1	-0.854889705147	1.031380853875	-0.019703290392	-0.004528752851	0.000284594347	0.956648229651	N\A	0.057799240106	0.007079533544	0.024857639439	45	4	
2800000	451.573510	1	-0.939047379947	0.999419961872	-0.016969819811	0.000411710855	0.000133173341	0.959953082855	N\A	0.054617073291	0.007976901586	0.025491347701	48	6	
2850000	455.648822	1	-0.998021249068	1.044311765473	-0.027538962037	0.017773515969	0.000134973825	0.956896408242	N\A	0.055495857111	0.007221500239	0.024007640630	38	4	
2900000	486.042143	1	-1.180326433191	1.147726924470	-0.029995244785	-0.044476955984	0.000098826176	0.965869142741	N\A	0.050812186923	0.007527367305	0.022751643965	36	11	
2950000	450.808414	1	-1.190190208128	1.143019546740	-0.030249417761	-0.030199291929	0.000075720302	0.950304875488	N\A	0.062929927804	0.007757718811	0.026053939630	48	4	
3000000	466.447854	1	-1.240121075390	1.196186200337	-0.041378615817	-0.027927487916	0.000106612860	0.957900709075	N\A	0.056668627319	0.007394465677	0.024085361218	33	4	
3050000	454.645356	1	-0.951314666600	1.036006450768	-0.032826366769	0.030774046088	0.000063364701	0.955813209792	N\A	0.062267043349	0.007439775526	0.025437863091	43	4	
3100000	462.330687	1	-1.108031914560	1.122035795106	-0.039594128066	0.020825957577	0.000056481014	0.965957765820	N\A	0.059359175352	0.006956440460	0.024431182683	41	6	
3150000	465.389902	1	-1.070500484769	1.106221950101	-0.036382813021	0.000977362755	0.000109171214	0.958246250471	N\A	0.055284614722	0.007611316239	0.024326660131	31	7	
3200000	463.580216	1	-0.941418069461	1.001151306213	-0.027740106842	0.044093078610	0.000154408088	0.958299202370	N\A	0.057469619909	0.007847486002	0.024699192268	44	7	
3250000	456.922912	1	-1.210031524760	1.172122479901	-0.038357601679	-0.022830385973	0.000126959356	0.959547295232	N\A	0.061738222177	0.007577359711	0.023505066423	47	9	
3300000	471.129789	1	-1.014541938423	1.082259393719	-0.033622054115	0.008832462364	0.000134994120	0.952246073190	N\A	0.057389167606	0.007358696251	0.024999935333	40	5	
3350000	470.230038	1	-1.248861551798	1.204706322154	-0.043766540116	-0.027099122223	0.000099465426	0.958938799467	N\A	0.056564681577	0.007925638102	0.023360802453	34	4	
3400000	462.279321	1	-1.147219836422	1.119603752316	-0.021087912504	-0.060491986846	0.000110083344	0.958510820933	N\A	0.059101009505	0.008525361948	0.025154405602	38	10	
3450000	484.426634	1	-0.985293787082	1.074698697961	-0.033617326966	0.006077615871	0.000071388973	0.962551920500	N\A	0.053344396295	0.006846030897	0.022557717191	41	10	
3500000	450.192738	1	-1.263051049492	1.206457552364	-0.049980736694	0.001291887832	0.000186326580	0.958766397152	N\A	0.055930379220	0.007787311100	0.023858242501	38	4	
3550000	482.788970	1	-1.085975751557	1.105258141561	-0.039135036820	0.015927897780	0.000155703792	0.955522259062	N\A	0.058648223683	0.007169581642	0.025376386581	31	9	
3600000	470.220830	1	-1.159616782596	1.134470526105	-0.033653742528	-0.019571466798	0.000086801503	0.961742851400	N\A	0.055861745753	0.007111193312	0.022438431608	47	6	
3650000	448.508839	1	-1.195049644559	1.150807615850	-0.034602138960	-0.012066722787	0.000079445138	0.962831632500	N\A	0.057274656688	0.008512974583	0.022255028787	43	4	
3700000	451.189621	1	-1.200872688647	1.165984444094	-0.039861364166	-0.019237981272	0.000093467672	0.958021065152	N\A	0.053108991146	0.007161508401	0.023651373584	44	7	
3750000	471.382496	1	-1.098025922469	1.164503857594	-0.043643836108	-0.018316526882	0.000122723047	0.957029320723	N\A	0.056588114195	0.007871264626	0.024348913270	38	11	
3800000	466.467975	1	-0.952854184116	1.036281268728	-0.024282821935	-0.003076994472	0.000029609614	0.956256461991	N\A	0.058125029836	0.007793846141	0.024530605449	42	8	
3850000	467.201267	1	-1.149140230983	1.159520794878	-0.037424076212	-0.026829355149	0.000019567714	0.956941847460	N\A	0.061200165746	0.007421208440	0.024144425138	54	4	
3900000	460.967811	1	-1.052718768912	1.098667401133	-0.036593502379	0.014142718280	0.000035437836	0.964184519629	N\A	0.062550331136	0.007300494711	0.022605286047	43	8	
3950000	474.800901	1	-1.302838619770	1.225005306206	-0.040225851453	-0.043187584403	0.000006596054	0.958471029917	N\A	0.055551353774	0.007155025225	0.023707797341	34	7	
4000000	491.262133	1	-1.282030881912	1.239230646800	-0.048193302498	-0.035260896985	0.000025972014	0.964791776167	N\A	0.058459546366	0.007302948374	0.021457031723	42	7	
4050000	468.931821	1	-1.093761049837	1.080058127763	-0.026406062778	-0.003320227952	0.000069051474	0.955124161275	N\A	0.059135042982	0.007606630812	0.022569562220	38	8	
4100000	468.665393	1	-1.211120978710	1.195206767881	-0.045276124284	-0.022943071576	0.000138556126	0.956680230809	N\A	0.058102569919	0.008107900186	0.025319270172	41	6	
4150000	464.311620	1	-1.090154417983	1.068825329063	-0.026211815994	0.007324837616	0.000140187313	0.966197782188	N\A	0.054551341261	0.006506113237	0.021152738237	35	4	
4200000	464.433288	1	-1.228635103943	1.204921204080	-0.043673790057	-0.014261362624	0.000083108878	0.960672219741	N\A	0.060488043820	0.007604630514	0.025276990008	34	5	
4250000	451.518377	1	-1.198006229459	1.164288630650	-0.035651161464	-0.034188008533	0.000131596772	0.956631861760	N\A	0.056540238245	0.007911191519	0.022533175884	45	5	
4300000	456.035323	1	-1.028107681390	1.072403268108	-0.030988622501	-0.000456626945	0.000114044587	0.954305409675	N\A	0.058104369524	0.007717647890	0.024817897563	38	4	
4350000	443.726003	1	-1.174237322863	1.147382310788	-0.043589504948	0.017756982084	0.000092958232	0.954125826283	N\A	0.060240292000	0.007844604420	0.024031519745	34	4	
4400000	451.819824	1	-1.119898505423	1.115452736999	-0.025040857208	-0.049866007961	0.000124714221	0.953747452401	N\A	0.055980742086	0.008190939579	0.024522710870	37	6	
4450000	465.308723	1	-1.270296333793	1.200780785706	-0.043570113903	-0.030847561656	0.000111161757	0.954645525792	N\A	0.065552529203	0.008618218093	0.026506755791	46	6	
4500000	465.283928	1	-1.489488919176	1.341009595244	-0.058902916041	-0.047135989872	0.000145163580	0.960140944122	N\A	0.058007861233	0.007996473491	0.024642035736	31	6	
4550000	462.603302	1	-1.164377721596	1.123009073947	-0.031458008260	-0.010192365314	0.000238774304	0.964424309806	N\A	0.047412187222	0.007429977851	0.022252108497	40	7	
4600000	483.960742	1	-1.131619962271	1.135276743145	-0.032066072930	-0.029423297275	0.000118147059	0.963489546425	N\A	0.051308828586	0.007264493296	0.019725856578	36	9	
4650000	459.937716	1	-1.077421311620	1.070214323235	-0.024604418645	-0.009505129130	0.000168612290	0.954789994168	N\A	0.053881890005	0.007605908695	0.025427120552	30	4	
4700000	468.884336	1	-1.097879851233	1.100773113066	-0.033456482350	0.003559043817	0.000090640619	0.959548467091	N\A	0.054878242288	0.007175318946	0.022307612295	30	8	
4750000	448.038671	1	-1.013316322902	1.055186314306	-0.025618801225	-0.005108633141	0.000129941232	0.952628311130	N\A	0.059044866325	0.007955536732	0.024738523867	39	3	
4800000	494.834737	1	-1.143506308961	1.147031787700	-0.029234040213	-0.052024323024	0.000094733049	0.957887834424	N\A	0.051423341386	0.006321054937	0.023407557234	33	13	
4850000	477.554368	1	-1.133017662416	1.133130568121	-0.040609823765	0.008002964832	0.000094334369	0.957611535261	N\A	0.059970316185	0.007450789007	0.025075032116	37	7	
4900000	469.329597	1	-1.017583834508	1.065422228684	-0.021672270524	-0.034681139586	0.000072965740	0.962095172033	N\A	0.054954404168	0.006795712648	0.022614350094	41	8	
4950000	447.940660	1	-0.990160574711	1.060344417396	-0.026210117043	-0.017717512039	0.000033133017	0.951035489909	N\A	0.060788141015	0.008456056899	0.024893849026	42	5	
5000000	473.363978	1	-1.202786186825	1.187124335355	-0.033203262702	-0.064585712530	0.000104253538	0.959554497153	N\A	0.055611437481	0.007235726287	0.022571632305	41	6	
5050000	472.170184	1	-0.992612901358	1.044684758450	-0.030528096285	0.025646578590	0.000089213350	0.956884544566	N\A	0.056163677257	0.007949386736	0.025145450411	34	4	
5100000	470.204096	1	-1.279768260320	1.227792943552	-0.054077409430	-0.000791667718	0.000133054351	0.958992875306	N\A	0.055683426239	0.007563504647	0.024397852835	46	3	
5150000	465.648894	1	-1.042881917408	1.084537260111	-0.034082539706	0.006249403262	0.000101329125	0.971878173562	N\A	0.038449076040	0.005278587479	0.019027297822	37	5	
5200000	458.157882	1	-0.907412409033	1.007610860494	-0.025946487425	0.013450932515	0.000133480336	0.962158618559	N\A	0.056905307798	0.007023097596	0.021648802274	46	9	
5250000	469.203251	1	-1.002910059049	1.040724262492	-0.028152533817	0.022392344480	0.000077308367	0.959081906193	N\A	0.053356818348	0.007070458689	0.023320275859	35	6	
5300000	460.858194	1	-0.947897963474	0.993972800959	-0.009491251432	-0.024694674531	0.000151299146	0.960092434627	N\A	0.055069674080	0.007244103680	0.022672465509	31	6	
5350000	459.547983	1	-1.067053302694	1.116801743210	-0.043936799727	0.018442478029	0.000123061006	0.952489888266	N\A	0.059105146854	0.007827575685	0.025467978669	29	9	
5400000	457.492081	1	-1.030549461598	1.073076561465	-0.027210679778	-0.014440636203	0.000096874864	0.958428375059	N\A	0.058064309788	0.008026285891	0.023223728950	31	5	
5450000	466.305066	1	-1.178337108270	1.179889272902	-0.048873411521	0.015584800725	0.000007995689	0.964025474478	N\A	0.053563943990	0.006802573100	0.022861249922	35	3	
5500000	443.244944	1	-1.099498931885	1.122993663545	-0.037500003242	0.003279783912	0.000025691433	0.954571633632	N\A	0.068098197105	0.009359184439	0.027807888430	41	5	
5550000	472.356797	1	-1.142411721088	1.146601527385	-0.035104461164	-0.024422070383	0.000029694893	0.963317896131	N\A	0.049621188771	0.006655788071	0.022760996418	43	3	
5600000	463.933035	1	-1.110207136397	1.136049098403	-0.031322895593	-0.041164101522	0.000018170606	0.955916139007	N\A	0.058474513576	0.008314424222	0.023727325838	30	6	
5650000	459.770639	1	-1.051758930525	1.098033582404	-0.023536015177	-0.043760171995	0.000008819635	0.960311958989	N\A	0.058248855078	0.007810748946	0.025259690647	46	4	
5700000	476.961948	1	-1.142736994249	1.175252308039	-0.034167660908	-0.071475156115	0.000072715538	0.969323787227	N\A	0.052687243431	0.008066028004	0.022878851599	46	8	
5750000	467.550895	1	-1.225003423777	1.175037609991	-0.045479146831	0.006799197339	0.000090215178	0.959765448921	N\A	0.057653642276	0.007788402790	0.024118499558	36	7	
5800000	464.805881	1	-1.204441840315	1.191166736834	-0.043469266044	-0.030234587714	0.000142292673	0.969117967764	N\A	0.049189994280	0.006563739834	0.020819242396	33	8	
5850000	467.027776	1	-1.260550525318	1.221304046089	-0.042627228035	-0.040614236247	0.000014241623	0.957562181805	N\A	0.062793539450	0.007990547794	0.025284252049	46	7	
5900000	480.685748	1	-0.962732609626	0.980821401550	-0.010173994520	-0.028010611092	0.000190542899	0.963092120079	N\A	0.055590586281	0.007993028379	0.025309774473	53	6	
5950000	452.351566	1	-1.337926509105	1.254642927204	-0.036885489360	-0.098529221909	0.000099680708	0.961835616864	N\A	0.057063598960	0.006879005154	0.024303522412	48	4	
6000000	470.263690	1	-0.947531647192	1.042411903701	-0.025615675948	-0.003458846824	0.000047455171	0.952293305056	N\A	0.057183122897	0.007480859479	0.024501133098	34	7	
6050000	453.092181	1	-1.156854294857	1.116484712442	-0.023793060069	-0.037934076148	0.000121106594	0.956097568305	N\A	0.058211547162	0.006412156634	0.023431086942	29	4	
6100000	466.441813	1	-1.194850827658	1.191237214402	-0.042689105165	-0.039956723574	0.000072356282	0.958748728233	N\A	0.062623408817	0.008251359857	0.025093258277	30	6	
6150000	479.691478	1	-1.092906061424	1.117587989560	-0.030373103364	-0.031409470801	0.000114531677	0.959059457615	N\A	0.050441124265	0.006917377649	0.021459427186	36	6	
6200000	469.658955	1	-1.315905994588	1.224447440239	-0.035466095156	-0.073673703660	0.000114721437	0.962662736641	N\A	0.052423781259	0.007379559669	0.019269096056	49	5	
6250000	471.559443	1	-1.289612135961	1.209990082854	-0.044247254243	-0.015189481045	0.000134918344	0.984266455395	N\A	0.052064673343	0.006006136513	0.016714632661	32	8	
6300000	470.098447	1	-1.248139296931	1.196218944890	-0.042474328175	-0.020434226960	0.000131306588	0.961030313459	N\A	0.056798352657	0.007678192403	0.022095529070	43	6	
6350000	469.224133	1	-1.215595768039	1.174051131115	-0.034812304573	-0.039149155002	0.000077597131	0.959298832058	N\A	0.055385588525	0.007783249067	0.024738043485	41	7	
6400000	465.025724	1	-1.094060035083	1.086632311744	-0.017731657160	-0.059335233575	0.000161906954	0.959085943599	N\A	0.058406816985	0.008115836302	0.024945118173	43	5	
6450000	454.419861	1	-1.122177856542	1.105819506201	-0.030841019113	-0.007712408842	0.000082195231	0.954989567322	N\A	0.064627164793	0.008404451612	0.027188745272	31	8	
6500000	458.311185	1	-1.118364357072	1.139646469215	-0.037360996761	-0.020781106475	0.000070857055	0.962199510791	N\A	0.053219496104	0.007506303355	0.023617370297	32	4	
6550000	468.499377	1	-0.986452265618	1.077131417961	-0.037645843108	0.017350369711	0.000060464619	0.961180713026	N\A	0.055775013110	0.007451733988	0.021792270765	55	7	
6600000	480.216993	1	-1.110756656221	1.149099803573	-0.049480508333	0.029373295970	0.000115988480	0.958643295492	N\A	0.055284007795	0.007397767817	0.024517729129	34	10	
6650000	471.358601	1	-1.348951491736	1.197976120958	-0.050274828229	-0.003940879981	0.000116621714	0.959050677113	N\A	0.056070710698	0.007516808993	0.022585932874	41	7	
6700000	474.432779	1	-1.028116181446	1.040217289121	-0.018305132886	-0.006293521639	0.000093963085	0.960494227979	N\A	0.057140561438	0.006103745329	0.023374234230	33	6	
6750000	467.603645	1	-1.198101434434	1.196690689019	-0.037909209566	-0.054539022714	0.000139925549	0.954411894620	N\A	0.058641109790	0.007444644275	0.024753908424	32	8	
6800000	468.162089	1	-1.150722871269	1.126420138840	-0.028173157974	-0.024110875621	0.000135293558	0.963172234580	N\A	0.052875825641	0.006483489433	0.022081762453	37	8	
6850000	478.695292	1	-1.196442662401	1.179565816320	-0.035654333735	-0.050422343649	0.000099970434	0.968369571849	N\A	0.054580441477	0.007510049219	0.021358413021	43	10	
6900000	480.637408	1	-1.251182034398	1.215218870541	-0.047332676037	-0.023672008633	0.000138607539	0.969544337150	N\A	0.045520388729	0.006220164457	0.017328189263	39	7	
6950000	466.274902	1	-1.529497927485	1.196955843591	-0.042637342186	-0.031796159272	0.000091225285	0.954593061962	N\A	0.058014839015	0.007781016949	0.024426695590	46	9	
7000000	461.203274	1	-1.017332709108	1.063733694141	-0.030827861819	0.011971323946	0.000109843831	0.953906499968	N\A	0.060079476195	0.008793988022	0.027117920548	50	4	
7050000	463.880812	1	-1.268363958315	1.202035180184	-0.038227356202	-0.043277938746	0.000108580496	0.954135180384	N\A	0.057701011019	0.007512509038	0.024066193981	42	6	
7100000	473.623544	1	-1.050156630551	1.100064296956	-0.031549616042	-0.014317765942	0.000039302736	0.961041368388	N\A	0.055481401510	0.007975837767	0.022699014925	40	7	
7150000	474.156876	1	-1.134745454147	1.126389423847	-0.032775924034	-0.023325089510	0.000101212351	0.957539128015	N\A	0.056468381552	0.007668159364	0.023418121969	40	8	
7200000	458.022995	1	-1.053466559922	1.091037984956	-0.033297602272	-0.008175797609	0.000113617000	0.962765604781	N\A	0.058995443301	0.007860058516	0.023328336762	49	3	
7250000	453.765144	1	-1.388169793124	1.287328362636	-0.046906861149	-0.069607019357	0.000127475544	0.952056026899	N\A	0.054970920507	0.007421557241	0.023300162099	32	5	
7300000	467.886209	1	-0.976634573482	1.118763253275	-0.027156128589	-0.040503811098	0.000224096459	0.961255691975	N\A	0.052342764464	0.007866914602	0.022015526521	41	6	
7350000	475.310378	1	-1.235695102482	1.163642442650	-0.034043772521	-0.020301230515	0.000167332917	0.954630601969	N\A	0.059337758900	0.007746376198	0.025108486627	31	10	
7400000	477.656276	1	-1.104795265318	1.131039295289	-0.036492961088	-0.019722427518	0.000124921498	0.957309537407	N\A	0.056096825391	0.007529406327	0.024240139864	39	8	
7450000	457.446205	1	-1.057491186884	1.099571115640	-0.023136115561	-0.058549879160	0.000092485870	0.953865800379	N\A	0.056107226485	0.007618159922	0.023332577487	40	5	
7500000	481.250515	1	-1.210580248957	1.202770571779	-0.042392442870	-0.031842439408	0.000107042885	0.959303978026	N\A	0.053627558098	0.007279884769	0.023491253772	47	8	
7550000	472.000506	1	-1.022368251982	1.081991269739	-0.032408299675	0.011918990921	0.000119430673	0.964099525965	N\A	0.052153711637	0.006801939995	0.024054778999	42	6	
7600000	482.404129	1	-1.138098700079	1.143618338921	-0.029061745038	-0.040943773357	0.000024769145	0.961149971063	N\A	0.057026775807	0.007742936828	0.023270133322	51	11	
7650000	469.499527	1	-1.078198187149	1.117071370480	-0.030802422738	-0.029706252221	0.000011130740	0.958223883208	N\A	0.056472089761	0.007582895585	0.023456618377	43	8	
7700000	475.955485	1	-1.150462542719	1.182649539175	-0.042753480554	-0.035086390461	0.000015183167	0.961362489390	N\A	0.052450573944	0.007259899046	0.023251971832	33	7	
7750000	465.646378	1	-1.189260028325	1.147136074821	-0.038669627448	-0.003039039125	0.000084054606	0.963479960050	N\A	0.052686895111	0.007022191564	0.020507084320	29	5	
7800000	477.703867	1	-1.153858086944	1.151809949604	-0.045238923783	0.009459133783	0.000107053337	0.963299900810	N\A	0.051963039812	0.007171050466	0.022863691514	43	6	
7850000	466.299105	1	-1.084989415979	1.091029029167	-0.027424785253	-0.016235542988	0.000235641375	0.962238317096	N\A	0.054434630523	0.007451147492	0.024122214712	38	6	
7900000	459.795291	1	-1.125854499729	1.146666500965	-0.038667143149	-0.015042379122	0.000160351207	0.966647738802	N\A	0.048990277122	0.006109211999	0.020335391148	49	6	
7950000	464.447080	1	-1.159301844356	1.161821587060	-0.044621654613	-0.005315812842	0.000086520570	0.959820415479	N\A	0.054879743821	0.007521171073	0.022037560106	44	8	
8000000	458.960063	1	-0.895278653921	1.018498020866	-0.029675651610	0.014627376044	0.000176418798	0.956172547734	N\A	0.053258069606	0.007783352854	0.023597622258	37	5	
8050000	463.125268	1	-1.124732363140	1.124613054634	-0.036774418505	-0.002778892275	0.000099697177	0.957892256479	N\A	0.058406954773	0.008012292712	0.024505238763	38	5	
8100000	457.399279	1	-1.173736980360	1.153738565757	-0.038089229162	-0.012931255266	0.000155906878	0.953827284926	N\A	0.053750062241	0.007549737240	0.023814940389	40	5	
8150000	460.286061	1	-1.168157748530	1.158753458762	-0.032708460928	-0.055981463376	0.000100365394	0.952970725298	N\A	0.060182511558	0.007613706624	0.024712458072	36	6	
