Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-glob-006.txt
Log File Name:                   PAL_d1_m8-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            596970641
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	459.999875	1	-1.273472365030	1.262087275245	-0.045778816509	-0.014092422802	0.000191705220	0.952441299422	N\A	0.058446738038	0.007410270725	0.026942013249	43	14	0.000667234703	Global Trend	
1550000	444.754050	1	-1.104566269480	1.156622983986	-0.038468492125	0.004547532273	0.000278072356	0.957247795439	N\A	0.053963889712	0.008002134018	0.025966448809	36	14	0.002431862414	Global Trend	
1600000	460.385515	1	-1.254145450046	1.269979974761	-0.038154222633	-0.064940462873	0.000201577829	0.957186757476	N\A	0.053328508544	0.007721690007	0.026033674487	38	13	0.001610287679	Global Trend	
1650000	449.967300	1	-1.071686321056	1.201003746155	-0.051516067878	0.041004884135	0.000264699980	0.957621925783	N\A	0.052220841566	0.006430253271	0.024923722532	38	11	0.004442776056	Global Trend	
1700000	451.168032	1	-1.447587182309	1.353510016369	-0.051671302088	-0.067092988899	0.000256929258	0.954869158298	N\A	0.055506351998	0.007341807551	0.026427086560	40	13	0.001839847684	Global Trend	
1750000	455.474202	1	-1.163088056688	1.205735647656	-0.039492727194	-0.019939624453	0.000109042717	0.967829235714	N\A	0.049856058879	0.007581797233	0.020307897484	32	15	0.000414321077	Global Trend	
1800000	453.686446	1	-1.291586357451	1.304941263605	-0.063298275243	0.035999210298	0.000138950815	0.957014283012	N\A	0.056450748269	0.007570584153	0.024384719582	35	15	-0.000319426667	Global Trend	
1850000	448.263205	1	-0.865524764627	0.972261218900	-0.011443120293	0.037962447650	0.000063667572	0.956662301596	N\A	0.061146663635	0.008564859427	0.026643496079	39	12	-0.000071794028	Global Trend	
1900000	449.169996	1	-1.378366084290	1.307168019384	-0.069565715403	0.035672706997	0.000101139991	0.958205871322	N\A	0.054000004160	0.007914884553	0.023867810154	50	12	0.000472041939	Global Trend	
1950000	465.766134	1	-1.296672985868	1.231365234013	-0.038423707617	-0.035202600186	0.000064147400	0.969358990885	N\A	0.046097344207	0.007475751583	0.021469974289	39	12	0.000443771557	Global Trend	
2000000	442.040841	1	-1.376140088652	1.367418121486	-0.057384796402	-0.050470917354	0.000202079125	0.955622919538	N\A	0.051865848501	0.007099696569	0.024961324229	39	14	0.001175932789	Global Trend	
2050000	453.207933	1	-1.480225795764	1.310332888274	-0.052536053906	-0.025188306455	0.000193676359	0.963274649908	N\A	0.041534190956	0.005890198500	0.021391303319	29	12	0.000782480456	Global Trend	
2100000	470.707248	1	-1.152882944171	1.277213297077	-0.053508523886	-0.008254073858	0.000336446335	0.972574893262	N\A	0.041451469331	0.006357589654	0.019795421125	39	14	0.004417001662	Global Trend	
2150000	449.513546	1	-1.128864821196	1.229077499526	-0.052388059093	0.025573249485	0.000141225449	0.947362083516	N\A	0.054328357448	0.007042160740	0.027684429695	29	11	0.003065658252	Global Trend	
2200000	466.883049	1	-1.567281543607	1.244168942961	-0.055856833566	0.042892219659	0.000140483463	0.956045550294	N\A	0.051684156026	0.005996736118	0.022412790567	42	13	0.001064444243	Global Trend	
2250000	470.326574	1	-1.172706114629	1.189637926586	-0.041077001693	-0.012463595379	0.000161566993	0.959531843172	N\A	0.051888913268	0.006012744531	0.023269965148	45	18	0.000445175466	Global Trend	
2300000	467.051720	1	-1.611769086876	1.225281427503	-0.040322229337	-0.014480459558	0.000171404751	0.965352908636	N\A	0.040415622198	0.005777215267	0.018313580098	44	19	0.001678824641	Global Trend	
2350000	460.636812	1	-1.440425428279	1.205092641306	-0.041581842558	-0.023665819503	0.000402843301	0.962392609720	N\A	0.046536512425	0.006531999417	0.022542470324	44	9	0.004771984771	Global Trend	
2400000	453.552734	1	-1.553219037354	1.249760328340	-0.056122951494	0.018411174164	0.000281316583	0.960529274549	N\A	0.048260935273	0.007824083721	0.025243823237	43	11	-0.000625747849	Global Trend	
2450000	455.822547	1	-1.317669490568	1.068961468897	-0.023458369850	0.021802853924	0.000212182586	0.957698062552	N\A	0.047981781024	0.006245995282	0.021956509194	32	13	0.003398197780	Global Trend	
2500000	467.621159	1	-1.769029077874	1.266039497083	-0.064041350840	0.062053392250	0.000236518447	0.959596656137	N\A	0.057073511110	0.007826740260	0.025744786914	30	13	0.000980755402	Global Trend	
2550000	464.148894	1	-0.978510935531	1.196431965093	-0.032969434808	-0.046268138813	0.000253716919	0.959890319755	N\A	0.040584922053	0.005453856765	0.024707300067	39	13	0.009294218946	Global Trend	
2600000	457.467229	1	-1.493149670577	1.183249698399	-0.052536212269	0.040854758153	0.000232148856	0.959950767302	N\A	0.051044882381	0.006681399423	0.021360262915	45	10	-0.001801240137	Global Trend	
2650000	462.286243	1	-1.258906747496	1.250195888997	-0.048993591681	-0.002951321916	0.000200605746	0.980987813420	N\A	0.034681327355	0.005759357099	0.017224396505	38	15	0.000499595798	Global Trend	
2700000	468.431496	1	-1.056189423660	1.285944251153	-0.063618702242	0.030322095855	0.000226078529	0.959511522202	N\A	0.050851833107	0.006346389484	0.023365249639	40	13	0.003455451614	Global Trend	
2750000	467.804406	1	-1.038843054485	1.196599197180	-0.030512826733	-0.054646649433	0.000238140063	0.978515220447	N\A	0.029996421370	0.004767592212	0.018136186579	34	10	0.011587116734	Global Trend	
2800000	459.655347	1	-1.304131790635	1.326513045984	-0.053440748714	-0.033672988507	0.000182957027	0.958649862812	N\A	0.051544821924	0.006676238529	0.025677274121	46	9	0.002580047660	Global Trend	
2850000	453.183672	1	-1.028906810468	1.214216930213	-0.042389696149	-0.002769533849	0.000153547074	0.961551330251	N\A	0.038363681960	0.005301048004	0.023616884483	46	9	0.005034248986	Global Trend	
2900000	461.605303	1	-1.221029153779	1.295140120566	-0.055175726821	-0.004802105817	0.000238736999	0.960899826891	N\A	0.049742701371	0.006683904066	0.024277420433	37	13	0.004019881570	Global Trend	
2950000	468.643259	1	-1.062793745333	1.208067439639	-0.051044061991	0.018387570134	0.000149546290	0.962923104754	N\A	0.043754177371	0.005154452964	0.022487889063	41	14	0.004010604498	Global Trend	
3000000	459.429328	1	-1.277379028221	1.194939823239	-0.033432884908	-0.031746756979	0.000269745227	0.963332957135	N\A	0.045482703797	0.006757879866	0.022665520184	40	11	-0.001425872195	Global Trend	
3050000	458.429060	1	-1.736736431754	1.369742460177	-0.059348897395	-0.046475460714	0.000252380258	0.958815222128	N\A	0.052334850356	0.007365964215	0.024729771396	47	11	0.001868193772	Global Trend	
3100000	457.283354	1	-1.538089822038	1.221531410504	-0.036692623506	-0.038814044555	0.000299803929	0.967066269334	N\A	0.040440487923	0.005914711479	0.020002731461	44	11	0.003409463927	Global Trend	
3150000	456.326300	1	-1.786973687239	1.290787483232	-0.052369415312	-0.029852080952	0.000068299389	0.962465289475	N\A	0.048186713957	0.006066775804	0.023443691528	47	13	0.000912701909	Global Trend	
3200000	458.779702	1	-2.227845052238	1.275424280832	-0.060141852763	0.030027088066	0.000237225504	0.953814404683	N\A	0.055624079660	0.007794540296	0.024779035527	32	18	-0.000781973710	Global Trend	
3250000	448.600461	1	-1.595619424650	1.327297000978	-0.067771698634	-0.002033697663	0.000236328252	0.953070341866	N\A	0.054679268406	0.007705784705	0.026305431301	30	11	0.001177424147	Global Trend	
3300000	440.110098	1	-1.536507718360	1.183082528357	-0.036256344869	-0.003777131385	0.000191047545	0.959306507993	N\A	0.048342281020	0.006713616528	0.023010422138	40	10	0.001348983579	Global Trend	
3350000	455.697717	1	-1.238301087361	1.296726264058	-0.066028603984	0.026479311567	0.000102846933	0.959720699369	N\A	0.046550732838	0.006193365277	0.023405943134	40	11	0.002017216798	Global Trend	
3400000	451.548494	1	-1.181722270634	1.257223315935	-0.058288686630	0.021208706758	0.000139403008	0.960790715720	N\A	0.047310024473	0.006506738443	0.018555531076	39	11	0.001177878335	Global Trend	
3450000	450.590086	1	-0.902896397531	1.180530229717	-0.054626945500	0.059751056364	0.000202285393	0.950569573749	N\A	0.057324495699	0.006470476236	0.025761095455	29	13	0.003472625998	Global Trend	
3500000	446.138740	1	-1.153998723929	1.317128583562	-0.059089627802	-0.008489748759	0.000160514328	0.956926434333	N\A	0.052760745363	0.006827703314	0.026333567264	49	11	0.002076848611	Global Trend	
3550000	465.919491	1	-1.142557927107	1.236810000687	-0.052388721683	0.006261288349	0.000121628065	0.962737962154	N\A	0.045651301912	0.006592290138	0.023247303401	37	11	0.002299938952	Global Trend	
3600000	455.083133	1	-0.940314306456	1.062217803295	-0.028515197668	0.039416123600	0.000172640807	0.964100169213	N\A	0.042104281951	0.005926805633	0.021409168526	53	12	0.004904726492	Global Trend	
3650000	467.406270	1	-1.008532196578	1.096689950287	-0.019545238684	-0.022041157726	0.000184377905	0.961693078025	N\A	0.042570654230	0.006269505774	0.022744177781	42	15	0.003953762755	Global Trend	
3700000	449.512250	1	-1.101814273644	1.170143709692	-0.038432144165	0.003152217340	0.000160995099	0.952493539790	N\A	0.055425503215	0.006387553549	0.023661095125	24	16	0.001943845923	Global Trend	
3750000	453.307368	1	-1.236547195898	1.340070108462	-0.057935438009	-0.033365175998	0.000145681287	0.954082289148	N\A	0.059186484639	0.008094202409	0.026956323498	33	15	0.000292244327	Global Trend	
3800000	462.672515	1	-1.209543020857	1.303689895976	-0.062563086811	0.019413899358	0.000194206089	0.958070706502	N\A	0.054535355312	0.007442707959	0.025884443176	40	17	0.002255719545	Global Trend	
3850000	442.358211	1	-0.972900916716	1.111706015238	-0.052179736737	0.089998882611	0.000248894034	0.951973214134	N\A	0.057893668552	0.007115594071	0.025158585280	41	10	-0.000607513439	Global Trend	
3900000	463.949552	1	-0.933184420876	1.127777257426	-0.037609344892	0.021485448510	0.000092707403	0.962352021207	N\A	0.038209639815	0.004451259669	0.025910194992	44	8	0.004914694130	Global Trend	
3950000	461.501101	1	-1.236041505020	1.251219138066	-0.040829952077	-0.059550606930	0.000270816855	0.962639228796	N\A	0.046319998511	0.007490809911	0.022155167297	34	13	0.002027511450	Global Trend	
4000000	473.360654	1	-1.023145842476	1.210358625654	-0.037571424463	-0.023590153776	0.000227262661	0.960206103647	N\A	0.049704266397	0.006601040342	0.022689461690	35	16	0.002558637240	Global Trend	
4050000	460.159700	1	-0.948816489476	1.065153653404	-0.025179480166	0.009681260952	0.000265448820	0.959390598069	N\A	0.041506536069	0.004631142580	0.023440548712	29	13	0.012705295671	Global Trend	
4100000	469.678213	1	-1.045350209631	1.180183680092	-0.043540649406	0.008314306080	0.000073514405	0.961690643569	N\A	0.048155379219	0.006585137552	0.024401155316	44	14	0.001717919822	Global Trend	
4150000	470.143738	1	-0.996865522471	1.180697710346	-0.044285031305	0.007642408405	0.000144142792	0.962570482676	N\A	0.045000957089	0.005677032813	0.022479026446	32	15	0.004391956451	Global Trend	
4200000	457.787929	1	-0.953944190302	1.095572657941	-0.035882274232	0.029250106876	0.000190485753	0.953389643322	N\A	0.055368282482	0.007176999860	0.025178763021	34	16	0.000756378615	Global Trend	
4250000	479.779308	1	-1.216824860586	1.291365635614	-0.052087625148	-0.021792391199	0.000097915749	0.967096199396	N\A	0.043807418918	0.006195641476	0.021217430817	49	14	0.001760679441	Global Trend	
4300000	470.431640	1	-1.043993827199	1.225985164977	-0.050835550239	0.029728805686	0.000105435735	0.960003101098	N\A	0.049868324862	0.005807413629	0.023634465329	54	14	0.002863549803	Global Trend	
4350000	447.327990	1	-1.193857183288	1.243660076874	-0.043924995905	-0.030046563926	0.000199842868	0.957598795394	N\A	0.055295258009	0.007533192584	0.028061122850	50	11	0.001164541931	Global Trend	
4400000	460.936234	1	-1.188666967374	1.205744701286	-0.047965401845	0.006761948768	0.000235345810	0.953892431984	N\A	0.047782186818	0.006471093504	0.018235231447	34	13	-0.001117343723	Global Trend	
4450000	436.119526	1	-1.294730876637	1.275150592311	-0.054752545949	0.017054102288	0.000260505081	0.952647529391	N\A	0.055985453156	0.007754145610	0.026936425054	40	12	0.001771449996	Global Trend	
4500000	470.069026	1	-1.251089486222	1.306239998710	-0.064499395721	0.016542923339	0.000189931946	0.957960443091	N\A	0.057763007659	0.006630089016	0.024563640455	46	14	0.000455290259	Global Trend	
4550000	445.899180	1	-1.211747173082	1.248775597047	-0.041160487574	-0.033570190051	0.000228556473	0.956632984462	N\A	0.052896376320	0.006729324563	0.024255786238	42	13	0.002977551164	Global Trend	
4600000	442.568455	1	-1.575501187081	1.226340878637	-0.048794315950	0.024621958853	0.000291847343	0.955049995694	N\A	0.057103585235	0.008404603147	0.026414593607	34	14	-0.001338392020	Global Trend	
4650000	444.828623	1	-1.040617761563	1.110761157047	-0.038310689316	0.055766191588	0.000230290798	0.958096730069	N\A	0.055733316416	0.007725077131	0.025876110938	46	11	0.001770878546	Global Trend	
4700000	440.758134	1	-1.455389664252	1.130097675170	-0.042938100264	0.056654324486	0.000259332938	0.960571904000	N\A	0.049640933590	0.005447854278	0.021354011428	53	6	0.001383435064	Global Trend	
4750000	481.206890	1	-1.117806266263	1.246036843381	-0.056687501709	0.034701738428	0.000199682069	0.969755309962	N\A	0.038678755160	0.004604339446	0.018626986054	45	18	0.004470618074	Global Trend	
4800000	444.297215	1	-1.067171143249	1.222474689968	-0.051512090292	0.039591765481	0.000261969277	0.953021657708	N\A	0.047765698853	0.006242755483	0.025839030714	36	16	0.006991101581	Global Trend	
4850000	431.865756	1	-1.021086008486	1.049682432023	-0.022793855817	0.018306196346	0.000275534183	0.953204142117	N\A	0.048508092683	0.005692478760	0.025577917874	27	12	-0.010347357651	Global Trend	
4900000	447.595646	1	-1.075019858211	1.271335380239	-0.039267324810	-0.066561231873	0.000217440119	0.958146968655	N\A	0.045144572533	0.006252348001	0.024322103724	34	13	0.006167308457	Global Trend	
4950000	450.227671	1	-1.085038125659	1.205296249281	-0.046948424919	0.008916713957	0.000258362974	0.958907023929	N\A	0.052107858108	0.007433264347	0.024917333030	42	12	0.002215604254	Global Trend	
5000000	469.948297	1	-1.054652796753	1.149357004044	-0.034147702852	-0.000690168329	0.000252371518	0.965092939957	N\A	0.040459736470	0.005695936681	0.021462280216	35	16	0.007231047213	Global Trend	
5050000	454.065589	1	-1.069658501076	1.256111095751	-0.045687906593	-0.025541516606	0.000222288384	0.987755378718	N\A	0.027619669579	0.006003811275	0.022080713978	36	13	0.002336975745	Global Trend	
5100000	457.224583	1	-1.364215886357	1.228369835548	-0.036176663535	-0.028077942044	0.000199920228	0.959512987845	N\A	0.049874739920	0.007345908581	0.024112515565	40	15	0.000045221219	Global Trend	
5150000	455.981294	1	-1.423539240722	1.339337763764	-0.044968262936	-0.088725521371	0.000212501114	0.957231121537	N\A	0.052653859056	0.007420872370	0.025244543091	32	11	0.002051820190	Global Trend	
5200000	449.867714	1	-1.246412381947	1.209767064022	-0.034510967508	-0.030379606964	0.000302526165	0.960152410400	N\A	0.053156545853	0.007097434734	0.025427307853	39	8	0.004062105479	Global Trend	
5250000	453.753139	1	-1.176193177809	1.240829773003	-0.048156223490	-0.004423268608	0.000176257245	0.962427392704	N\A	0.051695676065	0.006887674304	0.022739662118	42	12	0.002060638743	Global Trend	
5300000	444.403218	1	-1.832201133651	1.316673831747	-0.035007559885	-0.129993417542	0.000100836427	0.956723388843	N\A	0.045294459512	0.004931608348	0.023549718676	33	14	-0.004087811651	Global Trend	
5350000	465.809553	1	-1.223201273318	1.255818736603	-0.046908084771	-0.031668353188	0.000217162657	0.954178289838	N\A	0.053341589018	0.007445797671	0.024757298703	46	12	-0.000634493506	Global Trend	
5400000	461.055588	1	-0.854985265231	1.113286763450	-0.037596185581	0.038436082516	0.000284982082	0.953109717082	N\A	0.052153074620	0.007098082060	0.027165744219	34	12	0.006463843133	Global Trend	
5450000	436.870762	1	-0.924352391850	1.122351186125	-0.041609030067	0.061290817043	0.000257866091	0.950337830560	N\A	0.053821568361	0.006858720365	0.029998251912	32	13	0.006344352042	Global Trend	
5500000	458.025005	1	-1.097344393833	1.193232338322	-0.048866540628	0.038836474110	0.000192727454	0.958789686686	N\A	0.049595018142	0.006470908501	0.022852725406	32	12	0.003091679966	Global Trend	
5550000	470.061292	1	-1.106882809000	1.235109173020	-0.047063590396	-0.010410742130	0.000191801280	0.957209078028	N\A	0.050268522984	0.006050251493	0.023074572235	40	13	0.002343967119	Global Trend	
5600000	459.436627	1	-1.138104274164	1.196784133224	-0.039485205314	-0.012161219007	0.000283123072	0.958794432732	N\A	0.050673040408	0.006732418665	0.022939568364	34	14	-0.000567635894	Global Trend	
5650000	470.997137	1	-1.199658184988	1.270125965726	-0.054414360511	-0.012111090746	0.000249545076	0.964861018736	N\A	0.051148638424	0.006484852529	0.021254892821	29	17	0.001474357845	Global Trend	
5700000	458.659646	1	-0.867889080214	1.131860580924	-0.042627421061	0.038444321274	0.000223571075	0.954113742093	N\A	0.046333661025	0.005508458196	0.025024009219	44	11	0.007824561094	Global Trend	
5750000	449.411612	1	-1.116618640728	1.274491551335	-0.049257389930	-0.016520745990	0.000196428549	0.954224302731	N\A	0.049776682299	0.005791956414	0.024786529424	35	12	0.005347992941	Global Trend	
5800000	466.370500	1	-1.001073530302	1.185504566567	-0.036124315899	-0.002197922253	0.000140256419	0.959469549010	N\A	0.040214732767	0.004758255600	0.021740397206	38	15	0.005992985825	Global Trend	
5850000	457.201930	1	-1.201964362363	1.230724084530	-0.044319925220	-0.018475779395	0.000092860400	0.959325705787	N\A	0.051686526324	0.007664364988	0.023713579457	32	16	-0.000233693928	Global Trend	
5900000	480.919243	1	-1.167847527246	1.184550306118	-0.050927968554	0.044958936204	0.000137068132	0.956733836944	N\A	0.055189568359	0.006801350028	0.023456440390	35	20	0.001098089445	Global Trend	
5950000	462.777815	1	-1.363159581195	1.379472840580	-0.071231590331	-0.007173781328	0.000127179806	0.959756422309	N\A	0.048649648490	0.005944580788	0.021681439219	35	18	0.001648750583	Global Trend	
6000000	446.792518	1	-1.409187715721	1.255274576199	-0.050017803746	-0.010113915025	0.000149696170	0.964216623326	N\A	0.042378031586	0.005462614096	0.023591893472	32	14	-0.003787394595	Global Trend	
6050000	454.931125	1	-1.095134655286	1.236267830939	-0.029954520284	-0.077018708495	0.000182677521	0.960866524257	N\A	0.043413997222	0.005801679405	0.027232250614	31	12	0.008103654384	Global Trend	
6100000	451.118460	1	-1.338006873418	1.282366262315	-0.060906372833	0.028640574085	0.000088406874	0.957909149686	N\A	0.048330283472	0.006679366286	0.022297525603	46	11	0.000493704626	Global Trend	
6150000	459.369029	1	-0.911546536710	1.148661304519	-0.035096999998	-0.009790371881	0.000105996653	0.964745667688	N\A	0.038121688267	0.005384144871	0.022848428493	42	13	0.004578380350	Global Trend	
6200000	455.812694	1	-1.033567462777	1.077208925301	-0.010304497748	-0.067268153350	0.000177585863	0.999810014594	N\A	0.022553695297	0.002696984045	0.024221202824	39	13	-0.323533291370	Global Trend	
6250000	447.850149	1	-1.198230836207	0.991227638177	-0.012808054478	0.019680195489	0.000348090512	0.957344797995	N\A	0.044565073514	0.005658865305	0.024570854879	42	12	0.012095214163	Global Trend	
6300000	461.722537	1	-1.655326308090	1.223202612613	-0.041755281840	-0.005769053861	0.000286816099	0.963714039615	N\A	0.046926598678	0.006574922825	0.021099233970	41	11	-0.003945141168	Global Trend	
6350000	460.747059	1	-1.717751306925	1.276425727099	-0.055692001925	0.003230152404	0.000232445423	0.960270928005	N\A	0.054121134494	0.006878677178	0.022293043011	32	16	0.000350721622	Global Trend	
6400000	479.496644	1	-1.712166207712	1.286453608597	-0.051396141285	-0.017463097441	0.000122683298	0.974179939154	N\A	0.045160255520	0.006212327890	0.022541760911	51	14	0.003163621227	Global Trend	
6450000	459.302608	1	-1.745585622996	1.222088707349	-0.040641862053	-0.015470079074	0.000170501518	0.970490638633	N\A	0.035196880865	0.005616366271	0.019044081102	35	12	0.003871156387	Global Trend	
6500000	462.209189	1	-1.662919837554	1.285788958602	-0.041308642967	-0.053627693386	0.000136898483	0.970128847261	N\A	0.043285097526	0.005462840411	0.018470780902	36	13	0.005004495053	Global Trend	
6550000	454.681204	1	-1.385439868548	1.150059022123	-0.038853396827	0.015838453817	0.000181134147	0.961893030592	N\A	0.042310397106	0.005752465455	0.025025144693	37	14	0.005014893793	Global Trend	
6600000	451.248790	1	-0.935303712312	1.086217487396	-0.039037682230	0.039428233803	0.000248478847	0.958524598212	N\A	0.042661719497	0.004727177390	0.022970656052	39	14	0.008469857457	Global Trend	
6650000	429.561195	1	-1.433232009164	1.132607980062	-0.044077231288	0.065462476990	0.000249357757	0.946806754554	N\A	0.059292556805	0.007958427549	0.024297305490	40	10	0.001018080873	Global Trend	
6700000	466.037475	1	-1.396323332478	1.218703054490	-0.048077567244	0.017321421938	0.000276190999	0.962895700497	N\A	0.049897439819	0.006924154802	0.026214791417	34	13	0.006505632294	Global Trend	
6750000	467.033469	1	-0.975623396624	1.094848422867	-0.033054168427	0.041997481426	0.000292546109	0.962286452526	N\A	0.049100310014	0.006394705222	0.023588903595	47	13	0.005592374077	Global Trend	
6800000	458.853560	1	-1.170825426383	1.228721872479	-0.044507990707	-0.019049603559	0.000155303589	0.952165551050	N\A	0.053903934563	0.007246510743	0.025567876836	37	16	-0.000187759730	Global Trend	
6850000	440.514131	1	-1.502232831878	1.174528915401	-0.042037047410	0.001811882881	0.000142892335	0.954181529972	N\A	0.051618133004	0.006974567880	0.027541416580	47	11	-0.004156776327	Global Trend	
6900000	464.818017	1	-1.238923567154	1.236297232919	-0.053284075165	0.018888722806	0.000245585935	0.953551110761	N\A	0.052205236413	0.007502242457	0.025912876444	37	13	0.001977430884	Global Trend	
6950000	465.859482	1	-1.085066683274	1.144477597139	-0.042690093517	0.055997628674	0.000239111786	0.959325896361	N\A	0.050299801707	0.005780938191	0.021267493844	36	18	0.000189716640	Global Trend	
7000000	465.293000	1	-1.442395048505	1.169483374923	-0.046426034521	0.030189099396	0.000228145920	0.962594570789	N\A	0.047183234142	0.006124001646	0.022725926015	41	11	-0.002195145522	Global Trend	
7050000	457.320481	1	-1.616583636648	1.294731259457	-0.050933707891	-0.028974233592	0.000223295189	0.958008895253	N\A	0.056581497184	0.008005540663	0.026017496721	35	14	0.002046711141	Global Trend	
7100000	468.170716	1	-1.342937682461	1.133656359717	-0.034182740418	0.017132703957	0.000246041993	0.956298948983	N\A	0.048513424311	0.005848433559	0.024302002923	38	13	0.005669478383	Global Trend	
7150000	463.558361	1	-1.703934465869	1.279320488988	-0.056980184460	0.009827325469	0.000275286884	0.959408506840	N\A	0.050785725513	0.007100369517	0.024136971252	40	16	-0.001837104448	Global Trend	
