Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m7-glob-001.txt
Log File Name:                   HIP_d1_m7-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1780938974
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m7-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	442.498191	1	-1.005393558217	0.963786453050	0.060205044602	-0.026997022912	0.000140262598	0.955736313159	N\A	0.038655966979	0.034977186815	0.004618371659	37	13	-0.001828450710	Global Trend	
1050000	458.974748	1	-0.810246068028	0.876754940291	0.067016838696	-0.014251725465	0.000103777010	0.953894989653	N\A	0.036108532358	0.033249182626	0.004473085030	38	3	0.000265688834	Global Trend	
1100000	459.281428	1	-1.006604704236	0.917036440033	0.025929639389	-0.007866082943	0.000105498777	0.965508546393	N\A	0.032916644867	0.029420472441	0.003758035185	38	11	0.001186396462	Global Trend	
1150000	476.247662	1	-0.793729980585	0.812911133069	0.130203470620	-0.016850239838	0.000109348271	0.959821587799	N\A	0.036790210149	0.033021874613	0.004029989201	45	8	0.005196170274	Global Trend	
1200000	465.778488	1	-0.959394954984	0.927238958906	0.102842169201	-0.029441110601	0.000098505910	0.999312698848	N\A	0.027007748240	0.029642736007	0.003188837021	44	10	-0.100470997556	Global Trend	
1250000	465.063351	1	-0.934461065568	0.932147948364	0.045499956322	-0.015395724714	0.000090329542	0.963754347720	N\A	0.032176566191	0.030578685545	0.004167565419	36	9	0.003156204563	Global Trend	
1300000	451.822791	1	-1.043970980205	1.021398545917	0.001296935817	-0.021909940269	0.000103891644	0.999219380721	N\A	0.030638678898	0.033404454462	0.003671946112	34	4	0.102528966332	Global Trend	
1350000	462.972705	1	-1.119093544639	1.031542866627	-0.013270896108	-0.017922032034	0.000073874843	0.998112339703	N\A	0.017711513300	0.019854007678	0.003091877999	43	5	-0.038164054114	Global Trend	
1400000	466.608626	1	-0.873319403002	0.966979286205	-0.043248256790	-0.002801120183	0.000007514572	0.964719790557	N\A	0.031429603175	0.030042889988	0.004076174572	47	9	0.000254573277	Global Trend	
1450000	464.867643	1	-0.893163297349	0.938777165506	0.047707732007	-0.015562057140	0.000103622977	0.960148002825	N\A	0.037490124419	0.035329325968	0.005155106495	40	9	-0.003999430792	Global Trend	
1500000	464.664402	1	-0.698860020078	0.851418808451	0.062247605144	-0.009426467734	0.000145425881	0.974327086379	N\A	0.032420794366	0.024441063982	0.003498815816	52	5	-0.000002339526	Global Trend	
1550000	468.143557	1	-0.757760607811	0.885945103380	0.031651976730	-0.008430442311	0.000095997056	0.956244301447	N\A	0.037510857834	0.033366605942	0.004647813014	38	7	-0.000733450757	Global Trend	
1600000	468.752367	1	-0.893431683981	0.965281677068	-0.010669637757	-0.009555652787	0.000107256086	0.970718978749	N\A	0.030585044447	0.031414470188	0.004152725835	44	7	-0.005994354614	Global Trend	
1650000	473.281283	1	-0.910027727074	0.922151975433	0.041324185627	-0.015707134453	0.000183417010	0.959217693278	N\A	0.035856130411	0.032855946877	0.004504393825	38	6	-0.001792449887	Global Trend	
1700000	469.607269	1	-0.985404568236	0.945208511553	0.046793083922	-0.020538515012	0.000199476318	0.971610425793	N\A	0.032966877825	0.028903666466	0.003550132832	40	7	0.011745676696	Global Trend	
1750000	472.350623	1	-0.929204979167	0.976481835642	-0.007927245955	-0.011800299730	0.000011089776	0.967277431345	N\A	0.034519736296	0.031715054224	0.004106642388	44	7	-0.000320112188	Global Trend	
1800000	477.695479	1	-0.936067351690	0.977718227399	0.009268372405	-0.015540084198	0.000028796123	0.964761385601	N\A	0.033715451355	0.028844326759	0.004143950870	35	9	0.000896120246	Global Trend	
1850000	495.423365	1	-0.918614600807	0.948398540712	0.019927823458	-0.012517217129	0.000049579753	0.973678031513	N\A	0.023432680451	0.021429818769	0.003618373896	53	12	0.000563576414	Global Trend	
1900000	457.414069	1	-0.875776501790	0.967800830554	0.027688470116	-0.018633797646	0.000142218885	0.988489856693	N\A	0.028998845081	0.032110508035	0.003635162883	41	4	-0.025383364334	Global Trend	
1950000	459.776413	1	-0.920965336641	0.921564501162	0.099901236678	-0.027209775835	0.000099186679	0.968853318733	N\A	0.034123446472	0.034460611399	0.004016560362	48	7	-0.008202134629	Global Trend	
2000000	448.566103	1	-1.053724646706	0.981946028088	0.036076628025	-0.018737991455	0.000163120121	0.995790522717	N\A	0.033288483713	0.035726571932	0.003784130911	25	8	0.070268011580	Global Trend	
2050000	460.930962	1	-0.979585232642	0.991772916808	-0.017437978783	-0.014484015665	0.000151887912	0.962072955911	N\A	0.034077057619	0.030253679660	0.004129449430	47	5	-0.000334968268	Global Trend	
2100000	463.580463	1	-0.939014608119	0.912636967302	0.086299679767	-0.023802982368	0.000116589093	0.971288949485	N\A	0.035174721459	0.034375463977	0.003889236548	38	7	0.009671207465	Global Trend	
2150000	447.586251	1	-0.776164635050	0.859974748837	0.077668091503	-0.015322106223	0.000120977332	0.956901251396	N\A	0.038571651207	0.033820964958	0.004252351134	39	6	0.002114960394	Global Trend	
2200000	457.228041	1	-0.761109236482	0.906867493733	0.048205335454	-0.014666460956	0.000166862570	0.964368007975	N\A	0.035414260601	0.029720089180	0.003833234783	53	9	-0.002083687331	Global Trend	
2250000	466.600424	1	-1.112943215019	1.088282848981	-0.072270324085	-0.012949679705	0.000096810601	0.998459851455	N\A	0.031630606142	0.034304070516	0.003546320289	40	8	0.060626960766	Global Trend	
2300000	472.275170	1	-0.844320832310	0.886648511679	0.052604834333	-0.012687756726	0.000090876242	0.968501463582	N\A	0.033533951559	0.030252175850	0.003558917284	32	10	0.004581056262	Global Trend	
2350000	468.771243	1	-0.865444806289	0.897043627141	0.045117528994	-0.013784644112	0.000203950691	0.958957380359	N\A	0.033717212243	0.030254386249	0.003976438950	41	9	0.004729185961	Global Trend	
2400000	474.343619	1	-0.747316274037	0.837567450762	0.089153124490	-0.012442622267	0.000094283150	0.961030806303	N\A	0.030594054246	0.028073005678	0.003972500673	41	10	0.000751469130	Global Trend	
2450000	461.436225	1	-0.994620338085	0.983500251072	0.038548745399	-0.022610374608	0.000035691210	0.999220636894	N\A	0.031707816710	0.034865935017	0.003709138725	44	8	-0.032190811351	Global Trend	
2500000	447.755104	1	-0.984369344795	0.998692593619	0.022687005020	-0.021296703046	0.000019050003	0.999999651656	N\A	0.029250485187	0.031967634067	0.003265912587	37	9	0.782118608778	Global Trend	
2550000	464.436094	1	-0.602045240238	0.829456987933	0.060515844605	-0.008208123045	0.000014148485	0.960717102008	N\A	0.035569484676	0.033775420713	0.004818239414	48	5	-0.000549918660	Global Trend	
2600000	461.951126	1	-0.827760021973	0.889098661713	0.048014885317	-0.009681365913	0.000152298560	0.957556836268	N\A	0.035521449164	0.031986166991	0.004397653740	36	8	0.001239230848	Global Trend	
2650000	456.154481	1	-0.924082820223	1.014235231673	-0.067917809761	-0.003869622847	0.000154577600	0.956910099042	N\A	0.037779546195	0.035217745112	0.004490594418	38	7	-0.007386249918	Global Trend	
2700000	473.648636	1	-0.819053927163	0.888274813291	0.109122994100	-0.027331222815	0.000093231908	0.964283607180	N\A	0.032223593998	0.031210602504	0.004050917981	34	8	-0.005144427419	Global Trend	
2750000	471.494122	1	-0.624568999352	0.851043872946	0.093063813264	-0.018341739443	0.000155085695	0.969531464201	N\A	0.033065552640	0.031586242748	0.004018362516	31	7	-0.009522349460	Global Trend	
2800000	476.922226	1	-0.902549004824	0.947081529754	0.014646887416	-0.013567819069	0.000103232595	0.963790622475	N\A	0.034052600858	0.030203422984	0.003891989197	51	10	-0.000316457495	Global Trend	
2850000	464.411820	1	-0.957974271423	0.943805256923	0.042022356767	-0.018660562423	0.000099058121	0.960524975583	N\A	0.034205528270	0.032369140650	0.004554661689	30	9	0.003083829529	Global Trend	
2900000	468.946330	1	-1.004552774177	0.994600646764	0.025794666666	-0.019915723880	0.000077484560	0.999965726724	N\A	0.030459596647	0.033335370214	0.003427236836	41	10	0.424342449903	Global Trend	
2950000	461.157860	1	-0.940175575987	0.983593125279	-0.027995493382	-0.008055706775	0.000123509692	0.958896954779	N\A	0.037241730794	0.034834304883	0.004419328283	31	7	-0.003668092505	Global Trend	
3000000	440.356008	1	-0.968945480562	0.977347484968	0.033752881842	-0.024725764947	0.000115786801	0.955974858076	N\A	0.035690957183	0.033145147653	0.004224890000	41	5	0.000258991334	Global Trend	
3050000	472.077091	1	-0.851518226706	0.906242250721	0.056000558663	-0.015962873086	0.000087495601	0.958015546787	N\A	0.038325533887	0.034315350448	0.004826727455	29	6	-0.000111217570	Global Trend	
3100000	442.061645	1	-0.909716935409	0.954465207135	0.058737738288	-0.024140141563	0.000191184180	0.988818476288	N\A	0.034032077497	0.036442464954	0.003824086673	45	8	-0.042998045121	Global Trend	
3150000	463.366133	1	-0.929897969959	0.948729663166	0.044272109717	-0.017318163508	0.000173751382	0.975172448338	N\A	0.032694295806	0.030966097002	0.003600998372	47	4	-0.012550343907	Global Trend	
3200000	448.650417	1	-0.800765697407	0.868473174834	0.112275735825	-0.024679209790	0.000104531439	0.955299151115	N\A	0.037968580464	0.034688491111	0.004594918375	36	1	-0.002135499173	Global Trend	
3250000	464.141098	1	-0.905028730993	0.996309512640	-0.026447676329	-0.013635633946	0.000082034638	0.957695124878	N\A	0.036711520538	0.033231472212	0.004337415831	38	6	0.000512072249	Global Trend	
3300000	457.943552	1	-0.954795635460	0.936465316939	0.085301157399	-0.024783167597	0.000096008598	0.992065855379	N\A	0.029652585092	0.032183785396	0.003651116072	33	5	-0.022645682677	Global Trend	
3350000	454.140008	1	-0.809296107463	0.904306987496	0.028963836581	-0.007606495864	0.000159308189	0.959907579999	N\A	0.036528001424	0.033000138371	0.004357629690	38	6	-0.001460601693	Global Trend	
3400000	460.823218	1	-0.845165183753	0.940439445401	0.032089192358	-0.016898364029	0.000143696221	0.952671850051	N\A	0.036470930041	0.032924507388	0.004535977012	37	9	0.000277967503	Global Trend	
3450000	464.822045	1	-0.947408841279	0.990766542595	-0.014871225664	-0.012223144598	0.000109240858	0.964372716003	N\A	0.029524168837	0.028223609814	0.004175002162	35	7	-0.004516910663	Global Trend	
3500000	463.947610	1	-0.868171442562	0.944901674902	0.033553678365	-0.013207288907	0.000101927660	0.976597310614	N\A	0.031095585626	0.032354541742	0.003981896395	32	9	-0.009520393252	Global Trend	
3550000	448.671237	1	-1.151860602036	1.027746770758	-0.010006044449	-0.016830531189	0.000185539585	0.999894389154	N\A	0.029730305912	0.032735476425	0.003605997037	32	7	-0.437003963912	Global Trend	
3600000	464.197749	1	-0.936536907852	0.958851758053	0.009347954757	-0.013056212007	0.000129951314	0.962309648380	N\A	0.035280231372	0.030820983831	0.004265014834	48	7	0.001858961938	Global Trend	
3650000	448.984844	1	-0.894506024189	0.899948913137	0.067478377325	-0.015804772112	0.000109371092	0.956619441370	N\A	0.040893222352	0.035947577839	0.004237281926	39	4	0.004927730090	Global Trend	
3700000	428.774669	1	-0.839451338038	0.895370273109	0.062752722196	-0.018364100990	0.000133665115	0.951616476421	N\A	0.039982683162	0.036072979351	0.005095692123	37	6	0.000933355673	Global Trend	
3750000	459.926803	1	-1.080084013395	1.023026405047	-0.005864238664	-0.016751071028	0.000129624937	0.999704503715	N\A	0.032329082823	0.035651187941	0.003790121855	37	4	-0.197927327824	Global Trend	
3800000	458.209765	1	-0.995803545291	1.003086746312	0.005952355073	-0.016959485971	0.000111434543	0.996871240728	N\A	0.029292627883	0.031900383054	0.003413220789	38	5	-0.054929399718	Global Trend	
3850000	473.007079	1	-0.986018483248	1.006680184596	0.025312728306	-0.023491576831	0.000090556600	0.998274116460	N\A	0.028900581396	0.031394845309	0.003444398135	40	5	0.057076247260	Global Trend	
3900000	474.215854	1	-0.844163851646	0.913685910654	0.054450376924	-0.021585697742	0.000097940867	0.963992825696	N\A	0.032831005358	0.028960971060	0.003867341762	43	6	-0.001260720382	Global Trend	
