Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m5-glob-002.txt
Log File Name:                   NEO_d1_m5-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4109002899
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m5-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
4600000	656.507475	1	-0.975551158481	1.177195056222	-0.011484500270	0.000096885850	0.993914134373	N\A	0.017751130728	0.002204202212	34	3	0.004047165724	Global Trend	
4650000	647.471599	1	-1.058322762739	1.193679202798	-0.014575947629	0.000065598872	0.991818505639	N\A	0.021678801300	0.002771845971	42	1	0.000778492139	Global Trend	
4700000	653.887077	1	-1.011148605066	1.164260542006	-0.008880404900	0.000033337862	0.992855182399	N\A	0.018010178802	0.002412275208	44	5	0.001562380973	Global Trend	
4750000	640.624589	1	-0.953222816261	1.149570115923	-0.007423256552	0.000052517455	0.992756129836	N\A	0.016390832439	0.002140919708	34	1	0.002065040307	Global Trend	
4800000	653.582504	1	-0.990729343948	1.179104666038	-0.011048587594	0.000024342186	0.992039489647	N\A	0.018364177290	0.002503390111	43	1	0.001927927412	Global Trend	
4850000	654.914956	1	-1.016898679809	1.188626175099	-0.013695621414	0.000052533808	0.993023888047	N\A	0.018075581701	0.002361927712	36	1	0.002231650377	Global Trend	
4900000	658.000312	1	-1.025837596241	1.226579640391	-0.016714143472	0.000132708208	0.990300199630	N\A	0.021134114328	0.002866365301	41	4	0.008501653545	Global Trend	
4950000	655.780120	1	-1.009244375228	1.177303536798	-0.012995667164	0.000094551825	0.994893290697	N\A	0.018306211828	0.002187201988	37	3	0.005267981756	Global Trend	
5000000	652.546276	1	-1.195529220571	1.138968860045	-0.007221455216	0.000087207142	0.993743462989	N\A	0.018444080972	0.002234069286	45	3	-0.001350020903	Global Trend	
5050000	658.296367	1	-1.100106440597	1.185343976792	-0.012737600447	0.000075026971	0.994101659306	N\A	0.016410161180	0.002020896572	39	3	0.002551898884	Global Trend	
5100000	653.973847	1	-1.094297333792	1.181298907332	-0.011572504823	0.000088430391	0.993240877468	N\A	0.019436091999	0.002450300808	44	4	0.002612989341	Global Trend	
5150000	664.032889	1	-1.144081396856	1.146019767428	-0.006843434358	0.000022739796	0.992531512792	N\A	0.020240629425	0.002793683399	43	4	-0.000274180963	Global Trend	
5200000	637.674176	1	-1.176182299358	1.200965920786	-0.013901169199	0.000107925860	0.990506509329	N\A	0.023094411224	0.003096486687	47	2	0.001282923329	Global Trend	
5250000	652.758176	1	-0.988494158189	1.107069240969	-0.003614871889	0.000073245432	0.992534685003	N\A	0.017452890106	0.002441819887	38	4	0.002357560021	Global Trend	
5300000	654.036847	1	-1.118327793557	1.165167641842	-0.010741015272	0.000059256778	0.992353774053	N\A	0.019600639603	0.002584401480	35	3	0.000497292030	Global Trend	
5350000	659.011496	1	-1.017942155902	1.116340930428	-0.004006244429	0.000061706420	0.992876596052	N\A	0.018952559245	0.002338620979	40	4	0.001785738164	Global Trend	
5400000	658.299284	1	-1.075199820972	1.156530581756	-0.010419911457	0.000061888573	0.992873355841	N\A	0.021844451479	0.002769432956	44	4	0.000935690828	Global Trend	
5450000	659.798026	1	-1.058598692694	1.182632374774	-0.011774329379	0.000071573894	0.993833540185	N\A	0.018650515053	0.002266615174	37	5	0.003363450876	Global Trend	
5500000	653.449540	1	-1.040190986719	1.160071098135	-0.010563426060	0.000067304670	0.992975134557	N\A	0.018507665333	0.002416458812	27	4	0.003617869336	Global Trend	
5550000	653.504166	1	-1.213427803061	1.174874279681	-0.011752328783	0.000031615313	0.992832406387	N\A	0.018917052257	0.002409596368	45	5	0.000029444360	Global Trend	
5600000	669.336873	1	-1.114620072783	1.149081634096	-0.008427563829	0.000048347264	0.991901183168	N\A	0.019630523492	0.002605454166	42	5	0.000887463860	Global Trend	
5650000	638.580995	1	-0.916702836075	1.133687645812	-0.005633375191	0.000090430611	0.990707891956	N\A	0.017725122600	0.002331042257	37	2	0.005756554765	Global Trend	
5700000	641.414152	1	-0.931676352692	1.168206815552	-0.010443176230	0.000128664141	0.991711692095	N\A	0.017909783304	0.002391429675	37	3	0.008622753179	Global Trend	
5750000	635.284734	1	-0.946744572374	1.116787707503	-0.005257869739	0.000106716135	0.992936796214	N\A	0.019583562157	0.002373045162	44	2	0.003445716294	Global Trend	
5800000	649.718610	1	-1.113406132830	1.191307875635	-0.014054519582	0.000034941911	0.992039350048	N\A	0.019689554962	0.002642847768	37	3	0.001061537022	Global Trend	
5850000	646.814690	1	-0.963853241462	1.152500621428	-0.008448698832	0.000056863412	0.992615341096	N\A	0.017922684766	0.002304578647	43	1	0.003398205995	Global Trend	
5900000	648.614556	1	-1.036347375252	1.162661768428	-0.009524420467	0.000068028837	0.993395309481	N\A	0.019060481321	0.002397933936	40	2	0.000830952335	Global Trend	
5950000	660.478788	1	-0.908997395717	1.133502571762	-0.005703039088	0.000022184619	0.993821137508	N\A	0.015202018701	0.001983749161	44	1	0.002248215353	Global Trend	
6000000	665.118905	1	-1.078985334552	1.207123371911	-0.014527613898	0.000026967105	0.993594986405	N\A	0.017593140653	0.002211643838	47	2	0.001625243842	Global Trend	
6050000	649.931869	1	-0.842830574801	1.100722923354	-0.004670567999	0.000021252532	0.991839774897	N\A	0.017669436237	0.002397625114	50	2	0.001776877127	Global Trend	
6100000	646.210850	1	-0.943952099489	1.156302229620	-0.008626176426	0.000062037746	0.991598107231	N\A	0.017562456678	0.002383401896	31	2	0.004870923085	Global Trend	
6150000	648.623608	1	-0.842332394576	1.091872540603	-0.000921251350	0.000059396092	0.993835176648	N\A	0.015425679139	0.002005627798	40	1	0.005354294351	Global Trend	
6200000	661.180751	1	-1.048386020404	1.192933221529	-0.012091622028	0.000033857727	0.992653502817	N\A	0.020066188078	0.002792338224	44	1	0.002160527083	Global Trend	
6250000	650.288599	1	-0.928096343781	1.120675505116	-0.005701831471	0.000036992079	0.991808527717	N\A	0.018534939816	0.002360637654	38	2	0.001695837326	Global Trend	
6300000	660.787380	1	-0.973570032985	1.176067337726	-0.011277815441	0.000015709832	0.993085334780	N\A	0.017096875474	0.002257954946	49	2	0.001146899333	Global Trend	
6350000	649.560920	1	-0.877959943723	1.137892481416	-0.006451345501	0.000109334257	0.992336924706	N\A	0.016682675832	0.002230668512	33	2	0.010479208017	Global Trend	
6400000	646.049693	1	-1.020694025710	1.170468488448	-0.010488851217	0.000102668947	0.992570796861	N\A	0.019587795066	0.002484395654	36	3	0.002429405892	Global Trend	
6450000	653.313074	1	-0.901930976028	1.140208440062	-0.007267415130	0.000059287701	0.993882326872	N\A	0.017102149212	0.002302832900	41	1	0.003950992405	Global Trend	
6500000	667.111051	1	-0.891260347002	1.155277337828	-0.008680076403	0.000054760337	0.993962647115	N\A	0.015053542541	0.002103486773	45	2	0.005695803650	Global Trend	
6550000	651.498965	1	-1.021143571235	1.196495777147	-0.014521118572	0.000042078927	0.993180913209	N\A	0.017853842568	0.002185817895	49	3	0.001726520715	Global Trend	
6600000	653.719336	1	-1.048273624242	1.163607389873	-0.011038927331	0.000055028506	0.992263938018	N\A	0.021090273386	0.002709188110	49	2	0.001040662580	Global Trend	
6650000	644.909455	1	-1.039143213271	1.130071103471	-0.007126060380	0.000056212920	0.989424015369	N\A	0.022783844912	0.003104573560	40	3	0.000858218373	Global Trend	
6700000	665.842897	1	-1.097450961111	1.155643693469	-0.009868388007	0.000115564402	0.992086055893	N\A	0.019076257966	0.002578095070	43	4	0.001359687141	Global Trend	
6750000	664.667466	1	-0.935506753021	1.155982145363	-0.009659235907	0.000045066143	0.993548607680	N\A	0.016918181858	0.002255008898	39	3	0.003322964377	Global Trend	
6800000	655.581339	1	-0.936690401638	1.142044347882	-0.005790289183	0.000033487384	0.992213865299	N\A	0.017412842938	0.002319635567	36	3	0.002832041000	Global Trend	
6850000	651.686837	1	-1.057528135205	1.211905301124	-0.014461159786	0.000030166876	0.990722215171	N\A	0.020605799425	0.002905944809	37	3	0.002114685422	Global Trend	
6900000	639.015677	1	-0.910090320462	1.190342834391	-0.013525922622	0.000085933055	0.991776801669	N\A	0.019092791091	0.002527829206	33	1	0.007336544191	Global Trend	
6950000	644.281112	1	-0.935163812899	1.168956249545	-0.012033211196	0.000079530247	0.992005567273	N\A	0.019073213336	0.002524922629	39	1	0.004379005409	Global Trend	
7000000	651.539589	1	-1.058773890786	1.178438960563	-0.010407721139	0.000140507892	0.991483946901	N\A	0.021343178573	0.002915246852	40	1	0.005625330294	Global Trend	
7050000	644.728995	1	-0.868710843895	1.119488113656	-0.006776916642	0.000197343401	0.990318699138	N\A	0.018432256644	0.002387682024	46	2	0.015019480392	Global Trend	
7100000	661.487272	1	-0.864777500533	1.112016578886	-0.003358905691	0.000198061920	0.992641357277	N\A	0.016760421430	0.002233337056	48	4	0.017197614368	Global Trend	
7150000	646.796062	1	-1.103291528379	1.194769664882	-0.012562297864	0.000192462385	0.992579463113	N\A	0.020233176558	0.002582366509	42	2	0.001926947102	Global Trend	
7200000	659.502062	1	-0.965488024935	1.128360718542	-0.005849025690	0.000066349985	0.991249137765	N\A	0.019863039686	0.002700035881	47	5	0.003255871779	Global Trend	
7250000	676.062873	1	-1.024007417105	1.132255771432	-0.006080894778	0.000164422378	0.993616554369	N\A	0.018023939802	0.002428089049	50	4	0.006920742106	Global Trend	
7300000	651.505851	1	-0.997126689317	1.128921311054	-0.005830344364	0.000227736252	0.993054191994	N\A	0.019598114695	0.002527404839	34	2	0.010264756866	Global Trend	
7350000	650.451606	1	-1.089759668767	1.164079763215	-0.010222620097	0.000212415463	0.991328980436	N\A	0.021864736821	0.003023859122	36	3	0.002124007749	Global Trend	
7400000	648.656896	1	-1.075477647171	1.202646785655	-0.013542944672	0.000100273785	0.991501078269	N\A	0.020408122578	0.002824339143	40	1	0.005273223286	Global Trend	
7450000	655.984653	1	-1.056894523620	1.162257982519	-0.008942875963	0.000097284765	0.992263902730	N\A	0.020961898924	0.002742243353	43	4	0.001478185618	Global Trend	
7500000	646.029122	1	-0.965042929083	1.134328941664	-0.005977452191	0.000266743135	0.991916522814	N\A	0.021508990134	0.002828489677	48	2	0.003328079936	Global Trend	
7550000	647.793352	1	-0.935932193891	1.147298650986	-0.007993539832	0.000056675165	0.991571508336	N\A	0.018872881436	0.002470074025	40	2	0.004402259935	Global Trend	
7600000	632.044411	1	-0.975178763566	1.165170530465	-0.009646261658	0.000030536394	0.991978114090	N\A	0.018627311104	0.002348943057	32	1	0.001576167618	Global Trend	
7650000	656.681685	1	-0.882725630064	1.132609142718	-0.007356931968	0.000036607101	0.993301789021	N\A	0.016006792797	0.002156777371	41	2	0.002995769499	Global Trend	
7700000	661.107225	1	-0.932199684882	1.141369918193	-0.008301033616	0.000077685761	0.992966929397	N\A	0.017573215902	0.002286425581	47	3	0.003042687136	Global Trend	
7750000	648.724962	1	-0.742981336359	1.137039193544	-0.008421139976	0.000103460930	0.992127927978	N\A	0.016587851685	0.002419666235	37	4	0.012059716077	Global Trend	
7800000	657.625374	1	-0.898146026649	1.130481748079	-0.004421751338	0.000077343442	0.992813291767	N\A	0.017057964991	0.002407240554	43	2	0.004853164130	Global Trend	
7850000	646.791676	1	-0.890097532635	1.139074813393	-0.007253563626	0.000045241469	0.994027762128	N\A	0.016117225223	0.001966600930	36	2	0.003467633792	Global Trend	
7900000	656.708288	1	-0.893553875548	1.165243546793	-0.009662903983	0.000023548893	0.992712926715	N\A	0.014959453609	0.002165825194	43	3	0.003153836856	Global Trend	
7950000	658.679107	1	-0.943385760538	1.179390152559	-0.012007327987	0.000020121713	0.994138669994	N\A	0.016258952107	0.002003061737	33	2	0.001776789474	Global Trend	
8000000	666.640925	1	-0.971285470286	1.180371578876	-0.012138187505	0.000018914811	0.994428945896	N\A	0.015868911975	0.002085837690	44	2	0.001314046997	Global Trend	
8050000	646.797885	1	-1.126226383788	1.232747545451	-0.017677436519	0.000038367684	0.992939681797	N\A	0.018809138051	0.002328873528	34	1	0.001553803887	Global Trend	
8100000	656.849179	1	-0.990462210224	1.214239424183	-0.015029811623	0.000047361185	0.991601605873	N\A	0.019271554567	0.002619745537	36	1	0.004025392000	Global Trend	
8150000	645.970155	1	-0.934669301430	1.153237560199	-0.007574232842	0.000068555236	0.992495030155	N\A	0.018174126811	0.002434242603	39	1	0.003674650068	Global Trend	
8200000	663.346105	1	-0.859052094818	1.145770313350	-0.007967055731	0.000084062507	0.994085339496	N\A	0.014995008792	0.001915793114	40	2	0.006727126163	Global Trend	
8250000	651.984914	1	-1.050559337449	1.172870772965	-0.010126843747	0.000104490909	0.991357271324	N\A	0.024055014750	0.003225605251	38	4	0.001106260984	Global Trend	
8300000	656.597248	1	-0.815343318623	1.158557685180	-0.009557228418	0.000189221805	0.992493257603	N\A	0.018141995339	0.002516877654	42	3	0.012960730311	Global Trend	
