Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m6-glob-001.txt
Log File Name:                   DIE_d1_m6-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4106672152
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m6-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
2800000	743.115926	1	-0.914752235854	0.925653101592	0.046406620644	0.000021729118	0.994789402479	N\A	0.015247409094	0.011109762831	45	0	-0.007224397028	Global Trend	
2850000	728.429176	1	-1.003651036139	0.970770686631	0.014930089844	0.000025925808	0.995322099579	N\A	0.013122208340	0.009979763231	32	0	-0.011786838648	Global Trend	
2900000	733.455691	1	-0.969680972059	0.949411872184	0.031397461795	0.000025016654	0.993716482114	N\A	0.015079069660	0.011046461372	38	1	-0.009163722501	Global Trend	
2950000	725.650128	1	-0.944385050444	0.961037788156	0.020500998524	0.000036962368	0.996425789808	N\A	0.011647479061	0.009432076513	34	0	-0.024470434472	Global Trend	
3000000	739.984414	1	-0.998403962512	0.977053816821	0.017209260574	0.000022734208	0.999182702703	N\A	0.010083392644	0.009419869320	38	0	-0.058532995428	Global Trend	
3050000	721.314017	1	-1.048393651621	0.981773640256	0.017183074938	0.000026872419	0.999902374988	N\A	0.008672304695	0.008606910447	37	0	-0.145154680671	Global Trend	
3100000	741.732443	1	-0.935372079780	0.934934425330	0.044559504910	0.000021461625	0.995154636077	N\A	0.013066840676	0.009998834423	28	0	-0.012863796803	Global Trend	
3150000	726.562974	1	-1.039441617108	0.987148843756	0.004410817753	0.000025067707	0.996645249840	N\A	0.012128742917	0.010078698924	30	0	-0.018508388722	Global Trend	
3200000	732.332532	1	-0.922376924460	0.922723459797	0.043142707742	0.000023538156	0.992505429860	N\A	0.016695274417	0.011663831136	33	1	-0.003186267364	Global Trend	
3250000	732.012793	1	-1.016706476699	0.961539679698	0.024489728395	0.000027390092	0.992965325737	N\A	0.016240515048	0.011210490174	26	0	-0.003789144925	Global Trend	
3300000	731.245307	1	-0.974981740428	0.932503043748	0.046852822853	0.000025173856	0.991844383898	N\A	0.017856702991	0.012483806252	31	0	-0.000896711247	Global Trend	
3350000	730.707034	1	-0.934942269525	0.940553440088	0.027122780983	0.000022805631	0.993566010852	N\A	0.014955762851	0.010937706837	38	0	-0.004247599491	Global Trend	
3400000	728.444085	1	-1.076350483983	0.998203620978	0.000692091200	0.000021375134	0.999538406421	N\A	0.008638778182	0.008302318401	31	0	-0.059502890947	Global Trend	
3450000	722.678269	1	-1.023297823977	0.977156159302	0.021833434055	0.000034023436	0.999974630504	N\A	0.008491134769	0.008463102356	36	0	-0.333031808826	Global Trend	
3500000	740.390657	1	-0.952226319297	0.942984872763	0.041987005288	0.000036560186	0.995574184240	N\A	0.012854867694	0.010005307051	39	0	-0.021856253668	Global Trend	
3550000	727.718292	1	-0.977501093167	0.946709157164	0.033147781644	0.000028153560	0.992842568420	N\A	0.015631404189	0.010977800433	33	1	-0.004901717965	Global Trend	
3600000	729.530742	1	-0.980125237555	0.954249955576	0.023604878573	0.000024277888	0.992085409416	N\A	0.017248502833	0.012009816061	41	0	-0.003910107783	Global Trend	
3650000	728.723209	1	-0.920625468627	0.932629786265	0.042427844728	0.000025855493	0.993883211291	N\A	0.014698340892	0.010833869516	22	1	-0.011803449433	Global Trend	
3700000	730.185019	1	-0.998718069245	0.961650138648	0.026634556188	0.000011831659	0.996154964842	N\A	0.011459802374	0.009124466935	40	1	-0.008193074323	Global Trend	
3750000	736.800898	1	-0.951514161441	0.954872889177	0.031599759742	0.000033677802	0.996798252748	N\A	0.011306120654	0.009310344105	39	1	-0.030310107415	Global Trend	
3800000	719.329414	1	-1.062855360896	0.971093722010	0.021890449754	0.000040933573	0.993449699955	N\A	0.015612658258	0.011497093907	38	0	0.010743184210	Global Trend	
3850000	718.749343	1	-0.939027586255	0.923869169336	0.045145265838	0.000027033511	0.992148505939	N\A	0.018631820171	0.013087739133	40	0	-0.001666389165	Global Trend	
3900000	726.243004	1	-0.969708010922	0.946200400656	0.039054958830	0.000020936885	0.995853287265	N\A	0.012439927821	0.010042812039	37	0	-0.011241879665	Global Trend	
3950000	727.762413	1	-0.955560279803	0.928828359215	0.041039300380	0.000024672948	0.992262439438	N\A	0.016469265348	0.011263969645	39	0	0.000914134733	Global Trend	
4000000	730.204297	1	-1.017795342460	0.966276621172	0.021365216179	0.000027289130	0.994667748989	N\A	0.014799492983	0.010698799393	44	0	-0.006367689803	Global Trend	
4050000	732.320244	1	-0.902538857638	0.925746236259	0.046387876717	0.000007610861	0.994340847903	N\A	0.014481340306	0.010545855136	34	0	-0.003437347995	Global Trend	
4100000	726.834059	1	-1.013164793808	0.968462291879	0.019943454117	0.000023800519	0.996180209912	N\A	0.012309118227	0.009974980275	31	0	-0.011583754643	Global Trend	
4150000	725.356672	1	-1.002841775572	0.942234270011	0.039021629392	0.000021826141	0.993535111949	N\A	0.016808352935	0.011860061567	48	0	0.003148864192	Global Trend	
4200000	729.391017	1	-0.933893491930	0.922759890955	0.048355508013	0.000023874182	0.993535705320	N\A	0.015228576790	0.011012095918	38	0	-0.003092536898	Global Trend	
4250000	726.738070	1	-0.977315629148	0.936108145827	0.052284792136	0.000023268289	0.995757256709	N\A	0.011937475271	0.009647833952	36	2	-0.011594844820	Global Trend	
4300000	724.010294	1	-0.963029422272	0.949181154391	0.040180299076	0.000029238111	0.997535228624	N\A	0.011285095259	0.009592667174	32	1	-0.028753813458	Global Trend	
4350000	721.209013	1	-1.061522816071	0.980795315997	0.019487249260	0.000026350829	0.999971092450	N\A	0.008723284484	0.008717898903	32	0	0.293015037323	Global Trend	
4400000	725.869241	1	-0.957387428663	0.956522258010	0.025483042159	0.000026238344	0.995608656839	N\A	0.013314992173	0.010306821629	30	0	-0.016998943191	Global Trend	
4450000	723.816654	1	-0.925871340383	0.937313650854	0.036973447911	0.000025135501	0.993872150475	N\A	0.014686069519	0.010837369410	31	0	-0.008833776014	Global Trend	
4500000	731.481465	1	-0.964969692088	0.944204506660	0.037158998396	0.000021371178	0.995418918048	N\A	0.012963214916	0.009824217199	32	0	-0.008798071149	Global Trend	
4550000	725.570793	1	-0.926730044465	0.908849879244	0.067003724637	0.000028204106	0.993082038526	N\A	0.016423709602	0.011720077432	42	0	-0.003811503998	Global Trend	
4600000	724.186949	1	-1.027552324825	0.959239763206	0.039461126421	0.000028266948	0.999813141880	N\A	0.009066288502	0.008948285409	29	0	-0.104946941131	Global Trend	
4650000	737.160717	1	-0.950160744655	0.928152587967	0.044260556107	0.000019523355	0.992834409213	N\A	0.015809362158	0.011066529174	35	1	-0.001389166526	Global Trend	
4700000	721.975641	1	-0.941633920708	0.929356726854	0.047749199839	0.000031577740	0.993117296820	N\A	0.017108866612	0.012097758003	44	1	-0.007816302258	Global Trend	
4750000	736.111918	1	-0.963531362006	0.944416307791	0.030785828225	0.000023025677	0.992787907446	N\A	0.015940060357	0.011173397316	29	0	-0.004245336968	Global Trend	
4800000	733.674038	1	-0.927116803439	0.946704263002	0.031766862432	0.000035657572	0.994108531223	N\A	0.015045968747	0.011398210212	30	0	-0.016707771611	Global Trend	
4850000	740.504992	1	-1.031103311074	0.982417613067	0.016624386447	0.000025282983	0.999965948839	N\A	0.008196475751	0.008164084056	42	0	-0.252356321200	Global Trend	
4900000	724.370616	1	-1.049152575857	0.977803925577	0.006870493304	0.000033731204	0.992336541573	N\A	0.017121593554	0.012010019187	33	0	0.004548217189	Global Trend	
4950000	732.930204	1	-1.058550536270	0.987092853507	0.013454416963	0.000021260350	0.999983812246	N\A	0.008218300204	0.008216957825	49	0	0.243467275002	Global Trend	
5000000	720.963676	1	-0.992815574143	0.949876770465	0.035245338848	0.000025320824	0.994333968291	N\A	0.013428618089	0.009901494497	35	0	-0.007225719672	Global Trend	
5050000	741.663515	1	-0.885824864907	0.919025575999	0.055766560442	0.000027393412	0.995329797542	N\A	0.013585277227	0.010301944447	34	0	-0.016333109848	Global Trend	
5100000	734.864839	1	-0.948738782646	0.960265100231	0.026808778517	0.000027189429	0.997192105752	N\A	0.012136635425	0.010157610637	39	2	-0.033873787074	Global Trend	
5150000	721.845173	1	-1.002512544904	0.954504177962	0.035112743764	0.000018825299	0.997375171786	N\A	0.011689278456	0.009869537293	41	0	-0.008521908670	Global Trend	
5200000	726.609847	1	-1.019991752833	0.959451543942	0.027259748904	0.000028046331	0.992752080462	N\A	0.017010139648	0.011687127474	31	0	-0.001465883552	Global Trend	
5250000	732.702217	1	-1.039508636764	0.977365435766	0.018090582707	0.000026006558	0.995854867366	N\A	0.012862371256	0.010282167951	44	2	-0.018030609817	Global Trend	
5300000	726.937322	1	-1.000821537431	0.968545219850	0.031715354775	0.000026320052	0.999997465937	N\A	0.008890425149	0.008892993644	21	0	1.209970029764	Global Trend	
5350000	735.970499	1	-0.997179041107	0.971622703462	0.013112927274	0.000027429338	0.995554145566	N\A	0.012268087809	0.009572937905	36	1	-0.014884881969	Global Trend	
5400000	731.423563	1	-1.001908785895	0.965592912312	0.021563569106	0.000023018513	0.996190428448	N\A	0.010673140599	0.008160900130	35	1	-0.011665290623	Global Trend	
5450000	727.184055	1	-1.026063477202	0.963663985716	0.030540075799	0.000025238356	0.997035817899	N\A	0.011479252323	0.009528583633	30	1	-0.017885183844	Global Trend	
5500000	725.204261	1	-0.948125685281	0.942347429144	0.030047803161	0.000025380176	0.992411253474	N\A	0.016368539978	0.011474858655	29	1	-0.003874223861	Global Trend	
5550000	738.950202	1	-1.036538949686	0.969875922914	0.027242751499	0.000021938062	0.998867374885	N\A	0.009768217403	0.008928203791	32	0	-0.028718326111	Global Trend	
5600000	722.390234	1	-0.990673304171	0.962580332888	0.024274932561	0.000026818427	0.996887248788	N\A	0.011920264136	0.009733585553	46	0	-0.016521889601	Global Trend	
5650000	739.949528	1	-0.993934369537	0.953043573554	0.028658131335	0.000022957445	0.993332213257	N\A	0.015329104378	0.010634201600	42	0	-0.003568157484	Global Trend	
5700000	727.198084	1	-1.026556628960	0.987956794907	0.001024205039	0.000030318288	0.995256425959	N\A	0.013291783005	0.010276192975	31	1	-0.017778848995	Global Trend	
5750000	721.931923	1	-0.915103996730	0.926291351489	0.047654527654	0.000027301618	0.993514844997	N\A	0.015468506409	0.011124255222	33	0	-0.009904306700	Global Trend	
5800000	734.425474	1	-0.920912491332	0.945672936131	0.036692423886	0.000023909956	0.997748981193	N\A	0.010285008141	0.008927106662	28	1	-0.026912000848	Global Trend	
5850000	731.350728	1	-0.944067282284	0.931565667657	0.044572665876	0.000024001132	0.993040102903	N\A	0.015812487838	0.011220049995	29	0	-0.005525963006	Global Trend	
5900000	725.977832	1	-1.073794227888	0.999656205756	0.001191290852	0.000053990534	0.999920704257	N\A	0.009073056718	0.009059668209	31	1	0.349319533072	Global Trend	
5950000	720.301548	1	-1.002098521379	0.950988367158	0.033449658102	0.000025173252	0.992737154963	N\A	0.016741362055	0.011531098609	38	0	-0.002940838670	Global Trend	
6000000	727.467450	1	-0.953256486629	0.948442587855	0.028172479635	0.000027885031	0.993227154085	N\A	0.015611608376	0.011407270134	24	0	-0.009215376218	Global Trend	
6050000	720.321733	1	-0.981597154883	0.940834779204	0.036077882903	0.000024831909	0.992058166372	N\A	0.016003318616	0.011092707342	40	0	0.000241347978	Global Trend	
6100000	728.786493	1	-1.023149032320	0.955543576464	0.023991993464	0.000039344043	0.993147310864	N\A	0.015165539229	0.010105349111	35	0	0.006748605391	Global Trend	
6150000	731.048579	1	-0.987737864507	0.962270561051	0.022564938891	0.000036709620	0.994894363512	N\A	0.014828872562	0.010923658791	42	0	-0.011625587887	Global Trend	
6200000	713.412757	1	-1.016399014712	0.965038724462	0.020426063243	0.000024471216	0.992929834251	N\A	0.016048623421	0.011336624427	24	0	-0.003442554369	Global Trend	
6250000	729.983823	1	-0.887415201229	0.916224180852	0.057677018634	0.000026772823	0.994625905190	N\A	0.013687092300	0.010260317403	32	0	-0.014123286421	Global Trend	
6300000	731.948581	1	-0.962735086474	0.949208609088	0.030141068075	0.000024615590	0.994325554687	N\A	0.014024369251	0.009922511685	32	1	-0.007943831806	Global Trend	
6350000	727.326701	1	-0.938758299965	0.938259917395	0.034748684702	0.000023553063	0.994065739650	N\A	0.014640009604	0.010466565713	27	0	-0.006377992045	Global Trend	
6400000	732.093198	1	-1.006889953225	0.979412305175	0.020074305691	0.000023699599	0.999994553254	N\A	0.008926557793	0.008909863582	32	0	-0.708245916232	Global Trend	
6450000	736.272445	1	-1.008606310666	0.962035525574	0.033371891077	0.000030959898	0.999176231402	N\A	0.008904264924	0.008285630122	39	0	-0.047477902026	Global Trend	
6500000	724.683146	1	-0.961944210501	0.933625105362	0.036374849817	0.000031787580	0.992197078106	N\A	0.017370176016	0.011955966341	33	1	0.000090719339	Global Trend	
6550000	724.526610	1	-0.946142538334	0.933392469371	0.040767632451	0.000031997927	0.993301823469	N\A	0.016607973859	0.011778776386	38	0	-0.004854867048	Global Trend	
6600000	716.740980	1	-0.994698261298	0.973145698475	0.020979668727	0.000027257500	0.999098285705	N\A	0.009586507734	0.008883814083	38	0	-0.054019816081	Global Trend	
6650000	740.726864	1	-0.969616104850	0.949015069356	0.028745878028	0.000021983200	0.993445366728	N\A	0.015233373195	0.010986507513	22	2	-0.005120566805	Global Trend	
6700000	736.894349	1	-1.012470206037	0.992640076615	0.004859191560	0.000031299718	0.999857712258	N\A	0.008871615801	0.008750081972	38	0	-0.176265865017	Global Trend	
6750000	726.510304	1	-0.921503425184	0.931189538427	0.044341397823	0.000025409811	0.994756075564	N\A	0.013818742862	0.010355561773	38	0	-0.011836069981	Global Trend	
6800000	716.428845	1	-1.060774605169	0.990104615852	0.010638705686	0.000023200155	0.999943792339	N\A	0.008916618014	0.008883270188	40	1	0.163406098727	Global Trend	
6850000	729.210675	1	-0.960348299687	0.952127005557	0.038612147819	0.000030101120	0.998127958162	N\A	0.010784187998	0.009574884064	40	2	-0.040209226701	Global Trend	
6900000	735.683445	1	-0.944847640989	0.941728965010	0.032725348838	0.000030720729	0.994353846514	N\A	0.016397267242	0.011569197884	34	1	-0.006795838421	Global Trend	
6950000	739.362033	1	-0.942955998404	0.936415035203	0.036664750954	0.000022228744	0.992833274606	N\A	0.015755173528	0.011215587200	42	0	-0.004959656773	Global Trend	
7000000	718.304609	1	-1.047659348656	0.995849300775	0.000078023994	0.000015182065	0.999208854271	N\A	0.009536963477	0.008998773074	37	0	-0.031584797841	Global Trend	
7050000	732.663746	1	-1.015723733857	0.965315689377	0.028147580868	0.000027722047	0.997266509712	N\A	0.011055481707	0.009247894938	34	0	-0.025691642488	Global Trend	
7100000	734.574774	1	-0.956958738702	0.940601309059	0.042911758087	0.000027721844	0.994832127165	N\A	0.014237879870	0.010753290156	33	1	-0.013788956865	Global Trend	
7150000	740.910560	1	-1.026904137405	0.971090555083	0.029494109057	0.000026367552	0.999977621047	N\A	0.008412939603	0.008422281274	41	0	0.370024229086	Global Trend	
7200000	723.732070	1	-0.914629862721	0.906143351995	0.066207444902	0.000025894513	0.992244014949	N\A	0.018416420489	0.012874882652	42	0	-0.002708205151	Global Trend	
7250000	739.338848	1	-0.931518095956	0.933902807964	0.046202175564	0.000021777441	0.995649195388	N\A	0.013033969977	0.010209491942	34	1	-0.013327229810	Global Trend	
7300000	736.547515	1	-1.018592308179	0.964157754793	0.019799134069	0.000021801593	0.992805015536	N\A	0.016279096461	0.011324674317	35	0	-0.001309911689	Global Trend	
7350000	734.265267	1	-1.009100052497	0.954640731951	0.031749549246	0.000026590060	0.993362943987	N\A	0.015495472243	0.011001642181	31	0	-0.003370004312	Global Trend	
7400000	723.093244	1	-0.914287746762	0.914764773434	0.057400610603	0.000019942134	0.992978328147	N\A	0.016931312759	0.012023967503	36	0	-0.004810985980	Global Trend	
7450000	731.388766	1	-1.065211196050	0.994300555475	0.009579608954	0.000022489856	0.999264749806	N\A	0.008952162585	0.008594490870	40	0	0.042647086983	Global Trend	
7500000	727.846847	1	-0.952192563158	0.933040682241	0.046646665607	0.000014339765	0.994902860985	N\A	0.012846902482	0.009228257254	34	0	-0.005486945192	Global Trend	
7550000	735.795364	1	-1.048351433008	0.977148596674	0.018419076940	0.000021281585	0.997053792883	N\A	0.011729389613	0.009852243762	33	0	-0.017862663221	Global Trend	
7600000	720.843179	1	-1.023081632214	0.974480114117	0.012945724966	0.000035053701	0.992163784946	N\A	0.015533015906	0.011256143944	45	0	-0.007160068141	Global Trend	
7650000	730.476783	1	-0.974818870403	0.953611117544	0.029418725161	0.000023412461	0.994642303780	N\A	0.013870911924	0.010438828520	24	1	-0.011121977498	Global Trend	
7700000	733.140575	1	-0.983896934253	0.949171541775	0.034629151940	0.000022121659	0.993824504948	N\A	0.013238300763	0.009708354472	30	0	-0.007388969831	Global Trend	
7750000	735.391162	1	-0.851179092183	0.911595267831	0.051293326287	0.000052333658	0.993532472389	N\A	0.015995376870	0.011533512743	31	0	-0.016641048440	Global Trend	
7800000	716.326103	1	-1.015089590226	0.967757878417	0.019958254930	0.000015570263	0.993616530404	N\A	0.015171430204	0.011166763078	37	1	-0.004759530855	Global Trend	
7850000	730.319935	1	-1.003369819548	0.953037668980	0.033038904827	0.000025781719	0.992998135301	N\A	0.016163130877	0.011418856224	39	0	-0.003479291423	Global Trend	
7900000	724.516867	1	-0.990432754562	0.972334748803	0.015031443056	0.000026828014	0.996190260545	N\A	0.011580798627	0.009337619997	33	1	-0.021586979310	Global Trend	
7950000	727.626506	1	-1.042803077711	0.982387855476	0.016450096283	0.000057784792	0.999918780766	N\A	0.009049124151	0.008995246254	37	0	-0.334457247700	Global Trend	
8000000	721.495305	1	-0.987736420863	0.942279009442	0.042973270431	0.000026713379	0.991938446544	N\A	0.017991766129	0.012674836622	23	3	-0.004984459440	Global Trend	
8050000	722.914292	1	-1.067965781656	0.984040291992	0.015910529655	0.000025423213	0.999997488734	N\A	0.008731745346	0.008724068070	30	1	-0.981160092351	Global Trend	
8100000	721.980879	1	-0.980951228475	0.932151028727	0.049086575308	0.000021039051	0.992130801055	N\A	0.016823026195	0.011640643302	33	1	0.000477228657	Global Trend	
8150000	737.714155	1	-0.981612492944	0.966193552441	0.016621625408	0.000029886363	0.995556877854	N\A	0.012526419943	0.008177197346	35	0	-0.012053101295	Global Trend	
8200000	728.837182	1	-1.021856253271	0.985863222570	0.007278865916	0.000024652625	0.998533200555	N\A	0.010080866908	0.009199080177	30	0	-0.036167532541	Global Trend	
8250000	738.668560	1	-1.028818522008	0.974814813400	0.018162227222	0.000007720929	0.998556384349	N\A	0.010146519528	0.009142787420	34	1	-0.011625992141	Global Trend	
8300000	724.209738	1	-0.996131934279	0.956021051094	0.021727835798	0.000029630548	0.991472780367	N\A	0.017810215737	0.012183078455	22	0	-0.001079048871	Global Trend	
