Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-VR-002.txt
Log File Name:                   PAL_d1_m8-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            102501584
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
3250000	395.402583	1	-1.301904247022	1.196451832873	-0.047502358037	0.012203288496	0.000205832906	0.948400177554	N\A	0.067044378292	0.009593152804	0.031258843911	57	27	
3300000	404.661913	1	-1.338666383910	1.216680286310	-0.043582027795	-0.005985137394	0.000114833830	0.953187005727	N\A	0.057219145003	0.008074795914	0.024865678486	50	29	
3350000	380.746406	1	-1.356339763748	1.240485606051	-0.051757990274	0.023302009567	0.000024649033	0.943222684239	N\A	0.071026304511	0.009201651604	0.030320448575	39	38	
3400000	391.441507	1	-1.677814564114	1.331513154240	-0.049383486397	-0.053875613495	0.000009376474	0.937137109878	N\A	0.070546847470	0.009341537299	0.029773808032	52	32	
3450000	400.712898	1	-1.311835210647	1.239529681621	-0.047692435652	-0.014537772184	0.000044341781	0.946020728519	N\A	0.065335708211	0.008389999877	0.028131060956	56	41	
3500000	374.702929	1	-1.463162751493	1.294100932048	-0.051103581674	-0.056994367042	0.000017915050	0.935930785537	N\A	0.066971329042	0.009114143031	0.033400104315	45	25	
3550000	395.999957	1	-1.579050396293	1.314289131917	-0.064189214215	0.011547507727	0.000040473945	0.940841336005	N\A	0.066301275840	0.009310620701	0.031289397585	44	34	
3600000	397.681182	1	-1.472158883286	1.252917928926	-0.042609240199	-0.033893193978	0.000279498268	0.952896308815	N\A	0.058948165268	0.008197806656	0.026655557529	49	28	
3650000	402.827113	1	-1.582662548325	1.303166423229	-0.064174992060	0.017367702377	0.000443331015	0.945848258887	N\A	0.058433820476	0.008875526410	0.027280808173	42	22	
3700000	398.612638	1	-1.534727068584	1.231553209233	-0.047137856454	-0.002990577021	0.000319631892	0.950228280952	N\A	0.060014346883	0.008323121674	0.027938988480	57	33	
3750000	383.093727	1	-1.489667147161	1.179611224531	-0.025416507401	-0.051104426703	0.000339393709	0.940739104394	N\A	0.069730398577	0.008507451394	0.030569506859	42	37	
3800000	414.792106	1	-1.380383557697	1.266222343662	-0.045042112800	-0.017324021161	0.000275127996	0.947040783229	N\A	0.060124164878	0.007959638381	0.028005411258	56	27	
3850000	389.064667	1	-1.328603033585	1.163054849901	-0.045653609704	0.049869675140	0.000438743107	0.940385310872	N\A	0.069743878239	0.009307255969	0.033671001152	53	25	
3900000	404.203933	1	-1.353136177836	1.289368639877	-0.067658738415	0.028256899954	0.000270596187	0.947718502464	N\A	0.066657369843	0.009470112864	0.029273782630	44	33	
3950000	389.107576	1	-1.406898775508	1.252297962760	-0.049368634141	-0.003751751863	0.000227125141	0.939889804096	N\A	0.063670294210	0.008546738030	0.027474020138	43	29	
4000000	389.980340	1	-1.481354600805	1.258427211014	-0.038185057366	-0.053002100709	0.000250019919	0.935815256935	N\A	0.069385271607	0.009888670698	0.032195730052	55	36	
4050000	410.723182	1	-1.387164714994	1.244750037227	-0.023237753238	-0.108045215968	0.000414273937	0.951821510324	N\A	0.058444609378	0.008066442616	0.026460378594	63	20	
4100000	407.685282	1	-1.611537567377	1.315821165015	-0.057004605542	-0.016200059542	0.000238417190	0.943115766462	N\A	0.062775703607	0.008598664675	0.029133115988	50	32	
4150000	377.183883	1	-1.375864188589	1.098448437479	-0.029325166193	0.009045208279	0.000404327120	0.939380112667	N\A	0.068723018389	0.008575788535	0.032289632461	51	30	
4200000	407.735322	1	-1.606966638584	1.389233489997	-0.057669368484	-0.059097719945	0.000150895687	0.945149259621	N\A	0.060937174904	0.008256863107	0.030845044094	56	26	
4250000	390.973152	1	-1.491274742978	1.361289144160	-0.056546826737	-0.057945359198	0.000322426265	0.935610151700	N\A	0.065592540236	0.009195748840	0.030316260666	38	23	
4300000	405.826732	1	-1.399840438501	1.203867535808	-0.047743049940	0.009236694973	0.000284200550	0.950344685900	N\A	0.064548195260	0.008783190743	0.030221745658	48	29	
4350000	391.025514	1	-1.481531692631	1.228031151736	-0.045144208514	-0.031777978083	0.000092660744	0.933822389383	N\A	0.071845643043	0.008854743864	0.032544993577	48	19	
4400000	386.245228	1	-1.186039531192	1.149094323543	-0.033923889477	-0.008564501843	0.000354029715	0.942562137963	N\A	0.062537466340	0.008036396078	0.030229737726	45	24	
4450000	394.168472	1	-1.696937550732	1.393165049140	-0.063800968094	-0.033683533358	0.000206757264	0.941411952074	N\A	0.069067351227	0.009246571546	0.030545965062	42	23	
4500000	399.305589	1	-1.296363890796	1.221579738502	-0.064260230662	0.064358811317	0.000199360602	0.944094271507	N\A	0.065156487049	0.009356429147	0.029653814930	48	31	
4550000	395.465583	1	-1.288978296472	1.135731714085	-0.053802884087	0.074669502986	0.000183383300	0.941480112474	N\A	0.068915365825	0.009534660345	0.030598564368	45	29	
4600000	395.782516	1	-1.483303285946	1.182257451335	-0.047464474657	0.050823630903	0.000203578084	0.948431502444	N\A	0.059731075191	0.008021962729	0.030838497873	44	33	
4650000	412.418398	1	-1.121491292394	1.115546737467	-0.027952241706	-0.008337015558	0.000493519794	0.950370831620	N\A	0.057800340763	0.007097872850	0.026714871840	51	21	
4700000	388.181588	1	-1.398454946199	1.174713145859	-0.044079443323	0.018124902891	0.000309071099	0.938537539952	N\A	0.071866293230	0.008511650614	0.030356399350	55	28	
4750000	402.203651	1	-1.454110296907	1.207666082180	-0.047958407963	0.014408176505	0.000351072964	0.961705438147	N\A	0.046744226064	0.007191312642	0.025503572417	47	24	
4800000	399.407483	1	-1.076083938534	1.072200206488	-0.039473593873	0.056266615894	0.000627567113	0.944079615051	N\A	0.063762796774	0.007435739614	0.029368219965	45	22	
4850000	389.785319	1	-1.469543091428	1.234522867921	-0.053002958850	0.008234609289	0.000518425405	0.931820814494	N\A	0.069985476804	0.009020608581	0.033591421349	45	27	
4900000	385.332019	1	-1.456051243410	1.175782423996	-0.027856408769	-0.041762028326	0.000416564304	0.938110036362	N\A	0.069746938645	0.008866942894	0.032069618880	54	26	
4950000	395.487468	1	-1.669248668612	1.330691110179	-0.052497499574	-0.058374948096	0.000401847351	0.945422275392	N\A	0.063011873904	0.009306877845	0.031477248548	55	34	
5000000	405.435957	1	-1.282232929447	1.163307316257	-0.047598305671	0.040258132044	0.000406175724	0.947765573267	N\A	0.063086247035	0.008215281418	0.028850654948	53	31	
5050000	382.001574	1	-1.509681179742	1.229831843341	-0.037449478590	-0.035465833006	0.000498945845	0.930539923745	N\A	0.070053735559	0.008752119537	0.030622690778	46	29	
5100000	412.296418	1	-1.360683574130	1.260240676609	-0.044770372926	-0.031719119848	0.000278233490	0.946174852010	N\A	0.062707578292	0.008817531322	0.029165734478	40	25	
5150000	403.288869	1	-1.389080434208	1.191768748637	-0.051005940602	0.034176379539	0.000433012056	0.953753776967	N\A	0.057970890691	0.008366494109	0.026589570672	46	34	
5200000	390.605157	1	-1.403344109304	1.201202070032	-0.053758435989	0.045872070523	0.000395368262	0.935098177105	N\A	0.073190491662	0.008948422667	0.034938398295	42	25	
5250000	399.438409	1	-1.434051316700	1.205357992205	-0.038536240837	-0.032283978837	0.000525355781	0.944356066623	N\A	0.050809348057	0.007637486289	0.025761562654	51	26	
5300000	392.051724	1	-1.541634251515	1.320614501062	-0.056772529877	-0.048800320015	0.000471899475	0.938428783753	N\A	0.065019309738	0.009402677825	0.030910264146	53	25	
5350000	384.737306	1	-1.719981881773	1.360366407332	-0.059735772806	-0.048871604965	0.000306898547	0.932150196203	N\A	0.070351090147	0.009512101070	0.033268074006	54	23	
5400000	395.233075	1	-1.486386656762	1.173447503891	-0.042410610560	0.005497996002	0.000334821364	0.949602928248	N\A	0.064486895637	0.007959619073	0.023769260479	49	29	
5450000	413.051464	1	-1.414543655375	1.184230037003	-0.045999584775	0.002514393444	0.000276028951	0.944124395065	N\A	0.061234144288	0.008256824542	0.029140491007	48	21	
5500000	387.297724	1	-1.375762876913	1.166137146628	-0.047519003891	0.039158311055	0.000372089010	0.928312014111	N\A	0.076113025896	0.009857462944	0.035316226625	45	21	
5550000	402.463494	1	-1.307718886466	1.212025191361	-0.036840171782	-0.022461967037	0.000268596112	0.959283909938	N\A	0.047716743630	0.007830996639	0.026905955902	42	29	
5600000	394.763047	1	-1.563862476487	1.305385697849	-0.058831473027	-0.009335541896	0.000192373447	0.941095282394	N\A	0.061953268359	0.008890338865	0.029188078833	45	25	
5650000	408.139149	1	-1.322031539230	1.167814126730	-0.047765325382	0.033187328662	0.000316469529	0.944906873808	N\A	0.062895623540	0.007815086237	0.029591499332	47	29	
5700000	388.726069	1	-1.604333103324	1.310612694059	-0.051670839315	-0.041448350765	0.000322417030	0.934957576439	N\A	0.068812287859	0.008912917150	0.033605492561	43	28	
5750000	406.458348	1	-1.496109030685	1.217951445131	-0.046140398044	-0.008841737747	0.000290333546	0.950505794906	N\A	0.059424687263	0.008200118179	0.026780256571	39	32	
5800000	385.318780	1	-1.361231150308	1.220244262369	-0.049671990718	0.000265141409	0.000234680966	0.943113594285	N\A	0.063735797931	0.007424337519	0.025534713529	43	38	
5850000	394.515837	1	-1.442080603041	1.192853578607	-0.050323472967	0.032171393426	0.000305805376	0.946254111536	N\A	0.067080781377	0.008758516740	0.029962523768	44	28	
5900000	379.281551	1	-1.147619162988	1.127317834132	-0.043160855446	0.028904471980	0.000210850105	0.935904063355	N\A	0.067885935152	0.008799692926	0.034801221857	65	32	
5950000	390.148455	1	-1.606941456935	1.301397238285	-0.055136734041	-0.026933094255	0.000166718013	0.945444935772	N\A	0.060359920581	0.008334032964	0.028760948473	55	26	
6000000	403.169266	1	-1.494614418557	1.202597603678	-0.044935569346	0.000629595636	0.000219731414	0.944396721036	N\A	0.063507827448	0.008299502565	0.029440396622	43	32	
6050000	400.881122	1	-1.313586134235	1.269342111746	-0.064694463128	0.024491027227	0.000173161608	0.933945543560	N\A	0.068309693703	0.008318255251	0.032458915196	48	17	
6100000	389.463578	1	-1.685494361170	1.336128885923	-0.056786055521	-0.030300631116	0.000329303248	0.944403401961	N\A	0.074526757275	0.010359663598	0.034967276025	46	22	
6150000	375.639092	1	-1.313521251206	1.182658581682	-0.055234488125	0.065306602182	0.000314365445	0.943007722411	N\A	0.066842199182	0.009194004695	0.030047668870	53	34	
6200000	395.835003	1	-1.523025997444	1.226268337693	-0.050751786527	0.017009624429	0.000396408783	0.943486776075	N\A	0.063873552552	0.008030134811	0.031102847268	43	24	
6250000	398.157382	1	-1.248877868227	1.081221195289	-0.030132001224	0.006105069609	0.000185556192	0.946767668736	N\A	0.064901528156	0.008057155638	0.025448729921	37	38	
6300000	413.858639	1	-1.297303695557	1.138128912645	-0.042445623681	0.035211965380	0.000267367489	0.947239908683	N\A	0.062192894652	0.008723153732	0.029361325344	53	29	
6350000	402.802051	1	-1.402872059668	1.172344487454	-0.035744756660	-0.011354819545	0.000403645681	0.939663716602	N\A	0.066362709281	0.008976906808	0.030256480421	41	28	
6400000	408.528803	1	-1.447882489792	1.325158024244	-0.056220036588	-0.031148679926	0.000167014218	0.944035629357	N\A	0.060624964238	0.008149172098	0.026719330984	60	28	
6450000	408.282993	1	-1.397189123831	1.312859432055	-0.043366836773	-0.078767540162	0.000289487048	0.953323114574	N\A	0.057748178032	0.008192298187	0.025862605084	49	23	
6500000	400.471488	1	-1.404495019241	1.294376028540	-0.051576148140	-0.024354869170	0.000253205583	0.938569867206	N\A	0.065216481932	0.008591365026	0.031210896641	43	21	
6550000	390.663669	1	-1.411292247798	1.257560312548	-0.065049796085	0.041195588709	0.000350950005	0.946266136138	N\A	0.069796171891	0.009769532924	0.032167475506	40	26	
6600000	411.155227	1	-1.576185401159	1.270823502082	-0.053983138910	0.000578945393	0.000352324211	0.952616427864	N\A	0.062157205793	0.008784312598	0.027264188629	39	34	
6650000	399.973806	1	-1.409351905805	1.227002199556	-0.050081182551	-0.012369137891	0.000162909346	0.941342362699	N\A	0.062606909096	0.007869453784	0.030823270704	46	27	
6700000	409.351317	1	-1.453406788853	1.341321278066	-0.056330721589	-0.038613671854	0.000213176491	0.946377589556	N\A	0.062804155042	0.008086140027	0.031286553848	55	29	
6750000	388.291580	1	-1.532468000527	1.280817150355	-0.065630869867	0.025815935772	0.000266093499	0.935696461318	N\A	0.066391300374	0.008803976749	0.030854337956	35	24	
6800000	413.203381	1	-1.176266147677	1.109639080612	-0.060096437397	0.124679476784	0.000353310343	0.944763566254	N\A	0.063620565262	0.008105623041	0.028906841552	50	24	
6850000	399.180578	1	-1.532415961562	1.256002115078	-0.055664631839	0.010883435404	0.000327495752	0.946323516009	N\A	0.065155773826	0.009081393957	0.032308267798	39	27	
6900000	398.751332	1	-1.518759460020	1.263586579385	-0.059199157666	0.018422114727	0.000234367198	0.967629471044	N\A	0.039031726738	0.007242605865	0.028228359484	42	21	
6950000	382.408045	1	-1.195633956841	1.071772761976	-0.023966574810	0.008780502126	0.000383805557	0.942781865405	N\A	0.068181595731	0.009868340839	0.031733324566	49	30	
7000000	410.461558	1	-1.512359581272	1.261319006658	-0.049519995104	-0.018378774692	0.000262265230	0.940853013501	N\A	0.066957986628	0.008642356496	0.029164634945	53	29	
7050000	399.851045	1	-1.230504177902	1.076485343602	-0.034761999635	0.029472170889	0.000352420692	0.952528870843	N\A	0.072094326668	0.009333336273	0.029195650756	51	30	
7100000	395.556080	1	-1.408312632093	1.184072466260	-0.035081827495	-0.040348803543	0.000390798396	0.950053545412	N\A	0.059056601729	0.008372035355	0.029387302706	65	27	
7150000	394.296673	1	-1.501447199503	1.247439037778	-0.045657937386	-0.010488519075	0.000362946500	0.941803876464	N\A	0.064200253453	0.008511259418	0.031638231748	39	27	
7200000	408.517344	1	-1.574098304997	1.243957059287	-0.057414641705	0.024231018284	0.000288683823	0.951848895776	N\A	0.058771326634	0.008541084713	0.029814651331	57	27	
7250000	386.708102	1	-1.376581720253	1.195507161410	-0.053543708011	0.050394288474	0.000488794800	0.940933027596	N\A	0.069344277830	0.009372157705	0.031330241862	43	23	
7300000	396.703467	1	-1.405992540661	1.219513009062	-0.040286075786	-0.031777676359	0.000240613442	0.946221266787	N\A	0.063012365775	0.008616939450	0.028708403017	55	26	
7350000	405.601501	1	-1.427378868033	1.226473006899	-0.049735026476	-0.007778626093	0.000280669029	0.943941120849	N\A	0.065461199840	0.008825121632	0.031731311254	41	26	
7400000	388.314731	1	-1.215023081927	1.085999702274	-0.036801837411	0.038662161840	0.000363977338	0.942193838144	N\A	0.071541923327	0.009275523026	0.032455772568	46	26	
7450000	388.670121	1	-1.342126651881	1.250925948203	-0.047367566503	-0.032972085848	0.000274023194	0.938734230775	N\A	0.069991640265	0.009067326937	0.029853126252	54	24	
7500000	397.997228	1	-1.362758817864	1.227174722006	-0.044158995243	-0.008208141177	0.000228493694	0.948739833476	N\A	0.059752886595	0.008581734465	0.028914023330	41	31	
7550000	417.434741	1	-1.246641326623	1.232993433064	-0.040341420502	-0.044341374079	0.000098439839	0.947334782725	N\A	0.060629077997	0.008081761985	0.028734863755	49	26	
7600000	383.597026	1	-1.589155839382	1.265715920529	-0.043478868749	-0.075839750520	0.000061319163	0.945383484007	N\A	0.065788097668	0.009230624991	0.030633314560	52	32	
7650000	414.214576	1	-1.572254126393	1.211084801450	-0.053343953841	0.028835650186	0.000071295689	0.948308303300	N\A	0.065406218157	0.008906744720	0.030279529854	47	31	
7700000	407.681183	1	-1.420766824241	1.176232655810	-0.051231880299	0.045514378817	0.000189087497	0.944843226866	N\A	0.069665783521	0.009333774184	0.030495131315	37	20	
7750000	408.645880	1	-1.049857136277	1.154788829632	-0.038340431587	0.001381490365	0.000264913327	0.947812457818	N\A	0.063155420748	0.007929551397	0.030119956747	35	26	
7800000	411.345251	1	-1.702209079240	1.269068851735	-0.048355402147	-0.028016476432	0.000258577042	0.947995405792	N\A	0.058547376995	0.008299959339	0.026338332277	52	29	
7850000	399.976344	1	-1.690936050919	1.247325554751	-0.036493079499	-0.046755541502	0.000381607250	0.954572378350	N\A	0.071226929405	0.009162342773	0.028064922462	35	35	
7900000	394.252794	1	-1.315039128392	1.156968325411	-0.039181432425	0.017196905212	0.000264425057	0.945086587448	N\A	0.058593858932	0.008374865994	0.026274894923	48	35	
7950000	410.469284	1	-1.240316869864	1.211441893156	-0.030670028695	-0.070897570358	0.000292589311	0.952288416175	N\A	0.063498369533	0.007947990272	0.027948971856	51	26	
8000000	395.256234	1	-1.605459504329	1.304592015209	-0.059167458734	-0.010008916824	0.000268479867	0.970318134184	N\A	0.054603694523	0.008864273896	0.023149275420	55	21	
8050000	406.536479	1	-1.240902388412	1.136262450644	-0.039755880819	0.017535817222	0.000222833190	0.949812855678	N\A	0.061338228646	0.008055531611	0.029853005992	40	31	
8100000	406.320954	1	-1.456595681831	1.216672926976	-0.043599325437	-0.016329703814	0.000330518129	0.943997334553	N\A	0.066810698430	0.008408767387	0.030201853793	42	19	
8150000	389.804653	1	-1.401163752186	1.204847294794	-0.044373215420	-0.013394393607	0.000336932576	0.937654110326	N\A	0.072040805996	0.009344245498	0.034723325022	52	23	
